key,coef,coef_per_100,se,block
META_home,0.02402647779575543,2.402647779575543,0.00570313028803596,home
META_rubberband,-0.009304253088913986,-0.9304253088913985,0.005710436869770864,rubberband
META_season_2023,0.0030436095595941094,0.30436095595941093,0.0075056268307579525,season
META_season_2024,0.003878030227459366,0.38780302274593664,0.007887928224110632,season
