Player,Ridge Coefficient
101131_off,-0.010586522219657427
101131_def,-0.002617672597447809
202688_off,-0.0031896271764547774
202688_def,0.010685706933189596
202328_off,0.018848256740142528
202328_def,0.012340375601204977
201155_off,0.005624735570438332
201155_def,0.0075057005836504246
2419_off,-0.009333231146367709
2419_def,-0.007323123930988257
202687_off,-0.01781501144444192
202687_def,0.00048691774098811127
201571_off,-0.004054384671335207
201571_def,0.017867708416613653
201945_off,-0.003995611128367472
201945_def,-0.0016077578326451987
201957_off,-0.010146101079980992
201957_def,0.045199100737843126
201974_off,-0.010656477146659928
201974_def,0.008332348468655106
1112_off,-0.01065162108612624
1112_def,-0.00897423879763197
201591_off,-0.006719423497447318
201591_def,-0.00020540196063108615
201973_off,-0.0021801740413387254
201973_def,-0.004363757937791046
2732_off,-0.011009012878138715
2732_def,0.022635245134889178
202689_off,0.006739614482973612
202689_def,-0.0035152248471858115
101198_off,-0.013972759178908105
101198_def,0.015517288230301608
2205_off,-0.010524756181574495
2205_def,0.0018754487178705142
2679_off,-0.004333469085422585
2679_def,0.004707133100917281
2863_off,-0.003858731684576156
2863_def,-0.0007302824915559776
202130_off,-0.0072959955486569085
202130_def,0.012083084381622724
101111_off,-0.0026905636509260795
101111_def,0.018008776147964978
202809_off,-0.00493778998633399
202809_def,0.0030425768313950548
201041_off,-0.0049016156164924
201041_def,0.0002079364079489
201948_off,-0.007763250446793518
201948_def,0.004143706056496586
2548_off,0.018229575787258444
2548_def,0.009030908415862678
2617_off,-0.018449169642543395
2617_def,0.00535774784285661
201596_off,0.012393327046164417
201596_def,-0.007650469273972165
2547_off,0.013315064685220031
2547_def,-0.013598780393845466
2544_off,0.06758332261970172
2544_def,-0.02501217394324609
201149_off,0.0033501436765451566
201149_def,-0.02180264387930702
1888_off,0.0021682321767303035
1888_def,-0.0007344605930829478
2736_off,0.01579502304048926
2736_def,-0.013807858585544586
2430_off,-0.008082431684607623
2430_def,0.011753433624385634
201565_off,0.008657644716095508
201565_def,0.009616364713969715
2034_off,-0.008557536561947353
2034_def,0.017089081092902872
2203_off,0.018151930789799
2203_def,-0.007742277296341941
101142_off,-0.0010985641698570525
101142_def,-0.012633577649537481
201959_off,0.004565815247677113
201959_def,-0.014217798912748355
201228_off,-0.00018327042292709555
201228_def,-0.006560307322872413
201600_off,-0.0028391102194707165
201600_def,-0.022944495033653586
200758_off,0.01109378935892049
200758_def,-0.006057876249726986
2594_off,0.034535506774264146
2594_def,-0.0194436065616037
201202_off,-0.0017261854989706058
201202_def,-0.0028222489360096355
202710_off,0.009816274821275305
202710_def,-0.010732524498577835
200751_off,0.00011755227709958269
200751_def,0.004796594401989045
2406_off,-0.005450011059244472
2406_def,0.013368585472553405
201933_off,0.017905310959452424
201933_def,0.0006849941660565641
101108_off,0.05467436990218404
101108_def,-0.026241063606403638
201599_off,0.04144908357809004
201599_def,0.00018992088343492317
201593_off,0.02081501052576002
201593_def,-0.0049598438831318006
200826_off,0.003099797467985288
200826_def,0.009639537394961617
202682_off,-0.012139754190444474
202682_def,0.017002581154458813
202325_off,-0.007785356444062229
202325_def,0.007721992893640089
101110_off,0.010915299874043263
101110_def,0.012802978143733962
201156_off,0.0025529497410061476
201156_def,0.0063989486100833395
2030_off,0.0024420116599390487
2030_def,-0.02291401073301773
201576_off,-0.011865443838815519
201576_def,0.0013529505789421578
201563_off,-0.018974167919547123
201563_def,0.01254162130544674
2590_off,-0.0052710719042915665
2590_def,0.007140092793003528
202339_off,0.009691551162998394
202339_def,-0.03448747024947783
201229_off,0.013510953169912642
201229_def,-0.008018822413690306
2501_off,0.0029434503812019817
2501_def,0.0120300378032237
202723_off,-0.0032902204019260514
202723_def,-0.006160555615114927
202717_off,-0.00029900785769201583
202717_def,0.0017123701541919
2250_off,-0.0031358083061961695
2250_def,0.001195635458611471
202347_off,-0.0038466517987449894
202347_def,-0.011581464784068341
201144_off,0.026987502595183895
201144_def,-0.01258558440176499
201578_off,-0.01095373252549741
201578_def,0.014388935814974612
200752_off,0.013967041832666921
200752_def,-0.005955786913627304
201188_off,-0.00022060632559704182
201188_def,-0.02019977615319843
1495_off,0.017416035926897878
1495_def,-0.019061398998635796
201980_off,0.012325011298558397
201980_def,-0.025371683621323426
202695_off,0.021093318450975222
202695_def,-0.03293645595628091
201971_off,0.00016191294806983114
201971_def,0.0020689492741315426
2225_off,0.02150195734288472
2225_def,0.003076032797593637
2216_off,0.023432935549135503
2216_def,0.0007996581623897644
201564_off,-0.008487968560467078
201564_def,-0.001432550220760688
1938_off,0.028682549046712517
1938_def,-0.023417512680967985
2588_off,0.02541523348690612
2588_def,-0.002374179242521547
1536_off,-0.004214667342627116
1536_def,-0.007989819530493882
201168_off,0.01491417381465441
201168_def,-0.020486570019823847
202390_off,-0.006215484339854938
202390_def,0.022797624589130254
2240_off,0.0026898045482920832
2240_def,-0.0004934137652033645
201967_off,-0.0018896810268231843
201967_def,0.0020368665472443527
2564_off,0.006023909479174749
2564_def,-0.001124373799034138
202951_off,-0.015512771414179468
202951_def,0.0017444966169430022
