col_idx,key,coef
0,15_off,-0.03203883585516468
1,15_def,-0.017082701415057615
2,43_off,-0.05546825272356819
3,43_def,-0.014981076202906361
4,56_off,0.03319638064233346
5,56_def,-0.017110134913385838
6,57_off,0.03464718928888072
7,57_def,-0.009239385986247513
8,72_off,-0.023594316367183964
9,72_def,-0.012773843510882923
10,77_off,-0.010930995488566946
11,77_def,-0.004616287817339833
12,84_off,0.04585627172012908
13,84_def,-0.01723734560834072
14,87_off,-0.014602694145032609
15,87_def,-0.01926170448403599
16,89_off,-0.010176374154389357
17,89_def,0.004067992200573297
18,93_off,-0.019005574046751378
19,93_def,-0.0027040131495106217
20,109_off,-0.002217358051288261
21,109_def,-0.04385197473261816
22,120_off,-0.0071741581971005094
23,120_def,0.010315243821235418
24,123_off,-0.07037294107608948
25,123_def,-0.010152281488489578
26,124_off,0.017461038378744215
27,124_def,-0.017089801868109333
28,133_off,-0.00966482992523968
29,133_def,-0.023725866927755957
30,136_off,0.01535364299571557
31,136_def,-0.02809978770253176
32,145_off,-0.04731555603343687
33,145_def,-0.010196176214685743
34,147_off,0.014105887648544093
35,147_def,-0.016640997349810192
36,178_off,-0.05303380190037117
37,178_def,-0.01600220693625356
38,185_off,-0.03526945662323121
39,185_def,-0.03639500941006129
40,208_off,0.055565747931446
41,208_def,-0.02756067084523242
42,213_off,-0.010766557966366937
43,213_def,-0.02004927545385189
44,221_off,-0.031223616218588233
45,221_def,-0.021583274006566247
46,224_off,0.04012202301163825
47,224_def,-0.01491179927361618
48,238_off,-0.055142418835433624
49,238_def,-0.010915732151974932
50,239_off,-0.05008293545265438
51,239_def,-0.025532690701296545
52,243_off,-0.005538766314543107
53,243_def,-0.032994065493176905
54,248_off,-0.02077081834060374
55,248_def,-0.011231777661102475
56,252_off,-0.012774147051773257
57,252_def,-0.02838944290841342
58,258_off,-0.01645202455025603
59,258_def,-0.012866627291697248
60,270_off,0.005051642530427159
61,270_def,-0.008540651881049195
62,275_off,0.029359482916558363
63,275_def,-0.022435159326842834
64,278_off,-0.018881220957163745
65,278_def,-0.021893725633641503
66,281_off,-0.028980016814848908
67,281_def,-0.024340489406606013
68,283_off,-0.04391620583233567
69,283_def,-0.05628622845954048
70,296_off,-0.025631920847225
71,296_def,-0.01583657954265238
72,297_off,-0.05341806034089494
73,297_def,-0.02788836094897536
74,299_off,-0.015005891735297098
75,299_def,-0.008614872570243282
76,324_off,-0.0011968623840491154
77,324_def,-0.03131395111338055
78,339_off,-0.05487818689100846
79,339_def,-0.012301972563065226
80,344_off,-0.05252693595480908
81,344_def,-0.016812447723420026
82,348_off,-0.011151220879748274
83,348_def,-0.022289875295511116
84,349_off,-0.024526856984533593
85,349_def,-0.010458619855094123
86,353_off,0.015943253927215996
87,353_def,-0.021842882381157527
88,358_off,-0.01887408090548932
89,358_def,-0.0196449578741093
90,361_off,0.021550421918772263
91,361_def,-0.008641905676300424
92,363_off,-0.01535039085707176
93,363_def,-0.009332752382210697
94,369_off,-0.023518174987743525
95,369_def,-0.012847237578685305
96,383_off,-0.046038741802754475
97,383_def,-0.02235304801018731
98,384_off,0.01643684138584056
99,384_def,-0.01036237523120853
100,389_off,0.004945876254487957
101,389_def,-0.004734627478622593
102,393_off,-0.016509916559720395
103,393_def,0.0011566130751658465
104,397_off,0.013464077449961254
105,397_def,-0.03931602193426393
106,399_off,-0.020971885924086858
107,399_def,-0.005432524133359753
108,406_off,0.07318233214443792
109,406_def,-0.02917633784152109
110,422_off,-0.039518294405425695
111,422_def,-0.0028305673395990962
112,436_off,0.05233358140860974
113,436_def,0.0062750137322207765
114,441_off,-0.06726228353577317
115,441_def,-0.032575998718241746
116,445_off,-0.030720915541566755
117,445_def,0.003990927323760465
118,446_off,0.006988614227750822
119,446_def,-0.020100270726281556
120,448_off,-0.014120782547198413
121,448_def,-0.04651631685637826
122,452_off,-0.006380096255599224
123,452_def,0.004769086954712875
124,458_off,-0.004322621780428634
125,458_def,-0.0028106691001759613
126,461_off,-0.024872180768763966
127,461_def,-0.00011594870120076417
128,467_off,0.04650193156839741
129,467_def,-0.04364765403937874
130,468_off,-0.014404147155083785
131,468_def,-0.02164911510860196
132,469_off,0.016085723856364503
133,469_def,-0.02619516512578951
134,673_off,-0.05230308391421215
135,673_def,-0.01577053776152884
136,677_off,0.009989784877254312
137,677_def,-0.028393064026713814
138,682_off,0.030283302030656892
139,682_def,0.0038377915972856013
140,685_off,-0.03007897194545687
141,685_def,-0.002388131218428233
142,686_off,-0.014897305857377311
143,686_def,-0.03266753439233248
144,688_off,-0.07483628427633547
145,688_def,-0.040028207395478146
146,689_off,0.0005614300100111255
147,689_def,-0.03375374143803471
148,692_off,-0.017631559071469873
149,692_def,-0.03211952342991635
150,693_off,0.019271943834710807
151,693_def,-0.0211281890306451
152,696_off,-0.014586806934779047
153,696_def,-0.01873256594341846
154,697_off,0.004493517970093383
155,697_def,-0.014928790308094145
156,699_off,0.031070188563396727
157,699_def,-0.006280824828277251
158,702_off,0.00697904273742514
159,702_def,-0.009564537565364148
