Key,Coefficient
689_off,-0.00894805136425896
689_def,-0.03806814490731846
947_off,0.027368130684994118
947_def,0.0028960583309615676
238_off,0.001870085719333636
238_def,0.001574810085819684
248_off,-0.010527430145597698
248_def,-0.01237747187224869
727_off,0.00843864390442003
727_def,-0.026187985496819957
948_off,0.007800875671952547
948_def,-0.004626555727450941
84_off,0.004784379459332202
84_def,0.004129509375078639
369_off,-0.00759743382879568
369_def,-0.012471111408068586
275_off,0.015311052197080375
275_def,0.013737080337805876
913_off,-0.008181777044706247
913_def,-0.01111283753690687
243_off,0.006329506014538459
243_def,-0.024285781432815283
164_off,-0.027727414761691355
164_def,-0.02566394213016818
779_off,0.003514524383088489
779_def,-0.013835745368324083
703_off,0.02671079273636097
703_def,-0.001560782421462581
1928_off,-0.008508926511282173
1928_def,0.0021565653337524827
137_off,-0.0001659428193961904
137_def,0.004817578191559538
389_off,0.030593362234337812
389_def,-0.013467872151335302
1065_off,-0.0032882449385393505
1065_def,-0.010569828869556382
2068_off,-0.002045792359807956
2068_def,-0.0022515686900805754
280_off,-0.00225382471925705
280_def,-0.006972521532747158
969_off,-0.020799233567769325
969_def,-0.004556911653271416
1908_off,0.016564241792866613
1908_def,0.013052093535094674
1737_off,-0.020685110095489262
1737_def,0.010677072503033708
2143_off,-0.0015304600370905923
2143_def,6.68275154280458e-05
980_off,0.0038895844009797544
980_def,-0.005499707538384785
1889_off,0.03683702989214276
1889_def,0.003957271416161826
1723_off,0.03104563572682774
1723_def,0.014932830355207745
221_off,-0.0029385104325801168
221_def,0.006711477610299691
441_off,0.006107813808171886
441_def,-0.002887784572997582
1536_off,0.019242050261695086
1536_def,0.00969904711902636
383_off,-0.02660921424319438
383_def,-0.017115089854407683
950_off,0.03311789860528838
950_def,0.027358663501080096
1915_off,-0.0026059676883610564
1915_def,-0.014023214416446092
2030_off,0.0020874693970420258
2030_def,-0.015099298325626585
445_off,0.019692561569146914
445_def,0.012336553311411726
423_off,0.0025784030957302423
423_def,0.010948530733650944
1538_off,-0.014149616258058552
1538_def,-0.0017356313548268483
271_off,-0.010468324516771352
271_def,0.014732547705602807
1425_off,-0.02857354118122288
1425_def,-0.0037940565164325665
428_off,-0.004025519625299698
428_def,-0.0005721366283513062
1714_off,-0.004861213208089771
1714_def,0.009565493898707174
902_off,-0.025661979796323835
902_def,0.013219424130410306
29_off,-0.008392013809434813
29_def,0.002144785120601756
2066_off,-0.005957752427826827
2066_def,0.004613507116507971
2036_off,-0.01981600354407052
2036_def,0.006021390388551894
782_off,0.0009231439380133031
782_def,-0.017233153881165343
1732_off,-0.007121236144835324
1732_def,-0.0018051465116516988
393_off,0.002782586280786132
393_def,0.007814535349343356
436_off,0.0010909821533877213
436_def,0.019845264577266788
1751_off,-0.002170669615370246
1751_def,0.01519987146484941
448_off,-0.005434291297019853
448_def,-0.035841901034171446
680_off,-0.04063795680475966
680_def,0.01953335127602698
1503_off,0.06280469485670824
1503_def,0.0038397543346477647
353_off,0.0035626851716970753
353_def,-0.011175884489902206
255_off,0.010157409171666949
255_def,0.007228725974268991
1727_off,0.014187775105004893
1727_def,0.0175819205013696
1720_off,-0.0025573386698707784
1720_def,-0.0007311640556131554
1918_off,0.00800474998823445
1918_def,-0.0029415747651680988
63_off,-0.011832821013403228
63_def,0.023541829370458466
1888_off,0.03266311746653665
1888_def,0.000232261019657902
43_off,0.0036560842798246613
43_def,0.021504706553862184
685_off,-0.010562177636223483
685_def,0.03237264443715304
1607_off,0.01580940708522772
1607_def,0.04249109421319924
1562_off,-0.006057889009054107
1562_def,-0.006167585456712605
42_off,-0.017134147848828336
42_def,-0.012353186079075628
2034_off,0.03855420387467214
2034_def,-0.00577396894622844
461_off,0.025153800746717827
461_def,-0.0035679299058754958
1884_off,0.04104327704069767
1884_def,-0.015854226859591196
469_off,0.0051647583406970905
469_def,-0.007893412236927383
922_off,-0.005618441921252405
922_def,-0.009969434656016248
133_off,-0.0034028174482267012
133_def,0.005096750333808656
136_off,0.02113385379304997
136_def,-0.007672366005889605
673_off,-0.035516280098478376
673_def,0.011556137510386933
754_off,-0.015782210364893953
754_def,-0.023319190434176434
2069_off,-0.010980912177310198
2069_def,0.018275528632892498
1728_off,-0.004626570648196245
1728_def,-0.00585131997897236
1891_off,0.03598973626992056
1891_def,0.0067046424373920065
1544_off,0.0015651931970193215
1544_def,0.01302726607373411
2035_off,0.019665689806297657
2035_def,0.0014009998206280531
1533_off,-0.006387002147125248
1533_def,0.007792947258991265
695_off,-0.004848757554737922
695_def,-0.006616435859479882
1683_off,-0.004962662336421252
1683_def,0.0016164138073591521
901_off,-0.004236603074315858
901_def,-0.002825372058860835
1944_off,0.008122946812435779
1944_def,0.001560179579457972
1074_off,0.002654897579351016
1074_def,0.0018741179876705244
765_off,-0.010426207917520441
765_def,-0.012971769826647842
2048_off,0.004440410266168319
2048_def,0.0017371636563184981
1906_off,-0.0038069712622921417
1906_def,-0.002978315303284513
292_off,0.0
292_def,0.0
376_off,-0.014698548658021289
376_def,0.01250550081474897
182_off,-0.0064168677502514345
