key,coef,coef_per_100,se,block
META_home,0.02685708690047721,2.6857086900477207,0.006211058484969715,home
META_rubberband,-0.011879006119408257,-1.1879006119408257,0.006216780809886223,rubberband
META_season_2023,0.004376846689867356,0.43768466898673564,0.006899008443784372,season
META_season_2024,0.0071129734951953846,0.7112973495195385,0.0077162126931145285,season
