Player,Ridge Coefficient
1713_off,0.010084904422913073
1713_def,-0.01662601444230485
1740_off,0.0097745091006543
1740_def,-0.0068592835691480905
2749_off,0.011435588193423505
2749_def,-0.005961175701881243
2730_off,0.010511434816901755
2730_def,-0.024514486852263047
2440_off,0.01116405661330339
2440_def,-0.0031739921861310564
201579_off,-0.00017721145357924378
201579_def,-0.009573756804892622
101122_off,0.012953099478627866
101122_def,-0.014390016105977675
2211_off,-0.007947282715050616
2211_def,0.005609339536690778
2248_off,0.0010664292165501142
2248_def,-0.0017084924239694544
201575_off,-0.0008097691899917605
201575_def,0.0029291301317774343
2563_off,-0.012268547467889605
2563_def,0.002924675969916791
2399_off,0.0008957003470153464
2399_def,-0.014114132598656877
1715_off,0.012136833973493402
1715_def,0.0016829416682594897
201177_off,-0.0034691155281791524
201177_def,0.006072137150324814
201985_off,-0.000777976528608254
201985_def,-0.005010846603569825
101162_off,-0.00030963482470883506
101162_def,0.0014293448198407185
2554_off,-0.008737362047925015
2554_def,-0.012276718239933683
201583_off,0.014414974608115668
201583_def,-0.010543139751142934
200755_off,0.002340903821449316
200755_def,0.0058890060933940525
2306_off,-0.008042823301673467
2306_def,-0.0006496943933323449
2548_off,0.026194880327649203
2548_def,-0.011200340806263458
2047_off,-0.0037772479674549934
2047_def,-0.008975876247729197
201563_off,-0.0035155235849561083
201563_def,0.000912859769977494
201202_off,-0.0023852556308626587
201202_def,-0.008964066572637859
2223_off,-0.0012588456711854488
2223_def,0.0047629903159968606
2574_off,-0.0014347110908482597
2574_def,0.004298463252646876
2738_off,-0.0016484060230211285
2738_def,-0.014469616989029778
201950_off,-0.0009825724996691833
201950_def,-0.0060440489450280695
1882_off,0.002133776078210611
1882_def,-0.007487499033807756
201596_off,-0.0010855661971141837
201596_def,-0.013985137520171149
201578_off,-0.01296280561924261
201578_def,0.006326577029081825
2748_off,0.0029058268533633893
2748_def,-0.0015698533230852922
2617_off,-0.011314901928060608
2617_def,-0.010654165312375515
101150_off,0.006708991430822896
101150_def,0.0012965387622468085
2048_off,0.00435574095430388
2048_def,-0.0044717147364172075
201975_off,0.003777762905571139
201975_def,-0.003645689322358762
200760_off,-0.004216856758760235
200760_def,0.003272786230399049
201160_off,0.00019060794665592243
201160_def,-0.004803401352293607
2584_off,-0.0096799258506575
2584_def,0.006947705708863939
201603_off,0.0039523961673326525
201603_def,0.010256333230383937
101181_off,0.01004742753521842
101181_def,0.005293029063405033
200745_off,0.014690545402172144
200745_def,0.013207655234971801
101161_off,0.007702639296182212
101161_def,-0.01212798711943113
2045_off,0.0029768276885513948
2045_def,0.00283009571838175
1112_off,-0.013778219282026067
1112_def,-0.009087305040034913
201973_off,-0.0009743600630468021
201973_def,-0.004318464951490436
101198_off,0.00048719585514508474
101198_def,0.010035549100129059
2419_off,-0.0017778147738116883
2419_def,0.0027087501116244968
2732_off,0.0022458330517113965
2732_def,0.0023913378060222536
101111_off,0.002898391617807562
101111_def,0.01159548931234816
201942_off,-0.0003530244770269396
201942_def,-0.0003551583700485817
101131_off,-0.0015097250685553812
101131_def,0.00039517207676259845
201158_off,-0.0009612564814414164
201158_def,-0.0016601804114824625
201155_off,0.009768466913777344
201155_def,0.00034398322874270535
101127_off,-0.0037814510467047606
101127_def,0.003542910842891911
201948_off,-0.0020707825421296317
201948_def,0.00834494775556943
1725_off,0.0029397654727768225
1725_def,0.006348233990195039
2501_off,-0.004737827726035506
2501_def,-0.0017004094727326533
201969_off,-0.007948644962026265
201969_def,0.003723816464411523
2556_off,-0.004859524755624141
2556_def,-0.001294171561475314
200753_off,-0.0011180308738426834
200753_def,8.452082762634854e-05
1536_off,0.0028203191153235306
1536_def,0.002100923860212598
689_off,-0.0009589430362944582
689_def,0.0013325807761165444
101109_off,0.006017780995529946
101109_def,0.0013497338660316514
1716_off,-0.00650834573997628
1716_def,0.001626060065367945
2564_off,0.002963726002883284
2564_def,-0.01398160504232088
201572_off,-0.002563013992158565
201572_def,0.009261384248813181
201944_off,-0.013325975349035136
201944_def,0.0051997990928214135
2734_off,0.004857295169446275
2734_def,0.0018317171782209127
201146_off,-0.008379278219937926
201146_def,0.004361753940251548
201584_off,0.0038008713509596176
201584_def,0.0018761365223248783
201571_off,0.0005957744550643732
201571_def,0.011632661498576984
200809_off,0.0011077342741408224
200809_def,-0.0005129883484718813
200748_off,-0.012390391444430342
200748_def,-7.206616588849513e-05
1737_off,-0.003717193713019963
1737_def,0.005886351857365865
101211_off,-0.004362306978392973
101211_def,-0.0016623460159858254
2743_off,-0.0016751176605826982
2743_def,0.0030537719949693
201604_off,-0.008919120963292159
201604_def,1.042709070715019e-05
201945_off,-0.010809761265486008
201945_def,0.000982749707602603
200767_off,-0.00912018307859888
200767_def,-0.0034468200677868445
2199_off,0.002053819119756792
2199_def,-0.018921463785091092
201156_off,0.0001630479494501395
201156_def,0.002369177905612121
101154_off,0.0001489151690997965
101154_def,0.0029150256314861857
2733_off,-0.009552251833033442
2733_def,-0.0056698560117483705
101177_off,-0.0021068128641140655
101177_def,-0.001342997954115978
2034_off,0.005592577016351233
2034_def,-0.00046845471462426345
101135_off,0.014914581285421542
101135_def,0.01545592479074295
2853_off,0.001929747550150607
2853_def,0.007091833001293599
201611_off,0.0001027605258656786
201611_def,-0.0036280825651093746
2768_off,-0.0076634371645809335
2768_def,-0.0005174827382024303
201568_off,0.007125144606237448
201568_def,-0.0006621483809847269
201580_off,-0.0020434022337879366
201580_def,0.0021036936736390515
201962_off,-0.0015881350217254984
201962_def,0.009380915322206277
201154_off,-0.0043704243542500385
201154_def,0.0010142714248720542
201592_off,-0.0037564368589230244
201592_def,0.002396951422565487
101189_off,-0.003376052061502526
