key,coef,coef_per_100,se,block
META_home,0.029717408927314875,2.9717408927314874,0.006214584250876861,home
META_rubberband,-0.00781642434323539,-0.7816424343235391,0.006220376945267885,rubberband
META_season_2023,0.005279398520560112,0.5279398520560111,0.006904588372954468,season
META_season_2024,0.003725419261080639,0.3725419261080639,0.007720709165329777,season
