col_idx,key,coef,block,zero_penalty,target_penalty,target
0,2544_off,0.015143865636305683,off,3000.0,1000.0,0.04018551202998931
1,2544_def,-0.013247560089090765,def,3000.0,1000.0,-0.01319888258416886
2,2738_off,-0.0007226051535873732,off,3000.0,1000.0,-0.0048670044308367225
3,2738_def,-0.0002394302903339156,def,3000.0,1000.0,-0.02106315994918202
4,101108_off,0.011357733380652105,off,3000.0,1000.0,0.004852358759932979
5,101108_def,-0.009679597481999471,def,3000.0,1000.0,-0.036105463077494945
6,200765_off,-0.010279993820387402,off,3000.0,1000.0,-0.0290854361999981
7,200765_def,0.0010224561911438559,def,3000.0,1000.0,-0.0015454210626011829
8,200768_off,0.003497913276553066,off,3000.0,1000.0,-0.004715704703110938
9,200768_def,-0.007040202815209917,def,3000.0,1000.0,-0.01994146712936756
10,200782_off,0.007686503344355219,off,3000.0,1000.0,0.008560171040791886
11,200782_def,-0.00817109603588591,def,3000.0,1000.0,-0.00536490669798112
12,200794_off,-0.002521257581681346,off,3000.0,1000.0,-0.011362695680499975
13,200794_def,-6.503293411802152e-05,def,3000.0,1000.0,-0.001898854645448154
14,201142_off,0.022390106456601,off,3000.0,1000.0,0.039371509801460654
15,201142_def,0.0007250659864154087,def,3000.0,1000.0,-0.030825585833624554
16,201143_off,0.007354582591930594,off,3000.0,1000.0,0.014075672188781398
17,201143_def,-0.011206740385810062,def,3000.0,1000.0,-0.014189248318877235
18,201144_off,-0.004856222990745545,off,3000.0,1000.0,0.015590572305102877
19,201144_def,-0.004446036495072996,def,3000.0,1000.0,-0.009373306706781109
20,201145_off,-0.0044890061469923925,off,3000.0,1000.0,-0.016082540020517143
21,201145_def,0.005197063427587664,def,3000.0,1000.0,0.00881460289708607
22,201152_off,-0.0020722616366886056,off,3000.0,1000.0,-0.007898328514726998
23,201152_def,-0.0002744419283536687,def,3000.0,1000.0,0.002547211111511266
24,201566_off,0.0028966282149040165,off,3000.0,1000.0,-0.006622794835468191
