Player,Ridge Coefficient
2038_off,-0.01900867721334409
2038_def,-0.03003905239785561
200750_off,0.04023667405609582
200750_def,0.0042300632615553365
101110_off,-0.011361773188067987
101110_def,0.00012245817214027695
101127_off,-0.0006754394240413597
101127_def,0.016988540020379864
200746_off,0.023116039733391134
200746_def,-0.011744211236081676
1495_off,0.01670155154864486
1495_def,-0.026279110088835544
1477_off,-0.024514642195891997
1477_def,-0.01572142636338844
2225_off,0.017972484860861955
2225_def,-0.0067472634134534545
101177_off,-0.01931186731381984
101177_def,-0.005733881716741269
714_off,0.016342295189108763
714_def,0.02510124780560293
2581_off,0.015351067760143004
2581_def,0.0029434746177651487
2588_off,0.02424679400354256
2588_def,-0.01587683955668221
1938_off,0.030373209389583468
1938_def,-0.014530003348193491
2566_off,-0.004834703474013585
2566_def,0.0020905018601592084
2592_off,0.0015027749530780376
2592_def,0.0011235994424389796
200827_off,0.0060711719049064946
200827_def,-0.0002250768908778461
200771_off,-0.013793600303416103
200771_def,0.01770029466107169
699_off,0.0044565979955065605
699_def,-0.0020967393683385474
101112_off,0.010162889144900598
101112_def,0.006964763339539808
1922_off,-0.012078482148648451
1922_def,0.005444867182960311
101133_off,-0.00442490713506289
101133_def,-0.0026028375721640446
1503_off,0.015331213589396823
1503_def,0.0026304187409884167
1747_off,-0.00506614004446972
1747_def,-0.02421778135266633
2397_off,0.018237862352151073
2397_def,-0.02581963934519411
2203_off,0.00816655275208168
2203_def,-0.012228231054163832
101236_off,-0.011184786513320784
101236_def,-0.027389001575214216
2198_off,-0.026992551268193596
2198_def,-0.0019784584841310918
965_off,0.02077818354310214
965_def,0.0034373059463048555
2575_off,0.001339533455863097
2575_def,-0.007376585242959124
101142_off,0.01847151863394458
101142_def,0.0017496491329122565
977_off,0.037271809202583904
977_def,-0.003078693398752475
2449_off,0.005030936892916788
2449_def,0.004171306778540351
2229_off,-0.0188701503640217
2229_def,0.0006342970092071567
200770_off,-0.004838806900791166
200770_def,-0.011055876635722987
1719_off,-0.013707738678973519
1719_def,-0.008599398047920403
101115_off,0.01012544925097614
101115_def,-0.01011281991258423
2230_off,0.008998562089062495
2230_def,0.01845091927301893
2567_off,-0.005233898083806497
2567_def,-0.003351362817701257
101129_off,0.003810301016623356
101129_def,0.0031386571698302024
87_off,2.2883880175209312e-05
87_def,-0.00951500777053836
201207_off,-0.00275481747098811
201207_def,-0.00012414358706883144
2036_off,-0.0019698208999836984
2036_def,0.008117561445750763
2246_off,0.010925695730302528
2246_def,0.000621821990069613
200758_off,-0.0005904264301306726
200758_def,0.004691645004071381
2430_off,0.013642831871898416
2430_def,0.013219885695206266
101114_off,0.04907204539180923
101114_def,0.005046319368067129
1905_off,0.007431048158471425
1905_def,-0.022498396884299086
2740_off,0.0002527320207085333
2740_def,-0.0017639351884697172
101235_off,-0.006642584904590844
101235_def,0.003451072105087342
2554_off,0.0005369954849548325
2554_def,-0.008601396986989175
1884_off,0.02499955519088323
1884_def,0.007209143350119199
101145_off,0.00480645655293719
101145_def,0.009869046554965486
200794_off,0.020834431526383704
200794_def,-0.01974666191313221
1733_off,0.021030548735425526
1733_def,-0.0008716042070825109
2078_off,-0.01937058943179626
2078_def,-0.006144362201199747
1723_off,-0.011015920527673605
1723_def,0.003047853140086128
2440_off,0.022194005180930395
2440_def,0.012188952625821377
1607_off,-0.0003403456345735902
1607_def,-0.0003473176306134649
1921_off,-0.006389899260774241
1921_def,-0.007742693699709997
201158_off,0.0005268620981733068
201158_def,0.003875687263486977
101139_off,0.01901427437171396
101139_def,0.009595806913894814
101179_off,-0.013995526729006115
101179_def,-0.013522220633268236
1506_off,-0.00624517328154581
1506_def,-0.001502445524252553
200753_off,-0.0027037971854601277
200753_def,0.006800701875778815
2260_off,-0.010280583445222194
2260_def,-0.009888079721140055
2223_off,-0.00442506588145676
2223_def,0.00046452082879284366
2501_off,-0.011106101750955458
2501_def,-0.00691079490499914
2738_off,0.0070029952353731105
2738_def,-0.013611294083438193
2584_off,0.0038761866878567284
2584_def,0.0038916516651899395
1889_off,0.01690453889839896
1889_def,-0.010433969013736437
2547_off,0.036940231174202545
2547_def,-0.010201869935371916
2551_off,-0.004197810593248788
2551_def,0.0053318803697298325
2574_off,-0.011348168154464858
2574_def,0.005811603230406436
200745_off,0.0029531876229277726
200745_def,0.03299698291360723
1515_off,0.012047901134229077
1515_def,-0.017240922957552633
1725_off,0.0020203861541651376
1725_def,0.0032572825711132763
201160_off,-0.005516271539050645
201160_def,0.003350008149882958
2743_off,-0.008454935093599538
2743_def,0.008975950574110431
2594_off,0.006517999065930542
2594_def,-0.01600488105005468
101150_off,0.008635257727165398
101150_def,0.01979287996983621
101181_off,0.014178999971735022
101181_def,0.019531545865837895
2413_off,-0.006558060383221344
2413_def,-0.004772574210005677
2568_off,0.0035642775833182056
2568_def,-0.008324622360487552
200816_off,0.0009797102703741711
200816_def,-0.00014671319976915231
200760_off,-0.014214594651958764
200760_def,-0.007627042926659486
101121_off,-0.014794129707708307
101121_def,0.005134025511109743
1916_off,-0.008858953162470956
1916_def,-0.003879973097913815
2046_off,-0.004659765298356334
2046_def,0.004793017327118727
101106_off,0.008074925881351636
101106_def,-0.027559473470645322
2072_off,0.01299979838564064
2072_def,0.019396607134422393
2590_off,0.006981010226228501
2590_def,0.007369051676310591
201146_off,-0.007627100153537318
201146_def,0.012711942006130031
2730_off,0.03742323166287894
2730_def,-0.017979396773843855
2045_off,0.027374280287211054
2045_def,0.0030168500543570954
