Key,Coefficient
2038_off,-0.015373448246878842
2038_def,-0.015679035413202293
200750_off,0.04113366098032962
200750_def,0.0032181780070326274
101110_off,0.0010458738449726514
101110_def,0.011875525165838329
101127_off,-0.007344401967511126
101127_def,0.011446914320522668
200746_off,0.025737754925946165
200746_def,-0.01775239432587644
1495_off,0.011191855592614711
1495_def,-0.03199271626351046
1477_off,-0.01904166709026065
1477_def,-0.007468282675081453
2225_off,0.018848789543432175
2225_def,-0.01560506386282283
101177_off,-0.017910654012612166
101177_def,-0.0033286319682775045
714_off,0.014818638025022238
714_def,0.027842532518798473
2581_off,0.006736766687985075
2581_def,-0.004278050858972594
2588_off,0.04285051278459143
2588_def,-0.010189698470387504
1938_off,0.046304700450342386
1938_def,-0.010164171874933212
2566_off,0.00036119773573973964
2566_def,0.01243867787288651
2592_off,0.009835738299012938
2592_def,-0.004372321628753982
200827_off,0.004351673202840218
200827_def,-4.361450806976768e-05
200771_off,-0.008407604035872887
200771_def,0.015454982249277927
699_off,0.0038356091258891964
699_def,-0.0032849345494673507
101112_off,0.015577967876674884
101112_def,0.008639679535034764
1922_off,-0.016214063270185035
1922_def,0.0013393511964162705
101133_off,-0.015908928075917442
101133_def,-0.01652594463365378
1503_off,0.0014492385087061643
1503_def,-0.013600100999444273
1747_off,0.0002494740086007166
1747_def,-0.0171792043261665
2397_off,0.01577196276936776
2397_def,-0.018817020915611306
2203_off,0.015848064626320685
2203_def,-0.012483632122761741
101236_off,0.010286484880797357
101236_def,-0.012031860465895985
2198_off,-0.019511745838760145
2198_def,0.0038138809672240517
965_off,0.023300126341212906
965_def,-0.0034638419222628703
2575_off,0.006664310709217938
2575_def,-0.012288506731631545
101142_off,0.011677483617959493
101142_def,-0.005524914020762792
977_off,0.029852161424480377
977_def,0.0002989283443416019
2449_off,0.013314075852710466
2449_def,-0.006020613274960234
2229_off,-0.013981208503285596
2229_def,-0.0009020698442405081
200770_off,-0.006301132477485528
200770_def,0.0016973812602414174
1719_off,-0.010723223711170151
1719_def,-0.00549618647548224
101115_off,0.0012533818887708748
101115_def,-0.02175215594005716
2230_off,-1.2214968684557109e-06
2230_def,0.009853783622277831
2567_off,-0.015633126158028147
2567_def,0.002749788291200043
101129_off,0.00079372411463563
101129_def,0.0012081718151715419
87_off,0.0005714861406901667
87_def,-0.004617374343138342
201207_off,-0.0021817962684721835
201207_def,-0.00022650552594200287
2036_off,-0.0007660897844861865
2036_def,0.0057866584979049136
2246_off,0.00991323691123091
2246_def,0.009114471061559022
200758_off,-0.0002921668114549925
200758_def,-0.016431877057768784
2430_off,0.02760925204127135
2430_def,0.01525614488898664
101114_off,0.040244584616608264
101114_def,0.020546281525028413
1905_off,0.01054729588019877
1905_def,-0.010328051612906466
2740_off,-0.004572745398419626
2740_def,0.002725005554381773
101235_off,0.005045447599324486
101235_def,0.005185264369798399
2554_off,-0.00907505037198562
2554_def,-0.010468954859977108
1884_off,0.034232680006830815
1884_def,0.003977995739498451
101145_off,0.011708584690567259
101145_def,0.009895431193625228
200794_off,0.02564663693194095
200794_def,-0.024948532409495246
1733_off,0.023844330925737182
1733_def,0.005353973868016472
2078_off,-0.015372800766516882
2078_def,-0.002679416467736608
1723_off,-0.00839767359332515
1723_def,0.0028674791445149933
2440_off,0.01501616160335952
2440_def,0.008937048645708543
1607_off,-5.966862992181592e-05
1607_def,-5.719168039983678e-05
1921_off,-0.00399826148213234
1921_def,-0.006751658880974567
201158_off,0.005611683922565542
201158_def,0.013186227092080281
101139_off,0.017685268850711533
101139_def,-0.0024845422267328198
101179_off,-0.018058154578716675
101179_def,-0.014122891564654025
1506_off,-0.004337135708989232
1506_def,-0.0005492340437434027
200753_off,-0.0018523238055824934
200753_def,0.005265502802241073
2260_off,-0.01092855925682366
2260_def,-0.007799504060408194
2223_off,-0.0002997385550265736
2223_def,-0.0011002940949328339
2501_off,-0.013111562311793981
2501_def,0.004630852453551354
2738_off,0.0011725357939439947
2738_def,-0.02297021432593121
2584_off,-0.01015301851043863
2584_def,0.010542746062559505
1889_off,0.03378991694870346
1889_def,-0.00035844809915792117
2547_off,0.028128303059964117
2547_def,-0.012605941873962858
2551_off,-0.0014311212494877716
2551_def,-0.005535838425180044
2574_off,-0.006098856555491445
2574_def,0.005547580968286116
200745_off,0.016206372285493435
200745_def,0.03241469032164111
1515_off,0.005859287271784643
1515_def,-0.010400960302727597
1725_off,0.007650379821253224
1725_def,0.004457512088495586
201160_off,-0.012047821230278503
201160_def,-0.005322558096896773
2743_off,-0.001046825454860031
2743_def,7.891026348589737e-05
2594_off,0.015118753612866914
2594_def,-0.015444409115335301
101150_off,0.010615915815198834
101150_def,0.011467750310355851
101181_off,0.02208381400826292
101181_def,0.01492430049909718
2413_off,-0.004182949778019955
2413_def,-0.004208616586535127
2568_off,-0.004034417587243478
2568_def,0.0060007562709326265
200816_off,0.0008726212597242742
200816_def,-4.5856192440285e-06
200760_off,-0.014393583209807315
200760_def,0.003647542369910243
101121_off,-0.014841450455621527
101121_def,0.00753175415806806
1916_off,-0.006241983940393269
1916_def,-0.0018321287325221293
2046_off,-0.0013241502086089546
2046_def,0.0059411821910005744
101106_off,0.004537088145569559
101106_def,-0.04278363527085876
2072_off,0.010438031594773573
2072_def,0.025544613506822002
2590_off,0.006211691707418956
2590_def,0.012790675107120984
201146_off,-0.005060969121789371
201146_def,0.016208585844149942
2730_off,0.023955460527528675
2730_def,-0.03439980338142767
2045_off,0.031781375994120876
2045_def,0.009272507053679244
1740_off,0.016126032775503608
1740_def,-0.009953602617715504
2749_off,0.015334117725645777
2749_def,-0.009665437647439412
2586_off,0.00638034883982781
2586_def,0.005728547160305676
2039_off,-0.009857778234689153
2039_def,-0.003197121842456386
1727_off,-0.0055220962999787985
1727_def,-0.0035786418703800354
101111_off,0.013232970329846145
101111_def,0.030202977454707795
1502_off,-0.009115209764463552
1502_def,-0.007468981266076508
2250_off,0.003373725432379774
2250_def,0.004108947653611009
2294_off,-0.00347393424986948
2294_def,-0.0033909409978640573
2429_off,-0.009378145660300066
2429_def,5.5714596550246615e-05
200755_off,0.008201060675450822
200755_def,0.008692573449347676
2306_off,-0.003931598900049832
2306_def,0.00299158332043997
1913_off,0.003918053151971273
1913_def,-0.0015231157660841564
2772_off,-0.002111451767070121
2772_def,-0.013535442278956826
2767_off,-0.002879284956822441
