Key,Coefficient
201143_off,0.009288961429362584
201143_def,-0.02240232415300342
202330_off,0.017367674214373068
202330_def,-0.005492722243015365
1627759_off,0.008449827811427538
1627759_def,-0.016344652427041275
1628369_off,0.03552147436573648
1628369_def,-0.03004758721650318
202681_off,0.0371279061987136
202681_def,0.009781858218405576
201567_off,0.01684426404225563
201567_def,0.0007371293804565871
2548_off,-0.017710980499392945
2548_def,-0.010478574780512756
203109_off,0.0052471910023060495
203109_def,-0.006619083050829412
201565_off,0.0020186922475577043
201565_def,-0.006177903910704878
2544_off,0.052354271084584035
2544_def,-0.015478192147710537
202684_off,0.0010549987527217293
202684_def,0.012356331937869575
203935_off,0.005529405644109969
203935_def,-0.01757601955724135
2747_off,0.00028462434085659027
2747_def,0.020411485696397728
203382_off,-0.010827448817108004
203382_def,-0.010362623486596735
202697_off,-0.002799365112664093
202697_def,-0.0032685348763086923
1628400_off,-0.029704883693347405
1628400_def,-0.006790388925618736
1626179_off,-0.01852930540163812
1626179_def,0.0023339512053957984
201145_off,0.011128110739537211
201145_def,0.012076682697984354
2594_off,0.007675465567218818
2594_def,-0.015001164338078334
203499_off,-0.007590765970999782
203499_def,-0.01974364535678582
203991_off,0.020428580565626735
203991_def,-0.018911866436964377
201583_off,0.008676984132036778
201583_def,0.005927693126845571
101108_off,0.0277857209428789
101108_def,-0.033150159839791055
2772_off,-0.010036202565934349
2772_def,0.0014383521161545336
201935_off,0.0480864526246458
201935_def,0.004575342756600998
2585_off,0.0016617816581372966
2585_def,-0.0043443448769636146
202691_off,0.010130243042046341
202691_def,0.005787699672357828
201142_off,0.04750216062455573
201142_def,-0.010644501167104156
203110_off,0.003918427593385209
203110_def,-0.025135896302525107
201939_off,0.06133042877218241
201939_def,-0.017330957796868354
1627775_off,-0.01634243393883502
1627775_def,0.008158984341388629
201569_off,0.015727916670037395
201569_def,-0.008910065207715236
200782_off,0.003358199173497665
200782_def,-0.011066941517085031
1628395_off,0.004044260966035691
1628395_def,-0.0010680878549757795
201601_off,0.003958316074658465
201601_def,-0.016359662999188798
201156_off,-0.00040239384219745286
201156_def,0.0020960343739060794
201956_off,0.003986138193791562
201956_def,-0.009223019899560148
2733_off,0.0006389347059532359
2733_def,-0.007580666831416776
1626172_off,0.019041730322318564
1626172_def,-0.0008237018808394141
2561_off,-0.010601935705280903
2561_def,-0.008731340777017269
101107_off,0.004730944790056892
101107_def,-0.007605870974849441
1628407_off,-0.01926620037416631
1628407_def,-0.0004395572859460041
202689_off,0.029913528272095126
202689_def,0.009036850780455713
203087_off,0.019037067112253007
203087_def,-0.0013196665930875263
2730_off,-0.0026636767149814224
2730_def,0.0036994199299645175
1626169_off,-0.014049368490292582
1626169_def,0.008082711524264841
202704_off,0.020144641868975535
202704_def,-0.007054619428723043
202340_off,-0.01648638473054768
202340_def,-0.004358271907254308
202699_off,0.011777889880160887
202699_def,0.00776783569919143
203083_off,0.017151232746928046
203083_def,-0.009692841128964777
203961_off,-0.005488426386245711
203961_def,-0.006410055371066336
1626163_off,0.0005136597418735698
1626163_def,-0.008121048444897137
202720_off,-0.014509705291252476
202720_def,-0.0030243333888571484
202397_off,8.987528100392242e-05
202397_def,0.0004986607426460144
204038_off,0.0017140681368961502
204038_def,-0.0070257508030314
1628370_off,0.00628272647435714
1628370_def,0.023470532546230796
203469_off,0.0022726455242830794
203469_def,0.004466373374880655
202933_off,-0.0005594460964955961
202933_def,0.0012655689619054226
1627740_off,-0.007842740314637822
1627740_def,-0.0010002079806760845
1626203_off,-0.005316010160013942
1626203_def,0.005886471805106497
1626156_off,0.015801369884973465
1626156_def,0.010100925654062277
202389_off,-0.012673954004839018
202389_def,-0.0015676926242769104
202391_off,-0.01313301475255346
202391_def,-0.0034407389571713535
201960_off,0.0040653528602783975
201960_def,-0.007333804046480777
1626178_off,-0.0075372937263077505
1626178_def,-0.009456894328896567
202711_off,0.014682464337816161
202711_def,0.01058475823338766
201954_off,0.010284037742350774
201954_def,0.0011673090390726597
203506_off,-0.0042569676573951405
203506_def,-0.021525784593521245
201152_off,0.012459122429992824
201152_def,-0.016635312275012856
1626167_off,-0.0025168696845928973
1626167_def,-0.01972078917478007
202344_off,-0.002539707353503257
202344_def,-0.010649711101581912
203112_off,-0.003992340048588285
203112_def,-0.00286403787040303
203459_off,-0.01193894651409259
203459_def,0.006319756744257319
202362_off,0.003890374754170853
202362_def,0.02408617042363694
1627747_off,0.011169626518124373
1627747_def,0.019471805777951098
202709_off,-0.0074997547392453906
202709_def,-0.007808348838463614
203915_off,0.006857019897469788
203915_def,-0.0029836704442269815
1627734_off,0.006180838773837318
1627734_def,-0.014483609192728817
2863_off,0.0016810202368175485
2863_def,-0.001492358678667341
1628388_off,-0.0097889676094395
1628388_def,-0.0046141692436395985
1626196_off,0.009652935462936552
1626196_def,-0.006727188870110447
203482_off,0.020941242120196955
203482_def,0.0015652878806285706
203079_off,-0.012566422503995398
203079_def,-0.0025875588514445336
201609_off,0.014635974149485616
201609_def,-0.004341274418778007
202355_off,0.009655045225525825
202355_def,-0.01573123282475429
203095_off,0.02164613742340454
203095_def,0.017666439417959232
203932_off,0.023401682544787826
203932_def,-0.016608954505269266
203901_off,0.003235161801922106
203901_def,0.01439483412248088
203082_off,-0.01352355079176652
203082_def,0.007492545833652718
202696_off,0.0064557745735730155
202696_def,-0.009178970115905804
204020_off,-0.010375615155136722
204020_def,0.0023171986758000348
201949_off,-0.007968976333014055
201949_def,0.010891723365876162
203613_off,-0.011657819344107137
203613_def,0.0013592988371048053
1626159_off,-0.005093979170019822
1626159_def,-0.02554621473672807
201571_off,0.001502030855594978
201571_def,0.006101405133743942
202687_off,-0.029003065143578765
202687_def,0.0028991032534867373
1628371_off,-0.007565648480933872
1628371_def,-0.027794427374004248
1628389_off,0.010000686570732331
1628389_def,-0.02854753840588993
201961_off,-0.0011698014401399326
201961_def,0.0074374100545521096
203496_off,0.01634644980427277
203496_def,-0.027597133312030276
201573_off,-0.009320180430341152
201573_def,0.014143225061632523
203954_off,0.03010534915202312
203954_def,-0.039880222536610895
200755_off,0.015038677773190444
200755_def,0.005552438472551695
1627732_off,-0.0029557346981916037
1627732_def,-0.012405944085631398
202322_off,-0.007495831837598339
202322_def,-0.0033764059974130964
201160_off,-0.013564407869787397
201160_def,-0.0016397174503842353
203078_off,0.029860278957320494
203078_def,0.00751558324646734
203490_off,0.017098093585408335
203490_def,-0.02069278368775956
101162_off,-0.004929281759377304
101162_def,-0.013229234778374437
101161_off,-0.007528587526435524
101161_def,-0.0073761840873923495
1628365_off,-0.0050734273537323986
1628365_def,0.00024391791807148262
204456_off,-0.002249282895908905
204456_def,0.006146179739907868
203967_off,0.011646949696049558
203967_def,-0.003314088560866805
1626162_off,-0.01361539533467002
