col_idx,key,coef
0,255_off,0.015020850445774591
1,255_def,-0.011942794868136078
2,406_off,0.0010832244190723955
3,406_def,-0.02044185904209904
4,436_off,-0.006598670895500383
5,436_def,-0.007240173183169806
6,467_off,0.0270170654138926
7,467_def,-0.02432042613390566
8,686_off,-0.015582424772923284
9,686_def,-0.017458355176378323
10,689_off,-0.04646231137458226
11,689_def,-0.014862221867047191
12,693_off,-0.02381070310518675
13,693_def,-0.004597432292929675
14,703_off,-0.03479039005077243
15,703_def,-0.024436952314611203
16,708_off,0.022274631794417417
17,708_def,-0.061528298577275486
18,711_off,-0.0447347543560427
19,711_def,-0.01665634097377471
20,948_off,-0.004765609066940053
21,948_def,-0.021229710789225836
22,951_off,0.04388761012074122
23,951_def,-0.023280936417920273
24,956_off,-0.0460452829239153
25,956_def,-0.029078849222571035
26,959_off,0.06338323997680247
27,959_def,-0.019176063605675874
28,965_off,0.013528247796891244
29,965_def,-0.030104762563179274
30,977_off,0.037491741362336836
31,977_def,-0.004780664859118343
32,978_off,0.007400698033487023
33,978_def,-0.021565785667362964
34,979_off,-0.03685099833819348
35,979_def,-0.04166915830835193
36,980_off,-0.02081454034533666
37,980_def,-0.0004106224814262264
38,1112_off,-0.04363599343375147
39,1112_def,-0.018646695324791514
40,1495_off,0.00638524550655651
41,1495_def,-0.038285549417392414
42,1497_off,0.03056574790913944
43,1497_def,-0.007611823120781302
44,1498_off,-0.040347972347806516
45,1498_def,-0.01829424427792943
46,1499_off,-0.06178489322380538
47,1499_def,-0.020016404598635865
48,1503_off,-0.01599804524935461
49,1503_def,-0.028245580437672863
50,1515_off,0.011703058737270192
51,1515_def,-0.020109871060002366
52,1536_off,0.010328776136628555
53,1536_def,-0.007145717064092089
54,1710_off,0.011918552351734394
55,1710_def,0.00025613012820594264
56,1712_off,0.020057776780919086
57,1712_def,0.011378083859324248
58,1713_off,0.016113623734507688
59,1713_def,-0.02634366285568097
60,1715_off,-0.01987484780060634
61,1715_def,-0.02248349493969694
62,1717_off,0.08807774460436903
63,1717_def,-0.044236775929331285
64,1718_off,0.042059019198162344
65,1718_def,-0.03742050448123365
66,1730_off,-0.023268988390249292
67,1730_def,-0.0012738451973185055
68,1733_off,0.004823441548527516
69,1733_def,-0.008121005391895926
70,1737_off,-0.0058165922026691165
71,1737_def,-0.014408725914934794
72,1740_off,0.015674467837648712
73,1740_def,-0.027097696146086484
74,1752_off,-0.0547761125598427
75,1752_def,-0.006336626068127491
76,1802_off,-0.013000226000481969
77,1802_def,-0.02053490357505068
78,1853_off,-0.03154230884783135
79,1853_def,-0.019851997963026398
80,1863_off,-0.014153959548355986
81,1863_def,-0.02123237551152039
82,1882_off,0.024454564944063534
83,1882_def,-0.025134266981631317
84,1884_off,0.03619624128814962
85,1884_def,-0.013297558706373263
86,1885_off,0.043733859341771465
87,1885_def,-0.02044961205989418
88,1888_off,0.0015411890375145593
89,1888_def,-0.005528880503190168
90,1889_off,0.031242516297108842
91,1889_def,-0.018299589221720723
92,1890_off,-0.020820333814283273
93,1890_def,-0.01198342139897226
94,1891_off,0.05777200847410654
95,1891_def,-0.010226150932128721
96,1894_off,-0.010108581545623923
97,1894_def,-0.0022285319435098993
98,1897_off,0.006399465594467611
99,1897_def,-0.030054509950241826
100,1899_off,-0.04265376564226789
101,1899_def,-0.026422983494257094
102,1902_off,0.00731624526426098
103,1902_def,-0.02957222939589889
104,1905_off,0.017711654311412486
105,1905_def,-0.0061114014769077275
106,1922_off,-0.03764018259439825
107,1922_def,-0.007673198956440789
108,1938_off,0.07384428399320452
109,1938_def,-0.038711872713450855
110,1952_off,-0.029557857472461355
111,1952_def,3.6904752536041224e-05
112,2030_off,0.000844343099942909
113,2030_def,-0.03229988397673402
114,2034_off,-0.023882114627429698
115,2034_def,-0.011114865769684856
116,2037_off,0.046528529627405564
117,2037_def,0.001537530244127741
118,2038_off,-0.04367874407870289
119,2038_def,-0.011758411458452417
120,2039_off,0.011188367937505612
121,2039_def,-0.023524217010493224
122,2041_off,-0.044254543056975494
123,2041_def,-0.008354413630505843
124,2045_off,0.02839754981930366
125,2045_def,-0.017021674886248013
126,2047_off,-0.016533199958333283
127,2047_def,-0.015759370437700548
128,2048_off,-0.041776137427649365
129,2048_def,-0.018280187918916946
130,2050_off,-0.04208774707531779
131,2050_def,-0.019016134346754497
132,2052_off,-0.03689580687064135
133,2052_def,-0.01789631873629925
134,2059_off,-0.030965332235714
135,2059_def,-0.025224470538022865
136,2067_off,-0.009729992834459807
137,2067_def,-0.013838559477258334
138,2072_off,-0.03469939846144122
139,2072_def,-0.018750574514712275
140,2073_off,-0.01136512302978833
141,2073_def,-0.010271322581359967
142,2124_off,-0.04749548802886318
143,2124_def,-0.008996617931288753
144,2137_off,-0.03934604192826661
145,2137_def,-0.015208961284098384
146,2198_off,-0.013895021936054247
147,2198_def,-0.008359550809478967
148,2199_off,0.02712928786686188
149,2199_def,-0.03949870951020783
150,2200_off,0.05854912442351338
151,2200_def,-0.028921301606372716
152,2202_off,0.029400568125264814
153,2202_def,-0.009078689425677465
154,2203_off,0.03585724246840705
155,2203_def,-0.0166193838785305
156,2205_off,-0.0600743442855418
157,2205_def,-0.02086124325807854
158,2207_off,0.033229453112958
159,2207_def,-0.016105221154060677
160,2209_off,0.007844908448160423
161,2209_def,-0.017312689556477964
162,2210_off,0.01808181468461019
163,2210_def,-0.018370059929890836
164,2211_off,-0.06331327424635935
165,2211_def,-0.014695535183784086
166,2215_off,-0.03445646880531806
167,2215_def,-0.046580292857654616
168,2216_off,0.04556709149931294
169,2216_def,-0.018694952809369766
170,2217_off,-0.014308927106294172
171,2217_def,-0.005439997648697098
172,2222_off,0.044269238024002906
173,2222_def,-0.02309604629130579
174,2223_off,0.005921601982837189
175,2223_def,-0.011301576631068299
176,2225_off,0.017167863114427882
177,2225_def,-0.028495383560525937
178,2230_off,-0.035619549007487025
179,2230_def,-0.007704417452766328
180,2240_off,0.006639370971174674
181,2240_def,-0.004096051506871911
182,2243_off,-0.01598140523896836
183,2243_def,0.0013848132964121203
184,2246_off,-0.040077668893861856
185,2246_def,-0.00919109284111463
186,2248_off,0.0152995038619749
187,2248_def,-0.00785180600463304
188,2250_off,-0.04265138217833171
189,2250_def,-0.01821906924134932
190,2260_off,-0.04419064020426171
191,2260_def,-0.023119752708556682
192,2294_off,-0.03765756586382001
193,2294_def,-0.013186127107849381
194,2306_off,-0.031415942838408775
195,2306_def,-0.020593591809210138
196,2365_off,-0.040082444591387496
197,2365_def,-0.031411994966101656
198,2397_off,-0.06130349055556953
199,2397_def,-0.028621963368897056
200,2399_off,0.032721767047815695
201,2399_def,-0.03249431693504016
202,2400_off,-0.01956538184499705
203,2400_def,-0.013134561753713251
204,2403_off,0.021090453274499744
