Key,Coefficient
202696_off,0.0010219925995910476
202696_def,0.005422421948826221
201167_off,0.004629201888865408
201167_def,0.008516099442687565
101131_off,-0.013269035042946815
101131_def,0.004894943900761364
2749_off,0.0085470136848384
2749_def,0.020969737208232583
203090_off,-0.009145817057908677
203090_def,0.007802951951963606
201579_off,-0.014636125311067194
201579_def,-0.0038452467543815694
2561_off,0.008689987509361776
2561_def,-0.018676045457873228
202331_off,0.011469600623320305
202331_def,-0.033523764863809966
202362_off,-0.010144649298620469
202362_def,-0.0009920542486254768
201588_off,0.01702446858631837
201588_def,-0.011751573303155936
203506_off,0.008438565487095066
203506_def,-0.0028839308208651344
203111_off,-0.015216508462721516
203111_def,-0.005810728326420314
203094_off,-0.019893373646784528
203094_def,-0.01967598408956981
2449_off,-0.005133100907835723
2449_def,-0.0005507518603452399
202734_off,-0.002104319379815746
202734_def,0.0008670463237755472
201228_off,0.001082277933666249
201228_def,-0.011107645674112853
203124_off,-0.001157780417226922
203124_def,-0.00017321489807196647
203524_off,0.0023086908021039913
203524_def,0.012306733271603955
101133_off,-0.022035110284583277
101133_def,-0.012931191413397637
101179_off,-0.00485625548304354
101179_def,-0.016651612339367624
200780_off,-0.0034551392395971146
200780_def,-0.0004270205137507205
2446_off,-0.007149040925578074
2446_def,0.007075553606526562
202710_off,0.007742099797725281
202710_def,-0.017549595649361746
201149_off,0.0007564875719925635
201149_def,-0.011810109716708872
2736_off,0.014675969808338058
2736_def,-0.005127660096719864
201565_off,0.0006232552846335682
201565_def,0.008699200649831564
2430_off,-0.012446109250354517
2430_def,0.006722229111704893
2547_off,0.0065113599391360116
2547_def,-0.01779383100948864
201596_off,0.0041848514830572624
201596_def,-0.006852063739435121
2548_off,0.009041847729896458
2548_def,0.01048221215101433
2544_off,0.05954991658469399
2544_def,-0.017563063987750652
2617_off,-0.01722143010560909
2617_def,0.0169992840156197
2399_off,0.015884838079078728
2399_def,-0.010720983667693113
201959_off,0.001705815697959724
201959_def,-0.0021075094411913543
2203_off,0.014479143945931292
2203_def,0.002534936365995675
951_off,0.015672599530074452
951_def,0.002777621338561271
2550_off,-0.01491245825304274
2550_def,-0.02093775424172124
202708_off,-0.0019898360571676526
202708_def,0.00748918948427919
2365_off,-0.010269050577033804
2365_def,-0.00719999293427991
1737_off,-0.008076154466858212
1737_def,-0.01135032551716152
203503_off,-0.012901111577892243
203503_def,-0.017363085483146353
200755_off,0.023124876259759116
200755_def,-0.014083144124559844
201599_off,0.04589704416975092
201599_def,0.0033116213587361
201933_off,0.011361185664509225
201933_def,-0.0003171095802953448
201162_off,0.0106097592457901
201162_def,-0.010348094653191406
101108_off,0.04687441870873208
101108_def,-0.028287990017341835
2200_off,0.016450564956270723
2200_def,0.001483904112700213
2581_off,-0.011477396849445383
2581_def,-0.012059031298367842
200761_off,0.004595633779190225
200761_def,0.007421924455702336
959_off,-0.0015052539791431205
959_def,0.0012255331945595768
201156_off,0.011890966272003244
201156_def,0.0030976150886432604
2549_off,-0.015869063485188323
2549_def,-0.006496996655523728
2440_off,0.02013428407652834
2440_def,0.011889224640023656
201975_off,-0.010276029653435347
201975_def,0.017678571129856574
200770_off,-0.005399866077773961
200770_def,0.004848764040683777
202333_off,0.005882488491811939
202333_def,-0.008798343305442796
