Player,Ridge Coefficient
87_off,0.0035180083749104876
87_def,0.006442423728891505
248_off,-0.0019168364173160408
248_def,-0.001699628221274063
727_off,0.0023979224706417233
727_def,0.005074745337084443
947_off,0.0071403385811486236
947_def,0.005857312350247279
238_off,-0.0006157251125978084
238_def,0.0032411639790775808
2034_off,-0.0018441147913083342
2034_def,0.008843015268075112
1503_off,0.0023333804512483307
1503_def,0.006364710580335909
1607_off,0.0003387242805039405
1607_def,1.2216500008098249e-05
448_off,-1.5382253230618206e-05
448_def,-0.0011040701098473564
692_off,-0.0016196169921213533
692_def,-0.004444842044984839
1908_off,-0.003592674529512865
1908_def,0.005076791422666869
1720_off,-0.0010189429025657239
1720_def,0.0006149438148966837
680_off,-0.0017517960046200063
680_def,-0.0008287402463461363
761_off,0.00034089210140453
761_def,0.00024157388323708
1563_off,-0.0007531601276368413
1563_def,-0.0035495972908593564
243_off,0.002103864715210691
243_def,0.005042828321935351
244_off,0.0007975130007279673
244_def,0.0009624961831638111
42_off,-0.0007876546961476754
42_def,0.000731395366636455
1934_off,0.0003692225315777492
1934_def,0.000585579116672712
1928_off,0.004407677056843023
1928_def,0.0018251798771742604
724_off,0.0009676186334211273
724_def,0.00020745004475429012
1727_off,-0.004612833770785895
1727_def,0.004879731347959189
1952_off,0.0012746147503871065
1952_def,-0.004341409443590202
690_off,0.0003103267635810262
690_def,0.0025471900949728607
1915_off,0.00021277102578068225
1915_def,-8.297592631344209e-05
446_off,-0.0001675253354680387
446_def,0.0007959069219951113
271_off,-0.002323569669449163
271_def,0.0009404825487808651
77_off,0.00019025034336379507
77_def,0.0010689796815422131
1496_off,7.228376231757552e-05
1496_def,-0.0024658409916871234
922_off,-0.00329181536468426
922_def,-0.006685951230401848
136_off,-0.0017799075053797566
136_def,-0.0010701006771371882
469_off,0.003385316912189505
469_def,-0.0033211273868479414
133_off,0.0035324688015031243
133_def,0.0013231817360831054
1884_off,0.008257870406790659
1884_def,-0.006277326448629582
2048_off,-0.005027179922757797
2048_def,-0.003267438439369121
1425_off,-0.006229007014852199
1425_def,0.0015556282000695678
2109_off,-0.0051063592788236495
2109_def,0.0025587282340630564
1944_off,0.0009927657568600948
1944_def,0.0002623122499900833
695_off,-0.00033897931664048
695_def,-0.000426984105470007
1110_off,-0.001835251857944802
1110_def,-0.0005590802492966632
1975_off,-0.0010082796028982029
1975_def,0.0002246870250181005
901_off,-0.0014140657042513703
901_def,-0.00029185435467860243
1735_off,0.00018852794544982904
1735_def,2.6033591841985488e-05
197_off,0.0003732209785702507
197_def,0.0009423480140557601
2066_off,-6.303268221415346e-05
2066_def,-4.00925126163439e-05
923_off,-0.0007210025261468715
923_def,-0.00252546115365451
252_off,-0.009311722875198346
252_def,-0.004523777241864314
935_off,-0.0013979842802664697
935_def,0.004556032215195486
304_off,-0.0021429094659120482
304_def,-0.002326099374845541
178_off,4.414539583489268e-05
178_def,-0.0006239175020788119
281_off,-0.0003403151114687151
281_def,-0.004199177001529346
