key,coef,coef_per_100,se,block
META_home,0.030829812693384587,3.082981269338459,,home
META_rubberband,-0.013015353083187605,-1.3015353083187604,,rubberband
META_season_2023,0.011752537149880653,1.1752537149880653,,season
META_season_2024,0.017966875079094082,1.7966875079094082,,season
