key,coef
1628384_off,0.004084292896042568
1628385_def,0.004195766835844938
1628385_off,-0.003381240917744341
1628386_def,-0.01833734236873009
1628386_off,0.008022418666145522
1628389_def,-0.030005762821495127
1628389_off,-0.00959827194906786
1628391_def,0.002090721040002768
1628391_off,0.0015010576159340716
1628392_def,-0.02182054519937667
1628392_off,0.021894695679768917
1628395_def,0.0008146474020480902
1628395_off,0.001132971206465415
1628396_def,-0.0050542747341391445
1628396_off,0.007780828376171936
1628398_def,0.005102205750600108
1628398_off,-0.009514614724759956
1628400_def,0.003207463628169487
1628400_off,-0.025323967955794596
1628401_def,-0.038467764405291656
1628401_off,0.02136029907988348
1628402_def,-0.0018432231234226486
1628402_off,-0.01861599622026757
1628404_def,-0.016654658513251527
1628404_off,0.018305007235649255
1628408_def,-0.001241359461440689
1628408_off,-0.024962836167735314
1628410_def,-0.004330385256739359
1628410_off,0.0012641019857197815
1628411_def,0.001651515101847164
1628411_off,0.0011422429942162136
1628415_def,-0.027053598503803566
1628415_off,0.007031724118442781
1628416_def,0.0002870378977921475
1628416_off,-0.00037754165315713294
1628418_def,0.004494844537745293
1628418_off,-0.010146850038440434
1628419_def,0.0028745956109708652
1628419_off,0.002570330600579024
1628420_def,-0.004467054079195184
1628420_off,0.026620347127006252
1628422_def,0.00024831861132990464
1628422_off,0.00046354524925449665
1628424_def,0.0038788232873957097
1628424_off,-0.0037141449438637076
1628425_def,-0.010691447723164027
1628425_off,-0.010800372835317987
1628426_def,0.0046291494809386335
1628426_off,0.01090291225446678
1628427_def,-0.006703050922774448
1628427_off,0.0016622578711776085
1628432_def,-0.00013943285598611523
1628432_off,-0.013620844683332316
1628435_def,0.001538069568143351
1628435_off,-0.0005249702903151637
1628436_def,-0.006263404516629441
1628436_off,0.010561824966041149
1628449_def,-0.025141646343155386
1628449_off,0.009721538843379576
1628464_def,-0.016467805738145394
1628464_off,-0.002743528927170825
1628467_def,-0.0206651336320472
1628467_off,-0.020068239027857017
1628470_def,0.03280569442663873
1628470_off,-0.015209323185361974
1628476_def,-0.00791587439028072
1628476_off,-0.0038141430371086862
1628539_def,0.005253054991937986
1628539_off,-0.00862718785862032
1628591_def,0.00023682844091815926
1628591_off,-0.00108559274422768
1628778_def,0.0020277628469937423
1628778_off,-0.00769342942086873
1628960_def,-0.0028793850300375652
1628960_off,-0.0013712094736022193
1628962_def,0.000202669208542525
1628962_off,-0.014371465248232686
1628963_def,0.0015637341023823522
1628963_off,-0.005393574504868204
1628964_def,-0.004334997032502169
1628964_off,-0.021461923469157283
1628966_def,0.0004093066247421706
1628966_off,-0.01420838001514159
1628969_def,-0.02159357974314093
1628969_off,0.020343309952469284
1628970_def,-0.010121513595209108
1628970_off,0.011910925593479062
1628971_def,0.017380144745580785
1628971_off,0.004145495670692827
1628972_def,0.006705741065925077
1628972_off,-0.008446536024271605
1628973_def,-0.006274277420171416
1628973_off,0.04445342598377545
1628975_def,-0.021801950453390687
1628975_off,-0.01932719400953356
1628976_def,-0.017949603299568503
1628976_off,-0.00887880020813314
1628977_def,-0.017565400154076212
1628977_off,-0.01993679922561982
1628978_def,-0.0007127951230920478
1628978_off,-0.0015147056906575865
1628981_def,-0.002983061427875229
1628981_off,-0.02369105610415806
1628982_def,0.006998551693552485
1628982_off,-0.005956274631306018
1628983_def,-0.0138631189456237
1628983_off,0.02710309730969434
1628984_def,-1.1580036872313096e-05
1628984_off,-0.007914568179983362
1628988_def,-0.021331620074100437
1628988_off,-0.014604555265713885
1628989_def,0.00021662685219639855
1628989_off,0.030520520911844273
1628990_def,-0.0012641614195266788
1628990_off,6.25304970979587e-05
1628991_def,-0.015821166476652642
1628991_off,0.0019812769619471943
1628993_def,0.00287997932236183
1628993_off,-0.0029509141799734114
1628994_def,0.002904350288813778
1628994_off,-0.0008127439327672544
1628995_def,0.010571305759730512
1628995_off,-0.015347652073920188
1628997_def,-0.007910615865782457
1628997_off,0.0012034875399477406
1628998_def,-0.00011315794480485679
1628998_off,0.006421350491860221
1629001_def,-0.011834341293527544
1629001_off,0.013332415050769325
1629002_def,-0.010183673642632583
1629002_off,-0.015978127109123115
1629003_def,-0.00890178699961951
1629003_off,-0.003997173303697856
1629004_def,-0.008732555423507845
1629004_off,-0.002303239987845357
1629006_def,-0.02832046026049953
1629006_off,-0.014199462076024712
1629007_def,-0.0028336295301746597
1629007_off,-0.0038095824152041906
1629008_def,-0.007612544702297335
1629008_off,0.014383687057639318
1629010_def,0.0009486371332262964
1629010_off,-0.0017354973050707114
1629011_def,-0.004473235810438264
1629011_off,0.024889809390832268
1629012_def,0.01773251372450996
1629012_off,0.012554491538512012
1629013_def,-0.024776272840948556
1629013_off,-0.007136613642620142
1629014_def,0.015457168009221128
1629014_off,0.014162924081428725
1629018_def,0.013824792954400672
1629018_off,-0.0001457977033333724
1629020_def,-0.0009144539107302803
1629020_off,0.0046088333752039206
1629021_def,-0.0074833141494737914
1629021_off,0.0035389494774803057
1629022_def,0.014566605949815011
1629022_off,-0.008615018458739278
1629023_def,-0.003736380601630338
1629023_off,-0.0014790554077226765
1629026_def,-0.035797046519211256
1629026_off,0.00037113350510395736
1629027_def,0.011554106094046408
1629027_off,0.02191815663867166
1629028_def,-0.003576513998330485
1629028_off,-0.006560308021803289
1629029_def,-0.0064272347481096675
1629029_off,0.027780582461805294
1629033_def,0.008053169209362072
1629033_off,-0.007950487425156173
1629035_def,-0.00022044918802511474
1629035_off,-0.0018493021975378142
1629048_def,-0.006520742698750006
1629048_off,0.0083246642771004
1629052_def,0.014385148085582692
1629052_off,0.003589555208228211
1629056_def,0.0017372714321595667
1629056_off,0.01063070652809433
1629057_def,-0.039535033991328204
1629057_off,-0.0037848326433735043
1629060_def,-0.0038338140987515057
1629060_off,0.004631348384940317
1629067_def,-0.003987588630134624
1629067_off,-0.004551341815513154
1629076_def,0.00023598239350143917
1629076_off,-0.007022080705720907
1629083_def,0.0017321747958847042
1629083_off,-0.0005840248612508974
1629103_def,-0.0025871136000112666
1629103_off,-0.006882864574300493
1629109_def,0.00032787082776545835
1629109_off,-0.011017477060677204
1629111_def,-0.017795441116802785
1629111_off,0.005923922553911389
1629117_def,-0.0036871433362921898
1629117_off,0.003790160411479197
1629130_def,-0.006056632402912851
1629130_off,-0.001213474447455506
1629134_def,0.0024468803657108334
1629134_off,-0.005022450690944479
1629139_def,-0.0014743888967038254
1629139_off,-0.0037924573897517026
1629150_def,0.002378638160345495
1629150_off,-0.002357882876845867
1629162_def,-0.0383664992919565
1629162_off,0.003601541999053554
1629164_def,0.014508667046217213
1629164_off,-0.004058501320816011
1629168_def,0.0020401681644559686
1629168_off,-2.5470388703635612e-05
1629185_def,0.0031916831534386046
1629185_off,-0.007607530387964084
1629203_def,0.0025349908289475616
1629203_off,8.519738036992289e-05
1629216_def,-0.010755313234698511
1629216_off,-0.0036849102405262066
1629232_def,-0.0011141492392884552
1629232_off,-0.0012208933887139853
1629234_def,0.01480310812626786
1629234_off,-0.019789141198225998
1629308_def,0.0009608891669725285
1629308_off,-0.011738508209592212
1629309_def,-0.0010605092615588309
1629309_off,-0.004089578104827268
1629312_def,-0.007184560752852608
1629312_off,-0.023246445481243473
1629597_def,0.0017900513691057954
1629597_off,-0.0015887733671057303
1629599_def,0.011743876087093014
1629599_off,-0.0037052825174434334
1629600_def,0.0006075388327176047
1629600_off,0.0
1629603_def,-0.005458033268912265
1629603_off,-0.007946193777895946
1629604_def,0.00339159603925415
1629604_off,-0.01669228934593072
1629605_def,-0.00043357002724105873
1629605_off,-0.0019057630964825544
1629607_def,0.0041468748952557906
1629607_off,0.0005187627777993973
1629610_def,-0.0008299897544392811
1629610_off,-0.0005329946059101501
1629611_def,-0.006866140361911792
1629611_off,0.005644228999661023
1629614_def,-0.00307026281188996
1629614_off,-0.01037578567812397
1629617_def,0.0029629644315481356
1629617_off,-0.004521613266101987
1629618_def,-0.0034536836857619723
1629618_off,-0.004284441877646344
1629619_def,0.005959059219177092
1629619_off,0.0006798523480883785
1629620_def,-0.0038580695423926824
1629620_off,-0.015887099464105586
1629622_def,-0.004724781239523478
1629622_off,0.006115689366215564
1629623_def,0.015686960504795143
1629623_off,-0.001584430231991557
1629626_def,-0.010879633892871976
1629626_off,-0.013955745175675754
1629627_def,-0.017123017347522335
1629627_off,0.008367258927072099
1629628_def,0.018204514469207754
1629628_off,-0.010480397487797773
1629629_def,0.012146393072777251
1629629_off,-0.03850364974368371
1629630_def,-0.01138961546380338
1629630_off,0.017148617385147752
1629631_def,-0.0038089407789345174
1629631_off,-0.001281864588925867
1629632_def,0.00863728598773721
1629632_off,0.01804333744531083
1629633_def,-0.009536934286397545
1629633_off,0.00035285903070877544
1629634_def,-0.021403600685684036
1629634_off,-0.008048616816250525
1629636_def,-0.013824449504182849
1629636_off,0.03393895573896795
1629637_def,0.000635650334329926
1629637_off,-0.020180437498814822
1629638_def,-0.007633183801031531
1629638_off,-0.0013730119404123395
1629639_def,-0.006633860905301809
1629639_off,0.025223876519343442
1629640_def,0.005532612468157703
1629640_off,0.0053940276636330695
1629641_def,-0.014484310716265767
1629641_off,-0.02508094375113482
1629642_def,-7.080579465319043e-05
1629642_off,0.0032596893390994665
1629643_def,0.0031708565406471548
1629643_off,-0.043323757703178735
1629644_def,-0.01650582917730604
1629644_off,-0.005337118642481616
1629645_def,-0.0011669826645242397
1629645_off,-0.0006581621071965968
1629646_def,-0.0124280374408873
1629646_off,-0.002517774238461449
1629647_def,0.008199172683104185
1629647_off,-0.04527044285211279
1629649_def,0.012660817947926195
1629649_off,-0.014294220251199911
1629650_def,0.0074902690175936695
1629650_off,-0.01059137279916588
1629651_def,-0.010770560533326924
1629651_off,-0.010414960490257589
1629652_def,-0.012333081479198281
1629652_off,0.002350989110084218
1629653_def,0.005990154125187837
1629653_off,-0.0035449010794108412
1629655_def,0.004826047592416254
1629655_off,2.9506483233633075e-06
1629656_def,-0.00695346082048089
1629656_off,-0.009966819576367497
1629657_def,-0.0032593806043429347
1629657_off,0.0027689402207991326
1629658_def,0.009357364533021936
1629658_off,-0.009116797885111
1629659_def,-0.0014977980637677145
1629659_off,-0.010892067421779532
1629660_def,-0.008907447112817619
1629660_off,-0.01889008180012016
1629661_def,-0.010839012336549683
1629661_off,-0.0001632994935775535
1629662_def,-0.00020617931803404866
1629662_off,-0.0006185172879718593
1629663_def,0.003789591341863566
1629663_off,0.0005113741332083891
1629667_def,-0.00871424416023455
1629667_off,-0.0010780497861411795
1629669_def,0.00430176143369099
1629669_off,0.014114232356584561
1629670_def,0.02755234705855107
1629670_off,-0.019881460340100937
1629671_def,3.8291127232558436e-05
1629671_off,-0.003158586841643281
1629672_def,0.0016727531532971587
1629672_off,-0.002407565172823291
1629673_def,-0.001359906443168998
1629673_off,-0.006193859391150861
1629674_def,0.003288955351885383
1629674_off,0.0034888422053844697
1629675_def,-0.01851270193626106
1629675_off,-0.016706835559803724
1629676_def,0.011198717959631578
1629676_off,-0.028505486712731818
1629677_def,-0.0028631494668148595
1629677_off,-0.005436111546684616
1629678_def,0.010944239982995254
1629678_off,-0.027305037869873972
1629680_def,-0.03155719868190188
1629680_off,-0.015433332327752338
1629681_def,-0.004226416358040429
1629681_off,-0.004811240730762341
1629682_def,0.0022583120429970557
1629682_off,0.0018486859972622585
1629683_def,9.369629178353777e-05
1629683_off,0.003128740448977395
1629684_def,0.0016806759965417467
1629684_off,-0.006789409097898173
1629685_def,-0.0008945160915241652
1629685_off,-0.013500735575715532
1629686_def,0.0003315345796843257
1629686_off,-0.004782027851946172
1629712_def,-0.0003787000053616201
1629712_off,-0.01254781409165769
1629714_def,-0.004091121039462622
1629714_off,-0.0013410380827909353
1629716_def,-0.0019795388494741
1629716_off,-0.005856710601866006
1629717_def,0.009280390583999033
1629717_off,0.005119656874383085
1629718_def,-0.00676708278694403
1629718_off,-0.005500122793851482
1629719_def,-0.00015122835628338517
1629719_off,-0.0025393612516153227
1629723_def,-0.02364822602042229
1629723_off,-0.002234840654226791
1629726_def,0.01823934015089735
1629726_off,-0.0018035638787537015
1629730_def,0.003993434222354273
1629730_off,0.0016548253147901542
1629731_def,-0.04984721983131298
1629731_off,-0.01629766117903849
1629735_def,0.004069883666029966
1629735_off,0.003998839702430422
1629744_def,-0.0036484595967166914
1629744_off,-0.00047647253242889375
1629750_def,-0.014178126423523854
1629750_off,0.02090724943441078
1629752_def,0.0028054443988004304
1629752_off,-0.0008694127201140471
1629755_def,-0.0037687953942698413
1629755_off,2.9166652353700672e-05
1629783_def,-0.00031810417451404475
1629783_off,-0.0014073043398654637
1629833_def,0.012842583415119051
1629833_off,-0.005126291897986683
1629873_def,0.00018318627821044435
1629873_off,-0.003488584238421462
1629875_def,0.0063806302301654735
1629875_off,-0.008059909200426102
1629958_def,-0.00014738445189873504
1629958_off,0.0002796167449446711
1629962_def,-0.0006211257593161891
1629962_off,0.0030220325668351136
1630162_def,-0.017898100292688016
1630162_off,0.022955140717608076
1630163_def,0.008608453956023422
1630163_off,0.022064538024749433
1630164_def,0.03042610778261967
1630164_off,-0.02194899872629664
1630165_def,-0.0034136406841020414
1630165_off,-0.03599996114350922
1630166_def,-0.016555018826957715
1630166_off,-0.0030922285329548476
1630167_def,-0.001458450132677753
1630167_off,0.03882370634208347
1630168_def,0.0002863695311746071
1630168_off,0.006989359848793098
1630169_def,0.005180265303453363
1630169_off,0.02619316618872066
1630170_def,0.0018432665862046413
1630170_off,-0.016329712687411038
1630171_def,-0.001401727381079409
1630171_off,0.0019540535568998364
1630172_def,-0.0029639670818555103
1630172_off,-0.0020264607203348186
1630173_def,-0.002585592558645693
1630173_off,-0.011774650108629896
1630174_def,0.004088425787394651
1630174_off,0.003955438346600523
1630175_def,0.0008344854771405853
1630175_off,0.007182818290126564
1630176_def,0.008461057501956802
1630176_off,-0.004127375692699376
1630177_def,0.023736849177493528
1630177_off,-0.02037675172157263
1630178_def,0.0020843286022269266
1630178_off,0.025946341564535045
1630180_def,0.01854015746516486
1630180_off,0.0073466338748853915
1630181_def,0.018426776354790807
1630181_off,-0.03825612180857746
1630182_def,0.003712778242877662
1630182_off,0.007840868529578056
1630183_def,-0.003776518560982156
1630183_off,-0.004934760895873579
1630184_def,-0.003423916670883475
1630184_off,-0.03680320324853908
1630186_def,0.009980146924961556
1630186_off,-0.005401528820331882
1630187_def,0.0015437134319274527
1630187_off,-0.001240055598438123
1630188_def,0.00479610491942755
1630188_off,0.013048140276754137
1630190_def,0.01653361193220908
1630190_off,-0.008564605223036537
1630191_def,-0.007744431458274426
1630191_off,-0.014210197210372215
1630192_def,-0.011399097046330641
1630192_off,-0.023099012178873887
1630193_def,-0.03777344357034535
1630193_off,-0.00461321484716064
1630194_def,0.004132147016063615
1630194_off,0.012058678137385394
1630195_def,-0.006600007136142256
1630195_off,-0.006471276119952378
1630197_def,0.0006929687035228231
1630197_off,-0.03141080572716977
1630198_def,-0.008873180592006069
1630198_off,0.015782905658855706
1630199_def,-0.0020306332228052946
1630199_off,-0.0002171202205115565
1630200_def,-0.009122077387791028
1630200_off,0.011571135982651826
1630201_def,0.022364469242865646
1630201_off,-0.02344579914196904
1630202_def,-0.00795131602536512
1630202_off,0.013166403451401024
1630204_def,-0.00027127742310044064
1630204_off,-0.009194881962684384
1630205_def,0.000822212720485807
1630205_off,-0.006007824543542736
1630206_def,-0.001637566875764257
1630206_off,-0.00047656168181149725
1630207_def,-0.0046859759728041
1630207_off,0.0007197338158516995
1630208_def,0.007870493382188506
1630208_off,-0.023284431816318292
1630209_def,0.008193226475246023
1630209_off,0.008372135062165529
1630210_def,0.009085605138352557
1630210_off,0.005696392155335109
1630214_def,-0.01520949039173026
1630214_off,-0.019462326119882616
1630215_def,-0.003966757064131277
1630215_off,-0.006719638519985743
1630216_def,0.0020433870151156334
1630216_off,0.0014198410867539018
1630217_def,-0.01728425643706189
1630217_off,0.013621736543098697
1630218_def,-0.0009133282651815736
1630218_off,-0.0018919668449056404
1630219_def,0.020805933834607108
1630219_off,-0.004739998878551358
1630222_def,-0.0020719026282819265
1630222_off,0.0029207174849210315
1630224_def,0.024830999974986914
1630224_off,-0.0038311494255065196
1630225_def,0.0030329130555188173
1630225_off,-0.01159686284165255
1630227_def,0.004689078897061467
1630227_off,-0.02220664549804633
1630228_def,0.0008187540206818906
1630228_off,-0.003673464038298178
1630230_def,-0.02043898286825822
1630230_off,-0.008717202383368403
1630231_def,0.004909432328709756
1630231_off,-0.005585894691283169
1630233_def,-0.00947896654662606
1630233_off,-0.0014356369987818926
1630235_def,0.002139582803323496
1630235_off,0.0038641595929060344
1630237_def,-0.0042380449611042195
1630237_off,-0.0020160717193941835
1630238_def,0.0015610425418860557
1630238_off,-0.0013219606709620223
1630240_def,-0.0032463055175882215
1630240_off,-0.01726687740863078
1630241_def,-0.005845148195081718
1630241_off,-0.0020709199388127164
1630243_def,-0.006298335493432141
1630243_off,-0.006198726028547588
1630245_def,-0.00716576853987797
1630245_off,-0.02558341196913311
1630249_def,0.021216170426808706
1630249_off,0.008605384437434128
1630250_def,-0.0007693118243694317
1630250_off,0.0015755042948672397
1630256_def,-0.024469664276878047
1630256_off,-0.021881450894015535
1630257_def,-0.00034744630650922166
1630257_off,-0.00035623406151983884
1630259_def,0.0008689108276820044
1630259_off,0.00014118112887840203
1630264_def,0.006484840345797491
1630264_off,0.005165252220220857
1630267_def,0.004080011732827823
1630267_off,-0.02852538445615033
1630270_def,0.004911780156643972
1630270_off,-0.005650493519224771
1630271_def,-0.0026298390413553078
1630271_off,-0.0037262092409199336
1630273_def,-5.8713977759449474e-05
1630273_off,-0.005347869390601538
1630284_def,-0.008208084617832359
1630284_off,-0.0023947417478549404
1630285_def,0.0027091472026092513
1630285_off,-0.017104007578674967
1630286_def,-0.0004552975662626113
1630286_off,0.0008546508678317062
1630288_def,0.007899615271466553
1630288_off,-0.0030684281536795
1630296_def,-0.012638816323134959
1630296_off,0.0016829414728201692
1630306_def,-0.0007753565341565802
1630306_off,-0.0023959631042023886
1630311_def,0.00024663908310634987
1630311_off,-0.0007839861100717697
1630314_def,0.012859594707134289
1630314_off,-0.018374116247815743
1630322_def,-0.005330835177449943
1630322_off,0.003522788952908322
1630346_def,-0.0002637792955426033
1630346_off,-0.0027098857971477063
1630466_def,0.00033363032392250727
1630466_off,-0.0021210567793122173
1630525_def,0.0
1630525_off,0.00028974111160810887
1630526_def,0.01003054314611384
1630526_off,-0.019137292651649224
1630527_def,-0.006518626912435728
1630527_off,-0.0326658373029559
1630528_def,0.04112218966910283
1630528_off,-0.021561418385504152
1630529_def,-0.031841418707811556
1630529_off,0.014883687440375184
1630530_def,0.0016801720274178629
1630530_off,-0.00747805111684604
1630531_def,-0.0001121223617462117
1630531_off,-0.005100856702914476
1630532_def,-0.03733605181285864
1630532_off,0.0031176536668794212
1630533_def,0.003167113654838164
1630533_off,-0.016680922463545786
1630534_def,-0.002399936774627432
1630534_off,0.008790277620890484
1630535_def,0.00336544418616359
1630535_off,-0.020283684641482735
1630536_def,0.0007642673853997206
1630536_off,-0.0038771177245448805
1630537_def,-0.00578532509633675
1630537_off,-0.019191569813628215
1630538_def,0.00925808277638499
1630538_off,0.01468401181621502
1630539_def,-0.006052970368363354
1630539_off,-0.003281374253347619
1630540_def,-0.01773986810752991
1630540_off,0.0016780110457814503
1630541_def,-0.0048767115548532
1630541_off,-0.009892230834891904
1630543_def,0.005287147913736933
1630543_off,0.005162711276317869
1630544_def,-0.002785842280460155
1630544_off,-0.01631459099685768
1630547_def,0.0011830977849538482
1630547_off,-0.008791832272509662
1630548_def,0.006542601242915838
1630548_off,-0.019057950025683362
1630549_def,-0.002650135932794274
1630549_off,0.005217871174386879
1630550_def,-0.010025126270538339
1630550_off,-0.014588280622123168
1630551_def,0.008042467190757243
1630551_off,0.002114076246598138
1630552_def,-0.015392602349118522
1630552_off,-0.021275225471289426
1630553_def,0.0328647610449465
1630553_off,-0.01655843616671694
1630554_def,0.0022472641878698374
1630554_off,-0.002123786126814194
1630555_def,-0.0005055976622867322
1630555_off,-0.0007468212902653587
1630556_def,0.01464279456329043
1630556_off,0.007975138300285066
1630557_def,0.025451479700659096
1630557_off,0.0018938644502501714
1630558_def,-0.004319666156193881
1630558_off,-0.022036194687256323
1630559_def,-0.010635071636622136
1630559_off,0.01064225142433511
1630560_def,0.020630601654179164
1630560_off,-0.011241007830942982
1630561_def,0.005357282560677022
1630561_off,-0.007259376888348123
1630562_def,-0.00859488378100055
1630562_off,-0.00017597690473519418
1630563_def,0.0017005187407932425
1630563_off,-0.0036089705703433125
1630564_def,0.002893973771186786
1630564_off,0.0017706900110004754
1630565_def,-6.184384620334989e-05
1630565_off,0.00016518691815394358
1630567_def,-0.003897458426995596
1630567_off,-0.004101426744993161
1630568_def,0.01302635175031734
1630568_off,-0.009901706533166368
1630570_def,0.02174312496480281
1630570_off,-0.01329458095087291
1630572_def,-0.0005988815539663498
1630572_off,-0.01359876156077379
1630573_def,-0.02443611637048133
1630573_off,0.010776110103253153
1630577_def,0.008834611634992181
1630577_off,-0.001635513566127746
1630578_def,0.003846029435490601
1630578_off,0.011135554427115751
1630579_def,-0.0006158416484417887
1630579_off,-0.011355198985433964
1630580_def,0.0007451365466298023
1630580_off,0.0010755142215081452
1630581_def,0.004156069638480216
1630581_off,-0.0062474189261387605
1630582_def,-0.0005277892869298567
1630582_off,-0.0034828349108837983
1630583_def,-0.0025965727273119105
1630583_off,-0.013753456813856818
1630585_def,-0.0033877606000078633
1630585_off,0.008496629093236828
1630586_def,0.01958658581246856
1630586_off,-0.017565225350150954
1630587_def,0.015765299225136916
1630587_off,-0.0019002548898717916
1630589_def,0.0019504329407595497
1630589_off,0.0018353201668856276
1630590_def,-0.0026987196228333388
1630590_off,-0.018144198623147728
1630591_def,-0.01698456095548171
1630591_off,-0.018728514192179066
1630592_def,0.00567797513619723
1630592_off,0.0025063751726358344
1630593_def,0.009669747707123913
1630593_off,-0.013774438939002761
1630595_def,-0.00466510752586738
