col_idx,key,coef
0,255_off,0.0022775570692051654
1,255_def,-0.01772614013224589
2,436_off,-0.04604423719845736
3,436_def,-0.007440620672425166
4,467_off,0.005366420764280743
5,467_def,-0.0272507472248419
6,703_off,-0.0468205059614851
7,703_def,-0.03420448809590583
8,708_off,0.04293534168980889
9,708_def,-0.04300711968834231
10,711_off,-0.03409659379222919
11,711_def,-0.014231991722959398
12,948_off,-0.01019100971281187
13,948_def,-0.017910176321537925
14,951_off,0.0124125080096072
15,951_def,-0.0074631859341609975
16,956_off,-0.04008584359849692
17,956_def,-0.013434422082667926
18,959_off,0.04044731369652488
19,959_def,-0.021251395147816682
20,965_off,-0.006645334962852412
21,965_def,-0.029303336777304526
22,977_off,0.026018178171728874
23,977_def,-0.019242431841948637
24,979_off,-0.046653675805236425
25,979_def,-0.03285971420842067
26,1112_off,-0.03644460462747669
27,1112_def,-0.02572057844896499
28,1495_off,0.025230561098897195
29,1495_def,-0.04538983938820397
30,1497_off,0.0014885549300067535
31,1497_def,-0.03454163804305413
32,1499_off,-0.05245972016737005
33,1499_def,-0.030647261289117655
34,1503_off,-0.0035078277493629274
35,1503_def,-0.0347718190964446
36,1515_off,-0.01911115731361599
37,1515_def,-0.005899297858946804
38,1536_off,-0.00031835106641886143
39,1536_def,-0.01365067819553356
40,1630_off,-0.047845857394845565
41,1630_def,-0.02757001095094587
42,1710_off,-0.02940073179639005
43,1710_def,-0.003091876763407709
44,1712_off,0.04935523835842741
45,1712_def,0.01770593773786528
46,1713_off,0.024493449153976547
47,1713_def,-0.030187092001348552
48,1716_off,-0.07811373641273271
49,1716_def,-0.020289728040410467
50,1717_off,0.05944232788182907
51,1717_def,-0.02247004043019509
52,1718_off,0.008128749485802864
53,1718_def,-0.014294681810964036
54,1730_off,-0.01791259658546042
55,1730_def,-0.001626513338802758
56,1733_off,0.023069049368580043
57,1733_def,-0.012035658839244087
58,1737_off,-0.025586000285074267
59,1737_def,-0.0019359012671256465
60,1740_off,-0.031198223918654264
61,1740_def,-0.015264357109668362
62,1802_off,-0.045800234458385075
63,1802_def,-0.008200000734576881
64,1853_off,-0.057957964732552505
65,1853_def,-0.0177494474564494
66,1863_off,-0.06246265712985262
67,1863_def,-0.025174295072749056
68,1882_off,-0.00840348034913134
69,1882_def,-0.02861069520494456
70,1884_off,-0.01497028660293058
71,1884_def,-0.03132453559655432
72,1885_off,-0.01434063585227791
73,1885_def,-0.010378163849887524
74,1888_off,-0.005754421646441042
75,1888_def,-0.028706976536504687
76,1889_off,0.052332852117158386
77,1889_def,0.0014886630713206277
78,1890_off,0.007868373807665644
79,1890_def,-0.012886958732862011
80,1891_off,0.026009938034873958
81,1891_def,0.0027992710762547827
82,1894_off,-0.016849614220592328
83,1894_def,-0.005945307435314679
84,1897_off,-0.004562748927476771
85,1897_def,-0.016131938478425683
86,1902_off,-0.05587289199022215
87,1902_def,-0.029840294764625297
88,1922_off,-0.020510391131750447
89,1922_def,-0.0001574148362219756
90,1938_off,0.04624198907799315
91,1938_def,-0.020729321380454642
92,1952_off,-0.015140499207821661
93,1952_def,-0.012441254230210797
94,2030_off,-0.02557886319677643
95,2030_def,-0.03352953843578778
96,2034_off,0.024483505261521217
97,2034_def,-0.0067324810683621495
98,2037_off,0.01833376220638413
99,2037_def,0.0009132119126863368
100,2038_off,-0.03952825764644945
101,2038_def,-0.013504534705045859
102,2039_off,-0.04308608943944756
103,2039_def,0.005194226034951973
104,2045_off,0.016188192634133486
105,2045_def,-0.0037400266274038637
106,2047_off,-0.0338092076137999
107,2047_def,-0.02358488348622058
108,2048_off,-0.01712676607584393
109,2048_def,-0.027196756959978023
110,2052_off,-0.037403998319953904
111,2052_def,-0.028610280667699002
112,2059_off,-0.043998394248802676
113,2059_def,-0.01631232286706511
114,2072_off,-0.011232430512276938
