col_idx,key,coef,block,zero_penalty,target_penalty,target
0,2544_off,0.04059877826972259,off,0.0,100000.0,0.04018858445910441
1,2544_def,-0.014807874922655808,def,0.0,16870.239755710474,-0.013211919419920727
2,2738_off,-0.004832335051571551,off,0.0,100000.0,-0.004870211520849502
3,2738_def,-0.01971624596933958,def,0.0,16870.239755710474,-0.021056951576213616
4,101108_off,0.00538614696513857,off,0.0,100000.0,0.004832910950386863
5,101108_def,-0.03284978856641738,def,0.0,16870.239755710474,-0.03608851665057661
6,200765_off,-0.02918810169310014,off,0.0,100000.0,-0.029080002726219356
7,200765_def,-0.0012663447013812942,def,0.0,16870.239755710474,-0.0015454912505013568
8,200768_off,-0.003996824961362703,off,0.0,100000.0,-0.004755852982222842
9,200768_def,-0.020534202455712712,def,0.0,16870.239755710474,-0.019905432130434945
10,200782_off,0.00879403111559084,off,0.0,100000.0,0.0085462322842043
11,200782_def,-0.008290854580956266,def,0.0,16870.239755710474,-0.005350238170155566
12,200794_off,-0.011347462803103489,off,0.0,100000.0,-0.011360032487950446
13,200794_def,-0.0018061506933436955,def,0.0,16870.239755710474,-0.0018984266707952689
14,201142_off,0.03968441252015178,off,0.0,100000.0,0.03932605173788119
15,201142_def,-0.025769839873614184,def,0.0,16870.239755710474,-0.030788610252089434
16,201143_off,0.014186542384364242,off,0.0,100000.0,0.014061699651674012
17,201143_def,-0.015004789917952007,def,0.0,16870.239755710474,-0.01417882671140522
18,201144_off,0.015062377688735999,off,0.0,100000.0,0.015562695954722053
19,201144_def,-0.008727856667143603,def,0.0,16870.239755710474,-0.009352579207415073
20,201145_off,-0.01586185652510423,off,0.0,100000.0,-0.016103847427113106
21,201145_def,0.009384373744289722,def,0.0,16870.239755710474,0.008833454483366327
22,201152_off,-0.007921305087480252,off,0.0,100000.0,-0.007915941463558313
23,201152_def,0.00225097080801864,def,0.0,16870.239755710474,0.0025624269686740017
24,201566_off,-0.006200088359755476,off,0.0,100000.0,-0.006612738200836646
25,201566_def,0.0025192770446395858,def,0.0,16870.239755710474,0.0011943985138710776
26,201567_off,-0.0003581888037112341,off,0.0,100000.0,-0.0005408468906587079
27,201567_def,-0.013087534438381619,def,0.0,16870.239755710474,-0.01269291992762432
28,201568_off,0.012044677812202736,off,0.0,100000.0,0.012291563814407026
29,201568_def,0.008870308929826957,def,0.0,16870.239755710474,0.008975630775293734
30,201569_off,0.0025710490131449237,off,0.0,100000.0,0.0025245545791627425
31,201569_def,-0.002658473348460804,def,0.0,16870.239755710474,-0.004196975057528637
32,201572_off,-0.0124785727601985,off,0.0,100000.0,-0.011977192127308543
33,201572_def,-0.03687952121533405,def,0.0,16870.239755710474,-0.040539627305733274
34,201580_off,-0.014939916802811348,off,0.0,100000.0,-0.014919469665411583
35,201580_def,-0.010205340452913506,def,0.0,16870.239755710474,-0.010955574622715592
36,201586_off,-0.023020710823347532,off,0.0,100000.0,-0.02302883469426052
37,201586_def,-0.004621375755918574,def,0.0,16870.239755710474,-0.004736468498051956
38,201587_off,0.008386305957454605,off,0.0,100000.0,0.008614562281841792
39,201587_def,-0.01243283601976417,def,0.0,16870.239755710474,-0.013045770704609628
40,201588_off,-0.0026304516471749736,off,0.0,100000.0,-0.0024085856447803667
41,201588_def,-0.0511445657373874,def,0.0,16870.239755710474,-0.051834557480548146
42,201599_off,-0.031189567928097274,off,0.0,100000.0,-0.031104530861884222
43,201599_def,0.0129697620659225,def,0.0,16870.239755710474,0.012376177017017483
44,201609_off,0.00439095765832466,off,0.0,100000.0,0.0042571633710406665
45,201609_def,0.005612197264276725,def,0.0,16870.239755710474,0.005317552452445656
46,201933_off,-0.010122464758763345,off,0.0,100000.0,-0.010187580259459178
47,201933_def,0.002248905657025442,def,0.0,16870.239755710474,0.001985806431176688
48,201935_off,0.03369723978121364,off,0.0,100000.0,0.0339173790585571
49,201935_def,0.0046763915680703445,def,0.0,16870.239755710474,0.005216529583112301
50,201937_off,-0.013611571865928325,off,0.0,100000.0,-0.013513859204944783
51,201937_def,-0.04131133824954465,def,0.0,16870.239755710474,-0.04108570480611261
52,201939_off,0.043464592910166654,off,0.0,100000.0,0.04312833497533861
53,201939_def,-0.01831774780951961,def,0.0,16870.239755710474,-0.01637701629818119
54,201942_off,0.021863038283099188,off,0.0,100000.0,0.022080757738000542
55,201942_def,-0.003876702522236225,def,0.0,16870.239755710474,-0.0031612547786443903
56,201950_off,0.04447666050121278,off,0.0,100000.0,0.04460897930740046
57,201950_def,-0.022751878012919786,def,0.0,16870.239755710474,-0.023985954537642698
58,201959_off,-0.00022579572807457618,off,0.0,100000.0,-0.00016544150301075583
59,201959_def,-0.016670980460809372,def,0.0,16870.239755710474,-0.016140740975560026
60,201976_off,-0.012752294093023904,off,0.0,100000.0,-0.012781835645344
61,201976_def,-0.013881747824429108,def,0.0,16870.239755710474,-0.014271237399533536
62,201980_off,-0.008057169398882728,off,0.0,100000.0,-0.008038232020286138
63,201980_def,-0.0032176666703220233,def,0.0,16870.239755710474,-0.0015878279723150037
64,201988_off,-0.004427958948385911,off,0.0,100000.0,-0.004526730716316308
65,201988_def,0.003088410472355431,def,0.0,16870.239755710474,0.0027092775646717932
66,202066_off,-0.04467888570368195,off,0.0,100000.0,-0.0447064715784403
67,202066_def,0.017518381644985256,def,0.0,16870.239755710474,0.01728104919424422
68,202083_off,-0.0006078967857181634,off,0.0,100000.0,-0.00022171715325334192
69,202083_def,-0.019223092446321165,def,0.0,16870.239755710474,-0.01817601634071769
70,202326_off,0.021160786686071006,off,0.0,100000.0,0.021100351008981277
71,202326_def,-0.0006069966433108405,def,0.0,16870.239755710474,-0.0007023478639586202
72,202328_off,0.005252035286033597,off,0.0,100000.0,0.005303576494188862
73,202328_def,0.002546639072235975,def,0.0,16870.239755710474,0.0027273157886381215
74,202330_off,-0.00794707997599607,off,0.0,100000.0,-0.008040224491179322
75,202330_def,-0.006750144168696602,def,0.0,16870.239755710474,-0.006649752914804908
76,202331_off,0.03617296627683155,off,0.0,100000.0,0.03606830270488403
77,202331_def,-0.03660342436573921,def,0.0,16870.239755710474,-0.03536538165577578
78,202355_off,0.029035982383776898,off,0.0,100000.0,0.029109314977077784
79,202355_def,-0.013958848907231022,def,0.0,16870.239755710474,-0.014036944594680172
80,202357_off,0.004993683844230238,off,0.0,100000.0,0.005079001091714312
81,202357_def,-0.0073515987774776,def,0.0,16870.239755710474,-0.007269246625868145
82,202681_off,0.04487769571641269,off,0.0,100000.0,0.0449299273853126
83,202681_def,-0.009673673739358964,def,0.0,16870.239755710474,-0.01141784979118338
84,202684_off,0.006074047944520239,off,0.0,100000.0,0.006378093573806986
85,202684_def,-0.0011700175637747196,def,0.0,16870.239755710474,-0.001915908802326082
86,202685_off,0.012594239016971757,off,0.0,100000.0,0.012699174983839144
87,202685_def,0.0069338673950087555,def,0.0,16870.239755710474,0.002737598047625988
88,202687_off,8.122388872077859e-05,off,0.0,100000.0,7.461030458545628e-05
89,202687_def,-0.006984591780390833,def,0.0,16870.239755710474,-0.007403391089761046
90,202691_off,0.0027181070906783463,off,0.0,100000.0,0.0024099568977965172
91,202691_def,0.015340755952246685,def,0.0,16870.239755710474,0.017453582340308523
92,202692_off,0.006099635018182376,off,0.0,100000.0,0.0060536415925601
93,202692_def,-0.011277104128332837,def,0.0,16870.239755710474,-0.011889014981594146
94,202693_off,-0.006665114097004349,off,0.0,100000.0,-0.006579630034846587
95,202693_def,-0.003673216862674559,def,0.0,16870.239755710474,-0.0033613500253135494
96,202694_off,-0.0031881763641158534,off,0.0,100000.0,-0.0033346848233209037
97,202694_def,0.016205489608873067,def,0.0,16870.239755710474,0.01538573999759239
98,202695_off,0.03168648799458141,off,0.0,100000.0,0.031555534809346954
99,202695_def,-0.033592609120784114,def,0.0,16870.239755710474,-0.03388821417519844
100,202696_off,0.0005015650716096074,off,0.0,100000.0,0.0008129429369056651
101,202696_def,0.0053132241924245,def,0.0,16870.239755710474,0.005528802320562721
102,202699_off,0.00837044440908979,off,0.0,100000.0,0.008732131936879165
103,202699_def,-0.0062836060646974615,def,0.0,16870.239755710474,-0.004450666447912198
104,202704_off,-0.02284352934621647,off,0.0,100000.0,-0.02271192743367312
105,202704_def,-0.015321750638511433,def,0.0,16870.239755710474,-0.014438780730551723
106,202710_off,0.02720565984380204,off,0.0,100000.0,0.02629211575217773
107,202710_def,-0.014791475615812299,def,0.0,16870.239755710474,-0.010905964739131548
108,202711_off,0.007378536724460338,off,0.0,100000.0,0.007564815125854928
109,202711_def,0.029797694770001767,def,0.0,16870.239755710474,0.02979832616688372
110,202722_off,-0.006433044920575429,off,0.0,100000.0,-0.00653180528588854
111,202722_def,0.004905179267617927,def,0.0,16870.239755710474,0.005776543203232427
112,202738_off,0.0014320117785095803,off,0.0,100000.0,0.0014332873084461962
113,202738_def,-0.012776821187029204,def,0.0,16870.239755710474,-0.012652087655148522
114,203076_off,-0.0022589180814337495,off,0.0,100000.0,-0.002861153897509145
115,203076_def,-0.0400085551630986,def,0.0,16870.239755710474,-0.04071993521167306
116,203078_off,-0.00030542359611374537,off,0.0,100000.0,-0.00043757520064689016
117,203078_def,-0.0003800188261992392,def,0.0,16870.239755710474,0.00011060803709401874
118,203081_off,0.04460053797268107,off,0.0,100000.0,0.04466005710071355
119,203081_def,-0.004678601192285036,def,0.0,16870.239755710474,-0.004751094467020303
120,203082_off,-0.012185117703527733,off,0.0,100000.0,-0.01212282664444994
121,203082_def,0.02534969476371846,def,0.0,16870.239755710474,0.02466671659045182
122,203083_off,0.007884278220169209,off,0.0,100000.0,0.007838190207670587
123,203083_def,-0.013604723398003395,def,0.0,16870.239755710474,-0.013299175074820403
124,203084_off,0.0024355571660398976,off,0.0,100000.0,0.002738679050911064
125,203084_def,0.00938705417517481,def,0.0,16870.239755710474,0.010983365870751403
126,203085_off,-0.0029584126209035656,off,0.0,100000.0,-0.002755791111090186
127,203085_def,0.011484201404841111,def,0.0,16870.239755710474,0.011348724578636072
128,203095_off,-0.020643735462424026,off,0.0,100000.0,-0.020542071533984255
129,203095_def,-0.00659095536780927,def,0.0,16870.239755710474,-0.005780459757079331
130,203109_off,0.006307589903792563,off,0.0,100000.0,0.006261802338736249
131,203109_def,-0.011552677905390288,def,0.0,16870.239755710474,-0.013992161837630593
132,203110_off,0.006882496181504705,off,0.0,100000.0,0.006463901318807021
133,203110_def,-0.04927961475972957,def,0.0,16870.239755710474,-0.04888423846844464
134,203114_off,0.01629211075472377,off,0.0,100000.0,0.01624839620273
135,203114_def,-0.009536467872387018,def,0.0,16870.239755710474,-0.011142508431736833
136,203115_off,-0.03343723719071167,off,0.0,100000.0,-0.03348287477591316
137,203115_def,0.001910112089740591,def,0.0,16870.239755710474,-0.0001010632849006741
138,203200_off,-0.01717117274614392,off,0.0,100000.0,-0.01720516006244668
139,203200_def,0.008194201302177418,def,0.0,16870.239755710474,0.008146438794962338
140,203210_off,-0.012617479025525302,off,0.0,100000.0,-0.012529048995236151
141,203210_def,0.0006298110355080437,def,0.0,16870.239755710474,-0.00039074762419881985
142,203458_off,-0.0091755495934214,off,0.0,100000.0,-0.00928181430699492
143,203458_def,-0.017133269856939838,def,0.0,16870.239755710474,-0.0161058287261366
144,203468_off,0.016209667199898904,off,0.0,100000.0,0.016287326762062664
145,203468_def,0.018422364031872866,def,0.0,16870.239755710474,0.016141024467013366
146,203469_off,-0.0052627893036819315,off,0.0,100000.0,-0.005336314570477407
147,203469_def,0.0056890986677250914,def,0.0,16870.239755710474,0.006428240744473845
148,203471_off,-0.004599813522234011,off,0.0,100000.0,-0.0048954624863989165
149,203471_def,-0.010541810119593745,def,0.0,16870.239755710474,-0.008328464374527963
150,203473_off,-0.015565017554667125,off,0.0,100000.0,-0.015521363208641397
151,203473_def,-0.015026339857839414,def,0.0,16870.239755710474,-0.013719073433584543
152,203476_off,-0.016988440658585006,off,0.0,100000.0,-0.017008198058973457
153,203476_def,-0.0071489141138093605,def,0.0,16870.239755710474,-0.007064032278379285
154,203482_off,0.001179810252304661,off,0.0,100000.0,0.001202238557916439
155,203482_def,0.011531528751953521,def,0.0,16870.239755710474,0.011837313648766083
156,203484_off,0.008118776695815717,off,0.0,100000.0,0.007583270530428987
157,203484_def,-0.006306742469784964,def,0.0,16870.239755710474,-0.006100942573176383
158,203486_off,0.0012297659392903136,off,0.0,100000.0,0.0012415726201505755
159,203486_def,-0.0035787494847530836,def,0.0,16870.239755710474,-0.004908146160293614
160,203488_off,0.0078032240772494535,off,0.0,100000.0,0.007797762777810329
161,203488_def,-0.017936501446796944,def,0.0,16870.239755710474,-0.017971011846865684
162,203490_off,-0.007620444900362766,off,0.0,100000.0,-0.008201728694430381
163,203490_def,-0.015264615983335606,def,0.0,16870.239755710474,-0.014693929374492265
164,203493_off,-0.002853204783184073,off,0.0,100000.0,-0.003107584798567613
165,203493_def,-0.00777664743251787,def,0.0,16870.239755710474,-0.007218188391411159
166,203496_off,-0.008193398837353299,off,0.0,100000.0,-0.008205579916844176
167,203496_def,-0.028259599577209974,def,0.0,16870.239755710474,-0.028210090015662676
168,203497_off,-0.005835394809834897,off,0.0,100000.0,-0.005883826965625377
169,203497_def,-0.03391689956445433,def,0.0,16870.239755710474,-0.035422288583192255
170,203500_off,0.039777465018069065,off,0.0,100000.0,0.03974868123255223
171,203500_def,-0.017434516011751076,def,0.0,16870.239755710474,-0.018158445317629415
172,203501_off,0.004071899377372342,off,0.0,100000.0,0.004314569590291983
173,203501_def,-0.006616158610268939,def,0.0,16870.239755710474,-0.007603500138184148
174,203503_off,-0.017011020650354418,off,0.0,100000.0,-0.016962227376357678
175,203503_def,0.00904082306856473,def,0.0,16870.239755710474,0.008851485579105487
176,203504_off,-0.0012686408697969267,off,0.0,100000.0,-0.001284469641615546
177,203504_def,-0.0014973390815607064,def,0.0,16870.239755710474,-0.0016344939969551065
178,203506_off,-0.0163996133093592,off,0.0,100000.0,-0.01634681408226774
179,203506_def,0.004025987633779146,def,0.0,16870.239755710474,0.005588003217276826
180,203507_off,0.03832239132283477,off,0.0,100000.0,0.038555476766082994
181,203507_def,-0.020760080250103126,def,0.0,16870.239755710474,-0.017849008149629742
182,203552_off,-0.006146415520321786,off,0.0,100000.0,-0.006081194446087554
183,203552_def,-0.00039927101403449794,def,0.0,16870.239755710474,-0.001634491687866755
184,203648_off,-0.005956448191577822,off,0.0,100000.0,-0.005966226399465407
185,203648_def,0.01291047959868737,def,0.0,16870.239755710474,0.012989233327353635
186,203897_off,0.0005397651342402931,off,0.0,100000.0,0.0007875081470374211
187,203897_def,-0.008705994282447173,def,0.0,16870.239755710474,-0.007520996740313649
188,203903_off,0.009387056914723184,off,0.0,100000.0,0.009311066158327093
189,203903_def,0.0066674452900432335,def,0.0,16870.239755710474,0.005691138499022807
190,203914_off,0.0021568548708316704,off,0.0,100000.0,0.002283578930413343
191,203914_def,0.00812886328766438,def,0.0,16870.239755710474,0.00886133699255837
192,203915_off,0.013347420804398259,off,0.0,100000.0,0.013523270795022179
193,203915_def,0.00026801199708611557,def,0.0,16870.239755710474,-0.0006000751416891188
194,203917_off,0.0004038652320591698,off,0.0,100000.0,0.0003871476721393319
195,203917_def,-0.0045746732716628,def,0.0,16870.239755710474,-0.004565176361264712
196,203920_off,-0.002646938753231287,off,0.0,100000.0,-0.002596004689524476
197,203920_def,0.005241351074255155,def,0.0,16870.239755710474,0.005181377993813768
198,203925_off,-0.012962673300777734,off,0.0,100000.0,-0.012914539886486415
199,203925_def,0.0071790154361058905,def,0.0,16870.239755710474,0.008261001856691451
200,203926_off,0.007892653580062336,off,0.0,100000.0,0.007856381265788751
201,203926_def,0.02974145875944591,def,0.0,16870.239755710474,0.029388816410012775
202,203932_off,0.022345374355906278,off,0.0,100000.0,0.021272521166534643
203,203932_def,-0.01832228409065351,def,0.0,16870.239755710474,-0.01597034538909337
204,203933_off,0.0009450518239015408,off,0.0,100000.0,0.000921465534875133
205,203933_def,-0.019294257137528973,def,0.0,16870.239755710474,-0.018982427308237525
206,203935_off,0.007651031484323562,off,0.0,100000.0,0.007671387168504484
207,203935_def,-0.014024849606098424,def,0.0,16870.239755710474,-0.014928186235573066
208,203937_off,-0.00921503248381144,off,0.0,100000.0,-0.009043265609218155
209,203937_def,-0.019340467264936805,def,0.0,16870.239755710474,-0.020570388714494906
