Key,Coefficient
201149_off,-0.004582594427197768
201149_def,-0.007069647061151021
2546_off,0.004053379535277094
2546_def,0.013809366060941634
204001_off,0.005234540963878319
204001_def,-0.020353967462072103
201584_off,-0.004282957661712146
201584_def,0.008535950714164
201565_off,0.020236405410926275
201565_def,0.01897037930720823
202684_off,-0.0032024166825085983
202684_def,0.013922541079516453
2747_off,0.0011388248848799261
2747_def,0.01532211925235872
202681_off,0.034333498378923966
202681_def,0.006786592154372081
2544_off,0.05258147281392701
2544_def,-0.0030293037573511836
201567_off,0.02671229226365957
201567_def,-0.005152785850801735
203124_off,0.005452692423626573
203124_def,0.006930757685949092
201943_off,-0.005303605986514692
201943_def,0.005975262203366925
2210_off,0.0008837824878491512
2210_def,-0.010338233856013705
202498_off,-0.027935576978293138
202498_def,0.002858492442342809
202697_off,0.006651645957585862
202697_def,0.0025320454692990646
2399_off,-0.01936442103482261
2399_def,-0.006969065917713396
203200_off,-0.011315767050901423
203200_def,-0.00866568051522438
1626195_off,0.0014185397369028238
1626195_def,0.023874839003350953
101112_off,0.008784458174664915
101112_def,0.012000784820533928
203895_off,0.007801336127353042
203895_def,0.00846277952482937
1627851_off,-0.006147150780914608
1627851_def,-0.00584597677428959
2756_off,-0.008321745048310014
2756_def,-0.008385195318899325
202732_off,-0.021667946657329927
202732_def,0.0034087091917609775
1627758_off,-0.009699519106566286
1627758_def,0.0013335245370851853
2365_off,1.9861435554040576e-05
2365_def,-0.0011408155969306996
2592_off,-0.007899309530209337
2592_def,0.005190386320352705
2564_off,-0.008255686578985585
2564_def,0.004532159563528927
2207_off,-0.011585709334756545
2207_def,-0.0029251808096418547
203918_off,-0.007128379362359486
203918_def,0.00602191332869715
201588_off,0.01490467571547832
201588_def,-0.01271100850264097
203497_off,0.013411380613215949
203497_def,-0.044220455482590744
203090_off,0.011580949397987997
203090_def,0.006968186309866315
203081_off,0.0353978012077153
203081_def,-0.01139737004814679
203468_off,0.020061332667898637
203468_def,0.010260517549685672
202329_off,0.02146255704998454
202329_def,-0.016047444881394427
203486_off,0.012240288803896535
203486_def,0.0009110183502504807
1626168_off,-0.010909942506652753
1626168_def,0.0007202918534357781
204060_off,0.015893952835744844
204060_def,-0.008017103933021942
202323_off,-0.02520759254595286
202323_def,0.0008642388287067405
203459_off,-0.0033276546656161097
203459_def,0.004655096400576273
202714_off,-0.020215135785959213
202714_def,0.011905960643088083
202334_off,-0.0067096665896159155
202334_def,-0.01908474945618193
203943_off,-0.012017394479664115
203943_def,0.0004281724265941732
203957_off,-0.01234311882867646
203957_def,-0.011149432265739587
203481_off,0.00733514730014262
203481_def,0.005921164722115591
203086_off,-0.002323856212077918
203086_def,0.02415069802117255
203937_off,-0.009063726844667937
203937_def,-0.02597482290779624
2225_off,-0.00397995962962206
2225_def,-0.0007063973749961252
2200_off,-0.018669677987045927
2200_def,-0.005230900310336579
202695_off,0.031730232622601384
202695_def,0.003942334771507625
200746_off,0.015115210908732366
200746_def,-0.006882001048677219
2585_off,0.003995494330384867
2585_def,-0.007677518918966338
201939_off,0.06876252832427192
201939_def,-0.014549309173061761
202691_off,0.015640112850020295
202691_def,-0.007050265183926727
203110_off,0.013083901538227137
203110_def,-0.023847388582325806
201142_off,0.04339183375287007
201142_def,0.0035725893037413504
