Key,Coefficient
203967_off,0.007838665526103107
203967_def,-0.0003350493869415071
1627732_off,-0.002361175732444835
1627732_def,-0.006484719266749053
203954_off,0.031956616045462065
203954_def,-0.030357069447133837
203496_off,0.005625266921319228
203496_def,-0.016771864558413882
1628365_off,-0.0012208329309831099
1628365_def,0.004704433492294609
201143_off,0.008632208355125286
201143_def,-0.010769026758383787
202330_off,0.01020687662311549
202330_def,-0.015573850059868867
1627759_off,0.0028780451699509805
1627759_def,-0.006508187148561982
1628369_off,0.0396580445144698
1628369_def,-0.021365844197385422
202681_off,0.03986871610947681
202681_def,0.004044673600099019
101161_off,-0.0024267344097188568
101161_def,0.003325509995168018
200755_off,0.007488446660950811
200755_def,0.00279385616800698
1626179_off,-0.011194810621309628
1626179_def,0.010578254754957097
202694_off,0.0032488991101988192
202694_def,0.016557907693977823
204456_off,-0.0011160063345500627
204456_def,0.0029200504980674046
203935_off,0.00820707786007435
203935_def,-0.007376765914902016
203382_off,-0.008263546454259944
203382_def,-0.0011638515741379052
1629013_off,-0.0011401928225795155
1629013_def,-0.012294320115159596
1628464_off,-0.0019441769743654127
1628464_def,-0.014017546417555395
1628413_off,-0.002234931201369093
1628413_def,0.00032972392893160696
1627788_off,-0.0028893907163142123
1627788_def,-0.013203628632768798
1628400_off,-0.019221208523448444
1628400_def,-0.006226484129065295
1627824_off,-0.0047960618659090145
1627824_def,0.00017907707735555415
202954_off,-0.009743140739562868
202954_def,-0.014688666666497463
202335_off,-0.004784001301475712
202335_def,-0.010004502531089851
202331_off,0.02734613868005206
202331_def,-0.031703204535621234
203500_off,0.03333327947019378
203500_def,-0.006447788970072202
203471_off,0.002433615929518734
203471_def,-0.014454871295167997
1628390_off,-0.0037268078178350223
1628390_def,0.00470875946041881
1627745_off,-0.016006262223904427
1627745_def,0.01706529183605579
202691_off,0.01103984505108785
202691_def,0.013121376043745598
203110_off,0.009621441883510384
203110_def,-0.02513495066521015
201142_off,0.040526947088877045
201142_def,-0.019742731428275376
201939_off,0.0452055561004337
201939_def,-0.017483404037125918
1626172_off,0.022119337324640737
1626172_def,0.0020863492681824445
203518_off,-0.004291591792452297
203518_def,-0.009148582354351448
203924_off,-0.0040350005903560466
203924_def,-0.006745412828061021
2738_off,-0.010953157023653144
2738_def,-0.023925595898969674
101109_off,-0.003056674152682496
101109_def,-0.00493360795857048
203457_off,-0.01764572904018605
203457_def,-0.008726508748510891
1626188_off,0.0012752198512226164
1626188_def,0.008293906114127253
1628977_off,-0.005234061279972552
1628977_def,-0.011521168939720487
2733_off,-0.0013688911183420659
2733_def,-0.004209408430707938
1628395_off,-0.003142287758590881
1628395_def,0.002457321842400181
1628035_off,-0.0031030562168304792
1628035_def,0.008466813752318586
201973_off,0.004149289575993173
201973_def,-0.0038853909692858294
203507_off,0.03461208608624246
203507_def,-0.025921071978151237
202339_off,0.0019620898222886436
202339_def,-0.005885664632035507
201572_off,0.010662202447680713
201572_def,-0.02556882068240445
1627763_off,0.007143986813749409
