lam_off,lam_def,mean_rmse,std_rmse
2500.0,3000.0,1.11375437121207,0.0006389968224138838
1500.0,3000.0,1.1137568204482193,0.0006719429072775653
2500.0,4500.0,1.1137597327863158,0.0006235941487875543
1500.0,4500.0,1.1137630719583222,0.0006567665932537479
