lam_off,lam_def,mean_rmse,std_rmse
1500.0,3000.0,1.0959275924958032,0.0010037319012047498
1500.0,4500.0,1.0959366580900982,0.0010001254063248225
2500.0,3000.0,1.0959688218871968,0.001009552502650825
2500.0,4500.0,1.0959780884392158,0.0010058366723207394
