lam_off,lam_def,mean_rmse,std_rmse
1500.0,3000.0,1.1093768342848354,0.0011563690275223147
2500.0,3000.0,1.1093960509435972,0.0011698773053414636
1500.0,4500.0,1.1093996463731228,0.001137207963934427
2500.0,4500.0,1.1094189343788086,0.0011508589053001986
