lam_off,lam_def,mean_rmse,std_rmse
2500.0,4500.0,1.1114656217540517,0.0015152790727880707
2500.0,3000.0,1.1114765168854808,0.0015251796023035829
1500.0,4500.0,1.1114966313226564,0.0015348804660367844
1500.0,3000.0,1.111507240547143,0.001544911167016442
