lam_off,lam_def,mean_rmse,std_rmse
2500.0,3000.0,1.1855208168507312,0.00037712641924127595
2500.0,4500.0,1.1855322143513174,0.00036946018911972455
1500.0,3000.0,1.1855460776082296,0.0003858819639851713
1500.0,4500.0,1.1855575478818585,0.00037850196227001687
