lam_off,lam_def,mean_rmse,std_rmse
1500.0,3000.0,1.1267731932268983,0.0014235313203788253
1500.0,4500.0,1.1267813756188483,0.001422707440331614
2500.0,3000.0,1.1267872149098934,0.001420831073170076
2500.0,4500.0,1.126794501495527,0.0014202463203948608
