lam_off,lam_def,mean_rmse,std_rmse
1500.0,3000.0,1.1114838852657636,0.0007290625107437654
2500.0,3000.0,1.1114932143681198,0.0007196832800206345
1500.0,4500.0,1.1115060471721108,0.0007250117195301876
2500.0,4500.0,1.1115140649180724,0.0007162625872594044
