lam_off,lam_def,mean_rmse,std_rmse
2500.0,4500.0,1.1547384298796275,0.001155666025584257
2500.0,3000.0,1.154739534121627,0.0011300782042892243
1500.0,3000.0,1.1547397606106158,0.0011183972811615122
1500.0,4500.0,1.1547404050509666,0.001143425999841674
