lam_off,lam_def,mean_rmse,std_rmse
1500.0,3000.0,1.0892829208693504,0.001163532995955084
2500.0,3000.0,1.0892978759991239,0.0011560322571423833
1500.0,4500.0,1.0893042869154088,0.001144404678037785
2500.0,4500.0,1.0893202373908901,0.0011378300715643467
