lam_off,lam_def,mean_rmse,std_rmse
1500.0,4500.0,1.0905433205309432,0.0007850095919592325
2500.0,4500.0,1.090544080940264,0.0007770332772023548
1500.0,3000.0,1.090546585951045,0.000790785624356919
2500.0,3000.0,1.0905480116367345,0.0007826026860906783
