lam_off,lam_def,mean_rmse,std_rmse
2500.0,4500.0,1.1196368558262115,0.0008756952319822415
2500.0,3000.0,1.119640980419236,0.0008992446809065111
1500.0,4500.0,1.1196412445301192,0.0008782225833286292
1500.0,3000.0,1.1196445126866366,0.0009017636979147983
