lam_off,lam_def,mean_rmse,std_rmse
2500.0,4500.0,1.1857546607237788,0.0013187398630316984
2500.0,3000.0,1.1857649251895526,0.0013221048574303174
1500.0,4500.0,1.18577494316905,0.0013118304053951898
1500.0,3000.0,1.1857839049550165,0.0013153478529718786
