lam_off,lam_def,mean_rmse,std_rmse
1500.0,4500.0,1.190940525963012,0.0012648519994793543
2500.0,4500.0,1.1909429513689263,0.0012466990455344067
1500.0,3000.0,1.190949940454468,0.0012796501078373964
2500.0,3000.0,1.1909540637499056,0.0012612546085072705
