col_idx,key,var,se
46,201976_off,0.002709531861670976,0.05205316380078137
47,201976_def,0.002704896828595336,0.05200862263697565
48,201988_off,0.0029397443711011327,0.0542194095421661
49,201988_def,0.002935443850495408,0.05417973653032476
50,202066_off,0.0028002446255980416,0.05291733766543855
51,202066_def,0.00279941548261725,0.05290950276289931
52,202083_off,0.0029364352605630592,0.05418888502786396
53,202083_def,0.0029411539412762893,0.0542324067442732
54,202330_off,0.0026738179729958347,0.05170897381495628
55,202330_def,0.002681939141202462,0.05178744192564894
56,202331_off,0.0027677002115595625,0.05260893661308469
57,202331_def,0.002767314382058868,0.05260526952748049
58,202681_off,0.0028136243662803834,0.05304360815668919
59,202681_def,0.002818146051343142,0.053086213382978656
60,202684_off,0.0029532446778553142,0.0543437639279367
61,202684_def,0.0029453577568682855,0.054271150318270255
62,202685_off,0.0025559238404876047,0.050556145427510635
63,202685_def,0.002559202608857374,0.05058856203587303
64,202687_off,0.0028980253428661958,0.05383331071805073
65,202687_def,0.0028980115521416066,0.05383318263061925
66,202691_off,0.002507348405602628,0.05007343013617729
67,202691_def,0.002511797128944328,0.050117832444593294
68,202692_off,0.0029498589753812958,0.05431260420364039
69,202692_def,0.00294532935430325,0.0542708886448642
70,202693_off,0.0027433990890308444,0.0523774673789297
71,202693_def,0.0027437591303082765,0.05238090425248763
72,202694_off,0.002887474098902795,0.05373522214435142
73,202694_def,0.0028877861515001816,0.05373812567907613
74,202696_off,0.0025184028102790785,0.050183690680131114
75,202696_def,0.002516243284481439,0.05016216985419828
76,202699_off,0.0023922651701666557,0.048910787871047995
77,202699_def,0.0023902308631519246,0.04888998735070326
78,202704_off,0.0026810586694784523,0.05177894040513433
79,202704_def,0.002692038256664111,0.05188485575448881
80,202710_off,0.0024872571156782587,0.04987240836051793
81,202710_def,0.0024912620311650893,0.04991254382582688
82,202711_off,0.0026217888502455444,0.05120340662734799
83,202711_def,0.0026307585291230388,0.05129092053300505
84,202722_off,0.0028645005526013166,0.05352102906896799
85,202722_def,0.002864299665846243,0.05351915232742614
86,202738_off,0.0029758571945652204,0.05455141789692749
87,202738_def,0.0029767906326565404,0.05455997280659641
88,203076_off,0.002459666341746027,0.049595023356643626
89,203076_def,0.002459169780214739,0.04959001694106122
90,203078_off,0.002554933714138248,0.05054635213483014
91,203078_def,0.0025602617601550104,0.0505990292412316
92,203081_off,0.0028208634813652153,0.05311180171454566
93,203081_def,0.0028262586137347448,0.05316256778725746
94,203083_off,0.002849066014793312,0.05337664297043522
95,203083_def,0.0028573331793950614,0.05345402865449022
96,203084_off,0.0024832095967750145,0.04983181309941486
97,203084_def,0.002483931162911138,0.049839052588418434
98,203095_off,0.0026950053877896497,0.05191344130174429
99,203095_def,0.0026956132498566344,0.051919295544687764
100,203109_off,0.0026890920481583993,0.051856456185882964
101,203109_def,0.002697252360418206,0.05193507832301985
102,203110_off,0.0026234842406460813,0.05121995939715378
103,203110_def,0.00262753499427726,0.05125948687099062
104,203114_off,0.0027154364436515273,0.05210984977575283
105,203114_def,0.0027129407400730324,0.052085897708238
106,203200_off,0.0027699366648557384,0.05263018777142771
107,203200_def,0.002761136100474557,0.052546513685253725
108,203458_off,0.002789412057254097,0.052814884807732915
109,203458_def,0.0027826027113663815,0.05275038114901523
110,203468_off,0.002370687023526552,0.04868970141135137
111,203468_def,0.0023717342752404384,0.048700454569135576
112,203469_off,0.002996526176585132,0.05474053504109301
113,203469_def,0.0030019782268812683,0.05479031143259973
114,203482_off,0.0027613002776609367,0.0525480758702061
115,203482_def,0.0027636687842846914,0.052570607608098764
116,203484_off,0.0026279487045539483,0.051263522162976166
117,203484_def,0.0026368013902896056,0.05134979445226247
118,203486_off,0.002639465019736675,0.05137572403126476
119,203486_def,0.002644871389399247,0.05142831311057409
120,203488_off,0.0028613998620103526,0.05349205419508913
121,203488_def,0.0028649236722452097,0.0535249817584762
122,203493_off,0.0029123288648685124,0.05396599730263967
123,203493_def,0.0029160735446627836,0.05400068096480621
124,203497_off,0.0025300713511857064,0.0502998146237708
125,203497_def,0.0025292909084179203,0.05029205611642777
126,203501_off,0.002630609918828877,0.051289471812730504
127,203501_def,0.002622048106328747,0.05120593819400976
128,203648_off,0.0029268322528871364,0.05410020566400036
129,203648_def,0.0029271753842970896,0.054103376828965946
130,203914_off,0.002600667340067929,0.050996738523830416
131,203914_def,0.002600353747613831,0.05099366379869004
132,203915_off,0.0026002233233555316,0.05099238495457466
133,203915_def,0.0026054633404768404,0.05104373948367067
134,203926_off,0.0028352441062294642,0.05324701030320354
135,203926_def,0.0028392545426794767,0.0532846557901942
136,203932_off,0.0026539238662233013,0.05151624856512071
137,203932_def,0.0026583525867630337,0.05155921437302002
138,203933_off,0.0030203702640503936,0.05495789537500862
139,203933_def,0.0030204617121417842,0.05495872735191185
140,203937_off,0.002735304059034063,0.052300134407418715
141,203937_def,0.0027321816843891827,0.05227027534258054
142,203939_off,0.002702788988475374,0.05198835435436838
143,203939_def,0.002695307544003704,0.05191635141266867
144,203952_off,0.002551683413577814,0.050514190219955166
145,203952_def,0.002548296755861897,0.05048065724474967
146,203954_off,0.002517271654323289,0.050172419259223375
147,203954_def,0.002516404273116607,0.05016377451026394
148,203957_off,0.0028112677228912977,0.05302138929612556
149,203957_def,0.002814397562897377,0.053050895966961546
150,203967_off,0.0029368509485530056,0.05419272043875455
151,203967_def,0.0029336121674311336,0.054162830127598885
152,203991_off,0.002681842792222667,0.05178651168231615
153,203991_def,0.0026836103387650008,0.05180357457516808
154,203992_off,0.0025503106141699303,0.050500600136730356
155,203992_def,0.0025516413450269062,0.050513773814939884
156,203994_off,0.002617251979659854,0.051159085015858655
157,203994_def,0.0026142638172778647,0.05112987206396927
158,203995_off,0.0028276982647554676,0.05317610614510494
159,203995_def,0.002824193462250432,0.05314314125313287
160,203999_off,0.002572134604870502,0.05071621638953858
161,203999_def,0.0025759242428575833,0.05075356384390739
162,204001_off,0.0028354030769615437,0.053248503049020485
163,204001_def,0.0028344462886435717,0.05323951811054991
164,204060_off,0.0027195982979580304,0.05214976795689536
165,204060_def,0.0027175278841863122,0.05212991352559788
166,204456_off,0.002782396927957987,0.05274843057341125
167,204456_def,0.002789192587448895,0.05281280704004375
168,1626153_off,0.002426902507414259,0.04926360225779535
169,1626153_def,0.0024279494084838067,0.049274226614771
170,1626156_off,0.002399986789533502,0.04898966002671892
171,1626156_def,0.002394441467018533,0.04893303042954251
172,1626157_off,0.0025860238579061712,0.05085296311825075
173,1626157_def,0.0025860424625496156,0.05085314604377605
174,1626162_off,0.0024629165594846044,0.049627780118443786
175,1626162_def,0.0024591547616371807,0.049589865513400826
176,1626164_off,0.0025764560619765263,0.05075880280282945
177,1626164_def,0.0025754879935486453,0.05074926594098328
178,1626166_off,0.0027501272281711653,0.052441655467492305
179,1626166_def,0.0027578379565726856,0.05251512121829945
180,1626167_off,0.0027543954123067944,0.05248233428789915
181,1626167_def,0.0027583532263989346,0.052520026907827595
182,1626168_off,0.0025711881118109952,0.05070688426447631
183,1626168_def,0.002571439233105362,0.05070936040915288
184,1626171_off,0.0026875846844695225,0.05184192014643673
185,1626171_def,0.0026847173799311582,0.05181425846165472
186,1626172_off,0.0027830262330174925,0.0527543953905027
187,1626172_def,0.002781909744151482,0.05274381237786554
188,1626181_off,0.0027140313250027612,0.05209636575619034
189,1626181_def,0.0027160467760736274,0.05211570565648735
190,1626192_off,0.0027912039251171803,0.052831845747779625
191,1626192_def,0.002791023314917847,0.05283013642721214
192,1626204_off,0.0025479674588511137,0.05047739552365112
193,1626204_def,0.0025472459539654657,0.05047024820590311
194,1626220_off,0.002580651942147474,0.05080011754068561
195,1626220_def,0.002584130378163242,0.050834342507435286
196,1626246_off,0.002933326122730493,0.054160189463576404
197,1626246_def,0.0029292745570051915,0.05412277299811228
198,1627734_off,0.002504287524945976,0.050042856882336124
199,1627734_def,0.002503298131158737,0.05003297044108751
200,1627736_off,0.0027038037439387863,0.05199811288824611
201,1627736_def,0.0027074892054686607,0.05203353923642578
202,1627741_off,0.0025932453576647846,0.05092391734406127
203,1627741_def,0.002599150645584466,0.05098186585036356
204,1627742_off,0.0025163967833368235,0.050163699856936625
205,1627742_def,0.002512121468699782,0.050121068112120096
206,1627745_off,0.002946877752608358,0.054285152229761297
207,1627745_def,0.0029469258069113324,0.054285594837961686
208,1627747_off,0.002692660542978816,0.05189085220902443
209,1627747_def,0.002699208633898509,0.05195390874514168
210,1627749_off,0.002535605428734985,0.050354795488959984
211,1627749_def,0.0025384232015498074,0.05038276691042094
212,1627750_off,0.0026084552772041077,0.05107303865254258
213,1627750_def,0.002613703762923562,0.05112439498833764
214,1627752_off,0.0024962306290192576,0.04996229207131372
215,1627752_def,0.0024837535084666013,0.04983727027503213
216,1627759_off,0.002830409315539764,0.053201591287665106
217,1627759_def,0.0028289132233742446,0.05318752883312257
