lam_off,lam_def,mean_rmse,std_rmse
2500.0,3000.0,1.0785631625475556,0.0008730858888707884
1500.0,3000.0,1.078571671057028,0.0008710406077903831
2500.0,4500.0,1.0785876660241984,0.0008673507428112002
1500.0,4500.0,1.078597450220838,0.0008658035492552029
