Name,Off,Def,Rapm,Season
Nikola Jokic,4.39469202245315,-0.83765889307497,5.232350915528119,2019-2020-2021-2022-2023
Giannis Antetokounmpo,2.65389277410551,-2.41010568167924,5.06399845578475,2019-2020-2021-2022-2023
Stephen Curry,3.49754333581611,-1.53633741934717,5.033880755163279,2019-2020-2021-2022-2023
Jayson Tatum,2.9365929690954697,-1.9860239775381898,4.922616946633659,2019-2020-2021-2022-2023
Paul George,2.2051123335527,-2.68194215734163,4.88705449089433,2019-2020-2021-2022-2023
Kawhi Leonard,3.9809672262647604,-0.88573847453498,4.8667057007997405,2019-2020-2021-2022-2023
Joel Embiid,2.4320280125478098,-2.3470505296024102,4.77907854215022,2019-2020-2021-2022-2023
LeBron James,2.83315524321335,-1.87932266406408,4.71247790727743,2019-2020-2021-2022-2023
Kevin Durant,3.36919271747522,-1.34308427182339,4.71227698929861,2019-2020-2021-2022-2023
Alex Caruso,0.66925218974372,-3.5788274202921597,4.24807961003588,2019-2020-2021-2022-2023
Jrue Holiday,3.30744369548476,-0.87453937347581,4.18198306896057,2019-2020-2021-2022-2023
Pascal Siakam,2.5383888324944404,-1.25451255349843,3.79290138599287,2019-2020-2021-2022-2023
Chris Paul,1.46531867697202,-2.18815683147186,3.6534755084438797,2019-2020-2021-2022-2023
Damian Lillard,4.21607250243319,0.6169049928653,3.59916750956789,2019-2020-2021-2022-2023
Aaron Gordon,2.2544805947603703,-1.16922263623273,3.4237032309931,2019-2020-2021-2022-2023
Danny Green,1.84991645810045,-1.5237211103442099,3.37363756844466,2019-2020-2021-2022-2023
Rudy Gobert,0.48862399696639003,-2.8636825127528898,3.35230650971928,2019-2020-2021-2022-2023
Derrick White,1.5791459017172,-1.74050749186025,3.31965339357745,2019-2020-2021-2022-2023
Steven Adams,2.66515928304492,-0.60473145241617,3.2698907354610904,2019-2020-2021-2022-2023
James Harden,3.4008616348017195,0.19120331972713,3.20965831507459,2019-2020-2021-2022-2023
Brook Lopez,1.14174332269018,-1.9902141020378998,3.1319574247280797,2019-2020-2021-2022-2023
Joe Ingles,0.94135412441517,-2.11038774503576,3.0517418694509297,2019-2020-2021-2022-2023
Devin Booker,3.6030356979099003,0.68990959425526,2.9131261036546405,2019-2020-2021-2022-2023
