Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Paul Pierce,1718,37.47,35-40,6644,6616,2.147,-2.043,4.19,-0.775,-2.235,2.923,0.193,2.73,2009
JR Smith,2747,27.71,25-30,5318,5256,2.628,-1.52,4.148,-1.475,-1.844,4.103,0.324,3.78,2009
Andrei Kirilenko,1905,27.33,25-30,3832,3827,1.516,-2.632,4.148,-1.475,-1.844,2.991,-0.789,3.78,2009
Dirk Nowitzki,1717,37.66,35-40,6608,6575,3.33,-0.727,4.057,-0.775,-2.235,4.105,1.508,2.597,2009
Anderson Varejao,2760,28.47,25-30,5007,5021,1.635,-2.393,4.028,-1.475,-1.844,3.11,-0.55,3.66,2009
Deron Williams,101114,36.84,35-40,5260,5261,3.58,-0.443,4.023,-0.775,-2.235,4.356,1.793,2.563,2009
Gerald Wallace,2222,37.6,35-40,4919,4892,0.815,-3.117,3.932,-0.775,-2.235,1.59,-0.882,2.472,2009
Zydrunas Ilgauskas,980,27.16,25-30,3985,3963,0.811,-3.065,3.876,-1.475,-1.844,2.287,-1.221,3.508,2009
Thaddeus Young,201152,34.4,30-35,5300,5309,0.746,-3.042,3.788,-1.279,-2.094,2.025,-0.949,2.973,2009
Josh Smith,2746,35.08,35-40,5244,5240,1.502,-2.254,3.755,-0.775,-2.235,2.277,-0.018,2.295,2009
Rasheed Wallace,739,32.16,30-35,4061,4043,0.856,-2.792,3.648,-1.279,-2.094,2.135,-0.698,2.833,2009
Zach Randolph,2216,35.13,35-40,3370,3368,1.253,-2.316,3.569,-0.775,-2.235,2.028,-0.081,2.109,2009
Vince Carter,1713,36.83,35-40,5524,5520,4.158,0.59,3.568,-0.775,-2.235,4.933,2.826,2.107,2009
Steve Blake,2581,31.71,30-35,4326,4308,2.15,-1.372,3.522,-1.279,-2.094,3.43,0.722,2.708,2009
Shane Battier,2203,33.85,30-35,4713,4715,0.218,-3.287,3.506,-1.279,-2.094,1.497,-1.194,2.691,2009
Flip Murray,2436,24.69,20-25,4329,4327,2.106,-1.343,3.449,-1.568,-1.575,3.674,0.232,3.443,2009
Roger Mason Jr.,2427,30.44,30-35,4731,4731,2.327,-0.971,3.298,-1.279,-2.094,3.606,1.123,2.484,2009
Kenyon Martin,2030,31.98,30-35,5184,5162,-0.052,-3.294,3.241,-1.279,-2.094,1.227,-1.2,2.427,2009
Tim Duncan,1495,33.65,30-35,4908,4874,1.515,-1.709,3.224,-1.279,-2.094,2.794,0.384,2.41,2009
Stephen Jackson,1536,39.65,35-40,4777,4788,3.2,-0.003,3.204,-0.775,-2.235,3.976,2.232,1.744,2009
Jamario Moon,200081,25.85,25-30,3952,3979,0.959,-2.231,3.19,-1.475,-1.844,2.434,-0.387,2.822,2009
Andrew Bogut,101106,31.21,30-35,2123,2110,-2.278,-5.431,3.152,-1.279,-2.094,-0.999,-3.337,2.338,2009
Andre Miller,1889,36.3,35-40,6056,6019,2.295,-0.856,3.151,-0.775,-2.235,3.07,1.379,1.691,2009
Ben Wallace,1112,23.46,20-25,2746,2760,0.195,-2.934,3.129,-1.568,-1.575,1.763,-1.36,3.122,2009
Raymond Felton,101109,37.64,35-40,5622,5611,1.227,-1.889,3.116,-0.775,-2.235,2.002,0.346,1.656,2009
Anthony Parker,1515,32.96,30-35,5045,5044,1.0,-2.091,3.091,-1.279,-2.094,2.279,0.002,2.277,2009
Rudy Fernandez,201164,25.55,25-30,3908,3900,1.502,-1.565,3.067,-1.475,-1.844,2.977,0.278,2.699,2009
Marquis Daniels,2605,31.49,30-35,3412,3394,-0.043,-3.093,3.05,-1.279,-2.094,1.236,-0.999,2.235,2009
Jarrett Jack,101127,33.13,30-35,5468,5477,2.505,-0.507,3.012,-1.279,-2.094,3.784,1.587,2.198,2009
Sebastian Telfair,2742,27.93,25-30,4005,4012,2.564,-0.407,2.971,-1.475,-1.844,4.039,1.436,2.603,2009
Randy Foye,200751,35.63,35-40,4773,4769,3.551,0.61,2.941,-0.775,-2.235,4.327,2.845,1.481,2009
Peja Stojakovic,978,34.24,30-35,4158,4153,2.335,-0.587,2.921,-1.279,-2.094,3.614,1.507,2.107,2009
Courtney Lee,201584,25.18,25-30,4728,4743,1.402,-1.517,2.919,-1.475,-1.844,2.878,0.327,2.551,2009
Joel Przybilla,2038,23.8,20-25,3798,3803,-0.704,-3.583,2.879,-1.568,-1.575,0.864,-2.008,2.872,2009
Jeff Foster,1902,24.7,20-25,3654,3641,0.078,-2.74,2.818,-1.568,-1.575,1.646,-1.165,2.811,2009
Brad Miller,1802,30.0,30-35,4393,4351,1.375,-1.417,2.791,-1.279,-2.094,2.654,0.677,1.977,2009
Devin Harris,2734,36.15,35-40,4737,4731,2.929,0.157,2.772,-0.775,-2.235,3.704,2.393,1.311,2009
Shaquille O'Neal,406,30.03,30-35,4504,4471,2.896,0.135,2.762,-1.279,-2.094,4.175,2.228,1.947,2009
Marcus Camby,948,31.05,30-35,3688,3668,-1.071,-3.767,2.696,-1.279,-2.094,0.208,-1.673,1.881,2009
Derek Fisher,965,29.77,25-30,5951,5940,0.901,-1.787,2.688,-1.475,-1.844,2.376,0.057,2.32,2009
Ronnie Brewer,200758,32.16,30-35,5393,5399,1.921,-0.708,2.629,-1.279,-2.094,3.201,1.386,1.815,2009
Mehmet Okur,2246,33.46,30-35,4775,4779,2.132,-0.493,2.625,-1.279,-2.094,3.411,1.601,1.81,2009
Manu Ginobili,1938,26.83,25-30,2208,2200,1.164,-1.427,2.591,-1.475,-1.844,2.64,0.417,2.223,2009
Joakim Noah,201149,24.23,20-25,4165,4171,0.817,-1.755,2.572,-1.568,-1.575,2.385,-0.181,2.565,2009
Shawn Marion,1890,35.8,35-40,4780,4796,0.852,-1.713,2.565,-0.775,-2.235,1.627,0.522,1.105,2009
Amar'e Stoudemire,2405,36.75,35-40,3847,3833,-0.035,-2.499,2.463,-0.775,-2.235,0.74,-0.263,1.003,2009
Andrew Bynum,101115,28.92,25-30,3581,3570,-0.074,-2.452,2.377,-1.475,-1.844,1.401,-0.608,2.009,2009
Chris Andersen,2365,20.56,20-25,3572,3552,0.618,-1.745,2.363,-1.568,-1.575,2.186,-0.17,2.356,2009
Caron Butler,2406,38.58,35-40,4939,4926,3.852,1.505,2.347,-0.775,-2.235,4.627,3.741,0.887,2009
Andres Nocioni,2804,26.21,25-30,3828,3829,2.757,0.441,2.316,-1.475,-1.844,4.232,2.285,1.947,2009
Greg Oden,201141,21.54,20-25,2500,2502,1.386,-0.912,2.298,-1.568,-1.575,2.954,0.662,2.291,2009
Luis Scola,2449,30.34,30-35,5470,5472,0.961,-1.331,2.291,-1.279,-2.094,2.24,0.763,1.477,2009
Raja Bell,1952,34.56,30-35,4341,4315,0.604,-1.646,2.25,-1.279,-2.094,1.883,0.447,1.436,2009
Russell Westbrook,201566,32.54,30-35,5238,5229,1.077,-1.169,2.246,-1.279,-2.094,2.356,0.925,1.431,2009
Tyson Chandler,2199,32.11,30-35,2792,2806,-0.119,-2.352,2.232,-1.279,-2.094,1.16,-0.258,1.418,2009
Jarvis Hayes,2553,24.75,20-25,3391,3411,0.262,-1.952,2.214,-1.568,-1.575,1.83,-0.378,2.208,2009
Daniel Gibson,200789,23.93,20-25,3625,3642,1.071,-1.09,2.161,-1.568,-1.575,2.639,0.485,2.154,2009
Richard Jefferson,2210,35.84,35-40,5665,5663,1.692,-0.411,2.102,-0.775,-2.235,2.467,1.825,0.642,2009
Rodney Stuckey,201155,31.86,30-35,4718,4714,0.756,-1.344,2.101,-1.279,-2.094,2.035,0.749,1.286,2009
Boris Diaw,2564,34.0,30-35,5043,5034,0.378,-1.715,2.093,-1.279,-2.094,1.657,0.379,1.278,2009
Luc Mbah a Moute,201601,25.78,25-30,4045,4053,-0.413,-2.481,2.068,-1.475,-1.844,1.063,-0.638,1.7,2009
Luol Deng,2736,33.98,30-35,3222,3225,-0.756,-2.815,2.06,-1.279,-2.094,0.524,-0.722,1.245,2009
Richard Hamilton,1888,34.01,30-35,4432,4405,0.39,-1.664,2.054,-1.279,-2.094,1.669,0.43,1.239,2009
Nate Robinson,101126,29.85,25-30,4473,4458,2.049,-0.0,2.049,-1.475,-1.844,3.524,1.844,1.681,2009
Gilbert Arenas,2240,31.33,30-35,118,114,-1.978,-4.003,2.024,-1.279,-2.094,-0.699,-1.909,1.21,2009
Ramon Sessions,201196,27.5,25-30,4238,4238,1.628,-0.378,2.006,-1.475,-1.844,3.103,1.465,1.638,2009
Luke Walton,2575,17.94,15-20,2918,2923,-1.042,-3.049,2.006,-2.219,-1.537,1.177,-1.512,2.688,2009
Leon Powe,200796,17.53,15-20,2287,2314,-0.859,-2.851,1.993,-2.219,-1.537,1.361,-1.314,2.675,2009
Desmond Mason,2046,27.29,25-30,2119,2110,-0.99,-2.983,1.993,-1.475,-1.844,0.485,-1.14,1.625,2009
Tayshaun Prince,2419,37.28,35-40,5698,5693,2.403,0.414,1.989,-0.775,-2.235,3.178,2.65,0.529,2009
Ime Udoka,2137,15.45,15-20,2114,2103,-1.102,-3.073,1.971,-2.219,-1.537,1.117,-1.536,2.653,2009
Bobby Simmons,2250,24.36,20-25,3248,3239,1.301,-0.666,1.968,-1.568,-1.575,2.869,0.909,1.961,2009
Mickael Pietrus,2554,24.61,20-25,3688,3693,0.396,-1.562,1.958,-1.568,-1.575,1.964,0.013,1.951,2009
Derrick Rose,201565,37.04,35-40,6305,6304,2.667,0.818,1.849,-0.775,-2.235,3.442,3.053,0.389,2009
Eddie House,2067,18.26,15-20,3177,3170,1.249,-0.594,1.843,-2.219,-1.537,3.468,0.944,2.525,2009
James Posey,1899,28.53,25-30,4139,4145,0.23,-1.606,1.836,-1.475,-1.844,1.705,0.238,1.467,2009
Kyle Weaver,201602,20.82,20-25,2329,2328,0.375,-1.45,1.824,-1.568,-1.575,1.943,0.125,1.818,2009
Troy Murphy,2211,34.01,30-35,4968,4968,2.774,0.988,1.786,-1.279,-2.094,4.053,3.082,0.972,2009
Jamal Crawford,2037,38.13,35-40,5112,5105,3.406,1.707,1.699,-0.775,-2.235,4.181,3.942,0.239,2009
Kyle Korver,2594,24.03,20-25,3875,3872,0.895,-0.779,1.674,-1.568,-1.575,2.463,0.796,1.667,2009
J.J. Barea,200826,20.26,20-25,3389,3394,1.127,-0.537,1.664,-1.568,-1.575,2.695,1.038,1.657,2009
Emeka Okafor,2731,32.82,30-35,4884,4879,-0.286,-1.931,1.645,-1.279,-2.094,0.993,0.162,0.83,2009
Mario Chalmers,201596,32.02,30-35,5313,5296,0.645,-0.955,1.6,-1.279,-2.094,1.924,1.139,0.786,2009
Jason Thompson,201574,28.08,25-30,4521,4512,1.104,-0.481,1.585,-1.475,-1.844,2.58,1.363,1.217,2009
Ronny Turiaf,101142,21.46,20-25,3372,3367,1.758,0.174,1.584,-1.568,-1.575,3.326,1.749,1.577,2009
Glen Davis,201175,21.54,20-25,3871,3913,1.003,-0.558,1.561,-1.568,-1.575,2.571,1.017,1.554,2009
Charlie Bell,2294,25.46,25-30,3474,3478,0.01,-1.534,1.544,-1.475,-1.844,1.486,0.31,1.176,2009
Antawn Jamison,1712,38.22,35-40,5953,5935,2.736,1.231,1.504,-0.775,-2.235,3.511,3.467,0.044,2009
Antonio McDyess,686,30.1,30-35,3517,3512,0.512,-0.955,1.467,-1.279,-2.094,1.791,1.139,0.652,2009
Aaron Brooks,201166,24.98,20-25,4530,4521,1.684,0.265,1.419,-1.568,-1.575,3.252,1.84,1.413,2009
Charlie Villanueva,101111,26.86,25-30,4114,4118,1.686,0.283,1.404,-1.475,-1.844,3.162,2.126,1.036,2009
Von Wafer,101144,19.44,15-20,2687,2719,0.123,-1.255,1.378,-2.219,-1.537,2.342,0.282,2.06,2009
Allen Iverson,947,36.71,35-40,3821,3815,-1.123,-2.471,1.348,-0.775,-2.235,-0.348,-0.236,-0.112,2009
Jason Terry,1891,33.66,30-35,5387,5381,1.516,0.189,1.327,-1.279,-2.094,2.795,2.283,0.512,2009
Kurt Thomas,703,17.77,15-20,2703,2697,-1.513,-2.815,1.302,-2.219,-1.537,0.706,-1.278,1.984,2009
Antoine Wright,101120,23.87,20-25,3271,3282,1.22,-0.064,1.284,-1.568,-1.575,2.788,1.511,1.277,2009
T.J. Ford,2551,30.51,30-35,4497,4489,0.489,-0.782,1.272,-1.279,-2.094,1.769,1.311,0.457,2009
Monta Ellis,101145,35.68,35-40,1883,1870,-0.477,-1.716,1.239,-0.775,-2.235,0.298,0.519,-0.221,2009
Kevin Martin,2755,38.18,35-40,3834,3836,2.567,1.33,1.238,-0.775,-2.235,3.342,3.565,-0.223,2009
Mike Bibby,1710,34.68,30-35,5868,5852,1.714,0.499,1.215,-1.279,-2.094,2.993,2.593,0.4,2009
David Lee,101135,34.86,30-35,5719,5707,1.664,0.455,1.209,-1.279,-2.094,2.943,2.549,0.395,2009
Brian Scalabrine,2243,12.93,10-15,1410,1426,-0.924,-2.133,1.208,-2.467,-1.197,1.542,-0.936,2.478,2009
Kelenna Azubuike,101235,32.09,30-35,4855,4856,0.377,-0.828,1.205,-1.279,-2.094,1.656,1.266,0.39,2009
Tracy McGrady,1503,33.76,30-35,2239,2237,-0.859,-2.061,1.202,-1.279,-2.094,0.42,0.033,0.388,2009
Chris Duhon,2768,36.79,35-40,5886,5890,1.217,0.017,1.2,-0.775,-2.235,1.993,2.253,-0.26,2009
Nicolas Batum,201587,18.4,15-20,2722,2778,0.659,-0.531,1.189,-2.219,-1.537,2.878,1.006,1.871,2009
Beno Udrih,2757,31.1,30-35,4437,4440,0.485,-0.671,1.156,-1.279,-2.094,1.764,1.423,0.341,2009
Mike Conley,201144,30.59,30-35,4674,4670,-0.354,-1.469,1.115,-1.279,-2.094,0.925,0.624,0.301,2009
Trevor Ariza,2772,24.38,20-25,5298,5321,-0.373,-1.446,1.072,-1.568,-1.575,1.195,0.129,1.066,2009
Cuttino Mobley,1749,33.15,30-35,705,708,-2.057,-3.097,1.039,-1.279,-2.094,-0.778,-1.003,0.225,2009
Carl Landry,201171,21.26,20-25,3180,3187,0.58,-0.45,1.03,-1.568,-1.575,2.148,1.125,1.024,2009
Brook Lopez,201572,30.5,30-35,4708,4679,0.221,-0.806,1.027,-1.279,-2.094,1.5,1.288,0.212,2009
Zaza Pachulia,2585,19.13,15-20,3160,3164,-1.582,-2.603,1.02,-2.219,-1.537,0.637,-1.065,1.702,2009
Matt Barnes,2440,27.04,25-30,4195,4204,1.722,0.714,1.008,-1.475,-1.844,3.198,2.558,0.64,2009
Tony Allen,2754,19.29,15-20,1749,1788,-2.393,-3.39,0.997,-2.219,-1.537,-0.174,-1.853,1.679,2009
Jeff Green,201145,36.83,35-40,5629,5606,1.17,0.2,0.97,-0.775,-2.235,1.945,2.435,-0.491,2009
Andris Biedrins,2740,30.05,30-35,3792,3789,-0.424,-1.385,0.961,-1.279,-2.094,0.855,0.709,0.146,2009
Nick Young,201156,22.4,20-25,3497,3487,-0.288,-1.244,0.957,-1.568,-1.575,1.28,0.331,0.95,2009
O.J. Mayo,201564,38.05,35-40,5839,5863,2.306,1.37,0.935,-0.775,-2.235,3.081,3.606,-0.525,2009
Daequan Cook,201161,24.44,20-25,3679,3675,0.907,-0.006,0.913,-1.568,-1.575,2.475,1.569,0.907,2009
Brandon Bass,101138,19.44,15-20,3367,3368,1.1,0.202,0.898,-2.219,-1.537,3.319,1.739,1.58,2009
Rudy Gay,200752,37.28,35-40,5533,5533,1.464,0.574,0.89,-0.775,-2.235,2.239,2.809,-0.57,2009
Jared Jeffries,2407,23.39,20-25,2589,2598,-1.277,-2.144,0.867,-1.568,-1.575,0.291,-0.57,0.86,2009
Rafer Alston,1747,31.77,30-35,6095,6085,-0.753,-1.619,0.866,-1.279,-2.094,0.526,0.475,0.052,2009
Arron Afflalo,201167,16.67,15-20,2335,2357,-0.072,-0.934,0.862,-2.219,-1.537,2.147,0.603,1.544,2009
Brendan Haywood,2217,29.23,25-30,340,342,-2.592,-3.38,0.787,-1.475,-1.844,-1.117,-1.536,0.419,2009
Tim Thomas,1501,19.48,15-20,2493,2491,-1.555,-2.309,0.754,-2.219,-1.537,0.664,-0.772,1.436,2009
Mardy Collins,200776,18.54,15-20,1689,1675,-1.715,-2.468,0.752,-2.219,-1.537,0.504,-0.93,1.434,2009
Quentin Richardson,2047,26.3,25-30,3798,3802,0.278,-0.448,0.726,-1.475,-1.844,1.753,1.396,0.358,2009
Corey Brewer,201147,20.47,20-25,577,589,-2.781,-3.47,0.688,-1.568,-1.575,-1.213,-1.895,0.682,2009
D.J. Augustin,201571,26.5,25-30,3448,3460,0.901,0.238,0.663,-1.475,-1.844,2.377,2.081,0.295,2009
Jared Dudley,201162,17.0,15-20,2209,2216,0.275,-0.382,0.657,-2.219,-1.537,2.494,1.156,1.339,2009
JJ Redick,200755,17.35,15-20,2713,2713,-1.127,-1.783,0.656,-2.219,-1.537,1.092,-0.246,1.338,2009
Andray Blatche,101154,23.99,20-25,3227,3239,-1.187,-1.842,0.655,-1.568,-1.575,0.381,-0.267,0.648,2009
Jermaine O'Neal,979,29.82,25-30,4029,4015,-0.214,-0.86,0.646,-1.475,-1.844,1.262,0.984,0.278,2009
Wally Szczerbiak,1887,20.63,20-25,3091,3112,0.352,-0.262,0.614,-1.568,-1.575,1.92,1.312,0.607,2009
Leandro Barbosa,2571,24.36,20-25,3411,3420,0.909,0.35,0.559,-1.568,-1.575,2.477,1.925,0.552,2009
Marvin Williams,101107,34.32,30-35,4108,4105,-0.227,-0.77,0.544,-1.279,-2.094,1.053,1.324,-0.271,2009
Udonis Haslem,2617,34.14,30-35,5194,5160,-0.542,-1.082,0.54,-1.279,-2.094,0.737,1.012,-0.274,2009
Brian Cardinal,2073,14.2,10-15,1734,1740,-0.481,-1.014,0.533,-2.467,-1.197,1.986,0.183,1.803,2009
Thabo Sefolosha,200757,22.02,20-25,2835,2842,-1.824,-2.345,0.521,-1.568,-1.575,-0.256,-0.77,0.514,2009
Marco Belinelli,201158,21.0,20-25,1851,1853,-1.225,-1.731,0.506,-1.568,-1.575,0.343,-0.157,0.5,2009
Anthony Morrow,201627,22.62,20-25,3095,3094,1.826,1.331,0.495,-1.568,-1.575,3.394,2.906,0.488,2009
Amir Johnson,101161,14.69,10-15,1667,1680,-2.664,-3.138,0.474,-2.467,-1.197,-0.197,-1.941,1.744,2009
Jason Richardson,2202,33.48,30-35,4798,4804,1.243,0.783,0.46,-1.279,-2.094,2.522,2.877,-0.355,2009
Al Horford,201143,33.47,30-35,4589,4590,-0.779,-1.214,0.435,-1.279,-2.094,0.5,0.879,-0.38,2009
Travis Outlaw,2566,27.73,25-30,4433,4412,0.489,0.092,0.397,-1.475,-1.844,1.964,1.936,0.028,2009
George Hill,201588,16.49,15-20,2466,2483,-1.008,-1.371,0.363,-2.219,-1.537,1.211,0.166,1.045,2009
Kwame Brown,2198,17.22,15-20,1827,1827,-1.719,-2.081,0.362,-2.219,-1.537,0.5,-0.544,1.044,2009
Carlos Boozer,2430,32.34,30-35,2724,2722,-0.718,-1.062,0.343,-1.279,-2.094,0.561,1.032,-0.471,2009
Elton Brand,1882,31.74,30-35,1763,1745,-3.563,-3.902,0.34,-1.279,-2.094,-2.284,-1.809,-0.475,2009
Mike Miller,2034,32.28,30-35,4523,4514,0.872,0.533,0.339,-1.279,-2.094,2.152,2.627,-0.475,2009
Darius Songaila,2443,19.76,15-20,2906,2898,-1.424,-1.762,0.338,-2.219,-1.537,0.795,-0.225,1.02,2009
Danilo Gallinari,201568,14.71,10-15,832,841,-1.819,-2.155,0.336,-2.467,-1.197,0.648,-0.959,1.606,2009
Tony Battie,1499,15.62,15-20,2481,2481,-1.407,-1.676,0.269,-2.219,-1.537,0.812,-0.139,0.951,2009
Donyell Marshall,923,7.55,5-10,461,451,-0.896,-1.163,0.267,-1.791,-0.861,0.895,-0.302,1.197,2009
Bobby Jackson,1517,20.9,20-25,2909,2895,0.211,-0.007,0.218,-1.568,-1.575,1.779,1.567,0.211,2009
Jason Kapono,2574,22.89,20-25,3556,3550,0.123,-0.047,0.17,-1.568,-1.575,1.691,1.527,0.163,2009
Marko Jaric,2060,11.41,10-15,1133,1136,-2.921,-3.065,0.143,-2.467,-1.197,-0.455,-1.868,1.413,2009
Lou Williams,101150,23.69,20-25,3947,3921,1.291,1.15,0.14,-1.568,-1.575,2.859,2.725,0.134,2009
Michael Finley,714,28.84,25-30,4493,4479,1.202,1.07,0.131,-1.475,-1.844,2.677,2.914,-0.237,2009
Samuel Dalembert,2223,24.83,20-25,4052,4066,-1.431,-1.549,0.118,-1.568,-1.575,0.137,0.026,0.111,2009
Jamaal Magloire,2048,12.89,10-15,1361,1377,-1.598,-1.71,0.112,-2.467,-1.197,0.868,-0.513,1.381,2009
Chris Kaman,2549,29.7,25-30,1771,1765,-1.678,-1.77,0.092,-1.475,-1.844,-0.203,0.074,-0.277,2009
Kendrick Perkins,2570,29.65,25-30,5092,5083,-0.951,-1.034,0.083,-1.475,-1.844,0.524,0.809,-0.285,2009
Hamed Haddadi,201632,6.3,5-10,234,237,-2.563,-2.629,0.067,-1.791,-0.861,-0.772,-1.769,0.997,2009
James Jones,2592,15.74,15-20,1510,1515,-1.762,-1.803,0.041,-2.219,-1.537,0.458,-0.266,0.723,2009
Erick Dampier,956,22.95,20-25,3930,3959,-0.463,-0.489,0.026,-1.568,-1.575,1.105,1.086,0.02,2009
Marc Gasol,201188,30.74,30-35,4691,4685,-0.068,-0.04,-0.028,-1.279,-2.094,1.211,2.054,-0.843,2009
Anthony Johnson,1533,18.51,15-20,3280,3289,-1.539,-1.509,-0.03,-2.219,-1.537,0.68,0.028,0.652,2009
Randolph Morris,201043,3.85,0-5,201,200,-0.619,-0.564,-0.054,-0.623,-0.285,0.004,-0.279,0.283,2009
Sasha Pavlovic,2562,15.95,15-20,2125,2130,-1.666,-1.607,-0.059,-2.219,-1.537,0.553,-0.07,0.623,2009
Willie Green,2584,22.56,20-25,3662,3674,-0.398,-0.317,-0.081,-1.568,-1.575,1.17,1.258,-0.088,2009
Mike Dunleavy,2399,27.49,25-30,1020,1021,-2.103,-2.002,-0.101,-1.475,-1.844,-0.628,-0.158,-0.469,2009
Fred Jones,2410,28.75,25-30,2876,2868,0.555,0.683,-0.128,-1.475,-1.844,2.03,2.526,-0.496,2009
Lou Amundson,200811,13.73,10-15,2095,2126,-1.121,-0.983,-0.138,-2.467,-1.197,1.346,0.214,1.132,2009
Hakim Warrick,101124,24.75,20-25,3832,3822,-0.437,-0.289,-0.148,-1.568,-1.575,1.131,1.286,-0.155,2009
