Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Dirk Nowitzki,1717,32.85,30-35,5651,5582,5.179,-0.905,6.084,-1.47,-1.954,6.65,1.048,5.601,2014
Chandler Parsons,202718,37.6,35-40,6015,5995,5.15,-0.914,6.064,-0.031,-2.17,5.18,1.256,3.925,2014
Lance Stephenson,202362,35.28,35-40,6561,6578,4.531,-1.509,6.04,-0.031,-2.17,4.561,0.66,3.901,2014
Luol Deng,2736,35.12,35-40,4197,4194,2.565,-3.421,5.985,-0.031,-2.17,2.596,-1.251,3.846,2014
DeAndre Jordan,201599,35.01,35-40,6582,6599,5.202,-0.71,5.911,-0.031,-2.17,5.232,1.46,3.772,2014
DeMar DeRozan,201942,38.19,35-40,6152,6160,5.083,-0.805,5.888,-0.031,-2.17,5.114,1.365,3.749,2014
Iman Shumpert,202697,26.52,25-30,3647,3674,2.792,-3.088,5.88,-2.848,-1.692,5.64,-1.397,7.036,2014
Greivis Vasquez,202349,22.52,20-25,3679,3660,1.991,-3.625,5.615,-2.278,-2.133,4.269,-1.492,5.76,2014
Channing Frye,101112,28.2,25-30,4601,4592,4.407,-1.136,5.543,-2.848,-1.692,7.255,0.556,6.699,2014
Trevor Ariza,2772,35.36,35-40,6009,6002,2.911,-2.553,5.465,-0.031,-2.17,2.942,-0.383,3.326,2014
Nick Collison,2555,16.71,15-20,3046,3044,2.366,-3.051,5.417,-2.736,-1.764,5.102,-1.287,6.389,2014
Matthew Dellavedova,203521,17.65,15-20,2454,2476,2.719,-2.682,5.4,-2.736,-1.764,5.455,-0.917,6.372,2014
Marcus Morris Sr.,202694,21.95,20-25,3596,3617,4.232,-1.152,5.384,-2.278,-2.133,6.51,0.981,5.529,2014
Nikola Pekovic,201593,30.8,30-35,3390,3370,1.776,-3.531,5.307,-1.47,-1.954,3.246,-1.578,4.824,2014
Draymond Green,203110,21.91,20-25,4055,4073,1.092,-4.198,5.291,-2.278,-2.133,3.371,-2.065,5.436,2014
Devin Harris,2734,20.44,20-25,1919,1915,2.609,-2.676,5.285,-2.278,-2.133,4.887,-0.543,5.43,2014
DeMarre Carroll,201960,32.06,30-35,5042,5079,2.692,-2.508,5.201,-1.47,-1.954,4.163,-0.554,4.717,2014
David Lee,101135,33.16,30-35,5046,5013,1.467,-3.692,5.159,-1.47,-1.954,2.937,-1.738,4.675,2014
Marcin Gortat,101162,32.78,30-35,5778,5757,0.486,-4.602,5.088,-1.47,-1.954,1.956,-2.649,4.605,2014
Avery Bradley,202340,30.92,30-35,3635,3660,2.29,-2.649,4.939,-1.47,-1.954,3.76,-0.696,4.456,2014
Mike Conley,201144,33.51,30-35,5039,5009,4.034,-0.833,4.867,-1.47,-1.954,5.504,1.121,4.384,2014
Josh McRoberts,201177,30.26,30-35,4681,4671,3.983,-0.852,4.834,-1.47,-1.954,5.453,1.102,4.351,2014
Kyle Korver,2594,33.92,30-35,5207,5173,3.343,-1.278,4.622,-1.47,-1.954,4.814,0.676,4.138,2014
Jrue Holiday,201950,33.63,30-35,2212,2204,2.194,-2.374,4.568,-1.47,-1.954,3.665,-0.42,4.085,2014
Monta Ellis,101145,36.86,35-40,6370,6354,4.749,0.192,4.557,-0.031,-2.17,4.78,2.362,2.418,2014
Joe Johnson,2207,32.59,30-35,5713,5686,3.625,-0.925,4.551,-1.47,-1.954,5.096,1.028,4.067,2014
Nicolas Batum,201587,36.05,35-40,6710,6691,3.004,-1.382,4.386,-0.031,-2.17,3.035,0.788,2.247,2014
David West,2561,30.9,30-35,6012,5977,1.179,-3.19,4.369,-1.47,-1.954,2.649,-1.236,3.886,2014
John Wall,202322,36.34,35-40,6520,6506,3.128,-1.176,4.304,-0.031,-2.17,3.159,0.994,2.165,2014
Mike Dunleavy,2399,31.51,30-35,5141,5114,1.317,-2.94,4.257,-1.47,-1.954,2.787,-0.986,3.773,2014
Tim Duncan,1495,29.16,25-30,5667,5671,1.802,-2.436,4.239,-2.848,-1.692,4.65,-0.745,5.395,2014
Corey Brewer,201147,32.21,30-35,5392,5383,2.732,-1.487,4.219,-1.47,-1.954,4.203,0.467,3.736,2014
Boris Diaw,2564,24.99,20-25,5072,5100,2.339,-1.783,4.122,-2.278,-2.133,4.617,0.35,4.267,2014
Reggie Jackson,202704,28.47,25-30,5531,5518,1.141,-2.907,4.048,-2.848,-1.692,3.989,-1.215,5.204,2014
Dwight Howard,2730,33.75,30-35,5136,5123,0.985,-3.015,4.001,-1.47,-1.954,2.456,-1.062,3.517,2014
Patrick Patterson,202335,23.58,20-25,3322,3309,1.221,-2.731,3.952,-2.278,-2.133,3.499,-0.598,4.097,2014
Bradley Beal,203078,34.66,30-35,5648,5646,2.5,-1.438,3.939,-1.47,-1.954,3.971,0.515,3.455,2014
Gordon Hayward,202330,36.36,35-40,5338,5325,3.253,-0.644,3.897,-0.031,-2.17,3.284,1.526,1.758,2014
Shelvin Mack,202714,20.42,20-25,3108,3131,2.329,-1.545,3.874,-2.278,-2.133,4.607,0.588,4.019,2014
James Johnson,201949,18.39,15-20,1855,1874,0.978,-2.893,3.871,-2.736,-1.764,3.714,-1.129,4.844,2014
Tony Allen,2754,23.24,20-25,2816,2813,0.808,-3.047,3.855,-2.278,-2.133,3.086,-0.914,4.0,2014
Matt Barnes,2440,27.54,25-30,4323,4314,2.271,-1.561,3.832,-2.848,-1.692,5.119,0.131,4.988,2014
Jason Thompson,201574,24.47,20-25,3928,3931,1.677,-2.116,3.793,-2.278,-2.133,3.955,0.017,3.938,2014
Vince Carter,1713,24.36,20-25,4277,4214,0.523,-3.162,3.685,-2.278,-2.133,2.801,-1.029,3.83,2014
Anthony Tolliver,201229,20.28,20-25,2574,2559,1.215,-2.386,3.601,-2.278,-2.133,3.493,-0.253,3.746,2014
Luke Babbitt,202337,17.53,15-20,886,889,1.914,-1.679,3.592,-2.736,-1.764,4.65,0.085,4.565,2014
Nate Robinson,101126,19.68,15-20,1717,1711,0.81,-2.77,3.58,-2.736,-1.764,3.546,-1.006,4.552,2014
Danny Granger,101122,20.67,20-25,1945,1937,-0.855,-4.406,3.55,-2.278,-2.133,1.423,-2.273,3.695,2014
Chris Andersen,2365,19.39,15-20,3148,3183,0.326,-3.158,3.484,-2.736,-1.764,3.062,-1.394,4.456,2014
Tiago Splitter,201168,21.55,20-25,3527,3537,-1.753,-5.204,3.451,-2.278,-2.133,0.525,-3.071,3.596,2014
Taj Gibson,201959,28.67,25-30,4578,4580,1.313,-2.136,3.449,-2.848,-1.692,4.161,-0.444,4.605,2014
Giannis Antetokounmpo,203507,24.63,20-25,3628,3622,3.214,-0.217,3.432,-2.278,-2.133,5.493,1.916,3.577,2014
Greg Monroe,202328,32.8,30-35,5318,5304,2.532,-0.862,3.394,-1.47,-1.954,4.003,1.092,2.911,2014
Nick Young,201156,28.27,25-30,3690,3699,3.707,0.381,3.326,-2.848,-1.692,6.555,2.073,4.482,2014
JR Smith,2747,32.72,30-35,4547,4515,3.332,0.019,3.313,-1.47,-1.954,4.803,1.973,2.83,2014
Eric Bledsoe,202339,32.94,30-35,2851,2837,-1.472,-4.736,3.264,-1.47,-1.954,-0.001,-2.782,2.781,2014
Michael Carter-Williams,203487,34.48,30-35,4946,4951,3.229,-0.024,3.254,-1.47,-1.954,4.7,1.929,2.77,2014
Dante Cunningham,201967,20.18,20-25,3239,3258,2.378,-0.874,3.252,-2.278,-2.133,4.656,1.259,3.397,2014
Courtney Lee,201584,24.97,20-25,4091,4089,0.216,-3.034,3.25,-2.278,-2.133,2.494,-0.901,3.395,2014
Tony Parker,2225,29.37,25-30,5339,5351,1.649,-1.503,3.153,-2.848,-1.692,4.497,0.189,4.309,2014
CJ Miles,101139,19.3,15-20,1924,1925,0.709,-2.421,3.13,-2.736,-1.764,3.445,-0.657,4.102,2014
Paul Millsap,200794,33.54,30-35,5375,5360,1.193,-1.919,3.112,-1.47,-1.954,2.663,0.034,2.629,2014
Pero Antic,203544,18.5,15-20,2142,2123,-0.819,-3.929,3.11,-2.736,-1.764,1.917,-2.165,4.082,2014
Mario Chalmers,201596,29.84,25-30,5117,5099,2.208,-0.883,3.091,-2.848,-1.692,5.056,0.809,4.247,2014
DeMarcus Cousins,202326,32.37,30-35,4502,4468,0.894,-2.186,3.079,-1.47,-1.954,2.364,-0.232,2.596,2014
Josh Smith,2746,35.46,35-40,5418,5392,1.786,-1.259,3.045,-0.031,-2.17,1.817,0.911,0.906,2014
P.J. Tucker,200782,30.74,30-35,5000,4999,1.731,-1.296,3.027,-1.47,-1.954,3.201,0.657,2.544,2014
Rudy Gay,200752,34.67,30-35,4913,4915,2.066,-0.955,3.021,-1.47,-1.954,3.536,0.998,2.538,2014
Ryan Kelly,203527,22.24,20-25,2726,2721,2.493,-0.506,2.999,-2.278,-2.133,4.771,1.627,3.144,2014
Anderson Varejao,2760,27.7,25-30,3371,3347,0.709,-2.231,2.94,-2.848,-1.692,3.557,-0.539,4.096,2014
Darius Miller,203121,16.06,15-20,1395,1391,-0.255,-3.172,2.916,-2.736,-1.764,2.481,-1.408,3.888,2014
Michael Kidd-Gilchrist,203077,24.23,20-25,2990,3000,-1.472,-4.363,2.891,-2.278,-2.133,0.807,-2.23,3.036,2014
Jeremy Lamb,203087,19.72,15-20,3206,3218,0.707,-2.142,2.848,-2.736,-1.764,3.443,-0.377,3.82,2014
JJ Redick,200755,28.21,25-30,2705,2684,1.045,-1.791,2.837,-2.848,-1.692,3.893,-0.1,3.993,2014
Norris Cole,202708,24.57,20-25,4463,4497,1.473,-1.332,2.804,-2.278,-2.133,3.751,0.802,2.949,2014
Kenyon Martin,2030,19.78,15-20,1169,1173,-1.133,-3.934,2.8,-2.736,-1.764,1.603,-2.17,3.772,2014
Markieff Morris,202693,26.58,25-30,4333,4327,1.402,-1.384,2.786,-2.848,-1.692,4.25,0.307,3.943,2014
Trey Burke,203504,32.32,30-35,4289,4289,2.99,0.207,2.783,-1.47,-1.954,4.46,2.161,2.299,2014
Andre Miller,1889,16.93,15-20,2063,2065,-0.084,-2.832,2.748,-2.736,-1.764,2.652,-1.068,3.72,2014
Shane Battier,2203,20.1,20-25,3174,3195,0.107,-2.615,2.722,-2.278,-2.133,2.386,-0.482,2.867,2014
Kyrie Irving,202681,35.15,35-40,4775,4756,2.827,0.118,2.708,-0.031,-2.17,2.857,2.288,0.569,2014
Tyson Chandler,2199,30.22,30-35,3091,3100,1.006,-1.67,2.677,-1.47,-1.954,2.477,0.284,2.193,2014
Al Jefferson,2744,34.98,30-35,5026,5021,1.312,-1.352,2.664,-1.47,-1.954,2.782,0.601,2.181,2014
Nate Wolters,203489,22.58,20-25,2519,2508,-0.529,-3.171,2.642,-2.278,-2.133,1.749,-1.038,2.787,2014
Shawne Williams,200761,20.85,20-25,1525,1524,-1.213,-3.854,2.641,-2.278,-2.133,1.065,-1.721,2.786,2014
Alan Anderson,101187,22.72,20-25,3827,3860,0.927,-1.698,2.625,-2.278,-2.133,3.205,0.435,2.77,2014
Xavier Henry,202333,21.12,20-25,1886,1884,-0.281,-2.883,2.602,-2.278,-2.133,1.997,-0.75,2.747,2014
Timofey Mozgov,202389,21.59,20-25,3624,3618,1.062,-1.54,2.601,-2.278,-2.133,3.34,0.593,2.746,2014
Wesley Matthews,202083,33.91,30-35,6271,6268,1.265,-1.262,2.527,-1.47,-1.954,2.735,0.692,2.043,2014
George Hill,201588,32.02,30-35,5896,5873,-0.386,-2.895,2.509,-1.47,-1.954,1.085,-0.941,2.026,2014
Khris Middleton,203114,30.0,30-35,4685,4685,3.397,0.888,2.509,-1.47,-1.954,4.868,2.842,2.026,2014
Austin Rivers,203085,19.4,15-20,2551,2567,2.132,-0.375,2.507,-2.736,-1.764,4.868,1.389,3.479,2014
Randy Foye,200751,30.68,30-35,5110,5100,2.253,-0.252,2.505,-1.47,-1.954,3.723,1.701,2.022,2014
Omri Casspi,201956,18.07,15-20,2632,2635,0.522,-1.955,2.477,-2.736,-1.764,3.258,-0.191,3.449,2014
Shaun Livingston,2733,25.98,25-30,4255,4262,1.724,-0.729,2.453,-2.848,-1.692,4.572,0.963,3.609,2014
Jared Dudley,201162,23.36,20-25,3514,3524,0.244,-2.19,2.434,-2.278,-2.133,2.522,-0.057,2.579,2014
Al Horford,201143,33.03,30-35,1892,1880,-0.601,-3.017,2.416,-1.47,-1.954,0.869,-1.063,1.933,2014
Jameer Nelson,2749,32.04,30-35,4201,4183,3.093,0.739,2.354,-1.47,-1.954,4.563,2.692,1.871,2014
Jeff Teague,201952,32.18,30-35,5485,5460,0.351,-1.976,2.327,-1.47,-1.954,1.822,-0.023,1.844,2014
Nikola Vucevic,202696,31.79,30-35,3517,3492,0.335,-1.991,2.326,-1.47,-1.954,1.805,-0.038,1.843,2014
Darrell Arthur,201589,17.08,15-20,2379,2376,-1.066,-3.385,2.319,-2.736,-1.764,1.67,-1.621,3.291,2014
Mo Williams,2590,24.77,20-25,3989,3977,1.756,-0.563,2.318,-2.278,-2.133,4.034,1.57,2.463,2014
Rashard Lewis,1740,16.18,15-20,2395,2405,0.169,-2.126,2.295,-2.736,-1.764,2.906,-0.362,3.267,2014
Jamal Crawford,2037,30.35,30-35,4840,4814,1.757,-0.517,2.273,-1.47,-1.954,3.227,1.437,1.79,2014
Ryan Hollins,200797,7.9,5-10,981,991,0.516,-1.714,2.231,-2.172,-0.84,2.688,-0.875,3.563,2014
Jose Calderon,101181,30.47,30-35,5207,5182,2.416,0.228,2.188,-1.47,-1.954,3.886,2.182,1.704,2014
Marcus Thornton,201977,24.18,20-25,3565,3604,0.83,-1.233,2.062,-2.278,-2.133,3.108,0.9,2.207,2014
Andray Blatche,101154,22.17,20-25,3428,3441,0.8,-1.25,2.05,-2.278,-2.133,3.078,0.883,2.195,2014
Kyle O'Quinn,203124,17.22,15-20,2331,2352,0.079,-1.943,2.022,-2.736,-1.764,2.816,-0.179,2.994,2014
Derek Fisher,965,17.63,15-20,3380,3386,-0.431,-2.364,1.932,-2.736,-1.764,2.305,-0.6,2.904,2014
Jared Sullinger,203096,27.58,25-30,4000,3943,0.234,-1.689,1.923,-2.848,-1.692,3.082,0.003,3.079,2014
Pau Gasol,2200,31.4,30-35,3882,3889,1.476,-0.447,1.923,-1.47,-1.954,2.946,1.506,1.44,2014
Robin Lopez,201577,31.75,30-35,5798,5799,0.616,-1.254,1.87,-1.47,-1.954,2.086,0.7,1.386,2014
Raymond Felton,101109,31.04,30-35,3782,3766,1.228,-0.585,1.813,-1.47,-1.954,2.699,1.369,1.33,2014
Jordan Crawford,202348,22.96,20-25,3818,3803,1.315,-0.487,1.803,-2.278,-2.133,3.593,1.646,1.948,2014
Brandon Jennings,201943,34.1,30-35,5441,5426,1.532,-0.269,1.801,-1.47,-1.954,3.002,1.685,1.318,2014
Martell Webster,101110,27.66,25-30,4455,4458,3.45,1.679,1.771,-2.848,-1.692,6.298,3.371,2.927,2014
Ed Davis,202334,15.18,15-20,1837,1846,-1.063,-2.815,1.752,-2.736,-1.764,1.673,-1.051,2.724,2014
Dion Waiters,203079,29.6,25-30,3938,3930,0.345,-1.354,1.7,-2.848,-1.692,3.193,0.337,2.856,2014
Ömer Aşik,201600,20.17,20-25,2281,2295,-1.113,-2.792,1.679,-2.278,-2.133,1.165,-0.659,1.824,2014
C.J. Watson,201228,18.94,15-20,2985,2995,-1.084,-2.754,1.669,-2.736,-1.764,1.652,-0.99,2.642,2014
Evan Fournier,203095,19.78,15-20,3105,3107,-0.175,-1.844,1.669,-2.736,-1.764,2.561,-0.08,2.641,2014
Jerryd Bayless,201573,23.41,20-25,3220,3208,2.448,0.807,1.641,-2.278,-2.133,4.726,2.94,1.786,2014
Anthony Morrow,201627,18.76,15-20,2728,2704,0.558,-1.041,1.599,-2.736,-1.764,3.294,0.723,2.571,2014
Andre Drummond,203083,32.33,30-35,5144,5147,2.412,0.843,1.569,-1.47,-1.954,3.883,2.797,1.086,2014
Shawn Marion,1890,31.69,30-35,5048,5088,1.08,-0.475,1.555,-1.47,-1.954,2.551,1.479,1.072,2014
Brian Roberts,203148,23.15,20-25,3190,3176,0.154,-1.39,1.544,-2.278,-2.133,2.432,0.743,1.689,2014
Terrence Ross,203082,26.66,25-30,4449,4443,1.541,0.004,1.536,-2.848,-1.692,4.389,1.696,2.693,2014
Phil Pressey,203515,15.09,15-20,2187,2200,0.443,-1.074,1.516,-2.736,-1.764,3.179,0.69,2.488,2014
Derrick Favors,202324,30.15,30-35,4183,4176,0.736,-0.744,1.48,-1.47,-1.954,2.207,1.21,0.997,2014
Brandan Wright,201148,18.58,15-20,2229,2209,0.901,-0.562,1.463,-2.736,-1.764,3.638,1.203,2.435,2014
Willie Green,2584,15.8,15-20,1771,1780,-1.481,-2.93,1.448,-2.736,-1.764,1.255,-1.166,2.42,2014
Alec Burks,202692,28.12,25-30,4201,4200,1.163,-0.282,1.446,-2.848,-1.692,4.011,1.41,2.602,2014
Kosta Koufos,201585,16.87,15-20,2614,2629,-0.92,-2.362,1.443,-2.736,-1.764,1.817,-0.598,2.415,2014
Paul Pierce,1718,27.97,25-30,4626,4635,-1.427,-2.865,1.438,-2.848,-1.692,1.42,-1.174,2.594,2014
Marc Gasol,201188,33.39,30-35,4171,4164,-0.925,-2.309,1.384,-1.47,-1.954,0.545,-0.355,0.901,2014
Marco Belinelli,201158,25.2,25-30,4661,4691,2.645,1.298,1.347,-2.848,-1.692,5.493,2.99,2.503,2014
Amir Johnson,101161,28.75,25-30,4495,4499,-1.035,-2.369,1.333,-2.848,-1.692,1.812,-0.677,2.489,2014
Nick Calathes,201979,16.52,15-20,2194,2210,-0.995,-2.317,1.322,-2.736,-1.764,1.742,-0.553,2.294,2014
Darren Collison,201954,25.87,25-30,4598,4592,0.992,-0.318,1.31,-2.848,-1.692,3.84,1.373,2.466,2014
Kentavious Caldwell-Pope,203484,19.78,15-20,3172,3172,-1.258,-2.505,1.246,-2.736,-1.764,1.478,-0.741,2.219,2014
Kendall Marshall,203088,28.96,25-30,3241,3230,0.326,-0.903,1.229,-2.848,-1.692,3.174,0.788,2.385,2014
Tristan Thompson,202684,31.63,30-35,4921,4923,2.532,1.328,1.204,-1.47,-1.954,4.002,3.282,0.72,2014
Chase Budinger,201978,18.31,15-20,1459,1469,0.176,-0.97,1.145,-2.736,-1.764,2.912,0.794,2.117,2014
Brandon Knight,202688,33.33,30-35,4571,4577,2.224,1.125,1.099,-1.47,-1.954,3.695,3.079,0.616,2014
Kenneth Faried,202702,27.23,25-30,4422,4437,2.2,1.146,1.054,-2.848,-1.692,5.048,2.838,2.21,2014
Chris Douglas-Roberts,201604,20.72,20-25,2060,2067,-1.081,-2.124,1.043,-2.278,-2.133,1.197,0.009,1.188,2014
Samuel Dalembert,2223,20.17,20-25,3379,3386,-2.929,-3.956,1.027,-2.278,-2.133,-0.651,-1.823,1.172,2014
Pablo Prigioni,203143,19.43,15-20,2379,2378,-0.167,-1.12,0.953,-2.736,-1.764,2.569,0.644,1.925,2014
Victor Oladipo,203506,31.08,30-35,4811,4795,-0.926,-1.876,0.95,-1.47,-1.954,0.545,0.078,0.467,2014
Leandro Barbosa,2571,18.38,15-20,726,722,-2.478,-3.401,0.923,-2.736,-1.764,0.258,-1.637,1.895,2014
Arron Afflalo,201167,34.96,30-35,4927,4912,1.011,0.121,0.89,-1.47,-1.954,2.482,2.075,0.407,2014
Jeff Green,201145,34.21,30-35,5529,5493,0.177,-0.702,0.879,-1.47,-1.954,1.648,1.252,0.396,2014
Marvin Williams,101107,25.36,25-30,3176,3179,0.638,-0.214,0.852,-2.848,-1.692,3.486,1.478,2.008,2014
Dwyane Wade,2548,32.86,30-35,4686,4684,-0.463,-1.306,0.843,-1.47,-1.954,1.008,0.648,0.36,2014
Steve Blake,2581,27.24,25-30,3121,3153,-0.758,-1.58,0.821,-2.848,-1.692,2.09,0.112,1.978,2014
Aron Baynes,203382,9.26,5-10,1169,1187,-0.236,-1.047,0.811,-2.172,-0.84,1.936,-0.207,2.143,2014
Kirk Hinrich,2550,28.99,25-30,4225,4224,-2.122,-2.918,0.796,-2.848,-1.692,0.726,-1.227,1.952,2014
Gerald Wallace,2222,24.42,20-25,2744,2747,-1.127,-1.915,0.787,-2.278,-2.133,1.151,0.218,0.932,2014
Ray Allen,951,26.52,25-30,4549,4538,1.259,0.476,0.784,-2.848,-1.692,4.107,2.167,1.94,2014
Jeremy Lin,202391,28.93,25-30,4475,4467,-0.958,-1.719,0.761,-2.848,-1.692,1.89,-0.027,1.917,2014
Matt Bonner,2588,11.31,10-15,1612,1601,-0.737,-1.44,0.703,-3.233,-0.815,2.496,-0.625,3.12,2014
Zaza Pachulia,2585,24.99,20-25,2523,2529,-0.663,-1.366,0.703,-2.278,-2.133,1.615,0.767,0.848,2014
Aaron Brooks,201166,21.63,20-25,3156,3170,0.509,-0.19,0.699,-2.278,-2.133,2.787,1.943,0.844,2014
Jordan Farmar,200770,22.25,20-25,1890,1892,-0.376,-1.073,0.697,-2.278,-2.133,1.902,1.06,0.842,2014
James Jones,2592,11.79,10-15,661,656,-1.047,-1.735,0.689,-3.233,-0.815,2.186,-0.92,3.107,2014
Evan Turner,202323,30.33,30-35,5247,5239,-0.034,-0.723,0.688,-1.47,-1.954,1.436,1.231,0.205,2014
Donatas Motiejunas,202700,15.36,15-20,1948,1961,-1.584,-2.179,0.594,-2.736,-1.764,1.152,-0.415,1.566,2014
Rodney Stuckey,201155,26.72,25-30,3830,3815,1.404,0.817,0.587,-2.848,-1.692,4.252,2.508,1.743,2014
Chris Kaman,2549,18.87,15-20,1531,1537,-2.82,-3.378,0.558,-2.736,-1.764,-0.084,-1.614,1.53,2014
Tayshaun Prince,2419,25.64,25-30,3792,3796,-2.601,-3.127,0.526,-2.848,-1.692,0.247,-1.435,1.682,2014
Chris Johnson,203187,19.73,15-20,1544,1528,-1.065,-1.534,0.468,-2.736,-1.764,1.671,0.23,1.44,2014
Glen Davis,201175,24.44,20-25,3488,3490,-1.442,-1.904,0.463,-2.278,-2.133,0.836,0.229,0.608,2014
Chris Copeland,203142,6.45,5-10,680,665,0.442,0.001,0.44,-2.172,-0.84,2.614,0.841,1.773,2014
DeJuan Blair,201971,15.56,15-20,2582,2593,-1.218,-1.598,0.38,-2.736,-1.764,1.518,0.166,1.352,2014
Derrick Williams,202682,23.34,20-25,3582,3599,0.014,-0.325,0.34,-2.278,-2.133,2.292,1.808,0.485,2014
Roy Hibbert,201579,29.74,25-30,5539,5533,-2.08,-2.345,0.266,-2.848,-1.692,0.768,-0.654,1.422,2014
Ray McCallum,203492,19.93,15-20,1733,1741,-0.519,-0.781,0.262,-2.736,-1.764,2.217,0.983,1.234,2014
Steve Nash,959,20.84,20-25,659,664,-2.966,-3.226,0.26,-2.278,-2.133,-0.688,-1.092,0.405,2014
Francisco Garcia,101128,19.7,15-20,2230,2241,-1.346,-1.535,0.189,-2.736,-1.764,1.39,0.229,1.161,2014
Tobias Harris,202699,30.32,30-35,3539,3522,0.361,0.186,0.175,-1.47,-1.954,1.832,2.14,-0.308,2014
Ramon Sessions,201196,26.68,25-30,4278,4281,0.767,0.608,0.159,-2.848,-1.692,3.615,2.299,1.316,2014
