Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Arvydas Sabonis,717,31.94,30-35,4606,4554,2.48,-2.909,5.389,-1.027,-2.0,3.507,-0.909,4.416,1998
Brevin Knight,1510,31.05,30-35,4867,4871,2.477,-2.81,5.287,-1.027,-2.0,3.504,-0.81,4.314,1998
John Stockton,304,29.03,25-30,4505,4490,2.371,-2.883,5.255,-1.99,-2.049,4.361,-0.835,5.196,1998
Kevin Garnett,708,39.26,35-40,6518,6500,4.429,-0.729,5.157,-0.527,-1.843,4.956,1.114,3.842,1998
David Robinson,764,33.69,30-35,5141,5137,1.439,-3.645,5.084,-1.027,-2.0,2.466,-1.645,4.111,1998
Eddie Jones,224,36.37,35-40,6547,6548,3.957,-1.127,5.084,-0.527,-1.843,4.484,0.715,3.769,1998
Jason Kidd,467,38.02,35-40,6229,6226,3.99,-1.044,5.033,-0.527,-1.843,4.517,0.799,3.718,1998
Tom Gugliotta,339,38.52,35-40,3058,3055,3.007,-2.025,5.032,-0.527,-1.843,3.534,-0.182,3.716,1998
Mitch Richmond,782,36.7,35-40,4960,4965,3.851,-0.886,4.737,-0.527,-1.843,4.378,0.956,3.422,1998
Rod Strickland,393,39.72,35-40,5763,5758,3.776,-0.961,4.737,-0.527,-1.843,4.303,0.882,3.421,1998
Scottie Pippen,937,37.58,35-40,4558,4513,3.116,-1.59,4.706,-0.527,-1.843,3.643,0.253,3.39,1998
Jaren Jackson,1114,27.15,25-30,4644,4642,0.181,-4.435,4.616,-1.99,-2.049,2.171,-2.386,4.557,1998
Ron Harper,166,27.89,25-30,5201,5220,1.34,-3.145,4.485,-1.99,-2.049,3.33,-1.096,4.426,1998
Clyde Drexler,17,35.33,35-40,5001,5011,3.396,-1.01,4.405,-0.527,-1.843,3.923,0.833,3.09,1998
Shawn Kemp,431,34.6,30-35,5518,5509,1.352,-2.974,4.326,-1.027,-2.0,2.379,-0.974,3.353,1998
Charlie Ward,369,28.32,25-30,4771,4766,0.396,-3.772,4.168,-1.99,-2.049,2.385,-1.724,4.109,1998
Rik Smits,22,28.49,25-30,4680,4678,2.049,-2.02,4.07,-1.99,-2.049,4.039,0.028,4.011,1998
Terrell Brandon,210,35.7,35-40,3416,3395,2.593,-1.356,3.949,-0.527,-1.843,3.12,0.487,2.633,1998
Bo Outlaw,448,36.03,35-40,5295,5326,3.29,-0.638,3.928,-0.527,-1.843,3.817,1.205,2.612,1998
Vlade Divac,124,28.16,25-30,3981,3981,-0.197,-4.098,3.901,-1.99,-2.049,1.792,-2.05,3.842,1998
Ben Wallace,1112,16.79,15-20,2198,2206,-1.363,-5.222,3.86,-2.262,-1.848,0.899,-3.374,4.273,1998
Chris Mills,168,27.28,25-30,4290,4290,0.189,-3.653,3.842,-1.99,-2.049,2.179,-1.604,3.783,1998
Dan Majerle,105,26.78,25-30,3635,3608,0.822,-3.018,3.84,-1.99,-2.049,2.812,-0.969,3.781,1998
Jayson Williams,420,36.05,35-40,4634,4633,1.599,-2.203,3.802,-0.527,-1.843,2.126,-0.36,2.486,1998
Horace Grant,270,36.89,35-40,5101,5078,1.755,-1.924,3.679,-0.527,-1.843,2.282,-0.081,2.363,1998
Allen Iverson,947,39.4,35-40,5996,5976,4.52,0.889,3.632,-0.527,-1.843,5.048,2.731,2.316,1998
Hersey Hawkins,765,31.66,30-35,5424,5409,2.101,-1.516,3.617,-1.027,-2.0,3.128,0.484,2.644,1998
Chris Webber,185,39.56,35-40,5353,5340,1.789,-1.619,3.409,-0.527,-1.843,2.316,0.223,2.093,1998
Tyrone Corbin,895,34.09,30-35,5052,5074,0.892,-2.494,3.386,-1.027,-2.0,1.919,-0.494,2.413,1998
Antonio Davis,213,26.84,25-30,4820,4821,0.855,-2.502,3.357,-1.99,-2.049,2.845,-0.453,3.298,1998
Derrick Coleman,934,36.16,35-40,4013,3990,1.073,-2.281,3.355,-0.527,-1.843,1.6,-0.439,2.039,1998
Voshon Lenard,702,32.33,30-35,5185,5174,2.034,-1.266,3.3,-1.027,-2.0,3.061,0.733,2.327,1998
Dennis Rodman,23,35.72,35-40,6454,6481,2.352,-0.938,3.289,-0.527,-1.843,2.879,0.905,1.974,1998
Dale Davis,905,27.83,25-30,4894,4909,2.08,-1.208,3.287,-1.99,-2.049,4.069,0.841,3.228,1998
Anthony Mason,193,38.86,35-40,6513,6506,1.501,-1.753,3.255,-0.527,-1.843,2.028,0.089,1.939,1998
Patrick Ewing,121,32.64,30-35,1885,1899,-0.574,-3.819,3.245,-1.027,-2.0,0.453,-1.819,2.272,1998
Rick Fox,296,33.04,30-35,6051,6051,1.888,-1.318,3.206,-1.027,-2.0,2.915,0.682,2.233,1998
Ron Mercer,1500,33.25,30-35,5148,5130,2.133,-1.068,3.201,-1.027,-2.0,3.159,0.931,2.228,1998
Avery Johnson,422,35.62,35-40,5616,5599,1.377,-1.723,3.1,-0.527,-1.843,1.904,0.119,1.784,1998
Mark Jackson,349,29.41,25-30,5391,5376,1.27,-1.814,3.084,-1.99,-2.049,3.26,0.235,3.025,1998
Wesley Person,445,39.02,35-40,6279,6283,1.981,-1.083,3.064,-0.527,-1.843,2.508,0.76,1.748,1998
Adam Keefe,228,25.59,25-30,4088,4087,1.416,-1.648,3.064,-1.99,-2.049,3.406,0.401,3.005,1998
Kerry Kittles,954,36.54,35-40,5630,5618,1.971,-1.079,3.05,-0.527,-1.843,2.498,0.764,1.734,1998
Hakeem Olajuwon,165,34.73,30-35,3459,3449,-0.32,-3.37,3.05,-1.027,-2.0,0.707,-1.37,2.077,1998
Tyrone Hill,238,36.2,35-40,3812,3787,-0.397,-3.411,3.014,-0.527,-1.843,0.13,-1.569,1.698,1998
Sam Cassell,208,34.73,30-35,5046,5051,2.769,-0.145,2.915,-1.027,-2.0,3.796,1.854,1.942,1998
Glenn Robinson,299,40.94,40+,4289,4278,2.64,-0.261,2.901,-0.056,-0.921,2.696,0.66,2.036,1998
Danny Manning,330,25.67,25-30,3360,3369,-0.321,-3.218,2.897,-1.99,-2.049,1.669,-1.169,2.838,1998
Anthony Peeler,324,31.43,30-35,2669,2676,1.105,-1.781,2.887,-1.027,-2.0,2.132,0.218,1.914,1998
Eric Williams,677,36.18,35-40,286,284,-0.125,-3.002,2.877,-0.527,-1.843,0.402,-1.16,1.562,1998
Hot Rod Williams,73,18.82,15-20,2492,2512,-0.368,-3.187,2.819,-2.262,-1.848,1.894,-1.339,3.232,1998
Derek Strong,400,28.29,25-30,2999,2999,0.789,-2.014,2.803,-1.99,-2.049,2.779,0.035,2.744,1998
Keith Van Horn,1496,37.56,35-40,4581,4572,3.097,0.375,2.723,-0.527,-1.843,3.624,2.217,1.407,1998
Antoine Walker,952,39.9,35-40,6327,6307,3.568,0.864,2.704,-0.527,-1.843,4.095,2.706,1.388,1998
Allan Houston,275,34.75,30-35,5998,5983,1.031,-1.636,2.667,-1.027,-2.0,2.058,0.364,1.694,1998
Stephon Marbury,950,37.96,35-40,6313,6317,3.335,0.679,2.656,-0.527,-1.843,3.862,2.522,1.34,1998
Chris Dudley,201,16.79,15-20,1662,1658,-2.167,-4.788,2.621,-2.262,-1.848,0.095,-2.94,3.035,1998
David Wesley,133,35.14,35-40,5828,5807,0.854,-1.741,2.595,-0.527,-1.843,1.381,0.102,1.279,1998
Glen Rice,779,40.16,40+,6804,6780,4.334,1.74,2.594,-0.056,-0.921,4.39,2.661,1.729,1998
P.J. Brown,136,31.86,30-35,4646,4666,0.421,-2.134,2.555,-1.027,-2.0,1.447,-0.134,1.582,1998
Greg Minor,65,16.33,15-20,2197,2189,0.118,-2.406,2.525,-2.262,-1.848,2.38,-0.558,2.938,1998
Dale Ellis,107,24.57,20-25,3802,3782,2.5,-0.004,2.504,-1.857,-1.262,4.357,1.258,3.099,1998
Christian Laettner,363,30.9,30-35,4274,4258,1.228,-1.164,2.391,-1.027,-2.0,2.255,0.836,1.419,1998
Mark Bryant,95,15.86,15-20,2270,2272,0.173,-2.216,2.389,-2.262,-1.848,2.435,-0.367,2.802,1998
Chris Mullin,904,26.56,25-30,4793,4786,-0.064,-2.379,2.316,-1.99,-2.049,1.926,-0.331,2.257,1998
Michael Cage,262,15.2,15-20,2268,2227,-1.609,-3.919,2.31,-2.262,-1.848,0.653,-2.071,2.724,1998
Ray Allen,951,40.12,40+,6169,6149,3.794,1.505,2.289,-0.056,-0.921,3.85,2.426,1.423,1998
Antonio McDyess,686,30.04,30-35,4874,4892,0.108,-2.167,2.275,-1.027,-2.0,1.135,-0.167,1.302,1998
Brian Grant,258,31.52,30-35,3810,3784,-0.125,-2.397,2.272,-1.027,-2.0,0.902,-0.397,1.299,1998
Jerome Williams,966,16.92,15-20,2412,2441,-0.564,-2.795,2.231,-2.262,-1.848,1.698,-0.946,2.644,1998
Vin Baker,452,35.93,35-40,6049,6037,2.738,0.512,2.226,-0.527,-1.843,3.265,2.355,0.91,1998
Steve Nash,959,21.88,20-25,3267,3276,0.64,-1.583,2.222,-1.857,-1.262,2.497,-0.321,2.818,1998
Shareef Abdur-Rahim,949,35.95,35-40,5713,5682,3.98,1.759,2.221,-0.527,-1.843,4.508,3.602,0.905,1998
Lorenzen Wright,953,29.95,25-30,3924,3940,-0.838,-3.043,2.205,-1.99,-2.049,1.152,-0.995,2.146,1998
Larry Johnson,913,34.49,30-35,4903,4927,2.007,-0.185,2.192,-1.027,-2.0,3.034,1.815,1.219,1998
Aaron McKie,243,22.38,20-25,3366,3381,-1.847,-3.987,2.139,-1.857,-1.262,0.01,-2.725,2.734,1998
John Starks,317,26.7,25-30,4582,4566,0.762,-1.37,2.132,-1.99,-2.049,2.752,0.679,2.073,1998
Shawn Bradley,762,28.52,25-30,3379,3374,-1.973,-4.073,2.1,-1.99,-2.049,0.017,-2.024,2.041,1998
Juwan Howard,436,39.93,35-40,4896,4889,1.413,-0.66,2.072,-0.527,-1.843,1.94,1.183,0.757,1998
Theo Ratliff,689,29.87,25-30,4463,4491,0.103,-1.881,1.984,-1.99,-2.049,2.092,0.167,1.925,1998
Derek Fisher,965,21.51,20-25,3983,4011,1.564,-0.42,1.984,-1.857,-1.262,3.421,0.842,2.579,1998
Darrick Martin,239,27.97,25-30,4444,4425,0.783,-1.168,1.951,-1.99,-2.049,2.773,0.881,1.892,1998
Doug Christie,57,37.73,35-40,5639,5643,2.901,0.954,1.947,-0.527,-1.843,3.428,2.797,0.631,1998
Jamal Mashburn,469,36.03,35-40,3451,3446,0.644,-1.288,1.933,-0.527,-1.843,1.171,0.554,0.617,1998
Damon Stoudamire,757,40.04,40+,5717,5716,3.94,2.043,1.897,-0.056,-0.921,3.996,2.965,1.032,1998
Antoine Carr,156,16.41,15-20,2522,2540,-0.58,-2.436,1.856,-2.262,-1.848,1.682,-0.588,2.269,1998
Jerry Stackhouse,711,32.23,30-35,4817,4803,1.705,-0.143,1.848,-1.027,-2.0,2.732,1.857,0.875,1998
Isaiah Rider,375,37.75,35-40,5559,5553,1.627,-0.221,1.848,-0.527,-1.843,2.154,1.622,0.532,1998
Jerome Kersey,760,19.37,15-20,1755,1747,-1.714,-3.535,1.821,-2.262,-1.848,0.548,-1.687,2.234,1998
Derek Anderson,1507,27.84,25-30,3629,3604,-0.6,-2.417,1.818,-1.99,-2.049,1.39,-0.369,1.759,1998
Rex Chapman,364,33.26,30-35,4423,4403,1.658,-0.132,1.79,-1.027,-2.0,2.685,1.868,0.817,1998
Kenny Anderson,72,30.47,30-35,3538,3521,-0.197,-1.963,1.767,-1.027,-2.0,0.83,0.036,0.794,1998
Steven Smith,120,39.11,35-40,5467,5466,2.639,0.876,1.762,-0.527,-1.843,3.166,2.719,0.447,1998
Kendall Gill,383,33.81,30-35,5308,5323,1.805,0.045,1.76,-1.027,-2.0,2.832,2.044,0.788,1998
Nick Van Exel,89,32.02,30-35,4646,4634,1.075,-0.683,1.758,-1.027,-2.0,2.102,1.317,0.785,1998
Bruce Bowen,1477,21.36,20-25,2574,2586,0.023,-1.707,1.729,-1.857,-1.262,1.88,-0.445,2.324,1998
Corliss Williamson,722,35.63,35-40,5410,5413,1.628,-0.06,1.689,-0.527,-1.843,2.155,1.782,0.373,1998
Terry Porter,345,21.81,20-25,3755,3734,1.247,-0.431,1.678,-1.857,-1.262,3.104,0.831,2.273,1998
Calbert Cheaney,384,34.63,30-35,5454,5463,1.225,-0.439,1.664,-1.027,-2.0,2.251,1.56,0.691,1998
Bobby Phills,184,30.46,30-35,4022,4033,0.566,-1.078,1.645,-1.027,-2.0,1.593,0.922,0.672,1998
Kobe Bryant,977,26.05,25-30,4497,4494,1.758,0.148,1.61,-1.99,-2.049,3.748,2.196,1.551,1998
Joe Dumars,247,32.3,30-35,4228,4223,0.595,-1.007,1.601,-1.027,-2.0,1.622,0.993,0.628,1998
Bryon Russell,935,27.1,25-30,5405,5403,0.16,-1.43,1.59,-1.99,-2.049,2.15,0.619,1.531,1998
Derek Harper,157,26.68,25-30,3167,3163,-0.326,-1.904,1.578,-1.99,-2.049,1.664,0.144,1.519,1998
Billy Owens,182,30.12,30-35,4526,4534,0.166,-1.396,1.563,-1.027,-2.0,1.193,0.604,0.59,1998
Charles Oakley,891,34.56,30-35,5628,5616,-0.102,-1.625,1.523,-1.027,-2.0,0.925,0.375,0.55,1998
Bryant Reeves,735,34.11,30-35,4800,4782,1.163,-0.347,1.51,-1.027,-2.0,2.19,1.652,0.537,1998
Luc Longley,26,29.42,25-30,3923,3913,-1.159,-2.626,1.467,-1.99,-2.049,0.83,-0.577,1.408,1998
Nick Anderson,98,29.36,25-30,3106,3114,-0.234,-1.679,1.445,-1.99,-2.049,1.756,0.37,1.386,1998
Greg Ostertag,731,20.44,20-25,3016,3024,-1.327,-2.752,1.425,-1.857,-1.262,0.53,-1.49,2.02,1998
Terry Cummings,187,16.01,15-20,2374,2374,-0.585,-1.99,1.405,-2.262,-1.848,1.677,-0.142,1.819,1998
Popeye Jones,461,25.39,25-30,659,653,-2.85,-4.176,1.326,-1.99,-2.049,-0.86,-2.128,1.267,1998
Cedric Henderson,1538,30.84,30-35,5047,5070,-0.123,-1.447,1.324,-1.027,-2.0,0.904,0.553,0.351,1998
Travis Best,696,18.84,15-20,3301,3335,-0.648,-1.946,1.298,-2.262,-1.848,1.614,-0.097,1.711,1998
Marcus Camby,948,31.75,30-35,3812,3832,-0.401,-1.648,1.247,-1.027,-2.0,0.626,0.351,0.274,1998
Lindsey Hunter,283,35.27,35-40,4586,4599,0.043,-1.178,1.22,-0.527,-1.843,0.57,0.665,-0.095,1998
Eric Snow,727,14.38,10-15,1727,1763,-0.448,-1.663,1.215,-1.965,-1.222,1.517,-0.441,1.958,1998
Sherman Douglas,428,21.24,20-25,3415,3401,0.103,-1.103,1.206,-1.857,-1.262,1.96,0.159,1.801,1998
Aaron Williams,1425,11.64,10-15,1461,1481,-0.124,-1.304,1.181,-1.965,-1.222,1.841,-0.083,1.924,1998
Tracy Murray,145,27.2,25-30,4353,4275,1.819,0.645,1.175,-1.99,-2.049,3.809,2.693,1.116,1998
Kevin Willis,788,31.17,30-35,5045,5060,0.461,-0.674,1.136,-1.027,-2.0,1.488,1.325,0.163,1998
Bison Dele,183,33.62,30-35,4771,4768,0.065,-1.067,1.133,-1.027,-2.0,1.092,0.933,0.16,1998
Will Perdue,781,18.9,15-20,3128,3127,-1.715,-2.809,1.095,-2.262,-1.848,0.547,-0.961,1.508,1998
Malik Sealy,907,21.32,20-25,3018,3030,-0.645,-1.669,1.024,-1.857,-1.262,1.212,-0.407,1.619,1998
Anfernee Hardaway,358,32.95,30-35,1171,1173,-1.584,-2.557,0.974,-1.027,-2.0,-0.557,-0.557,0.001,1998
Clifford Robinson,361,29.55,25-30,4653,4668,0.881,-0.093,0.974,-1.99,-2.049,2.871,1.956,0.915,1998
George McCloud,45,19.25,15-20,2575,2563,-1.419,-2.393,0.973,-2.262,-1.848,0.842,-0.544,1.386,1998
Zydrunas Ilgauskas,980,28.98,25-30,4707,4677,-0.627,-1.582,0.955,-1.99,-2.049,1.363,0.467,0.896,1998
Donyell Marshall,923,35.82,35-40,5024,5010,1.105,0.169,0.937,-0.527,-1.843,1.632,2.011,-0.379,1998
Scott Burrell,197,13.69,10-15,2503,2512,-1.278,-2.202,0.924,-1.965,-1.222,0.687,-0.98,1.668,1998
Jim Jackson,754,38.58,35-40,5723,5720,2.101,1.258,0.842,-0.527,-1.843,2.628,3.101,-0.473,1998
Cedric Ceballos,76,21.1,20-25,1883,1887,-1.465,-2.257,0.792,-1.857,-1.262,0.392,-0.995,1.387,1998
Michael Finley,714,41.45,40+,6404,6376,3.124,2.347,0.778,-0.056,-0.921,3.18,3.268,-0.088,1998
Shandon Anderson,1000,19.53,15-20,3614,3636,0.65,-0.118,0.768,-2.262,-1.848,2.912,1.73,1.182,1998
Vinny Del Negro,219,31.85,30-35,3675,3661,-0.113,-0.87,0.758,-1.027,-2.0,0.914,1.129,-0.215,1998
Ervin Johnson,911,27.9,25-30,4241,4237,-1.3,-2.03,0.73,-1.99,-2.049,0.69,0.019,0.671,1998
Khalid Reeves,234,23.79,20-25,3644,3615,-0.287,-0.924,0.637,-1.857,-1.262,1.57,0.338,1.232,1998
Vernon Maxwell,137,15.11,15-20,1211,1215,-2.614,-3.225,0.611,-2.262,-1.848,-0.352,-1.376,1.024,1998
Sam Perkins,64,20.74,20-25,3405,3427,-0.405,-1.016,0.611,-1.857,-1.262,1.452,0.246,1.206,1998
Walter McCarty,962,28.57,25-30,4534,4548,0.185,-0.408,0.592,-1.99,-2.049,2.174,1.641,0.533,1998
Marko Milic,1527,4.88,0-5,348,355,0.251,-0.322,0.573,-0.524,-0.255,0.775,-0.066,0.841,1998
Darrell Armstrong,353,25.74,25-30,2244,2264,-1.18,-1.739,0.558,-1.99,-2.049,0.81,0.31,0.5,1998
Chucky Brown,359,15.66,15-20,2344,2336,-0.687,-1.239,0.552,-2.262,-1.848,1.574,0.61,0.965,1998
Kevin Johnson,134,25.83,25-30,2669,2658,0.696,0.158,0.537,-1.99,-2.049,2.685,2.207,0.478,1998
Corie Blount,916,14.66,10-15,2410,2432,-0.882,-1.4,0.518,-1.965,-1.222,1.083,-0.178,1.261,1998
Bobby Jackson,1517,30.07,30-35,3889,3887,0.493,-0.007,0.5,-1.027,-2.0,1.52,1.993,-0.473,1998
Sam Mitchell,417,27.64,25-30,4600,4613,0.43,-0.064,0.494,-1.99,-2.049,2.419,1.985,0.435,1998
Jerald Honeycutt,1532,13.94,10-15,1050,1037,-0.974,-1.458,0.484,-1.965,-1.222,0.991,-0.236,1.227,1998
George Lynch,248,18.24,15-20,2819,2845,-1.193,-1.652,0.459,-2.262,-1.848,1.069,0.196,0.873,1998
Eric Murdock,785,17.03,15-20,2761,2769,-1.684,-2.132,0.448,-2.262,-1.848,0.578,-0.284,0.861,1998
Darvin Ham,1032,8.94,5-10,1231,1259,-0.739,-1.178,0.439,-1.47,-0.636,0.731,-0.541,1.272,1998
Dana Barros,344,21.13,20-25,3272,3248,-0.448,-0.856,0.408,-1.857,-1.262,1.409,0.406,1.003,1998
Lee Mayberry,195,23.22,20-25,3488,3472,0.645,0.343,0.303,-1.857,-1.262,2.502,1.605,0.898,1998
Dan Schayes,7,17.18,15-20,2254,2271,-0.921,-1.206,0.286,-2.262,-1.848,1.341,0.642,0.699,1998
LaPhonso Ellis,111,33.88,30-35,4812,4779,0.718,0.45,0.268,-1.027,-2.0,1.745,2.45,-0.705,1998
Drew Barry,1003,9.48,5-10,530,526,-0.454,-0.709,0.255,-1.47,-0.636,1.016,-0.073,1.089,1998
Tyus Edney,721,11.98,10-15,1300,1285,-2.497,-2.722,0.225,-1.965,-1.222,-0.532,-1.5,0.968,1998
Blue Edwards,898,24.32,20-25,3710,3709,1.085,0.878,0.207,-1.857,-1.262,2.942,2.14,0.802,1998
Jason Lawson,1535,4.62,0-5,153,156,0.104,-0.101,0.205,-0.524,-0.255,0.627,0.154,0.473,1998
Brent Barry,699,27.64,25-30,3147,3140,-0.033,-0.202,0.169,-1.99,-2.049,1.957,1.846,0.11,1998
Reggie Geary,1002,11.06,10-15,1341,1357,-2.108,-2.271,0.163,-1.965,-1.222,-0.143,-1.049,0.906,1998
Clar. Weatherspoon,221,29.43,25-30,4372,4347,-1.733,-1.872,0.14,-1.99,-2.049,0.257,0.176,0.081,1998
Matt Bullard,672,17.77,15-20,2384,2381,0.109,-0.025,0.134,-2.262,-1.848,2.371,1.824,0.547,1998
Alvin Williams,1541,19.77,15-20,2093,2094,-1.303,-1.429,0.126,-2.262,-1.848,0.959,0.42,0.539,1998
Alan Henderson,673,29.08,25-30,3941,3958,-0.391,-0.488,0.097,-1.99,-2.049,1.599,1.561,0.038,1998
Steve Kerr,70,22.35,20-25,2764,2710,-0.78,-0.874,0.093,-1.857,-1.262,1.077,0.388,0.688,1998
Pervis Ellison,442,13.47,10-15,882,879,-2.738,-2.812,0.074,-1.965,-1.222,-0.773,-1.59,0.818,1998
Matt Maloney,1074,28.43,25-30,4493,4501,-0.534,-0.607,0.073,-1.99,-2.049,1.455,1.441,0.014,1998
Reggie Jordan,674,8.52,5-10,1013,1028,-0.464,-0.522,0.058,-1.47,-0.636,1.006,0.115,0.892,1998
Shawnelle Scott,1035,4.56,0-5,363,367,0.001,-0.013,0.014,-0.524,-0.255,0.525,0.242,0.283,1998
Dennis Scott,192,28.2,25-30,4376,4349,-0.424,-0.431,0.007,-1.99,-2.049,1.566,1.617,-0.052,1998
Corey Beck,1133,12.5,10-15,1417,1429,-2.147,-2.142,-0.005,-1.965,-1.222,-0.182,-0.92,0.738,1998
Rick Mahorn,328,12.02,10-15,1312,1309,-2.044,-2.018,-0.026,-1.965,-1.222,-0.079,-0.796,0.717,1998
Buck Williams,433,18.03,15-20,1435,1446,-1.803,-1.759,-0.045,-2.262,-1.848,0.458,0.09,0.369,1998
Don Reid,690,14.57,10-15,1818,1841,-1.765,-1.718,-0.048,-1.965,-1.222,0.2,-0.496,0.696,1998
Stojko Vrankovic,1037,15.31,15-20,1922,1943,-1.72,-1.671,-0.049,-2.262,-1.848,0.542,0.178,0.364,1998
Lamond Murray,441,32.64,30-35,4969,4952,0.832,0.947,-0.115,-1.027,-2.0,1.859,2.946,-1.088,1998
David Benoit,128,14.59,10-15,2148,2148,-1.19,-1.071,-0.119,-1.965,-1.222,0.775,0.151,0.624,1998
Steve Henson,1667,2.47,0-5,122,124,-0.582,-0.451,-0.131,-0.524,-0.255,-0.059,-0.196,0.137,1998
Terry Mills,371,15.62,15-20,1477,1478,-1.854,-1.721,-0.133,-2.262,-1.848,0.407,0.127,0.28,1998
Armen Gilliam,288,25.8,25-30,3955,3954,-0.507,-0.366,-0.141,-1.99,-2.049,1.483,1.683,-0.2,1998
A.C. Green,920,32.26,30-35,4897,4902,-0.499,-0.335,-0.164,-1.027,-2.0,0.528,1.665,-1.137,1998
Gary Grant,202,16.39,15-20,733,737,-3.499,-3.33,-0.169,-2.262,-1.848,-1.237,-1.481,0.244,1998
Lucious Harris,446,13.41,10-15,1386,1378,-1.701,-1.528,-0.173,-1.965,-1.222,0.264,-0.306,0.571,1998
Jalen Rose,147,20.79,20-25,3627,3645,-0.867,-0.684,-0.183,-1.857,-1.262,0.99,0.578,0.412,1998
Jeff Nordgaard,999,3.74,0-5,104,104,-0.258,-0.048,-0.21,-0.524,-0.255,0.266,0.207,0.058,1998
Marty Conlon,55,11.59,10-15,498,494,-2.465,-2.247,-0.218,-1.965,-1.222,-0.5,-1.025,0.525,1998
Brent Price,85,18.55,15-20,2684,2696,-0.42,-0.199,-0.221,-2.262,-1.848,1.842,1.65,0.192,1998
Hubert Davis,93,29.41,25-30,4471,4472,0.281,0.506,-0.225,-1.99,-2.049,2.271,2.554,-0.284,1998
Nate McMillan,203,15.34,15-20,671,672,-3.768,-3.494,-0.273,-2.262,-1.848,-1.506,-1.646,0.14,1998
Dell Curry,209,18.66,15-20,2172,2139,-1.835,-1.523,-0.312,-2.262,-1.848,0.427,0.326,0.101,1998
J.R. Reid,462,14.05,10-15,2319,2310,-1.29,-0.956,-0.334,-1.965,-1.222,0.675,0.266,0.409,1998
Ike Austin,1134,29.16,25-30,4310,4298,-0.334,0.006,-0.341,-1.99,-2.049,1.655,2.055,-0.4,1998
Jack Haley,917,3.19,0-5,108,111,-0.71,-0.347,-0.363,-0.524,-0.255,-0.186,-0.091,-0.094,1998
Brandon Williams,1585,15.53,15-20,279,277,-3.69,-3.313,-0.377,-2.262,-1.848,-1.428,-1.465,0.037,1998
Danny Ferry,198,15.04,15-20,1927,1935,-1.879,-1.494,-0.385,-2.262,-1.848,0.383,0.354,0.028,1998
Brian Shaw,216,25.9,25-30,2944,2950,-1.647,-1.238,-0.409,-1.99,-2.049,0.343,0.81,-0.468,1998
Donald Royal,140,10.44,10-15,662,667,-2.37,-1.929,-0.441,-1.965,-1.222,-0.405,-0.707,0.302,1998
Fred Hoiberg,697,13.5,10-15,1647,1656,-2.262,-1.811,-0.452,-1.965,-1.222,-0.297,-0.589,0.292,1998
Stephen Howard,1128,4.04,0-5,95,95,-0.865,-0.411,-0.455,-0.524,-0.255,-0.342,-0.155,-0.186,1998
Mitchell Butler,348,11.58,10-15,397,390,-3.227,-2.767,-0.46,-1.965,-1.222,-1.262,-1.546,0.284,1998
