Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Brandon Knight,202688,31.54,30-35,4478,4481,0.34,-2.419,2.759,-0.876,-1.727,1.215,-0.693,1.908,2013
Ersan Ilyasova,101141,27.57,25-30,4221,4206,2.025,-0.716,2.74,-1.483,-1.555,3.508,0.839,2.669,2013
Kevin Love,201567,34.33,30-35,1231,1222,-0.83,-3.525,2.696,-0.876,-1.727,0.046,-1.799,1.845,2013
Rudy Gay,200752,35.83,35-40,4998,5004,1.085,-1.599,2.684,-1.238,-1.32,2.323,-0.279,2.602,2013
Carmelo Anthony,2546,37.04,35-40,5475,5446,2.696,0.015,2.68,-1.238,-1.32,3.934,1.336,2.598,2013
Al Horford,201143,37.25,35-40,5619,5611,2.513,-0.161,2.673,-1.238,-1.32,3.751,1.16,2.591,2013
JJ Redick,200755,30.51,30-35,4729,4700,3.146,0.484,2.663,-0.876,-1.727,4.022,2.21,1.812,2013
Ty Lawson,201951,34.42,30-35,5444,5441,2.835,0.176,2.659,-0.876,-1.727,3.711,1.903,1.808,2013
Jarrett Jack,101127,29.73,25-30,5425,5410,1.289,-1.333,2.622,-1.483,-1.555,2.772,0.221,2.551,2013
Deron Williams,101114,36.44,35-40,5801,5791,3.087,0.487,2.601,-1.238,-1.32,4.326,1.807,2.519,2013
Serge Ibaka,201586,31.08,30-35,5539,5510,0.524,-2.072,2.596,-0.876,-1.727,1.4,-0.346,1.745,2013
Kenneth Faried,202702,28.09,25-30,4639,4645,1.672,-0.875,2.547,-1.483,-1.555,3.156,0.68,2.476,2013
Chuck Hayes,101236,16.34,15-20,2279,2273,0.882,-1.659,2.541,-2.053,-1.119,2.936,-0.54,3.475,2013
Harrison Barnes,203084,25.4,25-30,4947,4965,0.397,-2.118,2.515,-1.483,-1.555,1.88,-0.564,2.444,2013
Gerald Wallace,2222,30.08,30-35,4245,4246,0.262,-2.242,2.504,-0.876,-1.727,1.138,-0.516,1.653,2013
Taj Gibson,201959,22.45,20-25,3027,3061,0.949,-1.501,2.45,-1.848,-0.987,2.797,-0.514,3.31,2013
Nate Robinson,101126,25.44,25-30,4562,4557,1.792,-0.658,2.45,-1.483,-1.555,3.275,0.897,2.378,2013
Andrei Kirilenko,1905,31.78,30-35,3947,3954,0.699,-1.726,2.425,-0.876,-1.727,1.575,0.0,1.574,2013
Shane Battier,2203,24.81,20-25,4028,4027,1.233,-1.18,2.412,-1.848,-0.987,3.08,-0.193,3.273,2013
Jameer Nelson,2749,35.3,35-40,3792,3776,1.626,-0.784,2.41,-1.238,-1.32,2.864,0.536,2.328,2013
Jimmy Butler,202710,26.02,25-30,4799,4827,0.794,-1.598,2.392,-1.483,-1.555,2.278,-0.043,2.321,2013
Mike Dunleavy,2399,25.9,25-30,4026,3977,1.209,-1.177,2.386,-1.483,-1.555,2.692,0.377,2.315,2013
Danny Green,201980,27.51,25-30,5455,5477,0.839,-1.535,2.373,-1.483,-1.555,2.322,0.02,2.302,2013
Toney Douglas,201962,18.14,15-20,2585,2596,1.992,-0.355,2.347,-2.053,-1.119,4.045,0.764,3.281,2013
Eric Gordon,201569,30.09,30-35,2386,2376,1.11,-1.196,2.306,-0.876,-1.727,1.986,0.53,1.455,2013
Kendrick Perkins,2570,25.05,25-30,4220,4216,-0.678,-2.959,2.281,-1.483,-1.555,0.805,-1.404,2.209,2013
Jeff Teague,201952,32.86,30-35,5475,5464,0.905,-1.376,2.281,-0.876,-1.727,1.781,0.351,1.43,2013
DeMarre Carroll,201960,16.83,15-20,2080,2076,0.073,-2.162,2.234,-2.053,-1.119,2.126,-1.042,3.168,2013
Larry Sanders,202336,27.29,25-30,3995,3994,-1.628,-3.836,2.208,-1.483,-1.555,-0.145,-2.281,2.137,2013
Glen Davis,201175,31.3,30-35,2010,2003,-1.048,-3.237,2.188,-0.876,-1.727,-0.172,-1.51,1.338,2013
Luol Deng,2736,38.7,35-40,5838,5843,1.309,-0.846,2.155,-1.238,-1.32,2.547,0.474,2.073,2013
Chris Andersen,2365,14.87,10-15,1688,1689,0.4,-1.753,2.154,-1.845,-0.805,2.245,-0.948,3.193,2013
David Lee,101135,36.8,35-40,5842,5828,1.476,-0.603,2.079,-1.238,-1.32,2.714,0.717,1.997,2013
James Anderson,202341,10.29,10-15,845,854,0.698,-1.371,2.069,-1.845,-0.805,2.543,-0.565,3.108,2013
O.J. Mayo,201564,35.53,35-40,5643,5618,2.317,0.269,2.049,-1.238,-1.32,3.556,1.589,1.966,2013
Andre Miller,1889,26.24,25-30,4521,4497,1.226,-0.802,2.028,-1.483,-1.555,2.709,0.752,1.957,2013
LaMarcus Aldridge,200746,37.7,35-40,5260,5253,1.645,-0.366,2.01,-1.238,-1.32,2.883,0.955,1.928,2013
Patrick Beverley,201976,17.38,15-20,1795,1777,-0.176,-2.162,1.986,-2.053,-1.119,1.877,-1.043,2.92,2013
Devin Harris,2734,24.51,20-25,3157,3177,-0.091,-2.074,1.983,-1.848,-0.987,1.757,-1.087,2.844,2013
Lamar Odom,1885,19.71,15-20,3281,3293,-0.606,-2.585,1.98,-2.053,-1.119,1.448,-1.466,2.914,2013
Martell Webster,101110,28.95,25-30,4222,4222,0.86,-1.074,1.934,-1.483,-1.555,2.343,0.481,1.863,2013
Al-Farouq Aminu,202329,27.19,25-30,3819,3847,0.166,-1.711,1.878,-1.483,-1.555,1.65,-0.157,1.806,2013
Steve Novak,200779,20.26,20-25,3192,3161,2.367,0.492,1.875,-1.848,-0.987,4.215,1.479,2.736,2013
Ray Allen,951,25.76,25-30,4785,4755,2.275,0.438,1.837,-1.483,-1.555,3.758,1.992,1.766,2013
Kevin Garnett,708,29.74,25-30,4077,4058,-2.284,-4.119,1.835,-1.483,-1.555,-0.8,-2.564,1.764,2013
Jeremy Lin,202391,32.19,30-35,5470,5476,1.122,-0.694,1.816,-0.876,-1.727,1.998,1.033,0.965,2013
Luke Ridnour,2557,30.17,30-35,4813,4818,0.873,-0.925,1.798,-0.876,-1.727,1.749,0.801,0.947,2013
Jason Kidd,467,26.88,25-30,4291,4281,0.112,-1.662,1.774,-1.483,-1.555,1.595,-0.108,1.703,2013
Jared Dudley,201162,27.47,25-30,4225,4222,-0.214,-1.978,1.764,-1.483,-1.555,1.269,-0.424,1.692,2013
Bradley Beal,203078,31.15,30-35,3325,3323,-0.128,-1.858,1.73,-0.876,-1.727,0.748,-0.131,0.879,2013
Jrue Holiday,201950,37.51,35-40,5575,5575,0.286,-1.423,1.709,-1.238,-1.32,1.524,-0.103,1.627,2013
Tristan Thompson,202684,31.27,30-35,4924,4916,1.77,0.07,1.699,-0.876,-1.727,2.645,1.797,0.848,2013
Steve Nash,959,32.54,30-35,3348,3323,0.124,-1.536,1.66,-0.876,-1.727,1.0,0.19,0.809,2013
Ricky Rubio,201937,29.67,25-30,3299,3317,-0.377,-2.016,1.64,-1.483,-1.555,1.107,-0.462,1.568,2013
Brandan Wright,201148,17.95,15-20,2244,2249,0.361,-1.278,1.639,-2.053,-1.119,2.414,-0.159,2.573,2013
Marcin Gortat,101162,30.75,30-35,3613,3621,-0.298,-1.864,1.566,-0.876,-1.727,0.578,-0.137,0.715,2013
Jason Terry,1891,26.88,25-30,4302,4243,0.451,-1.109,1.559,-1.483,-1.555,1.934,0.446,1.488,2013
Chandler Parsons,202718,36.29,35-40,5975,5980,0.665,-0.891,1.556,-1.238,-1.32,1.903,0.429,1.474,2013
Derek Fisher,965,17.42,15-20,1629,1622,-0.912,-2.426,1.515,-2.053,-1.119,1.142,-1.307,2.449,2013
Nicolas Batum,201587,38.45,35-40,5336,5332,1.41,-0.083,1.493,-1.238,-1.32,2.649,1.238,1.411,2013
Boris Diaw,2564,22.78,20-25,3802,3819,1.423,-0.055,1.478,-1.848,-0.987,3.271,0.932,2.339,2013
Andray Blatche,101154,18.97,15-20,3130,3136,0.874,-0.596,1.47,-2.053,-1.119,2.928,0.523,2.404,2013
Anderson Varejao,2760,36.04,35-40,1724,1714,-0.126,-1.594,1.468,-1.238,-1.32,1.113,-0.273,1.386,2013
Joakim Noah,201149,36.76,35-40,5269,5269,-1.37,-2.835,1.465,-1.238,-1.32,-0.131,-1.514,1.383,2013
Tony Allen,2754,26.7,25-30,4598,4623,-1.756,-3.202,1.446,-1.483,-1.555,-0.273,-1.647,1.375,2013
Trevor Ariza,2772,26.26,25-30,2808,2818,-1.0,-2.388,1.388,-1.483,-1.555,0.483,-0.833,1.316,2013
Gary Neal,202390,21.82,20-25,3647,3665,0.952,-0.433,1.385,-1.848,-0.987,2.8,0.554,2.246,2013
Matt Bonner,2588,13.36,10-15,2311,2305,1.045,-0.32,1.365,-1.845,-0.805,2.89,0.486,2.404,2013
Alec Burks,202692,17.76,15-20,2138,2148,0.446,-0.884,1.33,-2.053,-1.119,2.499,0.235,2.264,2013
Dante Cunningham,201967,25.13,25-30,3873,3904,0.068,-1.249,1.317,-1.483,-1.555,1.551,0.305,1.246,2013
Kyrie Irving,202681,34.71,30-35,4023,4014,0.976,-0.34,1.316,-0.876,-1.727,1.852,1.387,0.465,2013
Avery Bradley,202340,28.69,25-30,3021,3039,-1.253,-2.538,1.285,-1.483,-1.555,0.23,-0.983,1.213,2013
Josh Smith,2746,35.3,35-40,5555,5565,0.324,-0.915,1.239,-1.238,-1.32,1.562,0.405,1.157,2013
Ryan Anderson,201583,30.9,30-35,4594,4570,2.984,1.752,1.232,-0.876,-1.727,3.86,3.479,0.382,2013
DeMar DeRozan,201942,36.74,35-40,5619,5644,1.007,-0.209,1.216,-1.238,-1.32,2.245,1.111,1.134,2013
Reggie Evans,2501,24.59,20-25,3948,3975,0.307,-0.902,1.209,-1.848,-0.987,2.155,0.085,2.07,2013
Caron Butler,2406,24.09,20-25,3801,3810,0.717,-0.474,1.191,-1.848,-0.987,2.565,0.513,2.052,2013
Dwight Howard,2730,35.81,35-40,5535,5537,-0.049,-1.19,1.141,-1.238,-1.32,1.189,0.13,1.059,2013
Tyreke Evans,201936,31.02,30-35,3879,3890,0.988,-0.145,1.133,-0.876,-1.727,1.864,1.582,0.282,2013
Darren Collison,201954,29.28,25-30,4605,4596,1.128,-0.003,1.131,-1.483,-1.555,2.611,1.552,1.06,2013
Corey Brewer,201147,24.42,20-25,4288,4322,1.416,0.3,1.116,-1.848,-0.987,3.264,1.288,1.976,2013
Greg Monroe,202328,33.18,30-35,5081,5049,0.428,-0.655,1.083,-0.876,-1.727,1.304,1.072,0.232,2013
Al Jefferson,2744,33.05,30-35,4786,4778,1.947,0.904,1.043,-0.876,-1.727,2.823,2.631,0.192,2013
Kyle Singler,202713,27.96,25-30,4347,4340,0.337,-0.696,1.033,-1.483,-1.555,1.82,0.859,0.961,2013
Isaiah Thomas,202738,26.85,25-30,4162,4169,0.34,-0.679,1.019,-1.483,-1.555,1.823,0.876,0.947,2013
Roger Mason Jr.,2427,17.66,15-20,2257,2219,1.038,0.047,0.992,-2.053,-1.119,3.091,1.166,1.926,2013
Kemba Walker,202689,34.86,30-35,5411,5407,1.438,0.457,0.981,-0.876,-1.727,2.313,2.184,0.13,2013
Enes Freedom,202683,15.4,15-20,2096,2086,-0.805,-1.783,0.978,-2.053,-1.119,1.248,-0.664,1.912,2013
Dion Waiters,203079,28.79,25-30,3370,3353,1.711,0.746,0.966,-1.483,-1.555,3.195,2.3,0.894,2013
Kosta Koufos,201585,22.43,20-25,3780,3773,-0.356,-1.315,0.959,-1.848,-0.987,1.492,-0.328,1.82,2013
Jodie Meeks,201975,21.32,20-25,3290,3295,1.262,0.309,0.952,-1.848,-0.987,3.109,1.296,1.813,2013
Luis Scola,2449,26.64,25-30,4277,4264,0.384,-0.512,0.896,-1.483,-1.555,1.867,1.043,0.825,2013
Lou Williams,101150,28.69,25-30,2106,2087,-0.728,-1.615,0.887,-1.483,-1.555,0.756,-0.06,0.816,2013
Spencer Hawes,201150,27.24,25-30,4261,4236,-0.538,-1.409,0.871,-1.483,-1.555,0.945,0.146,0.8,2013
Robin Lopez,201577,26.05,25-30,3957,3970,-0.567,-1.43,0.863,-1.483,-1.555,0.917,0.125,0.792,2013
Quincy Acy,203112,11.8,10-15,641,634,-1.038,-1.898,0.86,-1.845,-0.805,0.807,-1.092,1.899,2013
Mo Williams,2590,30.82,30-35,2690,2676,-0.943,-1.798,0.856,-0.876,-1.727,-0.067,-0.072,0.005,2013
Andre Drummond,203083,20.71,20-25,2320,2337,0.788,-0.063,0.851,-1.848,-0.987,2.636,0.924,1.712,2013
Shawn Marion,1890,30.0,30-35,3892,3901,-0.873,-1.706,0.834,-0.876,-1.727,0.003,0.02,-0.017,2013
Eric Bledsoe,202339,20.43,20-25,3128,3155,-0.812,-1.642,0.83,-1.848,-0.987,1.036,-0.654,1.69,2013
Stephen Jackson,1536,19.55,15-20,2119,2130,-0.746,-1.556,0.81,-2.053,-1.119,1.307,-0.437,1.744,2013
Jeff Green,201145,27.8,25-30,4684,4657,-0.538,-1.345,0.807,-1.483,-1.555,0.945,0.209,0.735,2013
Patty Mills,201988,11.32,10-15,1385,1377,0.177,-0.626,0.803,-1.845,-0.805,2.022,0.18,1.843,2013
Quincy Pondexter,202347,21.07,20-25,2972,2978,-0.073,-0.85,0.777,-1.848,-0.987,1.775,0.137,1.638,2013
Wayne Ellington,201961,21.29,20-25,3154,3148,-0.182,-0.848,0.667,-1.848,-0.987,1.666,0.139,1.527,2013
Chris Copeland,203142,15.39,15-20,1766,1780,0.107,-0.55,0.657,-2.053,-1.119,2.161,0.57,1.591,2013
Jason Richardson,2202,28.38,25-30,1770,1770,-0.893,-1.549,0.656,-1.483,-1.555,0.59,0.006,0.585,2013
Garrett Temple,202066,22.66,20-25,2201,2206,-0.927,-1.573,0.645,-1.848,-0.987,0.92,-0.586,1.506,2013
Jared Sullinger,203096,19.81,15-20,1658,1659,-1.021,-1.645,0.624,-2.053,-1.119,1.032,-0.526,1.558,2013
Mike Miller,2034,15.25,15-20,2101,2111,-0.685,-1.295,0.61,-2.053,-1.119,1.368,-0.175,1.543,2013
Mike James,2229,19.15,15-20,1652,1653,-0.738,-1.32,0.582,-2.053,-1.119,1.315,-0.201,1.516,2013
Udonis Haslem,2617,18.85,15-20,3323,3353,-1.452,-1.995,0.543,-2.053,-1.119,0.601,-0.875,1.477,2013
Antawn Jamison,1712,21.52,20-25,3371,3380,0.91,0.367,0.543,-1.848,-0.987,2.758,1.354,1.404,2013
Tobias Harris,202699,23.61,20-25,2537,2533,-0.278,-0.806,0.529,-1.848,-0.987,1.57,0.181,1.389,2013
Landry Fields,202361,20.33,20-25,1943,1944,-0.205,-0.73,0.525,-1.848,-0.987,1.642,0.257,1.385,2013
Hasheem Thabeet,201934,11.67,10-15,1547,1557,-1.686,-2.205,0.519,-1.845,-0.805,0.159,-1.399,1.558,2013
Khris Middleton,203114,17.61,15-20,921,925,0.099,-0.415,0.513,-2.053,-1.119,2.152,0.705,1.447,2013
Carlos Boozer,2430,32.23,30-35,5487,5462,-0.39,-0.897,0.507,-0.876,-1.727,0.486,0.829,-0.343,2013
CJ Miles,101139,20.98,20-25,2641,2635,0.236,-0.218,0.454,-1.848,-0.987,2.084,0.769,1.315,2013
Greg Smith,202962,15.86,15-20,2323,2314,0.264,-0.185,0.449,-2.053,-1.119,2.317,0.934,1.383,2013
Patrick Patterson,202335,25.0,20-25,3557,3547,0.896,0.448,0.448,-1.848,-0.987,2.744,1.435,1.308,2013
Emeka Okafor,2731,25.97,25-30,3958,3956,-1.316,-1.758,0.442,-1.483,-1.555,0.167,-0.204,0.371,2013
P.J. Tucker,200782,24.18,20-25,3708,3719,-0.304,-0.734,0.43,-1.848,-0.987,1.544,0.253,1.291,2013
Nikola Vucevic,202696,33.24,30-35,4878,4848,0.277,-0.128,0.405,-0.876,-1.727,1.153,1.598,-0.445,2013
Courtney Lee,201584,24.88,20-25,3745,3745,0.837,0.439,0.398,-1.848,-0.987,2.685,1.426,1.259,2013
Zaza Pachulia,2585,21.81,20-25,2156,2158,-0.741,-1.136,0.396,-1.848,-0.987,1.107,-0.149,1.256,2013
Francisco Garcia,101128,17.75,15-20,2327,2335,-0.506,-0.879,0.373,-2.053,-1.119,1.547,0.24,1.307,2013
Steve Blake,2581,26.11,25-30,2440,2450,-1.735,-2.104,0.369,-1.483,-1.555,-0.252,-0.55,0.298,2013
Randy Foye,200751,27.43,25-30,4211,4206,0.155,-0.199,0.354,-1.483,-1.555,1.639,1.356,0.283,2013
Evan Turner,202323,35.27,35-40,5511,5518,0.803,0.451,0.352,-1.238,-1.32,2.042,1.772,0.27,2013
Chase Budinger,201978,22.07,20-25,981,991,-1.415,-1.734,0.319,-1.848,-0.987,0.433,-0.746,1.18,2013
Bismack Biyombo,202687,27.33,25-30,4123,4131,0.863,0.549,0.315,-1.483,-1.555,2.347,2.103,0.243,2013
Jason Thompson,201574,27.86,25-30,4454,4478,0.775,0.472,0.303,-1.483,-1.555,2.259,2.027,0.232,2013
DeMarcus Cousins,202326,30.52,30-35,4468,4472,0.559,0.294,0.265,-0.876,-1.727,1.435,2.021,-0.586,2013
Jamaal Tinsley,2224,18.49,15-20,2293,2289,-1.579,-1.813,0.235,-2.053,-1.119,0.475,-0.694,1.169,2013
Jae Crowder,203109,17.35,15-20,2655,2681,-0.58,-0.808,0.228,-2.053,-1.119,1.473,0.311,1.162,2013
Andrea Bargnani,200745,28.64,25-30,1889,1888,-0.808,-1.027,0.218,-1.483,-1.555,0.675,0.528,0.147,2013
Jeff Ayres,201965,9.98,5-10,859,855,-0.513,-0.726,0.213,-1.747,-0.492,1.234,-0.234,1.469,2013
Reggie Jackson,202704,14.18,10-15,2620,2635,-0.865,-1.076,0.211,-1.845,-0.805,0.98,-0.271,1.25,2013
Michael Kidd-Gilchrist,203077,25.96,25-30,3812,3830,0.244,0.038,0.206,-1.483,-1.555,1.727,1.593,0.135,2013
Austin Daye,201948,12.28,10-15,1335,1333,-0.463,-0.647,0.184,-1.845,-0.805,1.382,0.158,1.223,2013
Luke Walton,2575,17.14,15-20,1640,1639,-0.502,-0.661,0.16,-2.053,-1.119,1.551,0.458,1.093,2013
Gerald Henderson,201945,31.37,30-35,4091,4081,0.107,-0.046,0.153,-0.876,-1.727,0.982,1.68,-0.698,2013
J.J. Barea,200826,23.15,20-25,3340,3368,-0.274,-0.415,0.141,-1.848,-0.987,1.574,0.572,1.002,2013
Sebastian Telfair,2742,16.61,15-20,1876,1880,-2.442,-2.549,0.107,-2.053,-1.119,-0.389,-1.429,1.041,2013
Marco Belinelli,201158,25.77,25-30,4044,4033,-0.415,-0.513,0.098,-1.483,-1.555,1.068,1.042,0.026,2013
Charlie Villanueva,101111,15.82,15-20,2084,2097,0.259,0.164,0.095,-2.053,-1.119,2.313,1.284,1.029,2013
Anthony Davis,203076,28.84,25-30,3435,3431,0.032,-0.035,0.067,-1.483,-1.555,1.515,1.52,-0.005,2013
C.J. Watson,201228,19.02,15-20,3087,3069,-0.599,-0.629,0.029,-2.053,-1.119,1.454,0.491,0.963,2013
Evan Fournier,203095,11.27,10-15,977,974,-1.277,-1.275,-0.002,-1.845,-0.805,0.568,-0.469,1.037,2013
Alexey Shved,203144,23.89,20-25,3552,3577,-0.138,-0.113,-0.024,-1.848,-0.987,1.71,0.874,0.836,2013
Jermaine O'Neal,979,18.7,15-20,1929,1930,-1.746,-1.7,-0.047,-2.053,-1.119,0.307,-0.581,0.887,2013
