Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Joe Dumars,247,37.03,35-40,5482,5459,3.305,-1.241,4.546,-0.98,-2.581,4.285,1.34,2.945,1997
Derrick Coleman,934,36.82,35-40,4184,4193,0.781,-3.683,4.464,-0.98,-2.581,1.761,-1.102,2.863,1997
Kendall Gill,383,39.03,35-40,6235,6197,3.287,-1.156,4.443,-0.98,-2.581,4.267,1.425,2.842,1997
Mark Jackson,349,37.2,35-40,5775,5743,2.821,-1.502,4.323,-0.98,-2.581,3.8,1.079,2.722,1997
Walt Williams,1005,36.29,35-40,5007,5005,2.671,-1.535,4.206,-0.98,-2.581,3.651,1.046,2.605,1997
Greg Ostertag,731,23.59,20-25,4165,4149,0.557,-3.612,4.169,-2.033,-1.829,2.59,-1.783,4.373,1997
Terrell Brandon,210,36.75,35-40,4945,4963,4.025,-0.112,4.137,-0.98,-2.581,5.005,2.469,2.536,1997
Reggie Miller,397,36.63,35-40,5494,5455,2.79,-1.27,4.06,-0.98,-2.581,3.769,1.311,2.459,1997
Kevin Johnson,134,37.94,35-40,5581,5570,4.26,0.252,4.007,-0.98,-2.581,5.239,2.833,2.406,1997
Hersey Hawkins,765,33.64,30-35,6172,6164,1.408,-2.586,3.994,-1.888,-1.88,3.296,-0.706,4.001,1997
Ron Harper,166,22.86,20-25,4173,4182,0.108,-3.823,3.932,-2.033,-1.829,2.141,-1.994,4.135,1997
Jason Kidd,467,35.73,35-40,4215,4218,3.409,-0.502,3.911,-0.98,-2.581,4.389,2.079,2.31,1997
Nate McMillan,203,21.67,20-25,1537,1536,-0.438,-4.309,3.871,-2.033,-1.829,1.595,-2.48,4.074,1997
Bryon Russell,935,31.25,30-35,6121,6139,2.393,-1.415,3.808,-1.888,-1.88,4.281,0.465,3.816,1997
Muggsy Bogues,177,28.88,25-30,3563,3555,2.008,-1.746,3.754,-1.481,-2.096,3.489,0.35,3.139,1997
Clifford Robinson,361,38.0,35-40,6125,6119,2.741,-0.973,3.713,-0.98,-2.581,3.72,1.608,2.112,1997
John Starks,317,26.57,25-30,4425,4424,1.173,-2.518,3.691,-1.481,-2.096,2.654,-0.423,3.077,1997
Robert Horry,109,25.83,25-30,3212,3221,0.815,-2.846,3.661,-1.481,-2.096,2.296,-0.75,3.046,1997
Travis Best,696,27.23,25-30,3796,3793,1.184,-2.421,3.605,-1.481,-2.096,2.666,-0.325,2.99,1997
Tyrone Hill,238,34.89,30-35,4409,4409,0.502,-3.088,3.59,-1.888,-1.88,2.39,-1.208,3.597,1997
Dikembe Mutombo,87,37.2,35-40,6052,6011,-0.872,-4.449,3.576,-0.98,-2.581,0.107,-1.868,1.975,1997
Joe Smith,693,38.57,35-40,5899,5913,3.173,-0.4,3.574,-0.98,-2.581,4.153,2.18,1.973,1997
Nick Anderson,98,34.36,30-35,4283,4284,1.021,-2.519,3.54,-1.888,-1.88,2.909,-0.639,3.548,1997
2,2,18.23,15-20,2958,2950,1.754,-1.689,3.443,-2.009,-1.571,3.762,-0.118,3.881,1997
Nick Van Exel,89,37.32,35-40,6179,6166,4.403,1.086,3.317,-0.98,-2.581,5.383,3.667,1.716,1997
Antonio Davis,213,28.45,25-30,4294,4311,0.38,-2.706,3.086,-1.481,-2.096,1.861,-0.611,2.472,1997
Sam Perkins,64,24.39,20-25,4355,4329,1.658,-1.381,3.039,-2.033,-1.829,3.691,0.449,3.242,1997
Rasheed Wallace,739,30.61,30-35,3824,3810,0.116,-2.885,3.001,-1.888,-1.88,2.004,-1.005,3.009,1997
Buck Williams,433,20.29,20-25,3185,3208,-0.364,-3.358,2.994,-2.033,-1.829,1.669,-1.529,3.197,1997
Johnny Newman,271,25.14,25-30,3838,3859,0.909,-2.034,2.943,-1.481,-2.096,2.39,0.061,2.329,1997
Eddie Jones,224,37.5,35-40,6221,6217,1.15,-1.792,2.941,-0.98,-2.581,2.13,0.789,1.34,1997
Dan Majerle,105,35.06,35-40,3215,3213,-0.533,-3.43,2.897,-0.98,-2.581,0.447,-0.849,1.296,1997
Rod Strickland,393,36.61,35-40,5955,5935,2.366,-0.515,2.88,-0.98,-2.581,3.345,2.066,1.279,1997
Danny Manning,330,27.75,25-30,4338,4313,1.867,-0.998,2.866,-1.481,-2.096,3.349,1.098,2.251,1997
Lindsey Hunter,283,36.87,35-40,5694,5691,3.054,0.205,2.849,-0.98,-2.581,4.034,2.786,1.248,1997
Mario Elie,53,34.46,30-35,6231,6209,1.684,-1.077,2.76,-1.888,-1.88,3.571,0.804,2.767,1997
P.J. Brown,136,32.41,30-35,5550,5563,-0.466,-3.183,2.717,-1.888,-1.88,1.422,-1.303,2.724,1997
Charles Oakley,891,35.87,35-40,6059,6081,-0.333,-3.016,2.683,-0.98,-2.581,0.647,-0.435,1.082,1997
Glenn Robinson,299,38.87,35-40,5840,5835,1.75,-0.902,2.652,-0.98,-2.581,2.73,1.679,1.051,1997
Shawn Kemp,431,33.99,30-35,6057,6045,1.841,-0.693,2.534,-1.888,-1.88,3.729,1.187,2.541,1997
Glen Rice,779,42.52,40+,6467,6460,4.953,2.461,2.492,-0.473,-0.318,5.426,2.779,2.647,1997
Steven Smith,120,39.19,35-40,5842,5833,1.5,-0.971,2.471,-0.98,-2.581,2.48,1.61,0.87,1997
Kerry Kittles,954,36.76,35-40,5874,5843,3.298,0.836,2.462,-0.98,-2.581,4.278,3.417,0.861,1997
Brent Barry,699,18.57,15-20,2255,2234,0.836,-1.6,2.435,-2.009,-1.571,2.844,-0.029,2.873,1997
Sam Cassell,208,28.1,25-30,3328,3321,0.817,-1.592,2.408,-1.481,-2.096,2.298,0.504,1.794,1997
Rodney Rogers,915,30.54,30-35,4880,4883,2.499,0.103,2.397,-1.888,-1.88,4.387,1.983,2.404,1997
Voshon Lenard,702,28.94,25-30,4883,4863,0.597,-1.701,2.297,-1.481,-2.096,2.078,0.395,1.683,1997
Chris Childs,164,31.94,30-35,4513,4520,-0.853,-3.142,2.289,-1.888,-1.88,1.035,-1.262,2.296,1997
Dean Garrett,1051,24.47,20-25,3360,3364,0.639,-1.651,2.289,-2.033,-1.829,2.671,0.178,2.493,1997
LaPhonso Ellis,111,36.42,35-40,3840,3821,3.47,1.192,2.278,-0.98,-2.581,4.45,3.773,0.677,1997
Hot Rod Williams,73,31.44,30-35,4293,4316,0.553,-1.565,2.118,-1.888,-1.88,2.441,0.316,2.125,1997
Tyrone Corbin,895,32.96,30-35,4809,4777,-0.868,-2.966,2.097,-1.888,-1.88,1.019,-1.085,2.105,1997
Rex Chapman,364,28.25,25-30,3933,3916,1.603,-0.459,2.062,-1.481,-2.096,3.084,1.637,1.447,1997
Wesley Person,445,29.13,25-30,4923,4895,1.337,-0.719,2.056,-1.481,-2.096,2.818,1.377,1.441,1997
Darrell Armstrong,353,15.06,15-20,2148,2156,-0.624,-2.64,2.016,-2.009,-1.571,1.384,-1.069,2.454,1997
Litterial Green,1036,6.78,5-10,573,594,-1.154,-3.117,1.963,-1.354,-0.982,0.2,-2.135,2.335,1997
Keith Askins,173,22.68,20-25,3480,3485,0.525,-1.413,1.939,-2.033,-1.829,2.558,0.416,2.142,1997
Dennis Scott,192,32.82,30-35,4138,4139,0.34,-1.547,1.887,-1.888,-1.88,2.227,0.333,1.894,1997
Olden Polynice,178,35.25,35-40,5443,5444,1.188,-0.686,1.873,-0.98,-2.581,2.168,1.895,0.272,1997
Vin Baker,452,40.46,40+,5887,5887,3.547,1.707,1.84,-0.473,-0.318,4.02,2.025,1.994,1997
Matt Maloney,1074,29.11,25-30,5572,5569,0.93,-0.898,1.829,-1.481,-2.096,2.412,1.198,1.214,1997
Darrick Martin,239,22.19,20-25,3641,3617,1.83,0.029,1.801,-2.033,-1.829,3.863,1.858,2.005,1997
Latrell Sprewell,84,41.87,40+,6431,6434,4.253,2.496,1.757,-0.473,-0.318,4.726,2.814,1.912,1997
Jerry Stackhouse,711,39.13,35-40,6405,6410,2.137,0.4,1.737,-0.98,-2.581,3.117,2.981,0.136,1997
Erick Strickland,1065,27.11,25-30,1414,1415,-1.966,-3.675,1.709,-1.481,-2.096,-0.485,-1.579,1.095,1997
Greg Graham,37,6.9,5-10,462,465,-0.78,-2.477,1.697,-1.354,-0.982,0.573,-1.496,2.069,1997
1125,1125,14.0,10-15,1917,1925,0.494,-1.198,1.692,-2.021,-0.999,2.514,-0.199,2.714,1997
Cedric Ceballos,76,28.56,25-30,2976,2956,1.072,-0.575,1.647,-1.481,-2.096,2.554,1.521,1.033,1997
Bobby Phills,184,34.47,30-35,4087,4091,-0.372,-2.015,1.644,-1.888,-1.88,1.516,-0.135,1.651,1997
Steve Kerr,70,22.65,20-25,4183,4168,0.326,-1.29,1.617,-2.033,-1.829,2.359,0.539,1.82,1997
Derrick McKey,365,28.94,25-30,2627,2629,-0.741,-2.34,1.599,-1.481,-2.096,0.741,-0.244,0.984,1997
Mark Price,899,26.75,25-30,3675,3676,0.87,-0.686,1.556,-1.481,-2.096,2.351,1.409,0.942,1997
Larry Johnson,913,34.38,30-35,5386,5385,0.987,-0.542,1.529,-1.888,-1.88,2.875,1.338,1.536,1997
Jon Barry,468,16.64,15-20,1876,1869,-0.475,-1.992,1.516,-2.009,-1.571,1.534,-0.421,1.954,1997
Bob Sura,682,27.71,25-30,3941,3959,-0.787,-2.256,1.469,-1.481,-2.096,0.694,-0.161,0.855,1997
Will Perdue,781,29.52,25-30,3499,3492,1.327,-0.077,1.405,-1.481,-2.096,2.809,2.019,0.79,1997
129,129,34.94,30-35,1678,1681,-1.684,-3.086,1.402,-1.888,-1.88,0.204,-1.206,1.409,1997
Rik Smits,22,29.23,25-30,2818,2797,1.035,-0.367,1.402,-1.481,-2.096,2.516,1.729,0.788,1997
Travis Knight,969,16.31,15-20,2401,2394,-0.291,-1.688,1.397,-2.009,-1.571,1.717,-0.118,1.835,1997
Marcus Camby,948,30.05,30-35,3667,3648,-0.325,-1.721,1.397,-1.888,-1.88,1.563,0.159,1.404,1997
Sean Elliott,251,35.71,35-40,2516,2518,-0.192,-1.58,1.389,-0.98,-2.581,0.788,1.001,-0.212,1997
Tom Gugliotta,339,38.67,35-40,6112,6105,1.574,0.216,1.359,-0.98,-2.581,2.554,2.796,-0.242,1997
Jim McIlvaine,29,18.06,15-20,2874,2900,-1.477,-2.83,1.353,-2.009,-1.571,0.531,-1.26,1.791,1997
Stanley Roberts,914,21.02,20-25,690,686,-3.459,-4.808,1.349,-2.033,-1.829,-1.426,-2.978,1.553,1997
Bryant Reeves,735,37.0,35-40,5156,5148,1.325,-0.024,1.349,-0.98,-2.581,2.304,2.556,-0.252,1997
Adam Keefe,228,14.79,10-15,1845,1857,-0.24,-1.541,1.301,-2.021,-0.999,1.781,-0.541,2.323,1997
Greg Anthony,21,28.61,25-30,3474,3475,-0.217,-1.505,1.288,-1.481,-2.096,1.264,0.591,0.674,1997
Terry Porter,345,19.19,15-20,3102,3084,-1.464,-2.746,1.282,-2.009,-1.571,0.545,-1.175,1.72,1997
Tracy Murray,145,22.17,20-25,3671,3653,0.141,-1.132,1.273,-2.033,-1.829,2.174,0.697,1.477,1997
Sherman Douglas,428,29.29,25-30,4340,4342,0.277,-0.987,1.263,-1.481,-2.096,1.758,1.109,0.649,1997
Isaiah Rider,375,33.75,30-35,5172,5157,1.297,0.048,1.248,-1.888,-1.88,3.184,1.929,1.256,1997
Gary Trent,718,23.4,20-25,3751,3761,1.417,0.182,1.235,-2.033,-1.829,3.45,2.011,1.438,1997
Charlie Ward,369,22.34,20-25,3728,3722,0.112,-1.096,1.207,-2.033,-1.829,2.144,0.734,1.411,1997
Felton Spencer,280,21.37,20-25,2971,2971,-0.85,-2.028,1.178,-2.033,-1.829,1.183,-0.198,1.381,1997
Jason Caffey,679,18.78,15-20,2984,3007,1.101,-0.044,1.145,-2.009,-1.571,3.11,1.527,1.582,1997
Vernon Maxwell,137,28.78,25-30,3819,3838,0.56,-0.543,1.103,-1.481,-2.096,2.041,1.553,0.488,1997
Theo Ratliff,689,17.0,15-20,2366,2383,-0.367,-1.47,1.103,-2.009,-1.571,1.642,0.101,1.541,1997
Jud Buechler,146,9.22,5-10,1634,1647,-0.734,-1.836,1.102,-1.354,-0.982,0.619,-0.855,1.474,1997
Anthony Mason,193,43.04,40+,6051,6047,2.45,1.396,1.054,-0.473,-0.318,2.923,1.714,1.208,1997
Ray Allen,951,30.95,30-35,4803,4787,0.773,-0.266,1.039,-1.888,-1.88,2.661,1.615,1.046,1997
Stacey Augmon,278,15.73,15-20,1856,1874,-1.612,-2.612,1.0,-2.009,-1.571,0.396,-1.041,1.438,1997
David Robinson,764,24.48,20-25,276,274,-3.301,-4.299,0.999,-2.033,-1.829,-1.268,-2.47,1.202,1997
Rick Fox,296,34.83,30-35,5272,5263,0.904,-0.093,0.997,-1.888,-1.88,2.792,1.787,1.005,1997
716,716,9.28,5-10,1008,1018,-0.251,-1.197,0.946,-1.354,-0.982,1.102,-0.215,1.318,1997
Mitchell Butler,348,9.45,5-10,915,931,-2.309,-3.21,0.901,-1.354,-0.982,-0.955,-2.228,1.273,1997
390,390,31.95,30-35,3233,3228,-1.663,-2.55,0.887,-1.888,-1.88,0.225,-0.669,0.894,1997
Danny Ferry,198,32.09,30-35,4521,4512,0.681,-0.202,0.883,-1.888,-1.88,2.568,1.678,0.89,1997
Grant Long,3,18.0,15-20,2178,2194,-1.0,-1.852,0.852,-2.009,-1.571,1.009,-0.281,1.29,1997
Otis Thorpe,901,33.71,30-35,4904,4901,0.082,-0.766,0.848,-1.888,-1.88,1.97,1.114,0.856,1997
Eric Williams,677,33.8,30-35,4788,4795,0.892,0.06,0.832,-1.888,-1.88,2.78,1.94,0.839,1997
Calbert Cheaney,384,30.59,30-35,4812,4822,0.008,-0.821,0.829,-1.888,-1.88,1.896,1.059,0.837,1997
Harvey Grant,265,20.6,20-25,3098,3113,-1.956,-2.775,0.818,-2.033,-1.829,0.076,-0.945,1.022,1997
Duane Ferrell,273,17.97,15-20,2084,2100,-0.673,-1.466,0.793,-2.009,-1.571,1.335,0.105,1.231,1997
Andrew Lang,457,23.04,20-25,2222,2240,-2.064,-2.853,0.788,-2.033,-1.829,-0.032,-1.024,0.992,1997
Vinny Del Negro,219,31.16,30-35,4104,4099,2.441,1.656,0.785,-1.888,-1.88,4.329,3.537,0.792,1997
Aaron McKie,243,19.57,15-20,3132,3141,-1.842,-2.593,0.751,-2.009,-1.571,0.167,-1.022,1.189,1997
Scott Burrell,197,16.54,15-20,1786,1810,-1.712,-2.443,0.731,-2.009,-1.571,0.297,-0.872,1.169,1997
Dale Davis,905,32.37,30-35,4716,4735,0.344,-0.347,0.691,-1.888,-1.88,2.232,1.533,0.699,1997
Oliver Miller,932,18.95,15-20,2197,2196,-0.768,-1.451,0.683,-2.009,-1.571,1.241,0.119,1.121,1997
Elden Campbell,922,32.64,30-35,5200,5193,-0.451,-1.089,0.638,-1.888,-1.88,1.437,0.791,0.645,1997
305,305,9.45,5-10,793,800,-1.009,-1.638,0.629,-1.354,-0.982,0.344,-0.656,1.001,1997
Juwan Howard,436,40.47,40+,6551,6546,2.438,1.812,0.626,-0.473,-0.318,2.911,2.131,0.781,1997
Shawn Bradley,762,31.36,30-35,4262,4250,-1.291,-1.902,0.611,-1.888,-1.88,0.597,-0.022,0.618,1997
Derek Harper,157,29.5,25-30,4105,4108,1.255,0.659,0.596,-1.481,-2.096,2.736,2.754,-0.018,1997
Michael Smith,63,31.09,30-35,4746,4736,-0.073,-0.61,0.537,-1.888,-1.88,1.815,1.27,0.544,1997
Todd Day,103,28.15,25-30,4609,4590,1.324,0.801,0.523,-1.481,-2.096,2.805,2.897,-0.091,1997
Derek Strong,400,24.45,20-25,4013,4007,-0.999,-1.501,0.502,-2.033,-1.829,1.034,0.328,0.706,1997
Xavier McDaniel,1365,18.92,15-20,2323,2300,-1.033,-1.53,0.497,-2.009,-1.571,0.976,0.041,0.935,1997
Othella Harrington,970,15.06,15-20,1719,1721,-1.205,-1.698,0.493,-2.009,-1.571,0.803,-0.127,0.93,1997
Greg Minor,65,23.82,20-25,1080,1072,-3.559,-4.035,0.475,-2.033,-1.829,-1.527,-2.206,0.679,1997
Luc Longley,26,24.96,20-25,3528,3544,-1.983,-2.458,0.475,-2.033,-1.829,0.05,-0.629,0.679,1997
Eddie Johnson,698,17.53,15-20,2272,2267,-0.615,-1.075,0.46,-2.009,-1.571,1.394,0.496,0.898,1997
Mark Bryant,95,24.79,20-25,1986,1989,-0.606,-1.066,0.46,-2.033,-1.829,1.427,0.763,0.664,1997
Pervis Ellison,442,20.7,20-25,241,242,-3.193,-3.65,0.457,-2.033,-1.829,-1.16,-1.821,0.66,1997
Horacio Llamas,1024,4.95,0-5,207,217,-1.265,-1.712,0.447,-0.566,-0.437,-0.699,-1.275,0.577,1997
Dell Curry,209,30.61,30-35,3940,3921,-0.163,-0.587,0.423,-1.888,-1.88,1.724,1.294,0.431,1997
Billy Owens,182,30.2,30-35,3733,3739,-0.995,-1.414,0.419,-1.888,-1.88,0.893,0.467,0.426,1997
Kevin Salvadori,1089,6.74,5-10,312,308,-1.238,-1.65,0.412,-1.354,-0.982,0.116,-0.668,0.784,1997
Jack Haley,917,3.74,0-5,173,169,-0.047,-0.458,0.411,-0.566,-0.437,0.519,-0.021,0.54,1997
Ervin Johnson,911,31.69,30-35,4926,4930,0.509,0.127,0.383,-1.888,-1.88,2.397,2.007,0.39,1997
Dwayne Schintzius,368,7.67,5-10,223,218,-1.344,-1.718,0.374,-1.354,-0.982,0.009,-0.737,0.746,1997
Michael Finley,714,33.6,30-35,5195,5206,-0.163,-0.528,0.365,-1.888,-1.88,1.724,1.352,0.372,1997
Popeye Jones,461,30.68,30-35,4546,4543,-0.354,-0.715,0.36,-1.888,-1.88,1.533,1.165,0.368,1997
Rony Seikaly,938,35.33,35-40,4940,4930,1.632,1.31,0.322,-0.98,-2.581,2.612,3.891,-1.279,1997
Bryant Stith,179,34.4,30-35,3409,3381,-1.956,-2.275,0.319,-1.888,-1.88,-0.069,-0.395,0.326,1997
Kobe Bryant,977,15.51,15-20,2370,2382,-1.326,-1.628,0.303,-2.009,-1.571,0.683,-0.058,0.741,1997
Shandon Anderson,1000,16.41,15-20,2493,2521,0.441,0.149,0.291,-2.009,-1.571,2.449,1.72,0.729,1997
Brent Price,85,15.65,15-20,760,764,-1.828,-2.118,0.29,-2.009,-1.571,0.181,-0.547,0.728,1997
Reggie Slater,1073,15.55,15-20,781,789,-1.988,-2.275,0.288,-2.009,-1.571,0.021,-0.704,0.725,1997
1064,1064,3.37,0-5,114,119,-0.875,-1.158,0.284,-0.566,-0.437,-0.309,-0.722,0.413,1997
Michael Curry,688,15.02,15-20,2193,2240,-2.175,-2.454,0.279,-2.009,-1.571,-0.166,-0.883,0.717,1997
Allan Houston,275,33.1,30-35,5767,5755,-0.848,-1.106,0.259,-1.888,-1.88,1.04,0.774,0.266,1997
Matt Geiger,761,21.28,20-25,1959,1978,-1.844,-2.062,0.217,-2.033,-1.829,0.188,-0.233,0.421,1997
Emanual Davis,1023,17.69,15-20,406,410,-3.397,-3.591,0.194,-2.009,-1.571,-1.388,-2.02,0.631,1997
Jaren Jackson,1114,15.05,15-20,2184,2191,-2.431,-2.611,0.181,-2.009,-1.571,-0.422,-1.04,0.618,1997
Chris Gatling,423,27.25,25-30,2446,2445,-0.916,-1.077,0.161,-1.481,-2.096,0.565,1.019,-0.454,1997
Marcus Brown,992,8.67,5-10,348,350,-0.791,-0.944,0.154,-1.354,-0.982,0.563,0.038,0.525,1997
Scott Williams,281,21.28,20-25,2610,2617,-2.841,-2.978,0.136,-2.033,-1.829,-0.808,-1.148,0.34,1997
Stephen Howard,1128,8.46,5-10,815,836,-0.906,-1.021,0.115,-1.354,-0.982,0.448,-0.039,0.487,1997
Antonio Harvey,176,4.42,0-5,42,43,-0.967,-1.07,0.103,-0.566,-0.437,-0.401,-0.633,0.232,1997
1068,1068,9.67,5-10,708,705,-1.469,-1.562,0.092,-1.354,-0.982,-0.116,-0.58,0.464,1997
Anthony Goldwire,924,19.89,15-20,2256,2242,-2.591,-2.672,0.081,-2.009,-1.571,-0.582,-1.101,0.519,1997
Reggie Geary,1002,6.17,5-10,442,437,-2.337,-2.416,0.079,-1.354,-0.982,-0.983,-1.435,0.451,1997
George Lynch,248,25.78,25-30,1973,1964,-3.175,-3.253,0.078,-1.481,-2.096,-1.693,-1.157,-0.537,1997
Tyus Edney,721,19.66,15-20,2660,2655,-1.194,-1.27,0.075,-2.009,-1.571,0.814,0.301,0.513,1997
Chris Carr,713,14.95,10-15,1554,1563,-1.217,-1.291,0.074,-2.021,-0.999,0.804,-0.291,1.095,1997
Clar. Weatherspoon,221,35.99,35-40,5867,5875,-0.807,-0.863,0.056,-0.98,-2.581,0.173,1.718,-1.545,1997
471,471,,0-5,54,52,-0.766,-0.818,0.052,-0.566,-0.437,-0.2,-0.381,0.181,1997
Antoine Carr,156,17.84,15-20,3149,3147,-1.049,-1.096,0.046,-2.009,-1.571,0.959,0.475,0.484,1997
Avery Johnson,422,32.54,30-35,4497,4500,0.122,0.085,0.037,-1.888,-1.88,2.01,1.965,0.045,1997
Randy Livingston,988,15.35,15-20,1883,1883,-0.725,-0.754,0.028,-2.009,-1.571,1.283,0.817,0.466,1997
Bison Dele,183,15.33,15-20,856,859,-3.445,-3.472,0.027,-2.009,-1.571,-1.437,-1.902,0.465,1997
Monty Williams,42,20.73,20-25,2485,2489,-2.29,-2.311,0.021,-2.033,-1.829,-0.257,-0.481,0.224,1997
Shawnelle Scott,1035,2.97,0-5,93,97,-0.555,-0.572,0.017,-0.566,-0.437,0.011,-0.135,0.146,1997
Fred Hoiberg,697,12.18,10-15,1082,1087,-1.072,-1.085,0.013,-2.021,-0.999,0.949,-0.086,1.035,1997
775,775,,0-5,716,718,-0.967,-0.98,0.013,-0.566,-0.437,-0.401,-0.543,0.142,1997
Derek Fisher,965,11.45,10-15,1887,1893,-2.086,-2.093,0.007,-2.021,-0.999,-0.065,-1.094,1.029,1997
Lorenzen Wright,953,25.15,25-30,3892,3903,-0.06,-0.055,-0.005,-1.481,-2.096,1.421,2.041,-0.62,1997
George McCloud,45,23.35,20-25,2871,2858,-0.543,-0.525,-0.017,-2.033,-1.829,1.49,1.304,0.186,1997
Vincent Askew,355,19.54,15-20,1557,1553,-1.859,-1.817,-0.042,-2.009,-1.571,0.15,-0.246,0.396,1997
Brian Grant,258,25.42,25-30,1187,1189,-2.465,-2.383,-0.083,-1.481,-2.096,-0.984,-0.287,-0.697,1997
Ike Austin,1134,22.93,20-25,3904,3895,-0.131,-0.041,-0.089,-2.033,-1.829,1.902,1.788,0.115,1997
Doug West,28,28.31,25-30,3755,3761,-0.949,-0.859,-0.09,-1.481,-2.096,0.532,1.237,-0.705,1997
Terry Cummings,187,18.33,15-20,2033,2041,-1.021,-0.894,-0.127,-2.009,-1.571,0.988,0.677,0.311,1997
1026,1026,8.48,5-10,90,89,-2.163,-2.034,-0.129,-1.354,-0.982,-0.81,-1.053,0.243,1997
Dana Barros,344,29.45,25-30,1410,1388,-2.171,-2.032,-0.139,-1.481,-2.096,-0.689,0.064,-0.753,1997
Matt Bullard,672,14.39,10-15,1992,1988,0.85,0.997,-0.146,-2.021,-0.999,2.871,1.996,0.875,1997
