Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Jason Terry,1891,37.2,35-40,5750,5743,5.208,1.238,3.97,-0.222,-2.321,5.43,3.56,1.871,2004
Bobby Jackson,1517,23.78,20-25,2231,2254,2.161,-1.781,3.941,-2.192,-1.441,4.353,-0.339,4.692,2004
Quentin Richardson,2047,36.0,35-40,4546,4529,2.853,-1.054,3.907,-0.222,-2.321,3.075,1.267,1.808,2004
Cuttino Mobley,1749,40.45,40+,6249,6250,3.043,-0.825,3.868,-0.032,-1.324,3.075,0.499,2.576,2004
Mike Miller,2034,27.15,25-30,3525,3534,2.445,-1.416,3.861,-2.278,-2.01,4.723,0.593,4.129,2004
Stephen Jackson,1536,36.79,35-40,5611,5631,3.29,-0.564,3.853,-0.222,-2.321,3.512,1.758,1.754,2004
Eric Williams,677,26.5,25-30,3577,3579,0.999,-2.839,3.838,-2.278,-2.01,3.277,-0.83,4.107,2004
Shawn Marion,1890,40.63,40+,6214,6231,3.667,-0.169,3.836,-0.032,-1.324,3.698,1.155,2.543,2004
Peja Stojakovic,978,40.36,40+,7374,7370,4.31,0.528,3.782,-0.032,-1.324,4.342,1.853,2.489,2004
Darrell Armstrong,353,28.41,25-30,4497,4494,1.594,-2.184,3.779,-2.278,-2.01,3.872,-0.175,4.047,2004
Brent Barry,699,30.55,30-35,3434,3441,3.107,-0.628,3.735,-1.811,-1.775,4.918,1.147,3.771,2004
Kurt Thomas,703,31.78,30-35,5056,5050,1.931,-1.759,3.691,-1.811,-1.775,3.742,0.015,3.727,2004
Tim Thomas,1501,31.65,30-35,3976,3972,1.984,-1.664,3.648,-1.811,-1.775,3.795,0.111,3.684,2004
Josh Howard,2572,23.68,20-25,3271,3286,2.919,-0.713,3.632,-2.192,-1.441,5.112,0.729,4.383,2004
Bruce Bowen,1477,32.04,30-35,5385,5394,-0.516,-4.106,3.59,-1.811,-1.775,1.295,-2.332,3.626,2004
Speedy Claxton,2049,26.58,25-30,2992,2983,0.885,-2.683,3.568,-2.278,-2.01,3.163,-0.673,3.836,2004
Carmelo Anthony,2546,36.48,35-40,6061,6065,3.941,0.475,3.465,-0.222,-2.321,4.163,2.796,1.366,2004
Amar'e Stoudemire,2405,36.82,35-40,3912,3913,2.046,-1.417,3.464,-0.222,-2.321,2.268,0.904,1.365,2004
Vlade Divac,124,28.56,25-30,4936,4922,1.746,-1.709,3.455,-2.278,-2.01,4.024,0.301,3.723,2004
Jason Collins,2215,28.52,25-30,4635,4625,-0.328,-3.764,3.436,-2.278,-2.01,1.95,-1.755,3.704,2004
Theo Ratliff,689,31.31,30-35,4828,4835,0.056,-3.375,3.432,-1.811,-1.775,1.867,-1.601,3.468,2004
Jamaal Tinsley,2224,26.46,25-30,3329,3330,-0.152,-3.579,3.427,-2.278,-2.01,2.126,-1.57,3.695,2004
Lamar Odom,1885,37.52,35-40,6458,6438,2.055,-1.333,3.388,-0.222,-2.321,2.277,0.988,1.288,2004
Joe Johnson,2207,40.66,40+,6446,6450,4.064,0.705,3.359,-0.032,-1.324,4.096,2.029,2.067,2004
Jeff Foster,1902,23.82,20-25,4148,4175,0.376,-2.983,3.359,-2.192,-1.441,2.568,-1.542,4.11,2004
Bo Outlaw,448,19.68,15-20,3112,3117,-1.412,-4.652,3.24,-3.169,-1.744,1.757,-2.908,4.665,2004
Antonio Daniels,1498,21.35,20-25,2801,2805,2.672,-0.536,3.208,-2.192,-1.441,4.864,0.905,3.959,2004
Kenny Thomas,1903,36.54,35-40,4944,4939,2.065,-1.116,3.181,-0.222,-2.321,2.287,1.205,1.081,2004
Steve Nash,959,33.53,30-35,5548,5511,3.324,0.145,3.179,-1.811,-1.775,5.135,1.92,3.215,2004
Kedrick Brown,2208,17.62,15-20,1820,1825,1.212,-1.964,3.176,-3.169,-1.744,4.381,-0.22,4.602,2004
Rafer Alston,1747,31.52,30-35,5308,5302,1.441,-1.714,3.154,-1.811,-1.775,3.251,0.061,3.19,2004
Allen Iverson,947,42.64,40+,3868,3871,2.196,-0.948,3.145,-0.032,-1.324,2.228,0.376,1.852,2004
Darius Songaila,2443,13.34,10-15,2022,2049,1.969,-1.165,3.134,-2.651,-1.089,4.619,-0.077,4.696,2004
Larry Hughes,1716,33.89,30-35,4000,3996,0.989,-2.093,3.082,-1.811,-1.775,2.8,-0.318,3.118,2004
Jalen Rose,147,38.06,35-40,4680,4673,1.411,-1.664,3.075,-0.222,-2.321,1.633,0.657,0.976,2004
Fred Jones,2410,18.52,15-20,3185,3212,0.975,-2.089,3.064,-3.169,-1.744,4.144,-0.345,4.49,2004
Clifford Robinson,361,34.66,30-35,5320,5314,2.155,-0.864,3.019,-1.811,-1.775,3.966,0.911,3.055,2004
Anthony Peeler,324,18.45,15-20,3114,3138,-0.12,-3.131,3.012,-3.169,-1.744,3.05,-1.388,4.437,2004
Wally Szczerbiak,1887,22.27,20-25,1730,1717,0.274,-2.736,3.01,-2.192,-1.441,2.466,-1.295,3.761,2004
Michael Redd,2072,36.83,35-40,6193,6183,4.517,1.51,3.007,-0.222,-2.321,4.739,3.831,0.908,2004
Carlos Arroyo,2306,28.2,25-30,3604,3585,1.819,-1.116,2.936,-2.278,-2.01,4.097,0.893,3.204,2004
Jason Williams,1715,29.32,25-30,4319,4311,3.092,0.161,2.931,-2.278,-2.01,5.371,2.171,3.2,2004
Caron Butler,2406,29.79,25-30,4658,4650,0.137,-2.742,2.879,-2.278,-2.01,2.415,-0.733,3.147,2004
Kwame Brown,2198,30.14,30-35,4298,4307,2.591,-0.259,2.85,-1.811,-1.775,4.402,1.516,2.886,2004
Jeff McInnis,976,33.96,30-35,4415,4411,2.786,-0.042,2.828,-1.811,-1.775,4.597,1.733,2.864,2004
Earl Boykins,1863,22.42,20-25,3756,3743,3.323,0.5,2.823,-2.192,-1.441,5.515,1.942,3.574,2004
Aaron McKie,243,28.23,25-30,3836,3844,-0.554,-3.299,2.746,-2.278,-2.01,1.724,-1.29,3.014,2004
Lucious Harris,446,21.8,20-25,3113,3129,0.699,-2.01,2.709,-2.192,-1.441,2.891,-0.569,3.46,2004
Frank Williams,2421,12.73,10-15,1434,1437,0.488,-2.211,2.699,-2.651,-1.089,3.139,-1.122,4.261,2004
Calbert Cheaney,384,26.1,25-30,3830,3835,1.644,-1.036,2.68,-2.278,-2.01,3.922,0.973,2.948,2004
Mickael Pietrus,2554,14.2,10-15,1427,1444,-0.509,-3.156,2.647,-2.651,-1.089,2.141,-2.068,4.209,2004
Bob Sura,682,20.72,20-25,3088,3104,3.028,0.384,2.645,-2.192,-1.441,5.22,1.825,3.395,2004
Damon Stoudamire,757,38.08,35-40,5545,5533,2.027,-0.465,2.491,-0.222,-2.321,2.249,1.856,0.392,2004
Mark Blount,1548,29.33,25-30,4968,4952,1.011,-1.455,2.466,-2.278,-2.01,3.289,0.554,2.735,2004
Vladimir Radmanovic,2209,30.16,30-35,4390,4386,2.853,0.437,2.416,-1.811,-1.775,4.664,2.212,2.452,2004
Kerry Kittles,954,34.72,30-35,6157,6130,0.978,-1.419,2.397,-1.811,-1.775,2.789,0.356,2.433,2004
Raef LaFrentz,1711,19.42,15-20,641,639,-1.174,-3.491,2.317,-3.169,-1.744,1.995,-1.747,3.743,2004
Morris Peterson,2050,26.09,25-30,3859,3865,-0.2,-2.474,2.273,-2.278,-2.01,2.078,-0.464,2.542,2004
Bobby Simmons,2250,24.53,20-25,2595,2607,0.584,-1.482,2.066,-2.192,-1.441,2.776,-0.041,2.817,2004
Marcus Camby,948,30.06,30-35,4502,4512,0.862,-1.159,2.021,-1.811,-1.775,2.673,0.616,2.057,2004
Mehmet Okur,2246,22.37,20-25,3396,3394,-0.654,-2.618,1.964,-2.192,-1.441,1.538,-1.177,2.715,2004
Shareef Abdur-Rahim,949,31.65,30-35,5002,5005,-0.528,-2.483,1.955,-1.811,-1.775,1.283,-0.708,1.991,2004
Fred Hoiberg,697,22.73,20-25,4172,4167,0.449,-1.493,1.942,-2.192,-1.441,2.641,-0.052,2.693,2004
Devean George,1904,23.81,20-25,4626,4629,-0.383,-2.305,1.922,-2.192,-1.441,1.809,-0.864,2.673,2004
Jason Collier,2044,27.32,25-30,1037,1038,-1.149,-3.009,1.86,-2.278,-2.01,1.129,-1.0,2.128,2004
Antonio McDyess,686,22.15,20-25,1775,1782,-1.49,-3.267,1.777,-2.192,-1.441,0.702,-1.826,2.528,2004
Richie Frahm,2499,8.49,5-10,912,917,0.728,-0.999,1.726,-2.495,-0.733,3.223,-0.266,3.488,2004
Austin Croshere,1506,13.55,10-15,2279,2268,0.384,-1.325,1.709,-2.651,-1.089,3.035,-0.236,3.271,2004
Derek Fisher,965,21.46,20-25,4233,4236,0.308,-1.377,1.685,-2.192,-1.441,2.5,0.064,2.436,2004
Voshon Lenard,702,30.75,30-35,4642,4634,0.698,-0.956,1.654,-1.811,-1.775,2.509,0.818,1.69,2004
Raja Bell,1952,24.65,20-25,3694,3684,1.428,-0.224,1.652,-2.192,-1.441,3.621,1.217,2.403,2004
Ricky Davis,1729,31.32,30-35,5094,5102,2.534,0.914,1.62,-1.811,-1.775,4.345,2.689,1.656,2004
Erick Dampier,956,32.54,30-35,4465,4464,-0.388,-1.976,1.588,-1.811,-1.775,1.422,-0.202,1.624,2004
Karl Malone,252,32.85,30-35,4155,4153,-1.277,-2.839,1.562,-1.811,-1.775,0.533,-1.064,1.598,2004
Tayshaun Prince,2419,32.89,30-35,6408,6375,-0.635,-2.167,1.532,-1.811,-1.775,1.175,-0.393,1.568,2004
Greg Ostertag,731,27.61,25-30,3875,3869,-1.402,-2.855,1.452,-2.278,-2.01,0.876,-0.845,1.72,2004
Andrew DeClercq,692,17.03,15-20,2271,2287,-1.763,-3.212,1.449,-3.169,-1.744,1.406,-1.468,2.874,2004
Jared Jeffries,2407,23.38,20-25,3676,3679,-0.027,-1.466,1.439,-2.192,-1.441,2.165,-0.025,2.19,2004
Vladimir Stepania,1735,10.8,10-15,811,814,-1.458,-2.889,1.43,-2.651,-1.089,1.193,-1.8,2.993,2004
David Wesley,133,32.89,30-35,4195,4188,-0.966,-2.373,1.406,-1.811,-1.775,0.844,-0.598,1.442,2004
Rasho Nesterovic,1725,28.77,25-30,4833,4840,-0.812,-2.188,1.376,-2.278,-2.01,1.466,-0.178,1.644,2004
Kevin Ollie,1563,16.96,15-20,2586,2577,-0.478,-1.848,1.37,-3.169,-1.744,2.691,-0.104,2.795,2004
Horace Grant,270,20.18,20-25,2079,2087,0.505,-0.854,1.359,-2.192,-1.441,2.697,0.587,2.11,2004
Jake Voskuhl,2063,24.22,20-25,3103,3112,-1.11,-2.469,1.359,-2.192,-1.441,1.082,-1.028,2.11,2004
Kenyon Martin,2030,34.75,30-35,5008,5014,-2.05,-3.33,1.28,-1.811,-1.775,-0.239,-1.555,1.316,2004
Rasual Butler,2446,15.01,15-20,1361,1356,-1.168,-2.446,1.278,-3.169,-1.744,2.001,-0.702,2.703,2004
Lindsey Hunter,283,19.8,15-20,1696,1735,-4.392,-5.629,1.237,-3.169,-1.744,-1.222,-3.885,2.662,2004
Samuel Dalembert,2223,26.87,25-30,4010,4012,-0.992,-2.196,1.204,-2.278,-2.01,1.286,-0.187,1.473,2004
Corliss Williamson,722,19.93,15-20,3450,3455,-0.518,-1.701,1.184,-3.169,-1.744,2.652,0.043,2.609,2004
Trenton Hassell,2239,27.94,25-30,5101,5109,-0.854,-2.014,1.16,-2.278,-2.01,1.424,-0.004,1.429,2004
Jiri Welsch,2412,26.98,25-30,4462,4466,0.576,-0.552,1.129,-2.278,-2.01,2.855,1.457,1.397,2004
Marko Jaric,2060,30.35,30-35,3347,3343,-0.148,-1.276,1.127,-1.811,-1.775,1.662,0.499,1.163,2004
Mitchell Butler,348,13.52,10-15,1076,1088,-1.115,-2.229,1.114,-2.651,-1.089,1.536,-1.14,2.676,2004
Jason Hart,2078,12.5,10-15,1341,1347,-1.77,-2.816,1.046,-2.651,-1.089,0.881,-1.728,2.609,2004
Bostjan Nachbar,2411,11.28,10-15,1003,1006,-0.579,-1.606,1.027,-2.651,-1.089,2.072,-0.517,2.589,2004
Chucky Atkins,1088,24.05,20-25,3199,3188,-0.561,-1.572,1.011,-2.192,-1.441,1.631,-0.131,1.762,2004
Toni Kukoc,389,20.75,20-25,3102,3101,0.495,-0.473,0.968,-2.192,-1.441,2.687,0.968,1.719,2004
Michael Olowokandi,1709,21.5,20-25,2082,2084,-2.247,-3.204,0.956,-2.192,-1.441,-0.055,-1.763,1.707,2004
Rodney White,2206,13.71,10-15,1976,1947,-0.397,-1.348,0.951,-2.651,-1.089,2.253,-0.259,2.513,2004
Robert Traylor,1714,13.22,10-15,1834,1836,1.199,0.253,0.946,-2.651,-1.089,3.85,1.342,2.508,2004
Antonio Davis,213,32.23,30-35,4786,4780,-1.077,-2.005,0.928,-1.811,-1.775,0.734,-0.23,0.964,2004
Dan Gadzuric,2429,16.69,15-20,2416,2430,-0.413,-1.341,0.927,-3.169,-1.744,2.756,0.403,2.353,2004
Erick Strickland,1065,13.32,10-15,1197,1210,0.373,-0.55,0.923,-2.651,-1.089,3.024,0.538,2.486,2004
T.J. Ford,2551,26.98,25-30,2836,2828,-1.974,-2.867,0.893,-2.278,-2.01,0.304,-0.857,1.161,2004
Scott Padgett,1909,9.47,5-10,1063,1048,-1.331,-2.212,0.882,-2.495,-0.733,1.164,-1.479,2.644,2004
Marquis Daniels,2605,18.46,15-20,2407,2419,0.639,-0.19,0.829,-3.169,-1.744,3.808,1.554,2.254,2004
Kareem Rush,2416,17.34,15-20,2934,2947,-0.042,-0.86,0.819,-3.169,-1.744,3.128,0.884,2.244,2004
Rodney Rogers,915,20.49,20-25,3083,3078,-0.46,-1.274,0.814,-2.192,-1.441,1.732,0.167,1.565,2004
Al Harrington,1733,30.9,30-35,5193,5202,-0.044,-0.817,0.773,-1.811,-1.775,1.767,0.958,0.809,2004
Leandro Barbosa,2571,21.44,20-25,2948,2957,0.021,-0.735,0.756,-2.192,-1.441,2.213,0.707,1.507,2004
Eddie Robinson,1944,20.05,20-25,1985,1990,-0.228,-0.972,0.743,-2.192,-1.441,1.964,0.47,1.494,2004
Jon Barry,468,19.13,15-20,2341,2329,-1.44,-2.165,0.724,-3.169,-1.744,1.729,-0.421,2.15,2004
Stromile Swift,2031,19.87,15-20,3098,3090,-1.033,-1.706,0.673,-3.169,-1.744,2.136,0.038,2.098,2004
Chris Wilcox,2404,20.61,20-25,2535,2564,0.425,-0.243,0.668,-2.192,-1.441,2.617,1.198,1.419,2004
Corie Blount,916,16.82,15-20,2000,2004,-1.164,-1.827,0.663,-3.169,-1.744,2.006,-0.083,2.088,2004
Steve Blake,2581,18.5,15-20,2669,2681,-0.864,-1.5,0.636,-3.169,-1.744,2.305,0.243,2.061,2004
Ruben Patterson,1739,22.63,20-25,2934,2949,0.066,-0.494,0.56,-2.192,-1.441,2.259,0.947,1.311,2004
Kelvin Cato,1509,25.31,25-30,3455,3458,-3.897,-4.425,0.529,-2.278,-2.01,-1.619,-2.416,0.797,2004
Jamaal Magloire,2048,34.08,30-35,5620,5605,0.524,0.002,0.522,-1.811,-1.775,2.335,1.777,0.558,2004
Sasha Pavlovic,2562,14.39,10-15,2039,2049,-0.28,-0.787,0.507,-2.651,-1.089,2.371,0.302,2.069,2004
Luke Walton,2575,9.97,5-10,1611,1614,-0.093,-0.571,0.478,-2.495,-0.733,2.402,0.162,2.24,2004
Marc Jackson,1531,27.14,25-30,1094,1088,-1.973,-2.441,0.468,-2.278,-2.01,0.305,-0.431,0.736,2004
Dikembe Mutombo,87,23.06,20-25,2870,2875,-1.46,-1.926,0.466,-2.192,-1.441,0.732,-0.485,1.217,2004
Travis Best,696,12.49,10-15,1462,1471,-1.459,-1.873,0.415,-2.651,-1.089,1.192,-0.785,1.977,2004
Chris Andersen,2365,14.49,10-15,2068,2077,-1.626,-2.023,0.397,-2.651,-1.089,1.025,-0.934,1.959,2004
Brendan Haywood,2217,19.39,15-20,2832,2825,-2.118,-2.419,0.301,-3.169,-1.744,1.051,-0.675,1.726,2004
Stacey Augmon,278,20.56,20-25,2935,2963,-1.888,-2.189,0.301,-2.192,-1.441,0.304,-0.748,1.052,2004
Malik Rose,990,18.71,15-20,2482,2493,-1.268,-1.565,0.297,-3.169,-1.744,1.902,0.179,1.722,2004
Shandon Anderson,1000,24.58,20-25,3966,3985,0.089,-0.165,0.254,-2.192,-1.441,2.281,1.276,1.005,2004
Brian Skinner,1730,28.21,25-30,3171,3154,-1.1,-1.341,0.241,-2.278,-2.01,1.178,0.668,0.509,2004
Michael Sweetney,2552,11.83,10-15,998,995,-0.642,-0.88,0.237,-2.651,-1.089,2.008,0.209,1.799,2004
Darius Miles,2032,26.33,25-30,3812,3813,-1.683,-1.857,0.174,-2.278,-2.01,0.595,0.153,0.442,2004
Daniel Santiago,2091,13.13,10-15,1354,1373,-1.621,-1.76,0.139,-2.651,-1.089,1.03,-0.671,1.701,2004
Mark Madsen,2058,17.26,15-20,2704,2697,-2.532,-2.655,0.123,-3.169,-1.744,0.637,-0.912,1.548,2004
Chris Webber,185,36.21,35-40,2524,2516,-3.527,-3.64,0.113,-0.222,-2.321,-3.305,-1.318,-1.986,2004
Eddy Curry,2201,29.57,25-30,4095,4101,0.253,0.144,0.109,-2.278,-2.01,2.531,2.154,0.377,2004
Anfernee Hardaway,358,27.57,25-30,4314,4312,-1.887,-1.964,0.077,-2.278,-2.01,0.391,0.045,0.345,2004
Jerry Stackhouse,711,29.8,25-30,1529,1523,-0.423,-0.487,0.064,-2.278,-2.01,1.855,1.523,0.332,2004
Tony Battie,1499,20.2,20-25,2725,2739,-0.778,-0.841,0.062,-2.192,-1.441,1.414,0.6,0.813,2004
Lorenzen Wright,953,25.8,25-30,3331,3325,-1.156,-1.184,0.028,-2.278,-2.01,1.122,0.826,0.296,2004
Jerome James,1744,15.26,15-20,1833,1842,-2.598,-2.619,0.021,-3.169,-1.744,0.571,-0.876,1.447,2004
Antoine Walker,952,34.6,30-35,5851,5845,0.759,0.783,-0.024,-1.811,-1.775,2.57,2.558,0.012,2004
Jerome Williams,966,23.88,20-25,3020,3032,-0.739,-0.693,-0.046,-2.192,-1.441,1.453,0.748,0.705,2004
Udonis Haslem,2617,23.95,20-25,3663,3654,-1.043,-0.983,-0.059,-2.192,-1.441,1.149,0.458,0.691,2004
Walter McCarty,962,24.66,20-25,4002,3989,-0.612,-0.537,-0.075,-2.192,-1.441,1.58,0.904,0.676,2004
Bonzi Wells,1719,26.0,25-30,3718,3716,-1.001,-0.922,-0.08,-2.278,-2.01,1.277,1.088,0.189,2004
Damon Jones,1800,24.5,20-25,4185,4186,1.212,1.299,-0.087,-2.192,-1.441,3.404,2.74,0.664,2004
Bryon Russell,935,12.99,10-15,1833,1839,-0.696,-0.595,-0.101,-2.651,-1.089,1.955,0.493,1.461,2004
