Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
DeMarcus Cousins,202326,30.47,30-35,3868,3864,2.761,-0.37,3.131,-1.172,-1.791,3.934,1.421,2.512,2012
Tracy McGrady,1503,16.09,15-20,1705,1702,-0.351,-3.477,3.126,-2.841,-1.546,2.49,-1.932,4.422,2012
Mike Miller,2034,19.29,15-20,2093,2085,2.448,-0.673,3.122,-2.841,-1.546,5.289,0.872,4.417,2012
Al-Farouq Aminu,202329,22.38,20-25,2706,2726,0.1,-2.934,3.035,-2.324,-1.931,2.425,-1.004,3.428,2012
Mike Dunleavy,2399,26.27,25-30,2845,2832,1.433,-1.561,2.994,-1.896,-1.495,3.329,-0.066,3.395,2012
Kevin Martin,2755,31.59,30-35,2427,2420,1.551,-1.439,2.99,-1.172,-1.791,2.723,0.352,2.371,2012
Luc Mbah a Moute,201601,23.46,20-25,1983,1993,-0.724,-3.702,2.978,-2.324,-1.931,1.6,-1.772,3.372,2012
Serge Ibaka,201586,27.15,25-30,4542,4537,1.386,-1.558,2.944,-1.896,-1.495,3.282,-0.063,3.344,2012
Arron Afflalo,201167,33.65,30-35,4453,4476,2.307,-0.505,2.811,-1.172,-1.791,3.479,1.287,2.192,2012
Derrick Favors,202324,21.16,20-25,2840,2829,0.462,-2.277,2.739,-2.324,-1.931,2.786,-0.346,3.132,2012
Thabo Sefolosha,200757,21.76,20-25,2659,2673,-2.453,-5.168,2.714,-2.324,-1.931,-0.129,-3.237,3.108,2012
Lester Hudson,201991,20.86,20-25,614,615,0.039,-2.566,2.605,-2.324,-1.931,2.363,-0.635,2.999,2012
Marcus Thornton,201977,34.9,30-35,3538,3530,1.978,-0.576,2.553,-1.172,-1.791,3.15,1.216,1.934,2012
Jason Thompson,201574,25.89,25-30,3290,3285,2.413,-0.119,2.532,-1.896,-1.495,4.309,1.376,2.933,2012
Linas Kleiza,101132,21.57,20-25,1966,1972,0.13,-2.326,2.456,-2.324,-1.931,2.454,-0.395,2.849,2012
Luke Ridnour,2557,33.01,30-35,3347,3349,2.649,0.232,2.417,-1.172,-1.791,3.821,2.023,1.797,2012
Al Horford,201143,31.63,30-35,808,806,-0.645,-2.997,2.352,-1.172,-1.791,0.527,-1.206,1.733,2012
Jose Calderon,101181,33.94,30-35,3313,3317,2.927,0.599,2.327,-1.172,-1.791,4.099,2.391,1.708,2012
Jason Terry,1891,31.75,30-35,4002,4006,2.601,0.28,2.321,-1.172,-1.791,3.773,2.071,1.702,2012
Ersan Ilyasova,101141,27.58,25-30,3264,3267,2.324,0.012,2.312,-1.896,-1.495,4.22,1.507,2.713,2012
Andrea Bargnani,200745,33.28,30-35,1898,1901,1.134,-1.165,2.299,-1.172,-1.791,2.306,0.626,1.68,2012
Richard Hamilton,1888,24.88,20-25,1631,1620,-0.575,-2.871,2.295,-2.324,-1.931,1.749,-0.94,2.689,2012
Quincy Pondexter,202347,15.66,15-20,2088,2108,0.27,-2.025,2.295,-2.841,-1.546,3.111,-0.48,3.591,2012
Mario Chalmers,201596,28.52,25-30,4951,4935,0.59,-1.681,2.271,-1.896,-1.495,2.486,-0.186,2.672,2012
Andrew Bogut,101106,30.31,30-35,694,701,-2.27,-4.538,2.268,-1.172,-1.791,-1.098,-2.746,1.649,2012
Derek Fisher,965,23.93,20-25,3697,3676,-0.665,-2.93,2.266,-2.324,-1.931,1.66,-0.999,2.659,2012
Jason Maxiell,101131,22.55,20-25,2740,2736,-0.423,-2.68,2.258,-2.324,-1.931,1.902,-0.749,2.651,2012
Paul Pierce,1718,34.01,30-35,5376,5346,0.813,-1.429,2.242,-1.172,-1.791,1.985,0.362,1.623,2012
Corey Brewer,201147,21.82,20-25,2766,2809,0.806,-1.406,2.212,-2.324,-1.931,3.13,0.525,2.606,2012
Nene,2403,28.46,25-30,2132,2120,-0.701,-2.882,2.182,-1.896,-1.495,1.196,-1.387,2.583,2012
Gustavo Ayon,202970,20.15,20-25,1999,1997,-0.253,-2.428,2.175,-2.324,-1.931,2.071,-0.497,2.568,2012
Chris Kaman,2549,29.19,25-30,2532,2518,0.067,-2.095,2.162,-1.896,-1.495,1.963,-0.6,2.563,2012
Chandler Parsons,202718,28.64,25-30,3472,3465,1.067,-1.079,2.146,-1.896,-1.495,2.964,0.417,2.547,2012
John Lucas III,101249,14.81,10-15,1497,1493,-1.426,-3.565,2.139,-3.022,-1.22,1.596,-2.345,3.941,2012
Matt Barnes,2440,22.86,20-25,3090,3116,0.725,-1.411,2.137,-2.324,-1.931,3.05,0.519,2.53,2012
Tiago Splitter,201168,19.0,15-20,2474,2494,1.685,-0.439,2.125,-2.841,-1.546,4.526,1.106,3.42,2012
Chase Budinger,201978,22.38,20-25,2482,2476,0.389,-1.723,2.112,-2.324,-1.931,2.714,0.208,2.506,2012
Shawn Marion,1890,30.46,30-35,3876,3924,0.787,-1.289,2.076,-1.172,-1.791,1.959,0.503,1.456,2012
Jason Smith,201160,23.68,20-25,1735,1744,-0.973,-3.018,2.045,-2.324,-1.931,1.351,-1.087,2.438,2012
Trevor Ariza,2772,32.93,30-35,2480,2473,0.92,-1.11,2.029,-1.172,-1.791,2.092,0.682,1.41,2012
Elton Brand,1882,28.87,25-30,3839,3859,-0.84,-2.861,2.021,-1.896,-1.495,1.056,-1.366,2.421,2012
Grant Hill,255,28.12,25-30,2683,2677,0.228,-1.773,2.0,-1.896,-1.495,2.124,-0.277,2.401,2012
Hedo Turkoglu,2045,31.19,30-35,3360,3344,1.619,-0.374,1.993,-1.172,-1.791,2.791,1.417,1.374,2012
Ray Allen,951,34.02,30-35,4040,4008,1.241,-0.746,1.988,-1.172,-1.791,2.413,1.045,1.369,2012
Jonas Jerebko,201973,22.94,20-25,2702,2712,0.816,-1.136,1.952,-2.324,-1.931,3.14,0.795,2.345,2012
Kawhi Leonard,202695,23.97,20-25,3678,3695,1.759,-0.104,1.863,-2.324,-1.931,4.084,1.827,2.256,2012
O.J. Mayo,201564,26.83,25-30,3672,3662,1.712,-0.149,1.86,-1.896,-1.495,3.608,1.346,2.261,2012
Joel Anthony,201202,21.08,20-25,3157,3172,-0.167,-2.014,1.847,-2.324,-1.931,2.157,-0.083,2.241,2012
Ramon Sessions,201196,26.67,25-30,3975,3964,2.099,0.27,1.829,-1.896,-1.495,3.995,1.766,2.23,2012
Martell Webster,101110,24.25,20-25,2199,2202,1.748,-0.079,1.827,-2.324,-1.931,4.073,1.852,2.221,2012
Samuel Dalembert,2223,22.25,20-25,2709,2711,-0.346,-2.169,1.823,-2.324,-1.931,1.979,-0.238,2.216,2012
Devin Harris,2734,27.64,25-30,3483,3489,0.699,-1.12,1.819,-1.896,-1.495,2.595,0.375,2.22,2012
Cartier Martin,201858,23.02,20-25,708,708,-0.93,-2.73,1.8,-2.324,-1.931,1.395,-0.799,2.194,2012
JJ Redick,200755,27.15,25-30,3471,3482,2.174,0.381,1.793,-1.896,-1.495,4.07,1.876,2.193,2012
Troy Murphy,2211,16.2,15-20,1815,1805,0.797,-0.996,1.793,-2.841,-1.546,3.637,0.549,3.088,2012
CJ Miles,101139,20.44,20-25,2202,2197,-0.235,-1.994,1.76,-2.324,-1.931,2.09,-0.063,2.153,2012
Mickael Pietrus,2554,21.93,20-25,2438,2438,-1.037,-2.789,1.752,-2.324,-1.931,1.288,-0.858,2.146,2012
Trevor Booker,202344,25.23,25-30,2425,2418,1.34,-0.408,1.748,-1.896,-1.495,3.236,1.087,2.149,2012
Jamal Crawford,2037,26.88,25-30,3070,3047,1.833,0.091,1.742,-1.896,-1.495,3.729,1.587,2.143,2012
Jason Richardson,2202,29.46,25-30,3210,3204,0.217,-1.463,1.68,-1.896,-1.495,2.113,0.033,2.08,2012
Baron Davis,1884,20.51,20-25,1305,1304,-1.497,-3.132,1.635,-2.324,-1.931,0.827,-1.202,2.029,2012
Nikola Pekovic,201593,26.89,25-30,2436,2446,1.978,0.344,1.634,-1.896,-1.495,3.874,1.839,2.035,2012
Caron Butler,2406,29.69,25-30,3931,3904,0.779,-0.83,1.608,-1.896,-1.495,2.675,0.666,2.009,2012
Greg Monroe,202328,31.54,30-35,3867,3832,2.655,1.059,1.596,-1.172,-1.791,3.827,2.85,0.977,2012
Klay Thompson,202691,24.36,20-25,3095,3101,1.885,0.288,1.596,-2.324,-1.931,4.209,2.219,1.99,2012
Alan Anderson,101187,27.1,25-30,850,854,-1.183,-2.777,1.594,-1.896,-1.495,0.713,-1.281,1.994,2012
Jordan Williams,202716,14.76,10-15,1220,1221,0.825,-0.751,1.576,-3.022,-1.22,3.847,0.469,3.378,2012
James Singleton,101189,21.86,20-25,464,461,-1.068,-2.644,1.576,-2.324,-1.931,1.256,-0.713,1.969,2012
Earl Watson,2248,20.65,20-25,1962,1955,-0.74,-2.316,1.576,-2.324,-1.931,1.584,-0.386,1.97,2012
James Anderson,202341,11.82,10-15,1248,1254,1.39,-0.164,1.554,-3.022,-1.22,4.412,1.056,3.356,2012
Brendan Haywood,2217,21.22,20-25,2259,2284,-1.577,-3.095,1.518,-2.324,-1.931,0.747,-1.165,1.912,2012
Gerald Green,101123,25.21,25-30,1512,1514,-0.309,-1.74,1.432,-1.896,-1.495,1.587,-0.245,1.832,2012
Vladimir Radmanovic,2209,15.41,15-20,1459,1460,-1.19,-2.611,1.422,-2.841,-1.546,1.651,-1.066,2.717,2012
Gordon Hayward,202330,30.53,30-35,4027,4025,1.214,-0.172,1.386,-1.172,-1.791,2.386,1.619,0.767,2012
Markieff Morris,202693,19.48,15-20,2356,2373,0.145,-1.206,1.35,-2.841,-1.546,2.985,0.34,2.645,2012
Gary Neal,202390,21.53,20-25,2743,2765,2.075,0.735,1.34,-2.324,-1.931,4.399,2.666,1.733,2012
Stephen Jackson,1536,25.78,25-30,2971,2967,-0.032,-1.365,1.333,-1.896,-1.495,1.864,0.13,1.734,2012
Mo Williams,2590,28.3,25-30,3131,3128,1.734,0.427,1.308,-1.896,-1.495,3.63,1.922,1.708,2012
Robin Lopez,201577,13.98,10-15,1689,1695,0.426,-0.849,1.276,-3.022,-1.22,3.448,0.37,3.078,2012
Josh Harrellson,202725,14.59,10-15,1109,1111,-1.88,-3.153,1.273,-3.022,-1.22,1.142,-1.934,3.076,2012
Kevin Seraphin,202338,20.63,20-25,2224,2222,-1.432,-2.668,1.236,-2.324,-1.931,0.893,-0.737,1.63,2012
Evan Turner,202323,26.35,25-30,4024,4061,1.113,-0.11,1.223,-1.896,-1.495,3.009,1.385,1.624,2012
Ian Mahinmi,101133,18.67,15-20,2281,2269,-2.095,-3.312,1.217,-2.841,-1.546,0.746,-1.766,2.512,2012
Glen Davis,201175,23.39,20-25,2918,2947,0.179,-1.022,1.201,-2.324,-1.931,2.504,0.909,1.595,2012
Metta World Peace,1897,26.88,25-30,3645,3631,-0.456,-1.613,1.157,-1.896,-1.495,1.44,-0.118,1.558,2012
Tyler Hansbrough,201946,21.84,20-25,2997,3009,0.761,-0.373,1.134,-2.324,-1.931,3.085,1.558,1.527,2012
Brandon Rush,201575,26.42,25-30,3326,3331,2.356,1.262,1.094,-1.896,-1.495,4.252,2.757,1.495,2012
Lavoy Allen,202730,15.22,15-20,1568,1582,-2.2,-3.284,1.084,-2.841,-1.546,0.641,-1.738,2.379,2012
Jamaal Magloire,2048,10.99,10-15,679,681,-1.713,-2.72,1.007,-3.022,-1.22,1.309,-1.5,2.809,2012
Ben Uzoh,202386,20.54,20-25,689,687,-3.115,-4.109,0.993,-2.324,-1.931,-0.791,-2.178,1.387,2012
Kosta Koufos,201585,16.49,15-20,1592,1587,-0.878,-1.87,0.992,-2.841,-1.546,1.962,-0.325,2.287,2012
Carlos Boozer,2430,29.52,25-30,4012,3992,1.115,0.126,0.988,-1.896,-1.495,3.011,1.622,1.389,2012
Daniel Gibson,200789,26.16,25-30,1759,1758,-0.387,-1.351,0.964,-1.896,-1.495,1.509,0.144,1.364,2012
Carl Landry,201171,24.35,20-25,1815,1812,0.02,-0.914,0.934,-2.324,-1.931,2.345,1.017,1.327,2012
Anthony Morrow,201627,26.39,25-30,3107,3087,2.147,1.233,0.914,-1.896,-1.495,4.044,2.729,1.315,2012
Nicolas Batum,201587,30.35,30-35,3394,3384,2.296,1.402,0.893,-1.172,-1.791,3.468,3.194,0.274,2012
Patty Mills,201988,16.29,15-20,582,584,-0.402,-1.265,0.862,-2.841,-1.546,2.439,0.281,2.158,2012
Gerald Henderson,201945,33.29,30-35,3509,3494,0.533,-0.304,0.837,-1.172,-1.791,1.706,1.487,0.218,2012
Alonzo Gee,202087,29.0,25-30,3437,3432,0.216,-0.591,0.807,-1.896,-1.495,2.112,0.904,1.208,2012
Jannero Pargo,2457,13.41,10-15,1350,1366,-1.001,-1.796,0.796,-3.022,-1.22,2.022,-0.577,2.598,2012
Kenyon Martin,2030,22.38,20-25,2078,2073,-2.558,-3.353,0.795,-2.324,-1.931,-0.234,-1.422,1.189,2012
Tyreke Evans,201936,34.32,30-35,4264,4265,1.464,0.671,0.793,-1.172,-1.791,2.636,2.462,0.174,2012
Jerryd Bayless,201573,22.73,20-25,1307,1306,-0.224,-1.006,0.783,-2.324,-1.931,2.101,0.925,1.176,2012
Marcus Camby,948,22.91,20-25,2529,2542,-1.019,-1.791,0.772,-2.324,-1.931,1.305,0.14,1.165,2012
Jarrett Jack,101127,34.01,30-35,2842,2837,-0.397,-1.113,0.717,-1.172,-1.791,0.776,0.678,0.098,2012
Leandro Barbosa,2571,21.59,20-25,3020,3014,0.579,-0.12,0.699,-2.324,-1.931,2.904,1.811,1.092,2012
Rudy Fernandez,201164,22.89,20-25,1406,1399,-1.603,-2.295,0.692,-2.324,-1.931,0.722,-0.364,1.085,2012
Kenneth Faried,202702,22.55,20-25,2380,2384,0.906,0.278,0.628,-2.324,-1.931,3.231,2.209,1.022,2012
Larry Sanders,202336,12.36,10-15,1240,1243,-2.216,-2.842,0.626,-3.022,-1.22,0.806,-1.622,2.428,2012
Jimmy Butler,202710,8.55,5-10,655,669,-0.78,-1.394,0.614,-2.49,-0.681,1.71,-0.713,2.424,2012
Michael Beasley,201563,23.13,20-25,2120,2119,-1.075,-1.669,0.594,-2.324,-1.931,1.25,0.262,0.988,2012
Udonis Haslem,2617,24.82,20-25,3753,3771,-1.73,-2.303,0.573,-2.324,-1.931,0.594,-0.372,0.967,2012
Marvin Williams,101107,26.31,25-30,3008,3020,-0.114,-0.666,0.552,-1.896,-1.495,1.782,0.829,0.953,2012
AJ Price,201985,12.91,10-15,1096,1091,-1.306,-1.814,0.508,-3.022,-1.22,1.716,-0.595,2.31,2012
