Name,Off,Def,Rapm,Season
Giannis Antetokounmpo,3.47678671225451,-4.11057305418841,7.587359766442919,2022
Stephen Curry,5.49652679459537,-1.6898018879578198,7.1863286825531905,2022
Joel Embiid,3.60271822276397,-3.51246064614082,7.115178868904789,2022
Jayson Tatum,4.23159573535788,-2.74667187646383,6.97826761182171,2022
Kevin Durant,4.90538007154349,-1.7245828950892699,6.62996296663276,2022
Paul George,2.822545311281,-3.79213681389802,6.614682125179019,2022
Kawhi Leonard,5.47824800105434,-1.1112507570627501,6.589498758117091,2022
Nikola Jokic,5.3265268244075,-0.9640726170610601,6.29059944146856,2022
Rudy Gobert,1.80972265465782,-4.424673736557231,6.23439639121505,2022
Chris Paul,2.52451295167293,-3.22751383957652,5.75202679124945,2022
Jrue Holiday,4.776454709027679,-0.72634725439254,5.50280196342022,2022
LeBron James,4.58223886149092,-0.78348486344606,5.36572372493698,2022
Alex Caruso,0.24522348071391,-4.995636676467,5.240860157180911,2022
Jimmy Butler,3.4222442332793404,-1.7081748939247001,5.13041912720404,2022
Immanuel Quickley,2.64131739138531,-2.24592972735743,4.88724711874274,2022
Pascal Siakam,3.60765190048261,-1.20517928816207,4.8128311886446795,2022
George Hill,1.17610113359931,-3.35710279078456,4.53320392438387,2022
Dorian Finney-Smith,3.79162772708139,-0.63864320129717,4.430270928378559,2022
Mikal Bridges,3.0314969640812697,-1.07307884625696,4.10457581033823,2022
Damian Lillard,4.87204640057642,0.77279108114642,4.09925531943,2022
Bam Adebayo,1.15020126417057,-2.94583753193516,4.09603879610573,2022
Derrick White,0.8172594029492599,-3.1840199331571095,4.00127933610637,2022
Clint Capela,1.8140572292489,-2.18091861198747,3.99497584123637,2022
Kyrie Irving,4.76598539030382,0.81360714022049,3.95237825008333,2022
Karl-Anthony Towns,5.053556294154371,1.2476519832583,3.80590431089607,2022
Steven Adams,4.32734312553883,0.53129141109847,3.79605171444036,2022
James Harden,4.6411964716283,0.8640543128959001,3.7771421587323992,2022
Darius Garland,2.71130461911433,-1.03710482787915,3.74840944699348,2022
Dillon Brooks,1.93024003153107,-1.7759935220155398,3.7062335535466095,2022
Draymond Green,0.8648244862355899,-2.82102713532174,3.6858516215573296,2022
Jamal Murray,3.21470517379703,-0.35821381460101004,3.57291898839804,2022
Desmond Bane,2.48799710790493,-1.0662053917515502,3.5542024996564803,2022
Patrick Beverley,0.6911965820487299,-2.81860417573487,3.5098007577836,2022
Anthony Davis,0.70219224572673,-2.68922072737028,3.3914129730970104,2022
Hassan Whiteside,1.64539906340412,-1.6931644259444398,3.33856348934856,2022
Aaron Gordon,2.54236126654188,-0.77108437482613,3.3134456413680105,2022
Cameron Payne,0.9912063083769299,-2.24879816752644,3.24000447590337,2022
Chris Boucher,1.85186467143151,-1.3690240751549798,3.22088874658649,2022
Danny Green,2.09551589550522,-1.1074268069824,3.20294270248762,2022
Jusuf Nurkic,-0.04011348154137,-3.2261657436730102,3.1860522621316405,2022
Reggie Bullock Jr.,0.9038986779534001,-2.25779835443727,3.16169703239067,2022
Mike Conley,1.39945498091322,-1.7543197999145201,3.15377478082774,2022
Robert Covington,1.36652035548108,-1.76989843737028,3.13641879285136,2022
Fred VanVleet,1.3424455147193801,-1.78002268011671,3.12246819483609,2022
Otto Porter Jr.,1.45236465608849,-1.62609703369667,3.07846168978516,2022
Isaiah Hartenstein,2.30842971154099,-0.73373231232765,3.04216202386864,2022
Devin Booker,3.92240329073451,0.88249689130496,3.03990639942955,2022
Joe Ingles,0.82359351528404,-2.19623854575837,3.0198320610424103,2022
Jakob Poeltl,3.10951051687785,0.10340323425515,3.0061072826226996,2022
Robert Williams III,1.20638890828204,-1.79717353521246,3.0035624434945,2022
Jose Alvarado,0.87769933788913,-2.1160809516120898,2.99378028950122,2022
Jaylen Brown,1.1679815060521501,-1.69978834583568,2.86776985188783,2022
Kyle Lowry,1.21935760258454,-1.64329076754999,2.8626483701345298,2022
Al Horford,0.44517166941542996,-2.40739580623946,2.85256747565489,2022
Michael Porter Jr.,2.9769579285935,0.13259657539380001,2.8443613531997,2022
De'Anthony Melton,0.73690839127381,-2.04841357467782,2.78532196595163,2022
Dejounte Murray,1.4592639957525502,-1.2428556537119602,2.70211964946451,2022
Terence Davis,1.59732571750574,-1.08688947985107,2.6842151973568105,2022
Franz Wagner,2.07335226533682,-0.59008558261842,2.6634378479552403,2022
Kenrich Williams,0.43465990036144997,-2.22087755906173,2.65553745942318,2022
Gary Payton II,0.29102893558323,-2.3237377235211296,2.61476665910436,2022
Enes Freedom,2.89179185593238,0.28892384528719,2.60286801064519,2022
Thaddeus Young,1.2691200787541599,-1.29443032890984,2.563550407664,2022
Reggie Jackson,1.80858802612416,-0.74995424068482,2.55854226680898,2022
Bogdan Bogdanovic,1.66026148799589,-0.83711482616375,2.4973763141596397,2022
Gordon Hayward,1.37715479277104,-1.084793483323,2.46194827609404,2022
Javonte Green,1.80949086932408,-0.64556786384902,2.4550587331731,2022
Miles McBride,1.44584453822281,-1.0091282253488199,2.45497276357163,2022
Montrezl Harrell,1.18759302864371,-1.2578490491274998,2.4454420777712103,2022
P.J. Washington,2.0452942262550797,-0.39289161930267996,2.43818584555776,2022
Day'Ron Sharpe,1.5208743367672,-0.8980157981819601,2.41889013494916,2022
Dāvis Bertāns,2.41069798294133,0.024751434625009998,2.38594654831632,2022
Evan Mobley,-0.6603213361572501,-3.04568209814224,2.38536076198499,2022
Tony Bradley,1.82091725462579,-0.5607349825450401,2.38165223717083,2022
Kevon Looney,2.04372749094675,-0.3055774883904,2.34930497933715,2022
Brandon Ingram,2.10205144046741,-0.23835873928417,2.34041017975158,2022
Joe Harris,1.7372698884568,-0.5956971879685,2.3329670764253003,2022
Max Strus,2.3333024708873302,0.005420930966076302,2.327881539921254,2022
Khris Middleton,2.75074334178405,0.42336832280289993,2.32737501898115,2022
Miles Bridges,2.33946270691859,0.02966978661508,2.30979292030351,2022
Wesley Matthews,0.023964218113510002,-2.28486340179571,2.3088276199092204,2022
Marcus Smart,1.55777890829331,-0.74902428770256,2.3068031959958697,2022
Herbert Jones,0.79339872916444,-1.46846286304286,2.2618615922072998,2022
Seth Curry,2.62655284199174,0.40316853733421004,2.2233843046575297,2022
Myles Turner,-0.01933140392217,-2.21771388724665,2.19838248332448,2022
Ricky Rubio,-0.02409213643742,-2.21888321819768,2.1947910817602603,2022
Austin Reaves,0.7963603311837301,-1.3594459749177499,2.15580630610148,2022
Bradley Beal,3.22222217757085,1.09767839552224,2.12454378204861,2022
Rudy Gay,-0.20171091325984,-2.25680772222689,2.05509680896705,2022
P.J. Tucker,0.77750456362965,-1.26301540638434,2.0405199700139898,2022
Domantas Sabonis,0.43855646469193,-1.59746940777619,2.03602587246812,2022
