Name,Off,Def,Rapm
Cameron Johnson,1.33462373045504,-0.43381379749948995,1.76843752795453
Jeremy Lamb,1.6384213191928998,-0.11995952456291001,1.75838084375581
Buddy Boeheim,0.9131969857186799,-0.83348261441772,1.7466796001364
Greivis Vasquez,2.05841676158146,0.31330765656119003,1.74510910502027
Reggie Bullock Jr.,0.78009149089381,-0.9634520674124001,1.7435435583062102
Hot Rod Williams,0.1551073979588,-1.58665197080931,1.74175936876811
Jorge Garbajosa,0.09555363582529,-1.6441367363177102,1.7396903721430002
Shawn Kemp,0.60876611924958,-1.11734504089423,1.72611116014381
Zaza Pachulia,-0.09881216507134001,-1.82301487323535,1.7242027081640097
Jalen Wilson,2.02741416203182,0.30795666546522,1.7194574965665999
LaMelo Ball,3.91522189491608,2.19973698897224,1.7154849059438402
Matisse Thybulle,-0.28757446436661,-2.00263132750652,1.7150568631399101
Gordan Giricek,0.6671948762493101,-1.0425058515438501,1.70970072779316
Mitchell Butler,-0.9723090750974699,-2.68117298259572,1.7088639074982501
Raymond Felton,1.49224446707986,-0.21036609206503998,1.7026105591449001
Mickael Gelabale,1.36783243326529,-0.32947845065984,1.69731088392513
Kevon Harris,1.2826338054047899,-0.41001862333724,1.6926524287420301
Pierre Jackson,0.55498874019376,-1.12904994756416,1.6840386877579199
DeAndre Jordan,1.20519694442232,-0.47622643770724,1.6814233821295599
Derrick Rose,2.3025196390299802,0.62778481427749,1.6747348247524898
Eric Piatkowski,2.1333114796246,0.46157794877499997,1.6717335308496
Vince Williams Jr.,0.9156087204745801,-0.7558949001859699,1.67150362066055
P.J. Brown,0.30263515717451,-1.3683803900988298,1.67101554727334
Devin Harris,1.8979992606423701,0.22842236736726002,1.6695768932751103
Jason Terry,2.44957554191657,0.78394773727331,1.6656278046432598
Alec Peters,1.29478357277206,-0.36948665897966,1.66427023175172
Kai Jones,0.77726789917478,-0.8771577910048299,1.65442569017961
Chris Webber,0.43540512305659,-1.2170426302501,1.65244775330669
Derek Strong,0.09963570890283,-1.55177639903881,1.65141210794164
Spencer Dinwiddie,2.1910442532332297,0.55871823803822,1.6323260151950096
Trae Young,6.104446211914389,4.4741151101541305,1.6303311017602593
Shabazz Napier,0.92536495141941,-0.70306528078139,1.6284302322008
Jaime Jaquez Jr.,1.7321037505305201,0.10485385048605,1.6272499000444702
Aron Baynes,-1.31689023489959,-2.94297389346755,1.6260836585679603
Adam Mokoka,0.8387010620796701,-0.78679668547596,1.62549774755563
Donte DiVincenzo,2.5935207967792198,0.9708691782555601,1.6226516185236601
Trey Lyles,1.4017287042057,-0.218714228553,1.6204429327586998
Dwight Powell,1.31235993740167,-0.30801930354138,1.6203792409430497
Kris Murray,0.6186867977318999,-1.00056275560948,1.61924955334138
Isaiah Taylor,0.74529384548336,-0.8676837367113799,1.6129775821947399
Damion Lee,1.08527661170202,-0.52596971820832,1.6112463299103403
Reggie Jordan,0.22511123427766,-1.38600473937157,1.6111159736492298
Popeye Jones,1.9156504579783,0.30704344604866,1.60860701192964
Chase Budinger,1.1709151677846898,-0.4376850841404,1.6086002519250902
Alan Williams,0.55290532798585,-1.05526765859752,1.6081729865833698
Darius Miles,-1.02199821429525,-2.6210628685791297,1.5990646542838798
Darren Collison,2.39742624467469,0.79880703949766,1.59861920517703
Sergey Karasev,0.45867551858396005,-1.13671234784526,1.5953878664292203
Landry Shamet,1.7150703723476102,0.12004454140510999,1.5950258309425
Jeremy Lin,-0.14378119751253,-1.73514620456042,1.5913650070478897
James Posey,-0.14619103210084,-1.7321674473695,1.5859764152686597
Jeff Withey,-0.14185648460177,-1.72556895586888,1.58371247126711
Wes Iwundu,-0.86818433489641,-2.4505293812575,1.5823450463610902
Anthony Miller,0.54716169070925,-1.02426255637871,1.5714242470879602
Danuel House Jr.,1.11918719590903,-0.44482756069578,1.5640147566048097
Quincy Pondexter,-0.62327184500838,-2.1851679133712,1.5618960683628198
Luka Samanic,0.14709412236469,-1.4112168755955299,1.5583109979602199
Dalen Terry,1.52737872242223,-0.01895640902026,1.54633513144249
Jaren Jackson,-0.46367201327331997,-2.00936720387942,1.5456951906061
Amen Thompson,1.04544878685927,-0.49675421410163,1.5422030009609
Trevelin Queen,0.8235790149419899,-0.71531194504112,1.53889095998311
Kevin Johnson,4.022689307798339,2.48935830284228,1.5333310049560598
Caris LeVert,2.49696748017776,0.9636469960621501,1.5333204841156098
Andrew Bynum,-0.34906108449044,-1.88236635047751,1.53330526598707
Derek Anderson,0.1955793196657,-1.33027408096199,1.52585340062769
Bryon Russell,0.15592305826046998,-1.36439074005634,1.52031379831681
Chris Copeland,2.88312073500354,1.36301750578792,1.5201032292156202
Doug Christie,0.28142432030109,-1.23431608983451,1.5157404101356
Lamar Patterson,0.9091993296434999,-0.60603651713242,1.5152358467759202
Devonte' Graham,1.7206734730253501,0.20746314476751002,1.5132103282578402
Mario Elie,0.30977480341814,-1.20111766476251,1.51089246818065
Duncan Robinson,2.9224711735590403,1.41605063212412,1.50642054143492
Keon Clark,-1.02763898221736,-2.5311834592348497,1.5035444770174897
Kyle Anderson,-0.64519214944591,-2.14783061880645,1.5026384693605401
Dante Exum,0.34174584935008,-1.15795571327066,1.4997015626207402
Khem Birch,0.93097122072053,-0.56219455573,1.49316577645053
Brad Wanamaker,-0.06623030886381001,-1.55039772549377,1.48416741662996
Olivier Sarr,0.10464536599457,-1.3737639182039498,1.47840928419852
Casey Jacobsen,-1.6616480341791,-3.13646947376834,1.4748214395892398
Renaldo Balkman,-0.72085337315194,-2.19446665726696,1.47361328411502
Adrian Griffin,0.12587565812153,-1.34723536422791,1.4731110223494401
Buck Williams,0.53966721853202,-0.92816761496434,1.46783483349636
Eric Snow,-1.33918806190487,-2.80329495428848,1.4641068923836102
Eric Williams,0.017230952645260002,-1.44685090692529,1.4640818595705498
David Andersen,0.88416604165678,-0.5785321682726899,1.46269820992947
Luke Kornet,1.13168904792722,-0.33026672046937,1.46195576839659
Omri Casspi,0.48239741385571,-0.97795591481602,1.4603533286717298
Amar'e Stoudemire,2.61805795886629,1.1577601873732402,1.4602977714930498
Caleb Martin,1.28483016252059,-0.17354471178163,1.45837487430222
Shavlik Randolph,-0.13248985710504,-1.58368743602471,1.45119757891967
Neemias Queta,1.9870508632084,0.53962316428179,1.4474276989266102
Anthony Morrow,2.27983395533283,0.84046617589131,1.43936777944152
Scott Padgett,-0.83039210092923,-2.26433302229825,1.43394092136902
Dale Davis,0.16869935616765,-1.26363775907794,1.43233711524559
Corliss Williamson,-0.18185782677248,-1.61260809891841,1.43075027214593
Dereon Seabron,0.6615233068820799,-0.75909033517819,1.42061364206027
Wesley Person,1.88380650837856,0.47571179027467003,1.40809471810389
Larry Johnson,-0.01816018015589,-1.42321496089392,1.40505478073803
Evan Fournier,1.59342775869183,0.18910208008307,1.40432567860876
Cory Joseph,0.5839596405958299,-0.8199661783940301,1.40392581898986
Keith Van Horn,2.0496936559081003,0.64586495892552,1.40382869698258
Miles McBride,0.6103041465622899,-0.79339314780241,1.4036972943647
Sindarius Thornwell,-1.30614962089228,-2.70752103487869,1.4013714139864102
Wesley Matthews,0.46483933829176,-0.93571756442059,1.4005569027123501
Kevin Jones,0.7486009351869,-0.64970557338056,1.39830650856746
Coby White,3.2930352297687504,1.89494542537689,1.3980898043918604
Glenn Robinson,2.08693164585762,0.68957503449875,1.39735661135887
Jordan Walsh,0.43366382921291996,-0.9557298467727601,1.38939367598568
Zach Collins,1.6078053847990301,0.21966182412883,1.3881435606702002
Jermaine O'Neal,-1.16231279602801,-2.54580736580713,1.3834945697791199
Nikola Vucevic,0.89202293477281,-0.48801053567189,1.3800334704447
Chris Chiozza,-0.21133298849598997,-1.5904482614724598,1.37911527297647
Maxi Kleber,-0.42558856735444,-1.8032986079294802,1.37771004057504
Ryan Rollins,-0.13173944627219,-1.50794374155551,1.37620429528332
Jared Rhoden,1.6198838541635001,0.25592786330042,1.36395599086308
JT Thor,0.48703139925424,-0.87603116413075,1.36306256338499
Brandon Ingram,2.52611311530866,1.16594439854804,1.36016871676062
Devontae Cacok,0.93172298387593,-0.42710145849259,1.35882444236852
George Lynch,-1.82691784417922,-3.18110822112457,1.3541903769453498
Mike Bibby,2.26372467409626,0.9108481585999599,1.3528765154963
Mychal Mulder,1.9916627988285098,0.64459074638251,1.3470720524459998
Ryan Broekhoff,1.32233195757536,-0.01971710908734,1.3420490666627
Furkan Korkmaz,1.27022337004307,-0.06760369863764,1.33782706868071
Roy Hibbert,-1.60857505421629,-2.93807042063308,1.32949536641679
Kostas Antetokounmpo,0.32464345117855997,-1.00070495321505,1.32534840439361
Tony Farmer,2.27231889278678,0.94718320928406,1.32513568350272
David Lee,1.37199221539549,0.04847174644129,1.3235204689542
Ron Baker,0.014201469765129999,-1.30691640259894,1.32111787236407
Nate Robinson,1.23837703313464,-0.06554829791793,1.30392533105257
Sidy Cissoko,-0.06041636971329,-1.3552041711902199,1.29478780147693
Markieff Morris,0.31598616361629,-0.9781651925706699,1.29415135618696
Kevin Burleson,-0.56872881913707,-1.8513488048532498,1.28261998571618
Dion Waiters,1.1165761694638,-0.1626171528515,1.2791933223153
Mark Williams,0.6206206302816,-0.6531544098535099,1.27377504013511
Max Strus,2.3554162524158198,1.08222410773668,1.2731921446791399
Matt Bullard,3.19886373339146,1.92884989296279,1.2700138404286698
Jordan Bell,1.9582477343772098,0.69308818002913,1.2651595543480798
Antonio Davis,-0.77635920306574,-2.03983279211654,1.2634735890508002
Enes Freedom,2.75812903560159,1.4961166226763,1.2620124129252899
Jarace Walker,1.55678212664742,0.29714680309473,1.25963532355269
Shawn Long,1.6147146236850498,0.36168301388319,1.25303160980186
Aaron Nesmith,2.52262067317255,1.27040210765446,1.2522185655180902
Jarred Vanderbilt,0.72919143852761,-0.52139358942331,1.2505850279509199
Jason Preston,1.3591770216046601,0.11316757925926,1.2460094423454
Xavier Cooks,0.93509084236489,-0.30906517779018,1.24415602015507
Rodney Rogers,0.73006371313617,-0.51397672047168,1.24404043360785
Amile Jefferson,0.87403635538318,-0.36833199065748,1.24236834604066
Ruben Patterson,1.4453515424263401,0.20419932051385,1.24115222191249
Nick Fazekas,0.08855019456302,-1.15022430902657,1.2387745035895898
Frank Kaminsky,1.02332583248031,-0.20323370305951002,1.22655953553982
Juaquin Hawkins,-0.08823258099321,-1.30993552387939,1.2217029428861799
Jalen Harris,0.8944731107711099,-0.32689203713513004,1.22136514790624
Tim Hardaway Jr.,2.37741160771744,1.15994149068725,1.21747011703019
Josh McRoberts,1.0775575187183801,-0.13843360630843002,1.21599112502681
Tobias Harris,1.72330771021437,0.5074541510923001,1.2158535591220698
Lindsey Hunter,-0.15305748400703,-1.3669521624928,1.21389467848577
Danny Ferry,0.56701294216423,-0.63906063481717,1.2060735769814
Mike Miller,2.01682246604165,0.81206048961588,1.2047619764257702
Daniel Ewing,-0.60327357782365,-1.8058812749364699,1.20260769711282
Miles Bridges,2.62037775096692,1.41897935607942,1.2013983948875
Corey Beck,0.18215188322148998,-1.01544877605348,1.1976006592749702
Dennis Rodman,1.30186064948619,0.10692711858786,1.19493353089833
JR Smith,2.42180052082943,1.2326474081571699,1.1891531126722599
AJ Price,-0.0536043432818,-1.24159397969861,1.1879896364168099
Anthony Brown,-0.70036512642126,-1.88608082160814,1.18571569518688
Bobby Jackson,0.03260270326437,-1.1515099902094,1.18411269347377
Derrick Jones Jr.,-0.05866048734348,-1.24170311724552,1.18304262990204
Nick Anderson,0.38123205898868,-0.79789478135569,1.17912684034437
Willie Warren,0.48614202851310007,-0.69201086867163,1.17815289718473
Drew Barry,0.9748547140383401,-0.20144634148891,1.1763010555272502
Dennis Scott,1.42276929501118,0.24991141349426,1.17285788151692
Gary Payton II,1.19549284255713,0.02556382042837,1.16992902212876
David Vanterpool,-0.01250864462083,-1.17972507001211,1.16721642539128
Eddie Robinson,0.35106709276157,-0.8128196504224101,1.16388674318398
Harvey Grant,-0.3693064211845,-1.52904939495021,1.1597429737657101
Wendell Carter Jr.,-1.47675892607922,-2.63572071293069,1.1589617868514699
Kenny Anderson,1.3764580264581299,0.22822452766778,1.14823349879035
Sean Lampley,-0.5457261582465299,-1.6935622157219,1.1478360574753699
Luc Longley,-1.67448787654838,-2.82130683371598,1.1468189571676002
Mindaugas Kuzminskas,0.20691939464043,-0.9396239646588599,1.1465433592992897
Allan Ray,-0.039713913765469996,-1.18354446272109,1.14383054895562
Andrew DeClercq,-0.40917679254466,-1.55258211377669,1.1434053212320299
Kadeem Allen,1.6677297956029,0.52892782001816,1.13880197558474
Eric Gordon,2.73743388631672,1.5988703599674199,1.1385635263493
Jaylen Brown,1.1907352092689,0.06125365504723,1.12948155422167
Sasha Vezenkov,1.2700308641342999,0.14182781241008,1.12820305172422
Aaron Wiggins,1.93443341524288,0.81093214969037,1.12350126555251
James Jones,1.07538323211919,-0.04599778072462,1.1213810128438102
Cartier Martin,0.12520461224407,-0.99324202527796,1.1184466375220299
Kelan Martin,-0.49145576924497997,-1.60718269331858,1.1157269240736
Austin Croshere,0.35231512948105004,-0.76280338555121,1.11511851503226
Antonio McDyess,-0.0288686534762,-1.14178757528293,1.11291892180673
Payton Pritchard,3.3137386838666396,2.20316821743727,1.1105704664293699
Jalen Duren,1.52254757064362,0.41617995935088004,1.10636761129274
Julian Wright,0.63708094772995,-0.46828013184183,1.1053610795717799
Latrell Sprewell,2.24267032602055,1.1387167469430102,1.1039535790775399
Darrick Martin,2.42108290820965,1.3180352897816299,1.10304761842802
David West,0.51770452954559,-0.58393053123556,1.10163506078115
Henry Ellenson,-1.03691783589861,-2.1376086294138696,1.10069079351526
Michael Redd,4.11503813765738,3.01471909342087,1.1003190442365098
Quentin Grimes,0.89701614858569,-0.20295678014135002,1.0999729287270401
Marvin Williams,0.8357386783178501,-0.26130465475586,1.0970433330737102
Paul McPherson,1.07776345749511,-0.01657636042868,1.09433981792379
Solomon Hill,0.8488118948703599,-0.24499300192991,1.09380489680027
Jaren Jackson Jr.,0.25317138921432997,-0.8345963225877299,1.08776771180206
Onyeka Okongwu,1.3984492782001499,0.31096986508282,1.08747941311733
Corey Brewer,-0.0601753804966,-1.146706776627,1.0865313961304
Shane Heal,0.22198458176507,-0.8644088297661799,1.08639341153125
Mario Chalmers,0.21885558569867,-0.85919020314233,1.078045788841
Ish Smith,0.72548796626677,-0.35044076016115,1.07592872642792
Nic Claxton,0.6160467734860701,-0.45830443892968004,1.07435121241575
Braxton Key,0.17985891341005,-0.88781244859305,1.0676713620031
Gabe Vincent,0.5287422892301701,-0.5376006912537,1.0663429804838702
Wally Szczerbiak,2.78638343820943,1.72341084602381,1.0629725921856201
Hamidou Diallo,-0.22048358893068998,-1.28095407637202,1.06047048744133
Daniel Gibson,0.40815552173561,-0.64688947415666,1.05504499589227
Joe Stephens,0.24852460977419,-0.8014524474903201,1.04997705726451
Josh Minott,0.8992685872949799,-0.14495000833479,1.04421859562977
Devon Hall,0.23566544661341998,-0.8070113021327799,1.0426767487461999
Cal Bowdler,0.94582611583015,-0.09635275025619,1.04217886608634
Malcolm Delaney,-0.40709350908260994,-1.4453036041649299,1.0382100950823199
Jules Bernard,0.57114999257179,-0.46341496772484003,1.03456496029663
Courtney Lee,1.0769725396268,0.04419661812943,1.0327759214973702
Scottie Barnes,1.55360238911071,0.52324198884704,1.0303604002636702
Adama Sanogo,0.47147778186501,-0.55638613645618,1.02786391832119
Jim McIlvaine,-0.6745385139330701,-1.7021779262337298,1.02763941230066
Tacko Fall,0.76129530330981,-0.26005969499037,1.02135499830018
Richaun Holmes,0.98941811674395,-0.02704049158936,1.01645860833331
Keith Bogans,1.08082718578203,0.06613819710215,1.01468898867988
Joey Dorsey,-0.55451565330218,-1.5680793900031302,1.0135637367009502
Quinton Ross,-1.4332837541801,-2.44497172927063,1.01168797509053
Brevin Knight,-0.96223280672401,-1.97385939835554,1.01162659163153
Dario Saric,1.97115355034088,0.96564178159086,1.00551176875002
Othello Hunter,0.28299912476136,-0.7220764480055499,1.00507557276691
Walter McCarty,-0.65284527631653,-1.65762415631239,1.0047788799958601
Julyan Stone,0.7345291100472601,-0.26824278728378004,1.00277189733104
Jabari Bird,0.9402598241232201,-0.060455736856890006,1.00071556098011
Henry Walker,-0.28531016755332,-1.28108179793417,0.9957716303808501
Lester Hudson,0.42571111781442,-0.56910550937311,0.99481662718753
Todd Day,2.00503506122251,1.01432528592174,0.9907097753007698
Rodions Kurucs,0.01115333024779,-0.97879723873287,0.98995056898066
Ivan Johnson,-2.48612611146958,-3.4759713319814605,0.9898452205118803
Igor Rakocevic,-0.30923032149275,-1.29894403741757,0.98971371592482
Shaun Livingston,0.38558911262121,-0.60070795329849,0.9862970659197001
Kyle O'Quinn,0.8364176164211199,-0.14956628609223,0.98598390251335
Alexey Shved,-0.03597200487586,-1.02101629690119,0.98504429202533
Jalen Suggs,0.35120253257252,-0.63132432302018,0.9825268555927
Chris Dudley,-1.76112465025854,-2.7408600570079398,0.9797354067493997
Wenyen Gabriel,1.54982990474018,0.5721312716722899,0.9776986330678898
Jonas Jerebko,0.45859302270512997,-0.51851463679527,0.9771076595004001
Willie Cauley-Stein,-0.82165508913895,-1.7982408228020001,0.97658573366305
Terry Davis,-0.04334109427205,-1.0175098473031199,0.9741687530310701
Quincy Acy,-0.6061159326997501,-1.577310868169,0.9711949354692501
C.J. Watson,-0.043159556018299995,-1.00552094825299,0.96236139223469
Dan Gadzuric,-0.6693261189477799,-1.6267734159791498,0.9574472970313698
Oshae Brissett,3.16960097988975,2.2173841242916397,0.9522168555981102
Kendrick Perkins,-1.41730879039848,-2.3650442462469603,0.9477354558484802
Jason Maxiell,0.38153546057204,-0.56528508331123,0.94682054388327
Christian Wood,1.8690100878623,0.9236235239272099,0.9453865639350899
Robert Woodard II,0.46753858144414007,-0.4701163232121,0.9376549046562401
Earl Watson,-0.37746341762297,-1.31478341655951,0.93731999893654
CJ Miles,1.14925762313226,0.21210206663906,0.9371555564932
Rod Strickland,1.51157612197415,0.58313509802482,0.92844102394933
De'Andre Hunter,1.14116909348742,0.21296738103844998,0.92820171244897
Anthony Grundy,0.67502950128705,-0.23935027965815,0.9143797809452001
Brandan Wright,0.21924032509483998,-0.69315568173032,0.91239600682516
Horacio Llamas,-0.59634082008293,-1.50758276970513,0.9112419496222001
Mehmet Okur,1.0784939337936301,0.170127904301,0.9083660294926301
Evan Eschmeyer,-1.3678442336105399,-2.27454786464107,0.90670363103053
Andre Ingram,0.26575183463984003,-0.63823168182736,0.9039835164672
Jordan Adams,0.25200459154881,-0.65136603872585,0.9033706302746599
Derrick Coleman,-0.36835384451912,-1.26893355148157,0.90057970696245
Lucious Harris,-0.32009112353533997,-1.22008432131401,0.8999931977786702
Jalen Smith,1.7262717400301002,0.8266992065610099,0.8995725334690902
Kelvin Cato,-2.23278755328908,-3.12979182133359,0.8970042680445097
Vernon Macklin,0.21546095301688,-0.68073555389782,0.8961965069147
Axel Toupane,1.27548534803727,0.38195065165311,0.89353469638416
Marcus Camby,-1.13279267090368,-2.02352654903887,0.8907338781351901
Marko Simonovic,0.27442542738423004,-0.60854767796622,0.8829731053504499
Desmon Farmer,0.7806355130881699,-0.10115539837108,0.8817909114592499
Marcus Morris Sr.,1.5307295858752001,0.65166513432674,0.87906445154846
Omari Johnson,1.17841945349439,0.30089876236261,0.87752069113178
Marcelo Huertas,-0.11687634868278,-0.9940195603943901,0.87714321171161
Dan Schayes,0.6426688236932699,-0.23433513496754999,0.87700395866082
Duop Reath,2.25809032095446,1.38396450653555,0.87412581441891
John Thomas,-0.64787155225268,-1.51971928856453,0.87184773631185
Zach Randolph,1.43883851645332,0.56731277202084,0.87152574443248
Luke Schenscher,-0.38767499830602004,-1.2570159663465001,0.8693409680404801
Casper Ware,0.31810194198436004,-0.54400974701288,0.86211168899724
Dennis Schroder,1.28829460004055,0.42631499641987,0.86197960362068
Thomas Gardner,-0.6624246304292201,-1.52210341081467,0.8596787803854499
Cason Wallace,0.67560262439089,-0.17857651154332999,0.85417913593422
Othella Harrington,-0.95040703814074,-1.8037188733947902,0.8533118352540501
Damon Jones,1.9838291414598201,1.1310893087135798,0.8527398327462401
Linas Kleiza,0.62056307278669,-0.22980895477678,0.85037202756347
Ochai Agbaji,2.1519214917433,1.30605968049393,0.84586181124937
Lou Williams,3.1955288992596103,2.35607502872392,0.8394538705356901
Jeff Teague,1.75809854228521,0.91932472891923,0.8387738133659801
Dwight Buycks,-0.37230244964535,-1.20924428620275,0.8369418365574
Mamadi Diakite,-1.28008948386458,-2.11696581855133,0.8368763346867499
Raja Bell,0.60651232012739,-0.22924604316107,0.8357583632884601
Josh Okogie,0.18714193731002002,-0.6481122780873,0.8352542153973199
Mark Jackson,1.01119461819019,0.17955893573507,0.83163568245512
Brian Cook,0.7265143694158199,-0.10506083526403999,0.8315752046798599
Mike Muscala,0.40839812507702,-0.4199283266032,0.82832645168022
Dakari Johnson,-0.55799306430354,-1.38600719593588,0.82801413163234
Tim Thomas,1.07396695329365,0.24980737426623997,0.8241595790274101
Damion James,-1.14586640551068,-1.9678580053543602,0.8219915998436802
Paolo Banchero,3.30561089939527,2.48731914245269,0.8182917569425799
Antonio Daniels,2.7064972011318003,1.88917192322401,0.8173252779077902
Jack Haley,1.01489548033014,0.19764872516315,0.81724675516699
Avery Bradley,0.30399804733506,-0.5119052534279199,0.8159033007629799
Jae'Sean Tate,0.04717975040216,-0.76713669101193,0.81431644141409
Luis Flores,0.55371718846061,-0.25983777052851,0.8135549589891201
Luka Garza,1.9691656087666698,1.15739368726363,0.8117719215030399
Vasilije Micic,1.64145249411808,0.82989804546943,0.8115544486486499
Matt Ryan,0.38534506432043003,-0.42472953683852,0.8100746011589499
Mikki Moore,0.31779824502804,-0.48966194217545,0.80746018720349
T.J. McConnell,1.56956451602846,0.76252587984297,0.8070386361854899
Marcus Garrett,1.02058178995437,0.21751338827614,0.8030684016782301
Travis Wear,-0.25547044148588,-1.05729286152195,0.80182242003607
Jason Lawson,0.75886765948585,-0.042433466608890004,0.8013011260947399
Jonas Valanciunas,1.62058680194924,0.8325998346228901,0.7879869673263498
Wilson Chandler,1.66643184864116,0.8807733296085499,0.78565851903261
Josh Green,1.44122684850543,0.6576879243663301,0.7835389241390999
Ronny Turiaf,-0.25102323366429,-1.0308276731753,0.77980443951101
Adam Keefe,0.20727018103415001,-0.5703015991054801,0.77757178013963
Elfrid Payton,1.4597328893988701,0.68398634776497,0.7757465416339
Daniel Gafford,1.63022911925013,0.85484793893082,0.77538118031931
Jevon Carter,-0.09572834966994,-0.86886793765993,0.7731395879899899
Mark Madsen,-1.45272693006507,-2.21928697175816,0.7665600416930899
Kirk Hinrich,-0.79042073763646,-1.5567161980175401,0.76629546038108
Lindy Waters III,1.0610299198587299,0.29563612434287,0.76539379551586
Isaiah Briscoe,-0.38481182491791,-1.14934909937488,0.7645372744569701
Jemerrio Jones,0.24943672308214002,-0.5142172854649599,0.7636540085471
Emeka Okafor,-0.65769149212332,-1.42087694126021,0.76318544913689
Andrew Gaze,0.16693231601603,-0.59483979737381,0.7617721133898401
Travis Best,-0.25355603777995,-1.01468490380901,0.7611288660290599
Dewayne Dedmon,-0.68170499971777,-1.44217819461901,0.76047319490124
Mark Macon,0.21821156673045,-0.54101599870357,0.75922756543402
Ruben Garces,0.19945806124902998,-0.5586117744790899,0.7580698357281199
Cade Cunningham,1.23864532715027,0.48156597800284,0.7570793491474299
Jamil Wilson,0.27821339261725,-0.47882189497356004,0.7570352875908101
Terance Mann,1.85475970672033,1.10853222128801,0.7462274854323201
Gian Clavell,0.19955711326674,-0.54283306358581,0.74239017685255
Lester Quinones,0.1701665527297,-0.5707109122826299,0.74087746501233
Corey Maggette,1.35793063933075,0.62109127517602,0.7368393641547301
Sam Dekker,1.9621361708374099,1.22560623243214,0.73652993840527
Glen Rice,0.76699428475724,0.03133831558209,0.73565596917515
Amida Brimah,0.27625756663885004,-0.45504791245535,0.7313054790942001
Walter Herrmann,0.20397442394366,-0.52526562218532,0.7292400461289801
Dyson Daniels,0.8824473223881,0.15360899182440999,0.7288383305636901
Torraye Braggs,0.13229898837526,-0.59615698793672,0.72845597631198
David Harrison,-1.6433533484448801,-2.36077300641465,0.71741965796977
Josh Magette,-0.01647531140838,-0.73078050678002,0.7143051953716401
Carlos Delfino,0.43929212083588,-0.27492583994493996,0.71421796078082
Larry Sanders,-3.5883830682571403,-4.29628733181527,0.7079042635581296
Chris Richard,0.15556973981837,-0.5503943949008,0.70596413471917
Matt Maloney,0.61459109427419,-0.0885531714929,0.70314426576709
Desmond Penigar,0.25939597212000004,-0.44353346857591,0.70292944069591
Charles Oakley,-0.67433658084854,-1.3760349265435698,0.70169834569503
Devin Cannady,0.62452759669957,-0.07502136066357,0.6995489573631399
Beno Udrih,1.0839257534989801,0.39129618104277003,0.69262957245621
Alec Burks,1.1267946915567701,0.43688811345717,0.6899065780996001
Mickael Pietrus,-0.89348039331251,-1.5826616017983,0.6891812084857899
Oscar Tshiebwe,0.19920308382471,-0.48564474828073,0.68484783210544
Maurice Ndour,-0.01763579841129,-0.70020955795085,0.68257375953956
Marshall Plumlee,0.02815559311623,-0.65421521728767,0.6823708104039
Johnny Taylor,0.45205219917741996,-0.22867936666505,0.68073156584247
Devon Dotson,0.4160369454822,-0.26408343832637005,0.68012038380857
Tyus Edney,0.06591510204168001,-0.6131485960309699,0.67906369807265
Tyreke Evans,0.89753318676914,0.22244041698337003,0.6750927697857699
Ronnie Price,-1.25015666718354,-1.9249473844330602,0.6747907172495201
Maozinha Pereira,-0.30078678170432,-0.97186768501218,0.6710809033078601
Isaiah Jackson,1.1091426424822601,0.44243248153279,0.66671016094947
Eddie Basden,-0.5913679567358501,-1.25709317714607,0.66572522041022
Kris Dunn,1.3527113695838,0.68797658025547,0.6647347893283301
Phil Pressey,-0.0008392353449329685,-0.66396534456642,0.663126109221487
Greg Monroe,1.0979040087437502,0.43694500946469,0.6609589992790601
Jamaal Tinsley,0.19981666959959,-0.45704403342729005,0.65686070302688
Elton Brand,0.66882638161412,0.015212837804660002,0.65361354380946
Kyle Singler,-0.63751663805967,-1.28779651817702,0.6502798801173499
Jerome Dyson,-0.93667720623669,-1.5772897577245302,0.64061255148784
Jay Huff,0.0655649045799,-0.57204255135356,0.63760745593346
Colby Jones,-0.15562370383071,-0.7929254812841,0.63730177745339
Fred Vinson,-0.16763753283311,-0.80396274265163,0.63632520981852
Jud Buechler,-1.61207157071581,-2.2482587466166897,0.6361871759008798
Tony Parker,1.42526220253016,0.78910818390632,0.63615401862384
Cameron McGriff,0.72038615966588,0.08546582260742,0.6349203370584601
Sasha Vujacic,1.69695290951327,1.06250112175896,0.6344517877543101
Rashad McCants,0.59619097691228,-0.03631938303238,0.63251035994466
Nate Williams,1.01555053961404,0.38624802835308003,0.62930251126096
Jamel Artis,0.56291388426059,-0.06544533377425,0.62835921803484
Sean May,0.82831740049914,0.2047093463576,0.62360805414154
Matt Costello,0.54120164940085,-0.08232880548405,0.6235304548849001
Steven Smith,1.6488076327471604,1.03272872123051,0.6160789115166503
Xavier Henry,-0.93402235730222,-1.54921926800546,0.6151969107032399
Johnathan Williams,0.56344167286778,-0.04878559913567,0.6122272720034501
Shaquille Harrison,-0.21866647425822003,-0.82973989262721,0.61107341836899
Joe Harris,1.4782413055491699,0.8828605790855,0.59538072646367
Gabriel Lundberg,0.59772434750389,0.003360868620808829,0.5943634788830812
Josh Richardson,1.16041643023049,0.56743003856432,0.5929863916661701
Hassani Gravett,0.53151617443807,-0.06116578925985,0.59268196369792
Sam Jacobson,2.08123168246452,1.49618556969827,0.58504611276625
Brandon Clarke,-0.25948129279834,-0.84442360839624,0.5849423155979
Taurean Green,0.70628432026149,0.12208579268261,0.58419852757888
