Name,Off,Def,Rapm,Season
LeBron James,6.75257786924994,-1.9513254241734401,8.70390329342338,2013-2014-2015
Chris Paul,5.20577870389842,-2.4321100126816297,7.637888716580049,2013-2014-2015
Stephen Curry,6.5173071777833105,-0.28141793221701,6.79872511000032,2013-2014-2015
Manu Ginobili,3.22392417794122,-2.82972293298567,6.053647110926891,2013-2014-2015
Kevin Durant,4.56593234408516,-0.99165089926359,5.55758324334875,2013-2014-2015
Draymond Green,1.2372543445958,-4.06575162960503,5.30300597420083,2013-2014-2015
Kawhi Leonard,1.9831417841000398,-3.2682478460658295,5.251389630165869,2013-2014-2015
Andre Iguodala,1.9464532212635202,-3.2427268448855897,5.18918006614911,2013-2014-2015
Russell Westbrook,5.26781698452133,0.10405252462215,5.16376445989918,2013-2014-2015
Ricky Rubio,2.80318707370958,-2.24174967045341,5.04493674416299,2013-2014-2015
Kyle Korver,3.54726308830424,-1.35263551463823,4.89989860294247,2013-2014-2015
James Harden,5.48603541316032,0.8316152572411001,4.65442015591922,2013-2014-2015
George Hill,2.92541373797585,-1.69068446467854,4.616098202654389,2013-2014-2015
Nick Collison,1.7913201893268198,-2.65968466034943,4.45100484967625,2013-2014-2015
Klay Thompson,3.4271504359124196,-1.01638774661435,4.44353818252677,2013-2014-2015
Mike Conley,3.01487450800466,-1.33694534545202,4.35181985345668,2013-2014-2015
Patty Mills,2.15626565402534,-2.08076845403182,4.23703410805716,2013-2014-2015
Dwight Howard,1.39837945556658,-2.76142411600234,4.15980357156892,2013-2014-2015
Tony Allen,0.58511233586959,-3.5459645441793897,4.13107688004898,2013-2014-2015
Kyle Lowry,2.98343016771604,-1.08335610097422,4.066786268690261,2013-2014-2015
John Wall,2.89278499973234,-1.1342310460907201,4.02701604582306,2013-2014-2015
Amir Johnson,2.34745825995281,-1.60538813278705,3.9528463927398603,2013-2014-2015
Vince Carter,1.8539793044398603,-1.9967326733842001,3.8507119778240604,2013-2014-2015
LaMarcus Aldridge,2.65031295698593,-1.17866301177075,3.82897596875668,2013-2014-2015
Metta World Peace,1.9483844126962702,-1.86446011232122,3.8128445250174905,2013-2014-2015
Dirk Nowitzki,3.62848580412673,-0.17254644644165998,3.80103225056839,2013-2014-2015
Jrue Holiday,1.45784627056753,-2.246126095106,3.70397236567353,2013-2014-2015
Matt Barnes,2.50680444068246,-1.16970042990973,3.67650487059219,2013-2014-2015
Tim Duncan,1.59716817122907,-2.04757405337033,3.6447422245993994,2013-2014-2015
Deron Williams,3.6834001177435503,0.0431386188157,3.64026149892785,2013-2014-2015
Danny Green,1.72381925498846,-1.87524584702034,3.5990651020088,2013-2014-2015
Mike Dunleavy,1.45760984170112,-2.12114547728553,3.5787553189866506,2013-2014-2015
Serge Ibaka,1.3960879052583501,-2.06090016938457,3.4569880746429202,2013-2014-2015
DeMarre Carroll,1.55912726929987,-1.8692278142886198,3.4283550835884897,2013-2014-2015
Iman Shumpert,0.90134350605826,-2.50244372342371,3.40378722948197,2013-2014-2015
Patrick Beverley,2.2556151011771197,-1.14219904113369,3.39781414231081,2013-2014-2015
Anthony Davis,2.83452907688016,-0.56164089877761,3.39616997565777,2013-2014-2015
DeAndre Jordan,3.8050085607663404,0.42370739029175003,3.3813011704745906,2013-2014-2015
Damian Lillard,4.45085100774207,1.10625441139965,3.3445965963424205,2013-2014-2015
Khris Middleton,2.5268748565983703,-0.78517817821236,3.31205303481073,2013-2014-2015
Tiago Splitter,-0.22590136183157,-3.49738873065489,3.27148736882332,2013-2014-2015
Eric Bledsoe,-0.13620459026014,-3.38857793066404,3.2523733404038997,2013-2014-2015
Nikola Pekovic,1.56818483244682,-1.65240623030995,3.2205910627567698,2013-2014-2015
