Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Erick Dampier,956,23.79,20-25,3414,3408,-1.893,-1.456,-0.437,-2.917,-1.601,1.025,0.145,0.879,2002
Kelvin Cato,1509,25.58,25-30,3491,3510,-0.954,-0.498,-0.456,-2.308,-1.412,1.354,0.914,0.441,2002
Ervin Johnson,911,20.48,20-25,3030,3040,-2.537,-2.058,-0.479,-2.917,-1.601,0.381,-0.457,0.838,2002
Jarron Collins,2260,20.64,20-25,2791,2810,-3.581,-3.098,-0.483,-2.917,-1.601,-0.663,-1.497,0.833,2002
Rick Brunson,1594,8.81,5-10,967,984,-0.41,0.084,-0.494,-1.88,-0.372,1.47,0.457,1.013,2002
John Starks,317,14.1,10-15,1724,1749,-0.866,-0.367,-0.5,-2.945,-0.641,2.079,0.274,1.804,2002
Randy Livingston,988,13.55,10-15,467,477,-2.517,-1.96,-0.557,-2.945,-0.641,0.428,-1.319,1.747,2002
Steve Kerr,70,11.9,10-15,1530,1517,-1.407,-0.843,-0.564,-2.945,-0.641,1.538,-0.202,1.74,2002
Gary Trent,718,17.83,15-20,2222,2222,-0.497,0.084,-0.581,-2.747,-1.18,2.25,1.263,0.986,2002
Nazr Mohammed,1737,26.46,25-30,4190,4205,-0.403,0.179,-0.582,-2.308,-1.412,1.906,1.59,0.315,2002
Monty Williams,42,18.89,15-20,2639,2668,-1.316,-0.719,-0.596,-2.747,-1.18,1.431,0.46,0.971,2002
Wang Zhi-zhi,1917,10.81,10-15,1249,1254,-1.636,-1.028,-0.608,-2.945,-0.641,1.309,-0.386,1.695,2002
Shawn Kemp,431,16.46,15-20,2393,2397,-1.467,-0.854,-0.612,-2.747,-1.18,1.28,0.326,0.955,2002
Fred Hoiberg,697,17.8,15-20,2650,2634,-0.687,-0.012,-0.676,-2.747,-1.18,2.059,1.168,0.891,2002
Christian Laettner,363,25.33,25-30,2701,2688,-1.858,-1.149,-0.709,-2.308,-1.412,0.451,0.263,0.188,2002
Chucky Atkins,1088,28.87,25-30,4878,4857,-1.737,-0.96,-0.777,-2.308,-1.412,0.571,0.451,0.12,2002
Earl Boykins,1863,11.2,10-15,1428,1420,-0.6,0.187,-0.788,-2.945,-0.641,2.344,0.828,1.516,2002
Brian Shaw,216,10.83,10-15,1672,1669,-1.315,-0.506,-0.809,-2.945,-0.641,1.63,0.135,1.495,2002
Tyson Chandler,2199,19.62,15-20,2651,2673,-0.969,-0.152,-0.816,-2.747,-1.18,1.778,1.027,0.751,2002
Shandon Anderson,1000,19.46,15-20,2941,2955,-3.117,-2.28,-0.837,-2.747,-1.18,-0.37,-1.101,0.73,2002
Etan Thomas,2041,13.2,10-15,1168,1167,-1.445,-0.598,-0.847,-2.945,-0.641,1.499,0.043,1.456,2002
Chris Andersen,2365,10.86,10-15,500,506,-1.96,-1.03,-0.93,-2.945,-0.641,0.985,-0.389,1.374,2002
Chris Gatling,423,15.0,15-20,1490,1479,-2.55,-1.614,-0.936,-2.747,-1.18,0.197,-0.434,0.631,2002
Kurt Thomas,703,33.77,30-35,5209,5212,-2.149,-1.198,-0.951,-1.844,-1.462,-0.306,0.263,-0.569,2002
Emanual Davis,1023,27.68,25-30,1493,1495,-2.81,-1.858,-0.953,-2.308,-1.412,-0.502,-0.446,-0.056,2002
Greg Anthony,21,25.22,25-30,2858,2855,-1.819,-0.839,-0.981,-2.308,-1.412,0.489,0.573,-0.084,2002
Lindsey Hunter,283,19.69,15-20,3342,3336,-2.973,-1.964,-1.008,-2.747,-1.18,-0.226,-0.785,0.559,2002
Donyell Marshall,923,30.16,30-35,3548,3558,-1.92,-0.895,-1.025,-1.844,-1.462,-0.077,0.567,-0.643,2002
Cal Bowdler,1898,11.24,10-15,1129,1127,-1.897,-0.863,-1.034,-2.945,-0.641,1.047,-0.222,1.269,2002
Tom Gugliotta,339,25.77,25-30,2181,2185,-3.585,-2.54,-1.045,-2.308,-1.412,-1.277,-1.129,-0.148,2002
Erick Strickland,1065,20.76,20-25,3415,3424,-2.156,-1.024,-1.132,-2.917,-1.601,0.761,0.577,0.184,2002
Zach Randolph,2216,5.79,5-10,460,464,-1.371,-0.191,-1.18,-1.88,-0.372,0.508,0.181,0.327,2002
Brendan Haywood,2217,20.43,20-25,2287,2292,-3.569,-2.38,-1.189,-2.917,-1.601,-0.651,-0.779,0.128,2002
Mateen Cleaves,2043,4.83,0-5,328,335,-0.905,0.289,-1.194,-1.126,-0.198,0.221,0.487,-0.267,2002
Eddie Griffin,2204,25.97,25-30,3465,3471,-2.316,-1.095,-1.22,-2.308,-1.412,-0.007,0.316,-0.323,2002
Mitch Richmond,782,11.11,10-15,1389,1383,-3.144,-1.92,-1.224,-2.945,-0.641,-0.2,-1.279,1.08,2002
Alan Henderson,673,16.26,15-20,826,813,-3.936,-2.691,-1.245,-2.747,-1.18,-1.189,-1.511,0.322,2002
Jahidi White,1751,18.97,15-20,2475,2480,-2.094,-0.837,-1.256,-2.747,-1.18,0.653,0.343,0.31,2002
Tariq Abdul-Wahad,1505,18.43,15-20,830,832,-2.838,-1.513,-1.324,-2.747,-1.18,-0.091,-0.333,0.243,2002
Kendall Gill,383,21.76,20-25,2601,2609,-3.277,-1.95,-1.328,-2.917,-1.601,-0.36,-0.349,-0.012,2002
Howard Eisley,458,15.65,15-20,1122,1119,-3.569,-2.223,-1.346,-2.747,-1.18,-0.822,-1.043,0.221,2002
Derrick Dial,1760,9.33,5-10,561,561,-2.498,-1.145,-1.354,-1.88,-0.372,-0.619,-0.772,0.154,2002
Kedrick Brown,2208,8.45,5-10,476,479,-2.11,-0.722,-1.388,-1.88,-0.372,-0.231,-0.35,0.12,2002
Courtney Alexander,2042,23.63,20-25,2462,2478,-2.092,-0.696,-1.396,-2.917,-1.601,0.825,0.905,-0.08,2002
Ansu Sesay,1738,15.68,15-20,362,366,-3.114,-1.704,-1.41,-2.747,-1.18,-0.367,-0.524,0.157,2002
Charlie Ward,369,16.79,15-20,1963,1970,-4.001,-2.549,-1.452,-2.747,-1.18,-1.255,-1.369,0.115,2002
Jerome Moiso,2040,4.97,0-5,143,144,-2.034,-0.557,-1.477,-1.126,-0.198,-0.908,-0.359,-0.55,2002
Dean Garrett,1051,5.31,5-10,373,367,-2.019,-0.5,-1.519,-1.88,-0.372,-0.139,-0.128,-0.011,2002
Kenny Satterfield,2261,15.55,15-20,1059,1058,-2.297,-0.728,-1.57,-2.747,-1.18,0.449,0.452,-0.003,2002
Stromile Swift,2031,26.49,25-30,3419,3418,-1.583,-0.006,-1.578,-2.308,-1.412,0.725,1.406,-0.681,2002
Bruno Sundov,1743,3.86,0-5,185,185,-1.926,-0.341,-1.586,-1.126,-0.198,-0.8,-0.142,-0.658,2002
Vinny Del Negro,219,2.59,0-5,9,11,-1.945,-0.342,-1.602,-1.126,-0.198,-0.819,-0.144,-0.675,2002
Walter McCarty,962,12.84,10-15,1780,1800,-2.111,-0.508,-1.604,-2.945,-0.641,0.833,0.133,0.7,2002
Gerald Wallace,2222,7.99,5-10,917,925,-2.001,-0.376,-1.626,-1.88,-0.372,-0.122,-0.003,-0.118,2002
Rodney Buford,1934,28.1,25-30,3382,3398,-0.473,1.184,-1.657,-2.308,-1.412,1.835,2.596,-0.76,2002
Jabari Smith,2074,7.86,5-10,386,382,-2.472,-0.791,-1.681,-1.88,-0.372,-0.592,-0.419,-0.173,2002
Mike Penberthy,2130,3.96,0-5,26,27,-2.077,-0.375,-1.702,-1.126,-0.198,-0.951,-0.177,-0.774,2002
Harold Jamison,1942,7.08,5-10,345,341,-1.694,0.026,-1.72,-1.88,-0.372,0.186,0.398,-0.212,2002
Lawrence Funderburke,1444,12.87,10-15,1463,1471,-2.299,-0.565,-1.734,-2.945,-0.641,0.646,0.077,0.57,2002
Michael Bradley,2214,4.53,0-5,231,234,-1.181,0.561,-1.742,-1.126,-0.198,-0.055,0.759,-0.814,2002
Anthony Johnson,1533,10.77,10-15,954,965,-2.414,-0.667,-1.747,-2.945,-0.641,0.531,-0.026,0.557,2002
Mikki Moore,1630,7.12,5-10,416,421,-1.765,-0.009,-1.756,-1.88,-0.372,0.115,0.363,-0.248,2002
LaPhonso Ellis,111,25.51,25-30,3035,3031,-3.754,-1.99,-1.763,-2.308,-1.412,-1.445,-0.579,-0.866,2002
Jacque Vaughn,1521,22.63,20-25,3565,3565,-2.084,-0.302,-1.781,-2.917,-1.601,0.834,1.299,-0.465,2002
Damone Brown,2245,3.75,0-5,133,144,-2.088,-0.283,-1.805,-1.126,-0.198,-0.962,-0.085,-0.877,2002
Brian Scalabrine,2243,10.41,10-15,590,583,-1.889,-0.073,-1.816,-2.945,-0.641,1.056,0.568,0.488,2002
Michael Curry,688,23.24,20-25,3955,3971,-4.068,-2.25,-1.818,-2.917,-1.601,-1.151,-0.649,-0.502,2002
Dickey Simpkins,54,2.77,0-5,6,7,-2.235,-0.366,-1.868,-1.126,-0.198,-1.109,-0.168,-0.941,2002
Jamal Crawford,2037,20.94,20-25,919,926,-2.82,-0.943,-1.877,-2.917,-1.601,0.098,0.658,-0.561,2002
Shawn Bradley,762,14.29,10-15,1472,1485,-3.222,-1.341,-1.881,-2.945,-0.641,-0.278,-0.7,0.422,2002
Vin Baker,452,31.1,30-35,3416,3409,-2.129,-0.231,-1.899,-1.844,-1.462,-0.286,1.231,-1.517,2002
Rodney White,2206,7.97,5-10,257,257,-2.318,-0.417,-1.901,-1.88,-0.372,-0.438,-0.045,-0.394,2002
Tony Battie,1499,24.6,20-25,4277,4293,-5.67,-3.769,-1.901,-2.917,-1.601,-2.753,-2.168,-0.585,2002
Jamison Brewer,2249,3.19,0-5,101,101,-2.524,-0.611,-1.913,-1.126,-0.198,-1.399,-0.413,-0.986,2002
Sean Rooks,399,11.96,10-15,1369,1356,-3.14,-1.221,-1.92,-2.945,-0.641,-0.196,-0.58,0.384,2002
Calbert Cheaney,384,24.08,20-25,3091,3098,-2.154,-0.221,-1.933,-2.917,-1.601,0.763,1.38,-0.617,2002
Anthony Carter,1853,22.84,20-25,1910,1910,-3.631,-1.665,-1.966,-2.917,-1.601,-0.714,-0.064,-0.65,2002
Tim James,1906,4.55,0-5,74,78,-2.185,-0.219,-1.966,-1.126,-0.198,-1.059,-0.021,-1.038,2002
Maurice Evans,2230,4.3,0-5,95,94,-2.194,-0.227,-1.967,-1.126,-0.198,-1.068,-0.029,-1.039,2002
Patrick Ewing,121,13.84,10-15,1871,1883,-2.48,-0.491,-1.99,-2.945,-0.641,0.464,0.151,0.314,2002
Andrew DeClercq,692,10.4,10-15,1246,1248,-3.212,-1.156,-2.056,-2.945,-0.641,-0.267,-0.515,0.248,2002
Jeryl Sasser,2219,4.89,0-5,65,69,-2.069,-0.013,-2.056,-1.126,-0.198,-0.943,0.185,-1.128,2002
George Lynch,248,19.84,15-20,2217,2226,-5.093,-3.037,-2.057,-2.747,-1.18,-2.347,-1.857,-0.49,2002
Shammond Williams,1742,12.06,10-15,1163,1152,-1.741,0.35,-2.091,-2.945,-0.641,1.204,0.991,0.213,2002
Alvin Jones,2264,5.42,5-10,236,247,-2.283,-0.16,-2.124,-1.88,-0.372,-0.404,0.212,-0.616,2002
Felipe Lopez,1732,8.55,5-10,1146,1159,-1.601,0.53,-2.13,-1.88,-0.372,0.279,0.902,-0.623,2002
Art Long,1609,15.69,15-20,1826,1843,-3.229,-1.09,-2.139,-2.747,-1.18,-0.482,0.09,-0.572,2002
Cedric Henderson,1538,5.79,5-10,146,142,-2.834,-0.691,-2.143,-1.88,-0.372,-0.954,-0.319,-0.635,2002
Brian Cardinal,2073,5.32,5-10,78,80,-2.749,-0.601,-2.148,-1.88,-0.372,-0.87,-0.229,-0.641,2002
Mark Jackson,349,28.83,25-30,4461,4448,-1.704,0.451,-2.155,-2.308,-1.412,0.605,1.862,-1.258,2002
Rusty LaRue,1601,16.36,15-20,1124,1123,-3.089,-0.911,-2.179,-2.747,-1.18,-0.342,0.269,-0.612,2002
Troy Murphy,2211,17.69,15-20,2843,2844,-1.249,0.97,-2.219,-2.747,-1.18,1.498,2.15,-0.652,2002
Samuel Dalembert,2223,5.17,5-10,354,356,-2.479,-0.239,-2.241,-1.88,-0.372,-0.6,0.134,-0.733,2002
Lavor Postell,2068,7.72,5-10,340,341,-3.111,-0.847,-2.264,-1.88,-0.372,-1.232,-0.475,-0.757,2002
Rafer Alston,1747,11.92,10-15,1098,1109,-2.835,-0.569,-2.266,-2.945,-0.641,0.11,0.072,0.038,2002
Larry Robinson,1683,5.44,5-10,20,20,-2.92,-0.646,-2.275,-1.88,-0.372,-1.041,-0.274,-0.767,2002
William Avery,1895,9.3,5-10,499,502,-3.068,-0.785,-2.284,-1.88,-0.372,-1.189,-0.412,-0.776,2002
Greg Foster,323,4.17,0-5,54,53,-2.458,-0.169,-2.289,-1.126,-0.198,-1.332,0.029,-1.361,2002
George McCloud,45,26.55,25-30,3477,3456,-2.06,0.286,-2.346,-2.308,-1.412,0.249,1.698,-1.449,2002
Obinna Ekezie,1918,5.07,5-10,284,281,-2.95,-0.6,-2.35,-1.88,-0.372,-1.071,-0.228,-0.843,2002
Victor Alexander,2349,6.82,5-10,193,193,-2.871,-0.52,-2.351,-1.88,-0.372,-0.991,-0.148,-0.844,2002
Keyon Dooling,2039,11.22,10-15,314,309,-3.595,-1.232,-2.363,-2.945,-0.641,-0.65,-0.59,-0.06,2002
Dion Glover,1901,21.02,20-25,2274,2286,-2.783,-0.411,-2.372,-2.917,-1.601,0.134,1.19,-1.056,2002
Carlos Rogers,435,7.67,5-10,320,323,-2.565,-0.188,-2.378,-1.88,-0.372,-0.685,0.185,-0.87,2002
Ron Mercer,1500,32.41,30-35,3449,3445,-3.922,-1.513,-2.409,-1.844,-1.462,-2.078,-0.051,-2.027,2002
Joel Przybilla,2038,15.86,15-20,2142,2163,-4.469,-2.055,-2.415,-2.747,-1.18,-1.722,-0.875,-0.848,2002
Bobby Simmons,2250,11.32,10-15,636,649,-2.838,-0.402,-2.436,-2.945,-0.641,0.107,0.239,-0.132,2002
Theo Ratliff,689,27.38,25-30,151,150,-5.413,-2.977,-2.436,-2.308,-1.412,-3.104,-1.565,-1.539,2002
Trajan Langdon,1892,10.83,10-15,946,934,-3.721,-1.273,-2.448,-2.945,-0.641,-0.776,-0.632,-0.144,2002
Mengke Bateer,2370,15.1,15-20,771,777,-4.563,-2.103,-2.46,-2.747,-1.18,-1.816,-0.923,-0.893,2002
Leon Smith,1910,7.19,5-10,199,194,-2.829,-0.362,-2.467,-1.88,-0.372,-0.949,0.01,-0.959,2002
Brent Price,85,4.43,0-5,195,198,-2.632,-0.146,-2.486,-1.126,-0.198,-1.507,0.052,-1.558,2002
Jelani McCoy,1741,4.96,0-5,193,207,-2.754,-0.221,-2.533,-1.126,-0.198,-1.628,-0.022,-1.605,2002
Quincy Lewis,1900,13.55,10-15,1035,1032,-4.063,-1.526,-2.537,-2.945,-0.641,-1.118,-0.885,-0.233,2002
Joseph Forte,2218,4.75,0-5,78,75,-2.784,-0.246,-2.538,-1.126,-0.198,-1.658,-0.048,-1.611,2002
Evan Eschmeyer,1915,9.65,5-10,594,598,-3.322,-0.761,-2.561,-1.88,-0.372,-1.443,-0.389,-1.053,2002
Antonio McDyess,686,23.51,20-25,465,459,-4.881,-2.286,-2.595,-2.917,-1.601,-1.964,-0.685,-1.279,2002
Mookie Blaylock,302,17.13,15-20,1137,1149,-4.778,-2.177,-2.601,-2.747,-1.18,-2.031,-0.998,-1.034,2002
Jud Buechler,146,10.28,10-15,1344,1351,-2.421,0.191,-2.612,-2.945,-0.641,0.524,0.832,-0.308,2002
Jake Voskuhl,2063,15.27,15-20,1715,1704,-3.621,-1.008,-2.613,-2.747,-1.18,-0.874,0.172,-1.046,2002
Tremaine Fowlkes,1762,15.48,15-20,630,636,-4.33,-1.701,-2.629,-2.747,-1.18,-1.583,-0.522,-1.062,2002
Dee Brown,244,9.4,5-10,136,135,-3.393,-0.758,-2.635,-1.88,-0.372,-1.513,-0.386,-1.128,2002
A.J. Guyton,2062,13.42,10-15,1142,1137,-3.036,-0.368,-2.668,-2.945,-0.641,-0.091,0.273,-0.364,2002
Adonal Foyle,1502,18.8,15-20,2897,2925,-4.326,-1.643,-2.683,-2.747,-1.18,-1.579,-0.463,-1.116,2002
Vitaly Potapenko,958,17.01,15-20,2587,2586,-3.524,-0.839,-2.685,-2.747,-1.18,-0.777,0.341,-1.118,2002
Doug Overton,77,7.3,5-10,250,250,-3.567,-0.88,-2.687,-1.88,-0.372,-1.687,-0.507,-1.18,2002
Don Reid,690,10.48,10-15,1518,1518,-4.28,-1.585,-2.695,-2.945,-0.641,-1.336,-0.944,-0.392,2002
Chucky Brown,359,5.11,5-10,194,195,-3.589,-0.89,-2.699,-1.88,-0.372,-1.709,-0.518,-1.192,2002
Will Solomon,2226,14.25,10-15,1678,1690,-2.975,-0.255,-2.72,-2.945,-0.641,-0.03,0.386,-0.417,2002
Jason Hart,2078,9.26,5-10,162,170,-3.414,-0.684,-2.73,-1.88,-0.372,-1.534,-0.312,-1.222,2002
Marc Jackson,1531,12.77,10-15,952,952,-3.511,-0.748,-2.763,-2.945,-0.641,-0.566,-0.107,-0.459,2002
Tracy Murray,145,11.82,10-15,880,881,-2.52,0.278,-2.798,-2.945,-0.641,0.425,0.919,-0.494,2002
Mark Pope,998,9.45,5-10,826,826,-2.694,0.109,-2.803,-1.88,-0.372,-0.814,0.481,-1.295,2002
Eldridge Recasner,695,5.48,5-10,62,65,-3.626,-0.823,-2.803,-1.88,-0.372,-1.746,-0.45,-1.295,2002
Carlos Arroyo,2306,10.0,5-10,691,710,-2.822,-0.01,-2.811,-1.88,-0.372,-0.942,0.362,-1.304,2002
Mark Bryant,95,6.73,5-10,548,562,-3.478,-0.661,-2.817,-1.88,-0.372,-1.599,-0.289,-1.31,2002
Johnny Newman,271,15.42,15-20,1483,1502,-4.443,-1.623,-2.82,-2.747,-1.18,-1.697,-0.443,-1.253,2002
Brandon Armstrong,2220,5.57,5-10,368,370,-3.026,-0.201,-2.826,-1.88,-0.372,-1.147,0.172,-1.318,2002
Joe Crispin,2343,7.36,5-10,295,293,-3.134,-0.303,-2.831,-1.88,-0.372,-1.254,0.069,-1.323,2002
Loren Woods,2254,8.6,5-10,976,981,-2.752,0.128,-2.88,-1.88,-0.372,-0.873,0.5,-1.373,2002
Donny Marshall,681,5.93,5-10,249,255,-3.138,-0.254,-2.884,-1.88,-0.372,-1.259,0.118,-1.377,2002
DeShawn Stevenson,2052,16.88,15-20,2153,2150,-2.421,0.49,-2.912,-2.747,-1.18,0.325,1.67,-1.345,2002
DeSagana Diop,2205,6.08,5-10,217,210,-3.239,-0.318,-2.92,-1.88,-0.372,-1.359,0.054,-1.413,2002
Reggie Slater,1073,5.93,5-10,91,88,-3.397,-0.411,-2.986,-1.88,-0.372,-1.517,-0.039,-1.478,2002
Antonio Harvey,176,9.52,5-10,89,90,-3.593,-0.544,-3.049,-1.88,-0.372,-1.713,-0.172,-1.541,2002
Sean Marks,1752,15.21,15-20,589,589,-5.286,-2.235,-3.051,-2.747,-1.18,-2.539,-1.055,-1.484,2002
Felton Spencer,280,7.76,5-10,473,468,-4.187,-1.137,-3.051,-1.88,-0.372,-2.308,-0.764,-1.543,2002
Charles Smith,1520,19.06,15-20,2211,2224,-3.727,-0.675,-3.052,-2.747,-1.18,-0.981,0.505,-1.485,2002
Erick Barkley,2057,11.91,10-15,417,419,-4.18,-1.092,-3.088,-2.945,-0.641,-1.236,-0.451,-0.785,2002
Grant Long,3,28.3,25-30,3570,3598,-4.238,-1.128,-3.111,-2.308,-1.412,-1.93,0.284,-2.214,2002
Ratko Varda,2237,5.65,5-10,11,12,-3.734,-0.619,-3.115,-1.88,-0.372,-1.854,-0.247,-1.607,2002
Zendon Hamilton,1985,15.67,15-20,1614,1609,-2.345,0.784,-3.129,-2.747,-1.18,0.402,1.963,-1.562,2002
Primoz Brezec,2056,7.3,5-10,293,293,-3.784,-0.647,-3.137,-1.88,-0.372,-1.904,-0.275,-1.629,2002
Kenny Thomas,1903,34.46,30-35,4496,4503,-3.522,-0.38,-3.142,-1.844,-1.462,-1.679,1.081,-2.76,2002
Mamadou N'diaye,2055,9.35,5-10,83,85,-4.027,-0.884,-3.144,-1.88,-0.372,-2.148,-0.512,-1.636,2002
Chris Crawford,1544,18.72,15-20,250,250,-5.395,-2.246,-3.149,-2.747,-1.18,-2.648,-1.066,-1.582,2002
Steve Goodrich,1864,5.49,5-10,94,94,-3.828,-0.67,-3.158,-1.88,-0.372,-1.948,-0.297,-1.651,2002
Norman Richardson,2369,6.22,5-10,128,129,-3.618,-0.453,-3.165,-1.88,-0.372,-1.738,-0.08,-1.658,2002
Kwame Brown,2198,14.34,10-15,1539,1554,-3.132,0.044,-3.176,-2.945,-0.641,-0.187,0.685,-0.872,2002
Robert Traylor,1714,11.11,10-15,1409,1408,-3.567,-0.376,-3.191,-2.945,-0.641,-0.622,0.265,-0.887,2002
Jeff Trepagnier,2244,6.34,5-10,162,159,-4.152,-0.945,-3.207,-1.88,-0.372,-2.273,-0.573,-1.699,2002
Eddy Curry,2201,15.98,15-20,2183,2201,-3.095,0.128,-3.224,-2.747,-1.18,-0.349,1.308,-1.657,2002
Charlie Bell,2294,6.0,5-10,81,84,-3.461,-0.227,-3.233,-1.88,-0.372,-1.581,0.145,-1.726,2002
Tony Massenburg,763,17.05,15-20,2351,2356,-2.773,0.46,-3.233,-2.747,-1.18,-0.027,1.639,-1.666,2002
Kevin Willis,788,16.66,15-20,1570,1559,-4.586,-1.344,-3.242,-2.747,-1.18,-1.839,-0.164,-1.675,2002
Kirk Haston,2213,5.15,5-10,170,167,-3.961,-0.712,-3.249,-1.88,-0.372,-2.081,-0.34,-1.741,2002
Ira Bowman,1085,9.71,5-10,55,55,-4.108,-0.856,-3.252,-1.88,-0.372,-2.229,-0.484,-1.745,2002
Vonteego Cummings,1907,8.54,5-10,952,969,-2.735,0.524,-3.259,-1.88,-0.372,-0.855,0.896,-1.751,2002
Samaki Walker,955,23.96,20-25,3586,3605,-4.612,-1.348,-3.264,-2.917,-1.601,-1.695,0.253,-1.948,2002
Mark Blount,1548,9.45,5-10,886,873,-3.148,0.13,-3.278,-1.88,-0.372,-1.269,0.502,-1.771,2002
Michael Doleac,1720,16.87,15-20,1333,1342,-3.649,-0.346,-3.303,-2.747,-1.18,-0.902,0.834,-1.736,2002
Michael Stewart,1565,8.3,5-10,180,179,-4.213,-0.9,-3.313,-1.88,-0.372,-2.333,-0.528,-1.805,2002
Corie Blount,916,19.85,15-20,2839,2874,-3.725,-0.411,-3.314,-2.747,-1.18,-0.979,0.769,-1.747,2002
Vladimir Stepania,1735,13.18,10-15,1612,1614,-4.056,-0.738,-3.318,-2.945,-0.641,-1.111,-0.097,-1.014,2002
Calvin Booth,1916,18.53,15-20,522,515,-4.887,-1.543,-3.344,-2.747,-1.18,-2.14,-0.363,-1.777,2002
Randy Brown,753,5.85,5-10,11,10,-4.121,-0.763,-3.357,-1.88,-0.372,-2.241,-0.391,-1.85,2002
Cherokee Parks,685,5.54,5-10,540,546,-2.954,0.422,-3.376,-1.88,-0.372,-1.074,0.794,-1.869,2002
John Wallace,961,10.54,10-15,960,954,-2.474,0.907,-3.382,-2.945,-0.641,0.471,1.548,-1.078,2002
Sam Mack,694,13.39,10-15,305,292,-4.777,-1.351,-3.426,-2.945,-0.641,-1.832,-0.71,-1.123,2002
Terence Morris,2242,16.4,15-20,2060,2061,-2.873,0.559,-3.432,-2.747,-1.18,-0.127,1.739,-1.865,2002
Mark Strickland,1110,14.25,10-15,1276,1285,-3.954,-0.517,-3.437,-2.945,-0.641,-1.009,0.124,-1.133,2002
Amal McCaskill,1043,5.67,5-10,308,313,-3.779,-0.333,-3.446,-1.88,-0.372,-1.899,0.039,-1.938,2002
Raja Bell,1952,12.06,10-15,1709,1736,-4.009,-0.561,-3.448,-2.945,-0.641,-1.064,0.08,-1.144,2002
Robert Pack,123,15.86,15-20,491,497,-4.913,-1.461,-3.452,-2.747,-1.18,-2.166,-0.281,-1.885,2002
Mitchell Butler,348,8.16,5-10,166,174,-3.704,-0.237,-3.467,-1.88,-0.372,-1.825,0.135,-1.96,2002
Jaren Jackson,1114,15.99,15-20,297,294,-4.906,-1.426,-3.481,-2.747,-1.18,-2.16,-0.246,-1.914,2002
Mike James,2229,7.84,5-10,218,222,-3.861,-0.354,-3.507,-1.88,-0.372,-1.981,0.018,-1.999,2002
Scott Williams,281,17.94,15-20,1372,1384,-4.791,-1.201,-3.59,-2.747,-1.18,-2.045,-0.022,-2.023,2002
Daniel Santiago,2091,8.11,5-10,48,47,-4.438,-0.805,-3.633,-1.88,-0.372,-2.558,-0.432,-2.126,2002
Jason Caffey,679,12.38,10-15,524,528,-4.582,-0.873,-3.709,-2.945,-0.641,-1.637,-0.232,-1.405,2002
Steven Hunter,2212,9.7,5-10,1016,1033,-3.419,0.326,-3.745,-1.88,-0.372,-1.539,0.698,-2.237,2002
Alton Ford,2228,8.48,5-10,864,862,-2.774,1.005,-3.779,-1.88,-0.372,-0.894,1.377,-2.272,2002
Danny Manning,330,13.51,10-15,1086,1074,-4.252,-0.346,-3.906,-2.945,-0.641,-1.307,0.295,-1.602,2002
Milt Palacio,1960,11.46,10-15,1458,1477,-3.944,0.051,-3.994,-2.945,-0.641,-0.999,0.692,-1.691,2002
Darrick Martin,239,7.47,5-10,44,43,-4.397,-0.387,-4.01,-1.88,-0.372,-2.517,-0.015,-2.502,2002
Charles Oakley,891,24.29,20-25,2561,2554,-5.39,-1.368,-4.022,-2.917,-1.601,-2.473,0.233,-2.705,2002
Matt Geiger,761,8.8,5-10,64,64,-4.585,-0.56,-4.024,-1.88,-0.372,-2.705,-0.188,-2.517,2002
Travis Knight,969,8.77,5-10,795,795,-4.175,-0.141,-4.035,-1.88,-0.372,-2.296,0.232,-2.527,2002
Dean Oliver,2352,6.95,5-10,292,287,-4.352,-0.299,-4.053,-1.88,-0.372,-2.473,0.073,-2.546,2002
Jermaine Jackson,1983,11.58,10-15,535,537,-4.566,-0.43,-4.137,-2.945,-0.641,-1.621,0.212,-1.833,2002
Malik Allen,2124,13.4,10-15,302,300,-5.34,-1.198,-4.142,-2.945,-0.641,-2.395,-0.557,-1.838,2002
Ernest Brown,2081,7.14,5-10,38,37,-4.693,-0.469,-4.223,-1.88,-0.372,-2.813,-0.097,-2.716,2002
Tang Hamilton,2347,10.88,10-15,182,181,-5.736,-1.513,-4.223,-2.945,-0.641,-2.791,-0.872,-1.92,2002
Shawnelle Scott,1035,11.87,10-15,479,473,-5.444,-1.21,-4.234,-2.945,-0.641,-2.499,-0.569,-1.93,2002
Antonis Fotsis,2238,11.33,10-15,618,614,-5.197,-0.816,-4.381,-2.945,-0.641,-2.252,-0.175,-2.077,2002
Dalibor Bagaric,2053,12.7,10-15,1213,1207,-3.619,0.819,-4.438,-2.945,-0.641,-0.674,1.46,-2.135,2002
Stephen Jackson,1536,9.82,5-10,455,444,-5.346,-0.841,-4.504,-1.88,-0.372,-3.466,-0.469,-2.997,2002
Matt Bullard,672,11.3,10-15,661,665,-5.305,-0.763,-4.542,-2.945,-0.641,-2.36,-0.122,-2.238,2002
Elliot Perry,386,23.8,20-25,88,88,-7.508,-2.951,-4.557,-2.917,-1.601,-4.591,-1.35,-3.24,2002
Ruben Boumtje-Boumtje,2257,7.42,5-10,463,466,-4.258,0.321,-4.579,-1.88,-0.372,-2.379,0.693,-3.071,2002
Bryant Stith,179,13.26,10-15,1245,1247,-4.738,0.042,-4.78,-2.945,-0.641,-1.794,0.683,-2.476,2002
