Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Derrick Rose,201565,31.78,30-35,4163,4159,0.267,0.164,0.103,-0.84,-1.909,1.107,2.073,-0.966,2016
Andrew Bogut,101106,20.73,20-25,3676,3695,-3.769,-3.866,0.097,-2.192,-1.839,-1.576,-2.027,0.451,2016
Salah Mejri,1626257,11.68,10-15,913,909,-2.277,-2.362,0.085,-1.931,-1.174,-0.346,-1.188,0.842,2016
Mario Hezonja,1626209,17.88,15-20,2842,2833,-0.485,-0.561,0.076,-1.905,-1.58,1.42,1.019,0.402,2016
C.J. Watson,201228,19.87,15-20,1354,1351,-0.722,-0.786,0.064,-1.905,-1.58,1.183,0.794,0.39,2016
Chris Johnson,203187,12.24,10-15,1626,1661,-2.059,-2.118,0.058,-1.931,-1.174,-0.128,-0.943,0.815,2016
Dahntay Jones,2563,42.35,40+,169,171,-0.635,-0.688,0.053,-0.332,-0.341,-0.303,-0.347,0.044,2016
Andrew Nicholson,203094,14.69,10-15,1623,1616,-2.244,-2.295,0.052,-1.931,-1.174,-0.313,-1.121,0.809,2016
Elijah Millsap,202407,8.64,5-10,332,339,-1.578,-1.625,0.048,-1.402,-0.74,-0.176,-0.885,0.709,2016
Mirza Teletovic,203141,21.34,20-25,3496,3502,1.556,1.515,0.041,-2.192,-1.839,3.749,3.354,0.394,2016
Norris Cole,202708,26.63,25-30,2414,2429,-0.61,-0.632,0.022,-1.461,-1.662,0.851,1.031,-0.18,2016
Gerald Henderson,201945,19.88,15-20,3296,3301,-0.88,-0.898,0.018,-1.905,-1.58,1.025,0.681,0.344,2016
Kent Bazemore,203145,27.77,25-30,4867,4868,-0.661,-0.654,-0.007,-1.461,-1.662,0.8,1.008,-0.208,2016
Langston Galloway,204038,24.8,20-25,3941,3953,-0.882,-0.865,-0.017,-2.192,-1.839,1.31,0.974,0.336,2016
Beno Udrih,2757,16.08,15-20,1372,1369,-1.653,-1.623,-0.03,-1.905,-1.58,0.252,-0.043,0.295,2016
Anthony Tolliver,201229,18.62,15-20,2660,2653,-0.847,-0.808,-0.039,-1.905,-1.58,1.059,0.772,0.287,2016
Ed Davis,202334,20.79,20-25,3740,3725,-1.554,-1.46,-0.094,-2.192,-1.839,0.638,0.379,0.259,2016
Anthony Morrow,201627,13.62,10-15,2016,1996,0.33,0.439,-0.109,-1.931,-1.174,2.261,1.613,0.648,2016
Meyers Leonard,203086,21.85,20-25,2651,2607,-0.282,-0.145,-0.136,-2.192,-1.839,1.911,1.694,0.217,2016
Bismack Biyombo,202687,22.05,20-25,4382,4410,-2.615,-2.478,-0.137,-2.192,-1.839,-0.422,-0.639,0.216,2016
Donald Sloan,202388,21.6,20-25,2612,2619,-0.524,-0.374,-0.15,-2.192,-1.839,1.668,1.465,0.203,2016
Lance Stephenson,202362,19.89,15-20,2892,2883,0.487,0.641,-0.155,-1.905,-1.58,2.392,2.221,0.171,2016
Jeff Teague,201952,28.54,25-30,5148,5139,-0.766,-0.591,-0.174,-1.461,-1.662,0.695,1.071,-0.376,2016
Maurice Harkless,203090,18.68,15-20,3488,3486,-1.03,-0.849,-0.181,-1.905,-1.58,0.876,0.731,0.145,2016
Zaza Pachulia,2585,26.37,25-30,4003,4023,-1.855,-1.67,-0.186,-1.461,-1.662,-0.394,-0.007,-0.387,2016
Steve Novak,200779,4.43,0-5,94,96,-1.221,-1.016,-0.205,-0.868,-0.409,-0.353,-0.607,0.254,2016
Jason Smith,201160,15.54,15-20,2359,2365,-1.0,-0.786,-0.214,-1.905,-1.58,0.906,0.794,0.112,2016
Terrence Ross,203082,23.94,20-25,3954,3936,-1.357,-1.121,-0.236,-2.192,-1.839,0.836,0.719,0.117,2016
Tarik Black,204028,12.71,10-15,987,981,-1.973,-1.733,-0.239,-1.931,-1.174,-0.042,-0.559,0.518,2016
Aaron Gordon,203932,23.89,20-25,3735,3736,-0.862,-0.592,-0.27,-2.192,-1.839,1.33,1.247,0.083,2016
Will Barton,203115,28.7,25-30,4668,4657,1.144,1.422,-0.278,-1.461,-1.662,2.605,3.084,-0.479,2016
Cleanthony Early,203921,9.05,5-10,293,298,-2.089,-1.809,-0.28,-1.402,-0.74,-0.687,-1.068,0.381,2016
Sasha Vujacic,2756,14.89,10-15,1792,1796,-1.227,-0.936,-0.292,-1.931,-1.174,0.704,0.239,0.465,2016
Jon Leuer,202720,18.74,15-20,2611,2612,-1.041,-0.723,-0.318,-1.905,-1.58,0.864,0.856,0.008,2016
Richaun Holmes,1626158,13.76,10-15,1451,1436,-0.59,-0.257,-0.333,-1.931,-1.174,1.341,0.917,0.424,2016
Tim Frazier,204025,14.53,10-15,1469,1479,-0.67,-0.33,-0.34,-1.931,-1.174,1.261,0.844,0.417,2016
Tyler Johnson,204020,23.96,20-25,1746,1751,-2.493,-2.135,-0.358,-2.192,-1.839,-0.3,-0.296,-0.004,2016
Donatas Motiejunas,202700,14.78,10-15,1309,1314,-3.463,-3.068,-0.395,-1.931,-1.174,-1.532,-1.893,0.361,2016
Ray McCallum,203492,11.57,10-15,912,915,-1.305,-0.899,-0.406,-1.931,-1.174,0.626,0.275,0.351,2016
Greg Monroe,202328,29.29,25-30,4529,4520,0.413,0.826,-0.414,-1.461,-1.662,1.874,2.489,-0.615,2016
Vince Carter,1713,16.76,15-20,2182,2174,-0.866,-0.421,-0.445,-1.905,-1.58,1.039,1.158,-0.119,2016
Kyle O'Quinn,203124,11.76,10-15,1492,1494,-1.031,-0.567,-0.464,-1.931,-1.174,0.9,0.608,0.292,2016
Alan Anderson,101187,14.78,10-15,395,392,-2.635,-2.169,-0.466,-1.931,-1.174,-0.704,-0.995,0.291,2016
Nick Collison,2555,11.85,10-15,1533,1540,-2.473,-1.987,-0.486,-1.931,-1.174,-0.542,-0.813,0.271,2016
Anthony Brown,1626148,20.64,20-25,1198,1190,-3.194,-2.706,-0.488,-2.192,-1.839,-1.002,-0.867,-0.135,2016
Jabari Parker,203953,31.68,30-35,4713,4718,0.046,0.54,-0.493,-0.84,-1.909,0.886,2.449,-1.563,2016
Hollis Thompson,203138,27.97,25-30,4387,4351,0.74,1.311,-0.572,-1.461,-1.662,2.201,2.974,-0.773,2016
Devin Harris,2734,20.01,20-25,2775,2789,-2.241,-1.67,-0.572,-2.192,-1.839,-0.049,0.17,-0.219,2016
T.J. McConnell,204456,19.83,15-20,3239,3250,0.345,0.932,-0.587,-1.905,-1.58,2.251,2.512,-0.261,2016
JaMychal Green,203210,18.54,15-20,3019,3007,-0.571,0.022,-0.593,-1.905,-1.58,1.334,1.601,-0.267,2016
Willie Cauley-Stein,1626161,21.39,20-25,2906,2914,-0.068,0.533,-0.601,-2.192,-1.839,2.125,2.373,-0.248,2016
D.J. Augustin,201571,18.99,15-20,2315,2333,-0.511,0.096,-0.607,-1.905,-1.58,1.394,1.675,-0.281,2016
Trey Lyles,1626168,17.28,15-20,2588,2594,-1.265,-0.637,-0.628,-1.905,-1.58,0.64,0.943,-0.302,2016
Darrun Hilliard,1626199,10.08,10-15,752,756,-1.974,-1.338,-0.636,-1.931,-1.174,-0.043,-0.164,0.12,2016
Xavier Munford,204098,17.45,15-20,646,652,-2.492,-1.817,-0.675,-1.905,-1.58,-0.587,-0.238,-0.349,2016
Dorell Wright,2748,,0-5,34,37,-1.666,-0.975,-0.691,-0.868,-0.409,-0.798,-0.566,-0.232,2016
James Johnson,201949,16.24,15-20,1966,1969,-2.444,-1.709,-0.734,-1.905,-1.58,-0.538,-0.13,-0.408,2016
Steve Blake,2581,17.01,15-20,2029,2038,-1.486,-0.751,-0.735,-1.905,-1.58,0.419,0.828,-0.409,2016
Sasha Kaun,201619,3.82,0-5,192,192,-1.586,-0.818,-0.768,-0.868,-0.409,-0.718,-0.409,-0.309,2016
Jameer Nelson,2749,26.56,25-30,2015,2011,-1.003,-0.218,-0.784,-1.461,-1.662,0.459,1.444,-0.986,2016
Coty Clarke,1626262,1.93,0-5,12,10,-1.483,-0.691,-0.791,-0.868,-0.409,-0.615,-0.282,-0.332,2016
Nazr Mohammed,1737,3.89,0-5,58,58,-2.044,-1.253,-0.791,-0.868,-0.409,-1.176,-0.844,-0.332,2016
T.J. Warren,203933,22.77,20-25,2215,2198,-1.199,-0.408,-0.791,-2.192,-1.839,0.993,1.431,-0.437,2016
Kostas Papanikolaou,203123,11.31,10-15,565,565,-3.219,-2.418,-0.801,-1.931,-1.174,-1.288,-1.244,-0.045,2016
Andrew Goudelock,202726,6.21,5-10,126,130,-2.395,-1.58,-0.815,-1.402,-0.74,-0.993,-0.84,-0.153,2016
Amar'e Stoudemire,2405,14.66,10-15,1648,1641,-2.059,-1.238,-0.822,-1.931,-1.174,-0.128,-0.063,-0.065,2016
Chase Budinger,201978,14.09,10-15,1889,1892,-0.509,0.322,-0.831,-1.931,-1.174,1.422,1.496,-0.074,2016
Mike Dunleavy,2399,22.67,20-25,1397,1396,-1.23,-0.387,-0.843,-2.192,-1.839,0.963,1.452,-0.49,2016
Jarnell Stokes,203950,2.65,0-5,35,33,-1.706,-0.855,-0.851,-0.868,-0.409,-0.838,-0.446,-0.392,2016
Seth Curry,203552,15.72,15-20,1424,1421,-1.377,-0.514,-0.863,-1.905,-1.58,0.529,1.066,-0.537,2016
Al Jefferson,2744,23.33,20-25,2481,2493,-3.195,-2.327,-0.868,-2.192,-1.839,-1.003,-0.488,-0.515,2016
Jordan Mickey,1626175,3.57,0-5,131,132,-1.785,-0.914,-0.871,-0.868,-0.409,-0.917,-0.505,-0.412,2016
Trey Burke,203504,21.34,20-25,2571,2549,-1.812,-0.925,-0.886,-2.192,-1.839,0.381,0.914,-0.533,2016
Josh Huestis,203962,11.0,10-15,128,126,-3.313,-2.394,-0.919,-1.931,-1.174,-1.382,-1.22,-0.162,2016
Jerami Grant,203924,26.84,25-30,4162,4216,-1.342,-0.422,-0.92,-1.461,-1.662,0.119,1.24,-1.121,2016
Corey Brewer,201147,20.35,20-25,3607,3635,-2.239,-1.312,-0.927,-2.192,-1.839,-0.047,0.528,-0.574,2016
CJ Miles,101139,22.87,20-25,3189,3187,-0.726,0.202,-0.928,-2.192,-1.839,1.467,2.042,-0.575,2016
Paul Pierce,1718,18.1,15-20,2557,2537,-1.666,-0.734,-0.931,-1.905,-1.58,0.24,0.845,-0.605,2016
Richard Jefferson,2210,17.91,15-20,3269,3279,-1.081,-0.149,-0.932,-1.905,-1.58,0.824,1.43,-0.606,2016
Jordan Hamilton,202706,27.61,25-30,604,606,-1.523,-0.582,-0.941,-1.461,-1.662,-0.062,1.08,-1.142,2016
John Holland,204066,,0-5,2,3,-1.809,-0.847,-0.962,-0.868,-0.409,-0.941,-0.438,-0.503,2016
Erick Green,203475,4.68,0-5,82,80,-1.272,-0.307,-0.965,-0.868,-0.409,-0.404,0.102,-0.506,2016
Pablo Prigioni,203143,13.94,10-15,1660,1666,-2.314,-1.346,-0.968,-1.931,-1.174,-0.383,-0.172,-0.211,2016
Alan Williams,1626210,6.82,5-10,150,149,-1.824,-0.843,-0.98,-1.402,-0.74,-0.421,-0.103,-0.319,2016
Jason Thompson,201574,10.03,10-15,1033,1036,-1.441,-0.46,-0.981,-1.931,-1.174,0.49,0.714,-0.224,2016
Metta World Peace,1897,16.85,15-20,1147,1155,-3.576,-2.593,-0.984,-1.905,-1.58,-1.671,-1.013,-0.658,2016
Sam Dekker,1626155,2.05,0-5,14,17,-1.676,-0.679,-0.997,-0.868,-0.409,-0.808,-0.27,-0.538,2016
Keith Appling,203951,5.37,5-10,55,53,-2.692,-1.691,-1.002,-1.402,-0.74,-1.29,-0.95,-0.34,2016
J.J. Barea,200826,22.53,20-25,3489,3480,0.968,1.974,-1.006,-2.192,-1.839,3.161,3.813,-0.653,2016
Bryce Dejean-Jones,1626214,19.9,15-20,551,554,-3.406,-2.391,-1.015,-1.905,-1.58,-1.501,-0.812,-0.689,2016
Joakim Noah,201149,21.91,20-25,1255,1272,-3.738,-2.719,-1.019,-2.192,-1.839,-1.545,-0.879,-0.666,2016
Jodie Meeks,201975,14.5,10-15,83,80,-3.404,-2.349,-1.055,-1.931,-1.174,-1.473,-1.175,-0.298,2016
Thanasis Antetokounmpo,203648,3.12,0-5,13,13,-1.713,-0.647,-1.066,-0.868,-0.409,-0.845,-0.238,-0.607,2016
Doug McDermott,203926,22.97,20-25,3766,3713,-0.54,0.548,-1.088,-2.192,-1.839,1.652,2.387,-0.734,2016
Lucas Nogueira,203512,7.75,5-10,485,496,-1.443,-0.341,-1.102,-1.402,-0.74,-0.041,0.399,-0.44,2016
Damjan Rudez,204014,8.4,5-10,546,546,-1.415,-0.305,-1.11,-1.402,-0.74,-0.013,0.435,-0.448,2016
Tibor Pleiss,202353,6.8,5-10,147,150,-2.068,-0.95,-1.118,-1.402,-0.74,-0.665,-0.209,-0.456,2016
JJ O'Brien,1626266,3.13,0-5,14,13,-1.804,-0.676,-1.127,-0.868,-0.409,-0.936,-0.267,-0.669,2016
Lou Williams,101150,28.46,25-30,3842,3846,1.03,2.16,-1.131,-1.461,-1.662,2.491,3.823,-1.332,2016
Axel Toupane,1626253,14.54,10-15,606,605,-1.687,-0.542,-1.146,-1.931,-1.174,0.243,0.632,-0.389,2016
Jeremy Evans,202379,8.38,5-10,512,525,-2.348,-1.201,-1.147,-1.402,-0.74,-0.945,-0.461,-0.485,2016
Duje Dukan,1626251,24.23,20-25,51,50,-4.653,-3.496,-1.157,-2.192,-1.839,-2.461,-1.657,-0.804,2016
Branden Dawson,1626183,4.81,0-5,53,53,-1.576,-0.415,-1.16,-0.868,-0.409,-0.707,-0.006,-0.702,2016
Nemanja Bjelica,202357,17.91,15-20,2139,2154,-1.6,-0.439,-1.161,-1.905,-1.58,0.305,1.141,-0.835,2016
Alex Stepheson,1627293,9.02,5-10,147,146,-2.609,-1.438,-1.171,-1.402,-0.74,-1.206,-0.698,-0.509,2016
Jorge Gutierrez,203268,5.27,5-10,156,149,-2.061,-0.888,-1.173,-1.402,-0.74,-0.658,-0.148,-0.511,2016
Cliff Alexander,1626146,4.49,0-5,71,72,-1.867,-0.662,-1.205,-0.868,-0.409,-0.999,-0.252,-0.747,2016
Dwight Powell,203939,14.37,10-15,2081,2108,-3.377,-2.157,-1.22,-1.931,-1.174,-1.446,-0.983,-0.463,2016
Alexis Ajinca,201582,14.59,10-15,1730,1736,-2.968,-1.739,-1.23,-1.931,-1.174,-1.037,-0.565,-0.473,2016
Devyn Marble,203906,8.88,5-10,510,508,-2.368,-1.136,-1.232,-1.402,-0.74,-0.966,-0.396,-0.57,2016
Dewayne Dedmon,203473,12.15,10-15,1412,1406,-2.241,-1.008,-1.234,-1.931,-1.174,-0.31,0.167,-0.477,2016
Pat Connaughton,1626192,4.22,0-5,295,293,-2.104,-0.862,-1.242,-0.868,-0.409,-1.236,-0.453,-0.783,2016
Aaron Harrison,1626151,4.44,0-5,211,210,-1.72,-0.477,-1.243,-0.868,-0.409,-0.852,-0.067,-0.784,2016
Kelly Oubre Jr.,1626162,10.66,10-15,1386,1402,-1.631,-0.378,-1.253,-1.931,-1.174,0.3,0.796,-0.497,2016
Cory Jefferson,203928,6.26,5-10,103,103,-2.655,-1.392,-1.263,-1.402,-0.74,-1.252,-0.652,-0.601,2016
Marreese Speights,201578,11.56,10-15,2104,2105,-1.997,-0.734,-1.263,-1.931,-1.174,-0.066,0.44,-0.506,2016
Jordan Farmar,200770,24.27,20-25,785,779,-3.634,-2.369,-1.264,-2.192,-1.839,-1.441,-0.53,-0.911,2016
Eric Moreland,203961,5.95,5-10,101,100,-2.616,-1.345,-1.271,-1.402,-0.74,-1.214,-0.605,-0.609,2016
Nerlens Noel,203457,29.33,25-30,3941,3956,-2.055,-0.781,-1.274,-1.461,-1.662,-0.594,0.881,-1.475,2016
Kobe Bryant,977,28.23,25-30,3779,3782,0.127,1.426,-1.299,-1.461,-1.662,1.588,3.089,-1.501,2016
Jarell Martin,1626185,14.06,10-15,837,840,-2.251,-0.952,-1.299,-1.931,-1.174,-0.32,0.222,-0.542,2016
Willie Reed,203186,10.91,10-15,842,847,-2.944,-1.602,-1.342,-1.931,-1.174,-1.013,-0.428,-0.586,2016
Anderson Varejao,2760,9.35,5-10,1169,1174,-1.899,-0.521,-1.378,-1.402,-0.74,-0.497,0.219,-0.716,2016
Bojan Bogdanovic,202711,26.77,25-30,4173,4188,0.607,1.995,-1.388,-1.461,-1.662,2.068,3.658,-1.589,2016
Myles Turner,1626167,22.79,20-25,3136,3138,-3.164,-1.772,-1.392,-2.192,-1.839,-0.972,0.067,-1.039,2016
Shayne Whittington,203963,5.82,5-10,78,81,-3.002,-1.604,-1.398,-1.402,-0.74,-1.599,-0.863,-0.736,2016
Jason Terry,1891,17.47,15-20,2803,2779,-0.54,0.861,-1.401,-1.905,-1.58,1.366,2.441,-1.075,2016
Frank Kaminsky,1626163,21.08,20-25,3728,3742,-1.868,-0.455,-1.413,-2.192,-1.839,0.324,1.384,-1.06,2016
Joel Anthony,201202,5.04,5-10,170,171,-2.487,-1.056,-1.431,-1.402,-0.74,-1.085,-0.316,-0.769,2016
Joe Harris,203925,3.02,0-5,32,33,-1.647,-0.21,-1.437,-0.868,-0.409,-0.779,0.199,-0.978,2016
Jordan Adams,203919,7.33,5-10,32,31,-2.81,-1.366,-1.444,-1.402,-0.74,-1.408,-0.626,-0.782,2016
Kris Humphries,2743,15.75,15-20,1813,1828,-1.745,-0.3,-1.444,-1.905,-1.58,0.161,1.279,-1.118,2016
Brian Roberts,203148,9.22,5-10,1001,996,-1.223,0.232,-1.455,-1.402,-0.74,0.179,0.972,-0.793,2016
Aron Baynes,203382,15.22,15-20,2530,2516,-1.046,0.413,-1.459,-1.905,-1.58,0.859,1.992,-1.133,2016
Ömer Aşik,201600,17.33,15-20,2352,2358,-2.05,-0.583,-1.467,-1.905,-1.58,-0.144,0.997,-1.141,2016
Udonis Haslem,2617,7.01,5-10,658,658,-2.008,-0.534,-1.474,-1.402,-0.74,-0.605,0.206,-0.812,2016
Alonzo Gee,202087,22.36,20-25,3307,3325,-3.125,-1.649,-1.476,-2.192,-1.839,-0.933,0.19,-1.123,2016
Carl Landry,201171,15.82,15-20,1173,1167,-1.387,0.098,-1.485,-1.905,-1.58,0.518,1.677,-1.159,2016
Chuck Hayes,101236,11.92,10-15,50,51,-4.018,-2.522,-1.496,-1.931,-1.174,-2.087,-1.348,-0.74,2016
RJ Hunter,1626154,8.74,5-10,719,730,-2.998,-1.486,-1.512,-1.402,-0.74,-1.596,-0.746,-0.85,2016
Toney Douglas,201962,20.69,20-25,2552,2556,-0.333,1.197,-1.529,-2.192,-1.839,1.86,3.036,-1.176,2016
Bruno Caboclo,203998,7.11,5-10,85,86,-2.999,-1.457,-1.542,-1.402,-0.74,-1.597,-0.717,-0.88,2016
Elliot Williams,202343,9.03,5-10,85,84,-2.893,-1.346,-1.547,-1.402,-0.74,-1.491,-0.606,-0.885,2016
Edy Tavares,204002,6.6,5-10,146,149,-2.059,-0.506,-1.552,-1.402,-0.74,-0.656,0.234,-0.89,2016
JaKarr Sampson,203960,15.89,15-20,2313,2360,-2.078,-0.525,-1.553,-1.905,-1.58,-0.172,1.055,-1.227,2016
Bryce Cotton,203955,4.84,0-5,76,79,-1.651,-0.095,-1.556,-0.868,-0.409,-0.783,0.315,-1.097,2016
Tyler Hansbrough,201946,7.79,5-10,680,681,-1.047,0.511,-1.558,-1.402,-0.74,0.355,1.251,-0.896,2016
Kevon Looney,1626172,4.12,0-5,44,45,-1.62,-0.055,-1.565,-0.868,-0.409,-0.751,0.354,-1.106,2016
Austin Rivers,203085,21.85,20-25,3229,3262,-2.082,-0.517,-1.566,-2.192,-1.839,0.11,1.323,-1.212,2016
Joe Young,1626202,9.35,5-10,800,795,-1.675,-0.084,-1.59,-1.402,-0.74,-0.272,0.656,-0.928,2016
Rakeem Christmas,1626176,6.1,5-10,12,12,-2.669,-1.073,-1.596,-1.402,-0.74,-1.267,-0.333,-0.934,2016
Jerryd Bayless,201573,28.94,25-30,2916,2932,-1.232,0.398,-1.63,-1.461,-1.662,0.23,2.061,-1.831,2016
Dante Cunningham,201967,24.64,20-25,3937,3963,-0.437,1.218,-1.655,-2.192,-1.839,1.755,3.057,-1.302,2016
Mike Muscala,203488,9.41,5-10,1251,1264,-2.008,-0.348,-1.66,-1.402,-0.74,-0.606,0.392,-0.998,2016
Lou Amundson,200811,7.05,5-10,387,395,-3.023,-1.3,-1.723,-1.402,-0.74,-1.621,-0.56,-1.061,2016
Cameron Bairstow,203946,5.7,5-10,218,213,-2.979,-1.25,-1.728,-1.402,-0.74,-1.577,-0.51,-1.067,2016
Chris McCullough,1626191,15.1,15-20,721,730,-1.918,-0.189,-1.729,-1.905,-1.58,-0.012,1.391,-1.403,2016
Jared Cunningham,203099,9.33,5-10,794,812,-2.135,-0.395,-1.74,-1.402,-0.74,-0.733,0.345,-1.078,2016
David Lee,101135,16.42,15-20,1894,1895,-3.252,-1.509,-1.744,-1.905,-1.58,-1.347,0.071,-1.418,2016
Stanley Johnson,1626169,23.11,20-25,3511,3513,-1.747,0.002,-1.749,-2.192,-1.839,0.445,1.841,-1.396,2016
Devin Booker,1626164,27.73,25-30,4325,4322,-0.056,1.698,-1.754,-1.461,-1.662,1.405,3.361,-1.955,2016
Matt Barnes,2440,28.82,25-30,4552,4550,0.144,1.898,-1.754,-1.461,-1.662,1.605,3.56,-1.955,2016
James Ennis III,203516,14.93,10-15,645,647,-1.95,-0.191,-1.759,-1.931,-1.174,-0.019,0.983,-1.003,2016
John Henson,203089,16.83,15-20,1869,1882,-3.112,-1.344,-1.768,-1.905,-1.58,-1.206,0.235,-1.442,2016
Phil Pressey,203515,12.32,10-15,606,604,-3.356,-1.538,-1.818,-1.931,-1.174,-1.425,-0.364,-1.061,2016
James Anderson,202341,14.14,10-15,1505,1513,-2.739,-0.916,-1.823,-1.931,-1.174,-0.808,0.258,-1.066,2016
DeJuan Blair,201971,7.52,5-10,459,458,-2.302,-0.478,-1.824,-1.402,-0.74,-0.9,0.263,-1.163,2016
Anthony Bennett,203461,4.43,0-5,169,175,-1.727,0.118,-1.846,-0.868,-0.409,-0.859,0.528,-1.387,2016
Jimmer Fredette,202690,2.93,0-5,36,36,-2.481,-0.612,-1.869,-0.868,-0.409,-1.613,-0.203,-1.41,2016
Chris Kaman,2549,6.99,5-10,279,277,-3.236,-1.365,-1.871,-1.402,-0.74,-1.833,-0.624,-1.209,2016
Jerian Grant,1626170,16.64,15-20,2482,2494,-2.244,-0.363,-1.881,-1.905,-1.58,-0.339,1.217,-1.556,2016
Kyle Singler,202713,14.37,10-15,2062,2077,-3.008,-1.113,-1.895,-1.931,-1.174,-1.077,0.061,-1.138,2016
Elton Brand,1882,13.22,10-15,464,466,-4.694,-2.793,-1.901,-1.931,-1.174,-2.763,-1.619,-1.145,2016
Tyus Jones,1626145,15.48,15-20,1141,1149,-2.358,-0.457,-1.901,-1.905,-1.58,-0.452,1.123,-1.575,2016
Glenn Robinson III,203922,11.29,10-15,1037,1037,-2.786,-0.874,-1.912,-1.931,-1.174,-0.855,0.3,-1.155,2016
Josh Smith,2746,16.0,15-20,1888,1893,-3.98,-2.05,-1.93,-1.905,-1.58,-2.074,-0.471,-1.604,2016
Reggie Bullock Jr.,203493,11.59,10-15,862,872,-1.441,0.497,-1.938,-1.931,-1.174,0.49,1.671,-1.181,2016
Robert Sacre,203135,12.8,10-15,644,650,-3.4,-1.462,-1.938,-1.931,-1.174,-1.469,-0.287,-1.182,2016
Alex Len,203458,23.34,20-25,3739,3718,-3.096,-1.153,-1.944,-2.192,-1.839,-0.904,0.686,-1.59,2016
Cameron Payne,1626166,12.24,10-15,1487,1503,-1.667,0.293,-1.96,-1.931,-1.174,0.264,1.467,-1.203,2016
Joe Ingles,204060,15.32,15-20,2362,2348,-2.244,-0.269,-1.975,-1.905,-1.58,-0.339,1.31,-1.649,2016
Jeff Ayres,201965,6.27,5-10,219,215,-2.464,-0.488,-1.977,-1.402,-0.74,-1.062,0.253,-1.315,2016
John Jenkins,203098,11.17,10-15,1008,1003,-2.371,-0.391,-1.981,-1.931,-1.174,-0.44,0.784,-1.224,2016
Noah Vonleh,203943,15.04,15-20,2327,2345,-2.983,-0.979,-2.004,-1.905,-1.58,-1.077,0.601,-1.678,2016
Tyler Ennis,203898,14.23,10-15,1273,1269,-2.79,-0.78,-2.01,-1.931,-1.174,-0.859,0.394,-1.253,2016
James Young,203923,6.86,5-10,410,418,-2.185,-0.168,-2.017,-1.402,-0.74,-0.783,0.572,-1.355,2016
Mitch McGary,203956,3.62,0-5,150,154,-1.875,0.148,-2.024,-0.868,-0.409,-1.007,0.558,-1.565,2016
Luis Scola,2449,21.53,20-25,3460,3453,-2.56,-0.535,-2.026,-2.192,-1.839,-0.368,1.305,-1.673,2016
Ian Clark,203546,8.76,5-10,1476,1477,-1.055,0.972,-2.027,-1.402,-0.74,0.347,1.712,-1.365,2016
Nate Robinson,101126,11.65,10-15,51,52,-4.292,-2.264,-2.028,-1.931,-1.174,-2.361,-1.089,-1.272,2016
Kevin Martin,2755,19.91,15-20,2285,2283,-2.508,-0.44,-2.068,-1.905,-1.58,-0.602,1.14,-1.742,2016
Christian Wood,1626174,8.52,5-10,310,310,-2.747,-0.673,-2.074,-1.402,-0.74,-1.345,0.068,-1.412,2016
D'Angelo Russell,1626156,28.24,25-30,4508,4507,-1.141,0.961,-2.102,-1.461,-1.662,0.321,2.624,-2.303,2016
Kendrick Perkins,2570,14.65,10-15,1095,1098,-1.542,0.592,-2.133,-1.931,-1.174,0.389,1.766,-1.376,2016
JJ Hickson,201581,12.47,10-15,898,888,-3.98,-1.798,-2.182,-1.931,-1.174,-2.049,-0.624,-1.426,2016
Lorenzo Brown,203485,7.59,5-10,126,118,-2.972,-0.786,-2.187,-1.402,-0.74,-1.57,-0.045,-1.525,2016
Tony Wroten,203100,18.04,15-20,301,301,-4.506,-2.318,-2.188,-1.905,-1.58,-2.601,-0.738,-1.863,2016
Brandan Wright,201148,17.68,15-20,420,420,-3.588,-1.394,-2.193,-1.905,-1.58,-1.682,0.185,-1.868,2016
Chris Andersen,2365,14.91,10-15,918,912,-2.473,-0.233,-2.239,-1.931,-1.174,-0.542,0.941,-1.483,2016
Johnny O'Bryant III,203948,12.99,10-15,1652,1654,-1.956,0.295,-2.251,-1.931,-1.174,-0.025,1.469,-1.494,2016
Troy Daniels,203584,11.08,10-15,967,968,-2.293,-0.037,-2.256,-1.931,-1.174,-0.362,1.137,-1.5,2016
Henry Sims,203156,18.78,15-20,529,534,-3.122,-0.846,-2.276,-1.905,-1.58,-1.217,0.733,-1.95,2016
Derrick Williams,202682,17.94,15-20,2795,2803,-1.568,0.719,-2.287,-1.905,-1.58,0.338,2.298,-1.961,2016
Orlando Johnson,203111,14.53,10-15,212,211,-4.032,-1.737,-2.295,-1.931,-1.174,-2.101,-0.563,-1.539,2016
Greivis Vasquez,202349,20.0,15-20,877,884,-2.916,-0.621,-2.296,-1.905,-1.58,-1.011,0.959,-1.97,2016
Damien Inglis,203996,7.82,5-10,306,307,-3.381,-1.083,-2.298,-1.402,-0.74,-1.979,-0.343,-1.636,2016
Archie Goodwin,203462,19.54,15-20,2308,2306,-0.346,1.963,-2.309,-1.905,-1.58,1.559,3.542,-1.983,2016
PJ Hairston,203798,19.9,15-20,2594,2640,-2.083,0.244,-2.327,-1.905,-1.58,-0.177,1.824,-2.001,2016
Jarell Eddie,204067,5.64,5-10,307,304,-2.871,-0.514,-2.357,-1.402,-0.74,-1.469,0.226,-1.695,2016
