Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Darrick Martin,239,12.61,10-15,1804,1820,-0.18,-0.134,-0.046,-2.557,-1.0,2.378,0.866,1.511,2000
Bruce Bowen,1477,12.62,10-15,1873,1914,-3.123,-3.028,-0.096,-2.557,-1.0,-0.566,-2.028,1.462,2000
Dale Ellis,107,13.51,10-15,1097,1088,-1.071,-0.972,-0.098,-2.557,-1.0,1.487,0.027,1.459,2000
Mookie Blaylock,302,33.64,30-35,4938,4921,0.206,0.309,-0.103,-1.944,-1.45,2.15,1.759,0.391,2000
Danny Fortson,1504,15.6,15-20,1706,1700,-0.727,-0.613,-0.114,-2.696,-1.552,1.969,0.94,1.029,2000
Derrick McKey,365,19.79,15-20,1841,1847,-1.726,-1.528,-0.199,-2.696,-1.552,0.97,0.024,0.945,2000
Trajan Langdon,1892,14.42,10-15,299,296,-3.105,-2.898,-0.206,-2.557,-1.0,-0.547,-1.899,1.351,2000
Bryant Reeves,735,25.67,25-30,3369,3373,-1.834,-1.622,-0.212,-1.475,-1.9,-0.359,0.278,-0.637,2000
David Wesley,133,33.6,30-35,5710,5708,-0.347,-0.098,-0.249,-1.944,-1.45,1.597,1.352,0.245,2000
Larry Hughes,1716,28.36,25-30,4685,4698,0.273,0.535,-0.262,-1.475,-1.9,1.748,2.434,-0.686,2000
Bimbo Coles,902,24.09,20-25,3684,3704,-1.88,-1.579,-0.301,-2.475,-2.049,0.595,0.47,0.125,2000
Michael Hawkins,1138,3.09,0-5,90,87,-1.24,-0.876,-0.364,-0.924,-0.426,-0.316,-0.45,0.134,2000
Anthony Johnson,1533,11.41,10-15,1273,1278,-0.955,-0.59,-0.365,-2.557,-1.0,1.603,0.41,1.193,2000
Travis Knight,969,6.48,5-10,926,959,-1.193,-0.826,-0.366,-2.214,-0.661,1.022,-0.166,1.187,2000
Glen Rice,779,31.63,30-35,6412,6387,-0.302,0.087,-0.389,-1.944,-1.45,1.642,1.537,0.105,2000
Samaki Walker,955,13.8,10-15,2107,2113,-0.696,-0.302,-0.393,-2.557,-1.0,1.862,0.697,1.164,2000
Sam Jacobson,1734,13.0,10-15,1394,1395,0.194,0.596,-0.401,-2.557,-1.0,2.752,1.595,1.157,2000
Oliver Miller,932,21.35,20-25,2176,2180,-3.157,-2.743,-0.414,-2.475,-2.049,-0.682,-0.695,0.013,2000
Jumaine Jones,1908,4.17,0-5,298,296,-1.792,-1.313,-0.479,-0.924,-0.426,-0.868,-0.887,0.019,2000
Hakeem Olajuwon,165,23.78,20-25,2065,2050,-3.757,-3.267,-0.49,-2.475,-2.049,-1.282,-1.218,-0.064,2000
Greg Foster,323,11.93,10-15,1511,1524,-1.952,-1.437,-0.515,-2.557,-1.0,0.606,-0.437,1.043,2000
Derrick Coleman,934,31.77,30-35,4934,4913,-1.498,-0.939,-0.559,-1.944,-1.45,0.446,0.511,-0.065,2000
Fred Vinson,1844,4.88,0-5,83,83,-1.949,-1.372,-0.577,-0.924,-0.426,-1.025,-0.946,-0.079,2000
Lamond Murray,441,32.01,30-35,4741,4738,-1.428,-0.826,-0.601,-1.944,-1.45,0.516,0.624,-0.107,2000
Hersey Hawkins,765,26.57,25-30,3011,3014,-1.259,-0.652,-0.607,-1.475,-1.9,0.216,1.248,-1.032,2000
LaPhonso Ellis,111,22.6,20-25,2478,2480,-2.884,-2.259,-0.625,-2.475,-2.049,-0.409,-0.21,-0.199,2000
Matt Geiger,761,21.64,20-25,2935,2940,-2.298,-1.66,-0.638,-2.475,-2.049,0.177,0.389,-0.212,2000
Dennis Scott,192,19.16,15-20,2394,2368,-1.149,-0.507,-0.643,-2.696,-1.552,1.547,1.046,0.501,2000
Benoit Benjamin,104,2.73,0-5,16,20,-1.659,-1.006,-0.653,-0.924,-0.426,-0.735,-0.58,-0.155,2000
Gerard King,1562,17.08,15-20,2035,2045,-2.197,-1.544,-0.653,-2.696,-1.552,0.499,0.008,0.491,2000
Calbert Cheaney,384,19.48,15-20,2543,2576,-2.374,-1.702,-0.671,-2.696,-1.552,0.322,-0.15,0.473,2000
Joe Stephens,1086,13.96,10-15,357,354,-2.64,-1.969,-0.672,-2.557,-1.0,-0.083,-0.969,0.886,2000
Todd MacCulloch,1928,9.42,5-10,1136,1126,-1.65,-0.977,-0.673,-2.214,-0.661,0.564,-0.317,0.881,2000
Corie Blount,916,11.7,10-15,1194,1191,-2.599,-1.918,-0.681,-2.557,-1.0,-0.042,-0.919,0.877,2000
Terry Mills,371,22.47,20-25,3849,3846,-3.109,-2.412,-0.697,-2.475,-2.049,-0.634,-0.363,-0.271,2000
Dee Brown,244,17.74,15-20,1365,1355,-3.603,-2.906,-0.697,-2.696,-1.552,-0.907,-1.354,0.446,2000
Cedric Ceballos,76,29.91,25-30,4110,4106,-0.753,-0.049,-0.705,-1.475,-1.9,0.722,1.851,-1.129,2000
Robert Pack,123,22.89,20-25,1379,1382,-2.17,-1.445,-0.725,-2.475,-2.049,0.305,0.604,-0.299,2000
Jahidi White,1751,19.2,15-20,2942,2973,-1.783,-1.049,-0.734,-2.696,-1.552,0.913,0.503,0.41,2000
Christian Laettner,363,29.78,25-30,5061,5046,-0.633,0.109,-0.741,-1.475,-1.9,0.843,2.008,-1.166,2000
Andrae Patterson,1754,3.82,0-5,44,42,-1.601,-0.853,-0.747,-0.924,-0.426,-0.677,-0.428,-0.249,2000
Obinna Ekezie,1918,9.05,5-10,655,655,-0.923,-0.147,-0.776,-2.214,-0.661,1.291,0.514,0.778,2000
Brent Price,85,10.29,10-15,816,807,-1.386,-0.588,-0.798,-2.557,-1.0,1.171,0.412,0.76,2000
Jason Terry,1891,23.29,20-25,3661,3648,-0.335,0.509,-0.844,-2.475,-2.049,2.14,2.558,-0.418,2000
Chris Anstey,1512,13.78,10-15,1893,1873,-1.83,-0.977,-0.853,-2.557,-1.0,0.727,0.023,0.705,2000
Antonio McDyess,686,33.33,30-35,5326,5313,-0.749,0.108,-0.857,-1.944,-1.45,1.195,1.558,-0.363,2000
Devean George,1904,6.95,5-10,777,788,-2.128,-1.246,-0.883,-2.214,-0.661,0.086,-0.585,0.671,2000
B.J. Armstrong,769,21.6,20-25,1090,1091,-4.535,-3.634,-0.901,-2.475,-2.049,-2.06,-1.586,-0.474,2000
Jud Buechler,146,11.28,10-15,1364,1365,-2.537,-1.626,-0.911,-2.557,-1.0,0.02,-0.627,0.647,2000
Ryan Bowen,1763,11.33,10-15,1168,1180,-1.914,-0.985,-0.929,-2.557,-1.0,0.643,0.015,0.628,2000
Mario Bennett,712,3.37,0-5,11,11,-1.833,-0.884,-0.949,-0.924,-0.426,-0.909,-0.458,-0.45,2000
Vinny Del Negro,219,18.09,15-20,2506,2481,-1.296,-0.333,-0.963,-2.696,-1.552,1.4,1.219,0.181,2000
Vonteego Cummings,1907,23.92,20-25,3572,3575,-0.81,0.156,-0.966,-2.475,-2.049,1.665,2.205,-0.54,2000
Bruno Sundov,1743,4.33,0-5,136,135,-1.361,-0.39,-0.971,-0.924,-0.426,-0.437,0.035,-0.473,2000
Elliot Perry,386,13.43,10-15,1532,1541,-1.933,-0.956,-0.977,-2.557,-1.0,0.624,0.044,0.58,2000
Rodney Buford,1934,11.33,10-15,761,759,-1.321,-0.335,-0.986,-2.557,-1.0,1.237,0.665,0.572,2000
Chauncey Billups,1497,23.45,20-25,611,610,-5.152,-4.14,-1.011,-2.475,-2.049,-2.677,-2.092,-0.585,2000
Randell Jackson,1872,0.48,0-5,2,2,-1.914,-0.885,-1.029,-0.924,-0.426,-0.99,-0.46,-0.531,2000
Chris Carr,713,20.43,20-25,2208,2219,-2.376,-1.343,-1.032,-2.475,-2.049,0.1,0.706,-0.606,2000
Kevin Johnson,134,18.76,15-20,468,467,-4.6,-3.53,-1.069,-2.696,-1.552,-1.904,-1.978,0.074,2000
Antonio Harvey,176,7.14,5-10,252,255,-2.851,-1.781,-1.07,-2.214,-0.661,-0.637,-1.12,0.483,2000
Eric Murdock,785,17.31,15-20,1385,1388,-3.892,-2.809,-1.084,-2.696,-1.552,-1.196,-1.257,0.06,2000
Emanual Davis,1023,13.03,10-15,1381,1387,-2.779,-1.681,-1.098,-2.557,-1.0,-0.221,-0.681,0.459,2000
Popeye Jones,461,8.26,5-10,686,673,-1.728,-0.59,-1.137,-2.214,-0.661,0.487,0.07,0.416,2000
Kevin Willis,788,21.28,20-25,3362,3351,-2.672,-1.528,-1.144,-2.475,-2.049,-0.197,0.521,-0.718,2000
Michael Curry,688,19.65,15-20,3358,3354,-2.057,-0.908,-1.149,-2.696,-1.552,0.639,0.644,-0.005,2000
Sean Marks,1752,2.52,0-5,32,31,-1.794,-0.631,-1.164,-0.924,-0.426,-0.871,-0.205,-0.665,2000
Jeff Foster,1902,4.49,0-5,191,189,-1.707,-0.54,-1.167,-0.924,-0.426,-0.783,-0.115,-0.669,2000
Marty Conlon,55,3.01,0-5,20,19,-1.961,-0.781,-1.18,-0.924,-0.426,-1.038,-0.356,-0.682,2000
Ira Bowman,1085,1.64,0-5,45,56,-1.889,-0.682,-1.207,-0.924,-0.426,-0.965,-0.257,-0.708,2000
Donyell Marshall,923,32.38,30-35,4149,4142,-0.657,0.552,-1.209,-1.944,-1.45,1.287,2.002,-0.715,2000
Khalid Reeves,234,15.82,15-20,92,92,-4.562,-3.347,-1.215,-2.696,-1.552,-1.866,-1.795,-0.071,2000
Dennis Rodman,23,32.34,30-35,759,773,-2.939,-1.695,-1.243,-1.944,-1.45,-0.995,-0.245,-0.75,2000
Randy Livingston,988,13.62,10-15,2230,2246,-2.147,-0.891,-1.257,-2.557,-1.0,0.41,0.109,0.301,2000
Eldridge Recasner,695,4.04,0-5,62,61,-2.209,-0.938,-1.272,-0.924,-0.426,-1.286,-0.512,-0.773,2000
Derek Hood,1967,1.97,0-5,9,10,-1.862,-0.589,-1.273,-0.924,-0.426,-0.938,-0.164,-0.775,2000
Keith Van Horn,1496,34.85,30-35,5393,5377,0.282,1.586,-1.304,-1.944,-1.45,2.226,3.036,-0.81,2000
Keith Closs,1569,14.42,10-15,1647,1657,-0.967,0.42,-1.388,-2.557,-1.0,1.59,1.42,0.17,2000
Dana Barros,344,15.83,15-20,2294,2272,-0.848,0.546,-1.394,-2.696,-1.552,1.848,2.098,-0.25,2000
Jelani McCoy,1741,12.91,10-15,1526,1530,-2.446,-1.052,-1.394,-2.557,-1.0,0.111,-0.052,0.164,2000
Dickey Simpkins,54,24.01,20-25,3059,3075,-3.803,-2.389,-1.413,-2.475,-2.049,-1.328,-0.34,-0.987,2000
Antonio Lang,226,3.77,0-5,80,81,-1.993,-0.562,-1.431,-0.924,-0.426,-1.069,-0.136,-0.933,2000
Jason Miskiri,1954,3.2,0-5,7,7,-2.023,-0.588,-1.434,-0.924,-0.426,-1.099,-0.163,-0.936,2000
Chris Childs,164,23.58,20-25,3655,3659,-3.279,-1.837,-1.442,-2.475,-2.049,-0.803,0.212,-1.015,2000
Chris Crawford,1544,12.07,10-15,1279,1287,-2.942,-1.472,-1.47,-2.557,-1.0,-0.385,-0.472,0.087,2000
Dean Garrett,1051,10.81,10-15,1178,1182,-3.688,-2.201,-1.487,-2.557,-1.0,-1.131,-1.201,0.07,2000
Ryan Robertson,1926,24.63,20-25,46,45,-5.356,-3.865,-1.491,-2.475,-2.049,-2.881,-1.816,-1.065,2000
Rod Strickland,393,31.71,30-35,4291,4286,0.594,2.104,-1.509,-1.944,-1.45,2.538,3.554,-1.015,2000
Toby Bailey,1753,9.78,5-10,925,943,-2.388,-0.873,-1.515,-2.214,-0.661,-0.174,-0.212,0.039,2000
David Wingate,766,4.61,0-5,61,63,-2.276,-0.758,-1.518,-0.924,-0.426,-1.352,-0.332,-1.02,2000
Milt Palacio,1960,7.42,5-10,731,741,-3.359,-1.815,-1.544,-2.214,-0.661,-1.145,-1.155,0.01,2000
Lorenzen Wright,953,16.04,15-20,2382,2387,-0.875,0.723,-1.598,-2.696,-1.552,1.821,2.275,-0.454,2000
Jermaine O'Neal,979,12.24,10-15,1688,1696,-3.037,-1.417,-1.62,-2.557,-1.0,-0.48,-0.418,-0.062,2000
Ricky Davis,1729,11.87,10-15,1162,1166,-0.793,0.832,-1.625,-2.557,-1.0,1.764,1.832,-0.067,2000
Olden Polynice,178,22.18,20-25,3903,3909,-3.474,-1.836,-1.638,-2.475,-2.049,-0.999,0.213,-1.211,2000
J.R. Reid,462,17.63,15-20,1152,1146,-3.061,-1.421,-1.641,-2.696,-1.552,-0.365,0.131,-0.497,2000
Rick Hughes,1965,10.71,10-15,465,472,-3.034,-1.369,-1.665,-2.557,-1.0,-0.476,-0.369,-0.107,2000
Ben Davis,989,4.12,0-5,41,43,-1.988,-0.31,-1.678,-0.924,-0.426,-1.064,0.115,-1.18,2000
Jacque Vaughn,1521,11.29,10-15,1726,1740,-1.999,-0.301,-1.698,-2.557,-1.0,0.558,0.699,-0.141,2000
Shammond Williams,1742,11.9,10-15,1223,1224,-2.465,-0.695,-1.771,-2.557,-1.0,0.092,0.305,-0.213,2000
Quincy Lewis,1900,12.13,10-15,1866,1885,-3.182,-1.403,-1.779,-2.557,-1.0,-0.624,-0.403,-0.222,2000
Terry Cummings,187,18.15,15-20,799,789,-3.871,-2.089,-1.782,-2.696,-1.552,-1.175,-0.536,-0.638,2000
Chucky Brown,359,17.38,15-20,2093,2111,-3.858,-2.047,-1.811,-2.696,-1.552,-1.162,-0.495,-0.667,2000
Chris Herren,1914,13.24,10-15,1176,1172,-2.418,-0.587,-1.831,-2.557,-1.0,0.139,0.413,-0.274,2000
Otis Thorpe,901,15.22,15-20,1676,1695,-3.758,-1.927,-1.831,-2.696,-1.552,-1.062,-0.374,-0.687,2000
Jonathan Bender,1886,5.46,5-10,323,330,-2.431,-0.585,-1.846,-2.214,-0.661,-0.217,0.075,-0.292,2000
Adonal Foyle,1502,21.75,20-25,3297,3306,-3.965,-2.089,-1.876,-2.475,-2.049,-1.49,-0.04,-1.449,2000
Matt Harpring,1723,15.76,15-20,141,140,-4.948,-3.063,-1.885,-2.696,-1.552,-2.252,-1.511,-0.741,2000
Drew Barry,1003,9.94,5-10,327,326,-2.338,-0.39,-1.948,-2.214,-0.661,-0.124,0.271,-0.394,2000
Mark Hendrickson,971,4.67,0-5,134,139,-2.581,-0.627,-1.955,-0.924,-0.426,-1.657,-0.201,-1.456,2000
Eric Piatkowski,15,22.82,20-25,3423,3413,-0.356,1.614,-1.97,-2.475,-2.049,2.12,3.663,-1.543,2000
Anthony Parker,1515,11.57,10-15,388,385,-3.329,-1.341,-1.988,-2.557,-1.0,-0.771,-0.341,-0.431,2000
Tim James,1906,5.91,5-10,48,47,-3.695,-1.683,-2.012,-2.214,-0.661,-1.481,-1.023,-0.458,2000
Felton Spencer,280,5.64,5-10,283,283,-3.092,-1.043,-2.049,-2.214,-0.661,-0.878,-0.383,-0.495,2000
Adam Keefe,228,9.81,5-10,1126,1132,-2.451,-0.4,-2.051,-2.214,-0.661,-0.237,0.26,-0.497,2000
Gheorghe Muresan,49,8.98,5-10,527,529,-3.337,-1.284,-2.053,-2.214,-0.661,-1.123,-0.623,-0.5,2000
Derrick Dial,1760,11.92,10-15,195,192,-4.321,-2.264,-2.057,-2.557,-1.0,-1.763,-1.264,-0.499,2000
Walter McCarty,962,14.41,10-15,1758,1752,-2.504,-0.442,-2.062,-2.557,-1.0,0.053,0.557,-0.504,2000
Derek Anderson,1507,34.38,30-35,4373,4373,-1.615,0.452,-2.067,-1.944,-1.45,0.329,1.902,-1.573,2000
Sam Mitchell,417,18.58,15-20,2477,2479,-2.563,-0.488,-2.075,-2.696,-1.552,0.133,1.064,-0.931,2000
Vernon Maxwell,137,21.08,20-25,1967,1959,-3.388,-1.291,-2.097,-2.475,-2.049,-0.912,0.758,-1.671,2000
Zan Tabak,440,6.28,5-10,329,337,-3.6,-1.499,-2.101,-2.214,-0.661,-1.386,-0.839,-0.547,2000
Alan Henderson,673,33.9,30-35,5380,5375,-0.806,1.305,-2.111,-1.944,-1.45,1.138,2.755,-1.617,2000
Evan Eschmeyer,1915,12.07,10-15,739,727,-3.467,-1.344,-2.123,-2.557,-1.0,-0.91,-0.345,-0.565,2000
Doug Overton,77,8.88,5-10,870,870,-2.234,-0.102,-2.132,-2.214,-0.661,-0.02,0.558,-0.578,2000
Reggie Jordan,674,6.76,5-10,490,502,-4.2,-2.037,-2.162,-2.214,-0.661,-1.985,-1.377,-0.609,2000
Don Reid,690,13.12,10-15,985,979,-4.106,-1.943,-2.163,-2.557,-1.0,-1.549,-0.944,-0.605,2000
Kevin Ollie,1563,7.21,5-10,663,684,-3.273,-1.077,-2.196,-2.214,-0.661,-1.059,-0.417,-0.642,2000
Michael Ruffin,1913,13.67,10-15,1832,1852,-3.329,-1.111,-2.218,-2.557,-1.0,-0.772,-0.111,-0.66,2000
Scott Padgett,1909,9.21,5-10,919,928,-1.923,0.303,-2.225,-2.214,-0.661,0.292,0.963,-0.672,2000
Othella Harrington,970,32.62,30-35,5068,5074,-1.694,0.562,-2.257,-1.944,-1.45,0.25,2.012,-1.763,2000
John Salley,927,6.77,5-10,748,768,-3.262,-1.001,-2.261,-2.214,-0.661,-1.048,-0.341,-0.707,2000
Steve Kerr,70,8.39,5-10,543,548,-3.393,-1.114,-2.28,-2.214,-0.661,-1.179,-0.453,-0.726,2000
Wayne Turner,1943,13.44,10-15,84,86,-4.611,-2.33,-2.281,-2.557,-1.0,-2.053,-1.33,-0.723,2000
Mark Strickland,1110,11.44,10-15,1287,1304,-2.424,-0.132,-2.292,-2.557,-1.0,0.133,0.868,-0.735,2000
Roshown McLeod,1728,19.5,15-20,1697,1694,-3.702,-1.341,-2.361,-2.696,-1.552,-1.006,0.211,-1.217,2000
Haywoode Workman,906,9.67,5-10,674,686,-2.768,-0.404,-2.364,-2.214,-0.661,-0.554,0.257,-0.811,2000
Roy Rogers,964,8.87,5-10,717,716,-2.654,-0.282,-2.372,-2.214,-0.661,-0.44,0.378,-0.818,2000
Hubert Davis,93,23.01,20-25,3554,3553,0.782,3.164,-2.382,-2.475,-2.049,3.257,5.213,-1.955,2000
Sean Rooks,399,14.09,10-15,1992,1980,-4.148,-1.765,-2.383,-2.557,-1.0,-1.59,-0.765,-0.825,2000
Chuck Person,456,9.16,5-10,672,657,-2.874,-0.49,-2.384,-2.214,-0.661,-0.66,0.17,-0.83,2000
Etdrick Bohannon,1564,8.96,5-10,227,233,-3.366,-0.967,-2.399,-2.214,-0.661,-1.152,-0.307,-0.845,2000
Robert Traylor,1714,10.11,10-15,894,897,-1.484,0.95,-2.434,-2.557,-1.0,1.074,1.95,-0.876,2000
Calvin Booth,1916,12.93,10-15,281,283,-3.485,-1.039,-2.445,-2.557,-1.0,-0.927,-0.04,-0.888,2000
Corey Benjamin,1736,17.98,15-20,1638,1621,-2.243,0.207,-2.45,-2.696,-1.552,0.453,1.759,-1.306,2000
Rusty LaRue,1601,32.16,30-35,244,241,-4.624,-2.099,-2.524,-1.944,-1.45,-2.68,-0.649,-2.031,2000
Thomas Hamilton,676,12.45,10-15,534,531,-3.007,-0.443,-2.564,-2.557,-1.0,-0.45,0.556,-1.006,2000
Bobby Jackson,1517,14.16,10-15,2049,2082,-2.968,-0.378,-2.59,-2.557,-1.0,-0.411,0.621,-1.032,2000
Tyronn Lue,1731,18.36,15-20,296,293,-4.992,-2.389,-2.603,-2.696,-1.552,-2.296,-0.837,-1.459,2000
DeMarco Johnson,1746,7.11,5-10,65,68,-4.094,-1.46,-2.634,-2.214,-0.661,-1.88,-0.8,-1.08,2000
Rex Chapman,364,18.09,15-20,1837,1824,-3.927,-1.285,-2.642,-2.696,-1.552,-1.231,0.268,-1.498,2000
Todd Fuller,957,9.77,5-10,838,839,-4.556,-1.913,-2.642,-2.214,-0.661,-2.341,-1.253,-1.089,2000
Andrew Lang,457,12.84,10-15,459,467,-4.396,-1.731,-2.665,-2.557,-1.0,-1.839,-0.731,-1.107,2000
Johnny Taylor,1511,5.48,5-10,75,77,-3.97,-1.296,-2.674,-2.214,-0.661,-1.756,-0.635,-1.121,2000
Jermaine Jackson,1983,10.34,10-15,142,151,-5.082,-2.397,-2.686,-2.557,-1.0,-2.525,-1.397,-1.128,2000
Tyrone Nesby,1838,31.78,30-35,4569,4576,-1.101,1.592,-2.693,-1.944,-1.45,0.843,3.042,-2.199,2000
John Wallace,961,13.28,10-15,1490,1496,-3.259,-0.561,-2.697,-2.557,-1.0,-0.701,0.439,-1.14,2000
Cory Alexander,724,11.33,10-15,655,663,-4.129,-1.406,-2.723,-2.557,-1.0,-1.571,-0.406,-1.166,2000
Tim Young,1937,5.54,5-10,299,292,-2.932,-0.196,-2.736,-2.214,-0.661,-0.718,0.464,-1.182,2000
Tony Massenburg,763,10.83,10-15,232,228,-4.661,-1.918,-2.743,-2.557,-1.0,-2.103,-0.918,-1.185,2000
Nazr Mohammed,1737,6.84,5-10,387,385,-4.02,-1.256,-2.764,-2.214,-0.661,-1.805,-0.595,-1.21,2000
Anthony Avent,138,7.7,5-10,760,751,-2.344,0.43,-2.775,-2.214,-0.661,-0.13,1.091,-1.221,2000
Kornel David,1600,14.81,10-15,928,922,-3.604,-0.806,-2.798,-2.557,-1.0,-1.046,0.194,-1.24,2000
Cherokee Parks,685,14.38,10-15,1554,1558,-3.231,-0.432,-2.799,-2.557,-1.0,-0.673,0.568,-1.241,2000
Damon Jones,1800,10.99,10-15,1240,1243,-2.157,0.657,-2.815,-2.557,-1.0,0.4,1.657,-1.257,2000
Donny Marshall,681,6.55,5-10,74,78,-4.53,-1.711,-2.819,-2.214,-0.661,-2.316,-1.05,-1.265,2000
Mark West,770,5.64,5-10,249,256,-3.816,-0.952,-2.864,-2.214,-0.661,-1.602,-0.292,-1.31,2000
Will Perdue,781,15.13,15-20,1914,1905,-2.779,0.099,-2.878,-2.696,-1.552,-0.083,1.651,-1.734,2000
Sam Mack,694,14.52,10-15,676,679,-3.989,-1.108,-2.881,-2.557,-1.0,-1.432,-0.108,-1.324,2000
Bill Wennington,82,8.16,5-10,112,110,-3.962,-1.066,-2.895,-2.214,-0.661,-1.748,-0.406,-1.342,2000
Kiwane Garris,1619,7.24,5-10,47,46,-4.124,-1.2,-2.923,-2.214,-0.661,-1.91,-0.54,-1.37,2000
John Thomas,1519,8.69,5-10,950,947,-2.912,0.038,-2.95,-2.214,-0.661,-0.698,0.698,-1.396,2000
Armen Gilliam,288,15.66,15-20,1693,1700,-5.421,-2.435,-2.986,-2.696,-1.552,-2.725,-0.883,-1.842,2000
Ike Austin,1134,19.82,15-20,2293,2291,-3.738,-0.735,-3.003,-2.696,-1.552,-1.042,0.817,-1.859,2000
Alvin Williams,1541,14.09,10-15,1578,1594,-3.967,-0.929,-3.038,-2.557,-1.0,-1.409,0.071,-1.481,2000
Rik Smits,22,23.46,20-25,4507,4510,-3.218,-0.162,-3.055,-2.475,-2.049,-0.742,1.886,-2.629,2000
Rex Walters,777,11.76,10-15,747,743,-4.542,-1.478,-3.064,-2.557,-1.0,-1.984,-0.478,-1.507,2000
Rick Brunson,1594,7.8,5-10,552,561,-3.967,-0.895,-3.072,-2.214,-0.661,-1.753,-0.234,-1.519,2000
Chris Dudley,201,9.83,5-10,925,923,-2.815,0.262,-3.077,-2.214,-0.661,-0.6,0.923,-1.523,2000
Laron Profit,1919,6.77,5-10,443,448,-3.619,-0.439,-3.181,-2.214,-0.661,-1.405,0.222,-1.627,2000
Earl Boykins,1863,10.13,10-15,504,518,-3.247,-0.049,-3.198,-2.557,-1.0,-0.69,0.951,-1.641,2000
Lorenzo Williams,31,9.48,5-10,154,156,-4.371,-1.102,-3.269,-2.214,-0.661,-2.157,-0.441,-1.716,2000
Randy Brown,753,27.51,25-30,3044,3060,-3.545,-0.235,-3.31,-1.475,-1.9,-2.07,1.665,-3.735,2000
Dion Glover,1901,14.92,10-15,872,881,-2.796,0.573,-3.369,-2.557,-1.0,-0.239,1.572,-1.811,2000
John Celestand,1911,11.48,10-15,372,384,-5.178,-1.763,-3.416,-2.557,-1.0,-2.621,-0.763,-1.858,2000
Loy Vaught,919,6.74,5-10,617,615,-4.642,-1.227,-3.416,-2.214,-0.661,-2.428,-0.566,-1.862,2000
Harold Jamison,1942,6.19,5-10,140,139,-4.537,-1.043,-3.494,-2.214,-0.661,-2.323,-0.383,-1.94,2000
Devin Gray,1070,5.94,5-10,258,251,-3.93,-0.408,-3.522,-2.214,-0.661,-1.716,0.252,-1.969,2000
Cedric Henderson,1538,18.07,15-20,2187,2204,-4.668,-1.114,-3.554,-2.696,-1.552,-1.972,0.438,-2.41,2000
Derek Strong,400,7.38,5-10,322,329,-3.963,-0.368,-3.595,-2.214,-0.661,-1.749,0.293,-2.042,2000
Michael Cage,262,12.19,10-15,468,467,-5.448,-1.821,-3.627,-2.557,-1.0,-2.891,-0.822,-2.069,2000
Aleksandar Radojevic,1893,8.08,5-10,57,55,-5.061,-1.415,-3.646,-2.214,-0.661,-2.847,-0.754,-2.092,2000
Cal Bowdler,1898,9.11,5-10,835,846,-2.622,1.037,-3.659,-2.214,-0.661,-0.408,1.698,-2.105,2000
Stanley Roberts,914,10.44,10-15,103,104,-5.575,-1.845,-3.73,-2.557,-1.0,-3.017,-0.845,-2.172,2000
Gary Grant,202,8.27,5-10,57,59,-4.662,-0.929,-3.733,-2.214,-0.661,-2.448,-0.268,-2.179,2000
Carlos Rogers,435,20.77,20-25,2173,2169,-4.412,-0.644,-3.767,-2.475,-2.049,-1.937,1.404,-3.341,2000
Rodrick Rhodes,1518,7.99,5-10,17,17,-4.991,-1.195,-3.797,-2.214,-0.661,-2.777,-0.534,-2.243,2000
Sherman Douglas,428,15.29,15-20,599,606,-6.02,-2.185,-3.834,-2.696,-1.552,-3.324,-0.633,-2.691,2000
Stacey Augmon,278,11.66,10-15,1353,1370,-3.266,0.587,-3.853,-2.557,-1.0,-0.708,1.587,-2.296,2000
Ryan Stack,1756,7.91,5-10,423,424,-4.934,-1.075,-3.859,-2.214,-0.661,-2.72,-0.414,-2.306,2000
Don MacLean,931,8.87,5-10,288,281,-5.049,-1.134,-3.916,-2.214,-0.661,-2.835,-0.473,-2.362,2000
Michael Stewart,1565,9.22,5-10,770,772,-4.055,-0.129,-3.926,-2.214,-0.661,-1.841,0.532,-2.372,2000
Pete Chilcutt,432,10.78,10-15,1187,1182,-3.491,0.463,-3.954,-2.557,-1.0,-0.934,1.463,-2.396,2000
Vladimir Stepania,1735,6.77,5-10,429,428,-4.151,-0.181,-3.97,-2.214,-0.661,-1.937,0.479,-2.416,2000
Bill Curley,223,11.01,10-15,614,620,-4.66,-0.586,-4.074,-2.557,-1.0,-2.102,0.414,-2.517,2000
Michael Olowokandi,1709,31.16,30-35,4859,4851,-2.903,1.29,-4.194,-1.944,-1.45,-0.959,2.74,-3.7,2000
Duane Causwell,190,7.46,5-10,360,359,-3.266,0.939,-4.206,-2.214,-0.661,-1.052,1.6,-2.652,2000
Luc Longley,26,19.72,15-20,3020,3031,-7.124,-2.776,-4.348,-2.696,-1.552,-4.428,-1.224,-3.204,2000
Tim Legler,100,12.28,10-15,589,577,-4.706,-0.212,-4.495,-2.557,-1.0,-2.149,0.788,-2.937,2000
Mirsad Turkcan,1726,5.23,5-10,183,189,-4.75,-0.241,-4.509,-2.214,-0.661,-2.536,0.419,-2.955,2000
Charles R. Jones,1869,11.73,10-15,1317,1324,-3.289,1.403,-4.692,-2.557,-1.0,-0.732,2.403,-3.134,2000
Marcus Brown,992,7.57,5-10,87,90,-5.842,-1.104,-4.738,-2.214,-0.661,-3.628,-0.444,-3.184,2000
