Name,Off,Def,Rapm,Season
Giannis Antetokounmpo,2.56429758714719,-2.89160205505037,5.45589964219756,2018-2019-2020-2021-2022
Jayson Tatum,2.63262862139517,-2.55563128696681,5.18825990836198,2018-2019-2020-2021-2022
Chris Paul,2.7833534972733402,-2.38402950171381,5.16738299898715,2018-2019-2020-2021-2022
Joel Embiid,2.23709036139126,-2.65766649576795,4.89475685715921,2018-2019-2020-2021-2022
Paul George,2.16621800911997,-2.716112032251,4.88233004137097,2018-2019-2020-2021-2022
Nikola Jokic,4.16893643517548,-0.40778295289441,4.57671938806989,2018-2019-2020-2021-2022
Rudy Gobert,1.30136377878466,-3.08409896772344,4.3854627465081,2018-2019-2020-2021-2022
Jrue Holiday,3.3990125263982796,-0.85577812173068,4.254790648128959,2018-2019-2020-2021-2022
LeBron James,3.6517529594717804,-0.59983453067117,4.25158749014295,2018-2019-2020-2021-2022
Pascal Siakam,2.47092809747217,-1.64580229837899,4.11673039585116,2018-2019-2020-2021-2022
Kawhi Leonard,3.4668846298566502,-0.5448333947612201,4.0117180246178705,2018-2019-2020-2021-2022
Jimmy Butler,2.7538086116955602,-1.07525638395646,3.8290649956520197,2018-2019-2020-2021-2022
Alex Caruso,0.48852891732211,-3.31529815293775,3.8038270702598598,2018-2019-2020-2021-2022
Steven Adams,3.30902451250463,-0.43845148172199,3.74747599422662,2018-2019-2020-2021-2022
Damian Lillard,3.72751807192004,-0.0022863744938575827,3.729804446413897,2018-2019-2020-2021-2022
James Harden,3.9360545045601296,0.45024103248017006,3.48581347207996,2018-2019-2020-2021-2022
Kevin Durant,3.2263463218607202,-0.23982474494296,3.4661710668036796,2018-2019-2020-2021-2022
Anthony Davis,1.2058531254026301,-2.16347901845769,3.36933214386032,2018-2019-2020-2021-2022
Danny Green,2.04441352628456,-1.29865758048159,3.3430711067661503,2018-2019-2020-2021-2022
Karl-Anthony Towns,4.09524209477323,0.78074627944994,3.31449581532329,2018-2019-2020-2021-2022
Stephen Curry,2.59867084688717,-0.52924332444652,3.12791417133369,2018-2019-2020-2021-2022
Patrick Beverley,1.40794214387553,-1.67126139691684,3.0792035407923697,2018-2019-2020-2021-2022
Otto Porter Jr.,1.59954721825607,-1.44151532567595,3.04106254393202,2018-2019-2020-2021-2022
Kyle Lowry,1.83987151019415,-1.18103236141393,3.02090387160808,2018-2019-2020-2021-2022
Robert Covington,1.1208378439506599,-1.84225588658044,2.9630937305311,2018-2019-2020-2021-2022
Joe Ingles,0.9681753165753201,-1.80281369852093,2.77098901509625,2018-2019-2020-2021-2022
Jamal Murray,2.85656107866502,0.15946433028726,2.69709674837776,2018-2019-2020-2021-2022
Bam Adebayo,0.6847215356662,-1.87214422569378,2.5568657613599797,2018-2019-2020-2021-2022
