Name,Off,Def,Rapm,Season
LeBron James,5.87048541807758,-3.70379408925752,9.574279507335099,2009-2010-2011
Dwyane Wade,6.2697517207818105,-0.49152387050706,6.761275591288871,2009-2010-2011
Steve Nash,6.27233273022856,-0.24094781177938,6.513280542007939,2009-2010-2011
Dirk Nowitzki,4.62119805633915,-1.7992610568113898,6.42045911315054,2009-2010-2011
Chris Paul,4.345157418695409,-1.89945289387836,6.24461031257377,2009-2010-2011
Lamar Odom,2.5586233967322998,-3.39753046390376,5.95615386063606,2009-2010-2011
Dwight Howard,2.26067132233868,-3.68980053338673,5.95047185572541,2009-2010-2011
Kevin Garnett,0.6010071566625099,-5.08042147821908,5.6814286348815894,2009-2010-2011
Nene,2.8406801038636598,-2.60672007656984,5.447400180433499,2009-2010-2011
Ray Allen,4.02980514614768,-1.22325389507453,5.253059041222211,2009-2010-2011
Manu Ginobili,4.12008451099206,-0.9308400466206899,5.05092455761275,2009-2010-2011
LaMarcus Aldridge,3.22227799057352,-1.73261691121984,4.95489490179336,2009-2010-2011
Yao Ming,2.53804639236622,-2.35643138303401,4.8944777754002295,2009-2010-2011
Amir Johnson,1.34376815375089,-3.3085329525535703,4.65230110630446,2009-2010-2011
Andrew Bogut,-0.18831530839593,-4.829444747760419,4.641129439364489,2009-2010-2011
Luol Deng,0.66003262020223,-3.8347341755527,4.49476679575493,2009-2010-2011
Kobe Bryant,4.51694002096625,0.20618800764155998,4.310752013324691,2009-2010-2011
Anderson Varejao,2.4512749565717002,-1.7311292917766101,4.182404248348311,2009-2010-2011
Matt Bonner,3.3514388647652904,-0.80784641555553,4.1592852803208205,2009-2010-2011
Chris Andersen,1.33219841526737,-2.65173399470862,3.98393240997599,2009-2010-2011
Danny Granger,3.62254711348751,-0.34118812301485,3.96373523650236,2009-2010-2011
Paul Millsap,2.24101545315483,-1.6854256794589602,3.9264411326137902,2009-2010-2011
Josh Smith,0.79937672485152,-3.08401517939648,3.883391904248,2009-2010-2011
Tim Duncan,1.13560120062703,-2.72877399707202,3.86437519769905,2009-2010-2011
Jeff Foster,1.85019126024903,-1.98993858152645,3.8401298417754806,2009-2010-2011
Brandon Roy,3.91911515046244,0.1180880005991,3.80102714986334,2009-2010-2011
Mike Conley,2.8818144964666703,-0.85928650099516,3.74110099746183,2009-2010-2011
Nick Collison,0.99819713107795,-2.69486177555485,3.6930589066327997,2009-2010-2011
James Harden,3.08669712368921,-0.52865515416721,3.6153522778564198,2009-2010-2011
Rashard Lewis,1.83397220577078,-1.7499177816222602,3.58388998739304,2009-2010-2011
Jameer Nelson,1.7389714519897002,-1.73533963632529,3.47431108831499,2009-2010-2011
Paul Pierce,1.74314588632499,-1.7042959931712498,3.4474418794962394,2009-2010-2011
Ömer Aşik,0.44558515978558,-2.9491152898658597,3.3947004496514404,2009-2010-2011
Jason Kidd,1.51438413016679,-1.86803457796362,3.3824187081304102,2009-2010-2011
Gerald Wallace,0.79401065632363,-2.56035362451773,3.35436428084136,2009-2010-2011
Chris Bosh,1.8207440228665699,-1.37336575804859,3.19410978091516,2009-2010-2011
Shane Battier,1.58940945061926,-1.56885052535165,3.1582599759709105,2009-2010-2011
Carmelo Anthony,3.45998251425519,0.30802765517645,3.15195485907874,2009-2010-2011
Kyrylo Fesenko,0.5309613664474401,-2.62069795077835,3.1516593172257896,2009-2010-2011
Tyson Chandler,0.57412394353694,-2.55502570528468,3.12914964882162,2009-2010-2011
Joe Johnson,3.4927823627737,0.41162031683156,3.08116204594214,2009-2010-2011
Pau Gasol,2.9480476642358098,-0.08886911287035,3.03691677710616,2009-2010-2011
JR Smith,3.18545504230361,0.19475607348692,2.99069896881669,2009-2010-2011
Ersan Ilyasova,1.28518568593295,-1.69201310524098,2.9771987911739304,2009-2010-2011
Jared Dudley,2.59636207002526,-0.36585353709838003,2.96221560712364,2009-2010-2011
Ryan Anderson,1.84948251145058,-1.09932770296774,2.9488102144183204,2009-2010-2011
Blake Griffin,2.15876619976873,-0.7156258025786599,2.87439200234739,2009-2010-2011
Kevin Durant,2.63438258328115,-0.20920762180734997,2.8435902050885,2009-2010-2011
Zach Randolph,2.30630292472426,-0.5281775628818499,2.83448048760611,2009-2010-2011
Ekpe Udoh,1.0147524175381,-1.8116327964585701,2.82638521399667,2009-2010-2011
Vince Carter,2.1145105931636503,-0.6935925072943401,2.8081031004579904,2009-2010-2011
Deron Williams,4.151524537411451,1.47218932809594,2.6793352093155103,2009-2010-2011
Hedo Turkoglu,2.26652725475461,-0.36119943935800997,2.62772669411262,2009-2010-2011
Greg Oden,2.52221622076219,-0.09186156132074,2.61407778208293,2009-2010-2011
Stephen Curry,2.64269732956211,0.08983610921338,2.55286122034873,2009-2010-2011
Andre Miller,2.24309091015671,-0.27032643557967,2.5134173457363804,2009-2010-2011
Flip Murray,1.8433859987889898,-0.66764162863635,2.51102762742534,2009-2010-2011
Cartier Martin,1.9447592998709,-0.5388436379004901,2.48360293777139,2009-2010-2011
Chase Budinger,1.92080660320671,-0.52614340963409,2.4469500128407997,2009-2010-2011
Chuck Hayes,0.43796535449478,-1.98455891492113,2.42252426941591,2009-2010-2011
Kyle Korver,1.23805984935899,-1.16434859197572,2.40240844133471,2009-2010-2011
Metta World Peace,-0.37799042993648996,-2.7555838880792103,2.3775934581427203,2009-2010-2011
Thaddeus Young,0.7014114406466,-1.65781450559453,2.3592259462411302,2009-2010-2011
Russell Westbrook,2.28613119095923,-0.05188496170818,2.33801615266741,2009-2010-2011
Kyle Lowry,1.05338057722167,-1.26282405018549,2.31620462740716,2009-2010-2011
Andre Iguodala,0.7826900709862,-1.4699895550286999,2.2526796260149,2009-2010-2011
Ime Udoka,0.01998436041689,-2.22351533152613,2.24349969194302,2009-2010-2011
Joel Przybilla,-0.8922332230996999,-3.07952221107567,2.18728898797597,2009-2010-2011
Marko Jaric,0.03666673238786,-2.12342219086716,2.16008892325502,2009-2010-2011
Jodie Meeks,1.52585712977287,-0.6320395071371,2.15789663690997,2009-2010-2011
Ben Wallace,-0.21077550849600002,-2.3485443428696398,2.13776883437364,2009-2010-2011
Anthony Tolliver,1.3426268489661801,-0.79069931233266,2.1333261612988403,2009-2010-2011
Tony Parker,1.7690931638310698,-0.35887676966725,2.12796993349832,2009-2010-2011
Al Horford,1.25542206395007,-0.8348833814076599,2.0903054453577297,2009-2010-2011
Jason Williams,2.27054951394837,0.33218338721277996,1.93836612673559,2009-2010-2011
Dorell Wright,0.45516957895792004,-1.48080969443279,1.9359792733907102,2009-2010-2011
Anthony Morrow,2.29271684353595,0.36774545824221,1.92497138529374,2009-2010-2011
Jrue Holiday,2.33826025318413,0.43741331064630007,1.9008469425378298,2009-2010-2011
Mike Dunleavy,0.72019453857189,-1.17722914842406,1.8974236869959498,2009-2010-2011
Danilo Gallinari,1.66889823781716,-0.22662613681907,1.8955243746362298,2009-2010-2011
Luke Walton,0.35018631574374,-1.53001882418809,1.88020513993183,2009-2010-2011
Jared Jeffries,0.68255527081069,-1.1953680931649602,1.87792336397565,2009-2010-2011
Anthony Parker,0.22365902380028,-1.62104718008275,1.84470620388303,2009-2010-2011
Antonio McDyess,0.5451652762889501,-1.29509410267664,1.84025937896559,2009-2010-2011
Rajon Rondo,1.14320790416185,-0.67581309779559,1.81902100195744,2009-2010-2011
Jon Brockman,1.59816729214791,-0.21675316992382002,1.8149204620717299,2009-2010-2011
Derek Fisher,1.91645011075334,0.12301982727026,1.79343028348308,2009-2010-2011
Peja Stojakovic,2.2876991990986,0.55222884891389,1.7354703501847102,2009-2010-2011
Elton Brand,0.22347808386085,-1.5093000993417,1.7327781832025502,2009-2010-2011
Roy Hibbert,-0.28057094561923,-1.97169057816109,1.6911196325418603,2009-2010-2011
Andrew Bynum,-0.07884376187977,-1.76652385547158,1.6876800935918101,2009-2010-2011
Delonte West,-0.16702958086772002,-1.75657348810963,1.58954390724191,2009-2010-2011
AJ Price,0.82840392170772,-0.75500503537749,1.5834089570852101,2009-2010-2011
Bobby Simmons,1.38914765324299,-0.17579487522193,1.56494252846492,2009-2010-2011
Rodney Stuckey,1.26978030638568,-0.29270225573337,1.5624825621190501,2009-2010-2011
Jermaine O'Neal,0.27496222266167,-1.27984266606923,1.5548048887308998,2009-2010-2011
Joey Dorsey,0.17027499663127,-1.37132797632147,1.54160297295274,2009-2010-2011
Thabo Sefolosha,-0.51563059510731,-2.0240070477052696,1.5083764525979597,2009-2010-2011
Hamed Haddadi,0.67450043603025,-0.82927693054827,1.5037773665785201,2009-2010-2011
Andrei Kirilenko,0.27876168969771,-1.21484373076429,1.493605420462,2009-2010-2011
Omri Casspi,1.1455065396578,-0.32908660677129,1.47459314642909,2009-2010-2011
Brendan Haywood,-0.3243530598929,-1.79263839132398,1.46828533143108,2009-2010-2011
Baron Davis,2.04694347066628,0.58761810957667,1.4593253610896098,2009-2010-2011
Raymond Felton,0.56047539810838,-0.89878037234228,1.45925577045066,2009-2010-2011
Shaun Livingston,-0.18008004600497,-1.62247761484989,1.44239756884492,2009-2010-2011
Othyus Jeffers,1.3016287063041099,-0.13984232813974998,1.44147103444386,2009-2010-2011
Joakim Noah,1.0895057990458499,-0.34453932015864996,1.4340451192044998,2009-2010-2011
Tim Thomas,0.9029385560277701,-0.51623230841491,1.4191708644426801,2009-2010-2011
Marcus Camby,-0.96516481051003,-2.3813676420337,1.4162028315236699,2009-2010-2011
Henry Walker,1.38623098603554,-0.021723147522449998,1.40795413355799,2009-2010-2011
Luc Mbah a Moute,-0.9538423405865399,-2.33996898964198,1.3861266490554403,2009-2010-2011
Tony Allen,-1.3987413192323102,-2.77539222880235,1.37665090957004,2009-2010-2011
Donyell Marshall,1.52041352489204,0.16591391689364,1.3544996079984,2009-2010-2011
Julian Wright,-0.17898634771902,-1.50700747790073,1.3280211301817102,2009-2010-2011
Taj Gibson,-0.91858101452324,-2.231738127986,1.31315711346276,2009-2010-2011
Luis Scola,1.21451643127908,-0.08326714065406,1.29778357193314,2009-2010-2011
Derrick Rose,2.54680654609163,1.26481483881185,1.28199170727978,2009-2010-2011
Marc Gasol,0.61550781688895,-0.64565895828648,1.26116677517543,2009-2010-2011
Carlos Boozer,2.26023815889469,0.9991502467989801,1.26108791209571,2009-2010-2011
Amar'e Stoudemire,2.59627980278787,1.36881327654965,1.22746652623822,2009-2010-2011
Josh Howard,1.27370260705657,0.057517543530660006,1.21618506352591,2009-2010-2011
Kenyon Martin,-0.56567227754518,-1.77803495312925,1.2123626755840702,2009-2010-2011
Eric Maynor,-0.43426224438775995,-1.62646728730108,1.1922050429133202,2009-2010-2011
C.J. Watson,0.13864531268867,-1.0521587365461,1.19080404923477,2009-2010-2011
Willie Warren,0.47922123996174,-0.70100601728762,1.18022725724936,2009-2010-2011
Jamal Crawford,3.9749219892822,2.79955569829879,1.17536629098341,2009-2010-2011
CJ Miles,1.1927022334708,0.01764170785691,1.17506052561389,2009-2010-2011
Marquis Daniels,-0.22564864721236,-1.3728096544310902,1.1471610072187302,2009-2010-2011
Brian Cardinal,1.26479736432009,0.14382655568207,1.1209708086380201,2009-2010-2011
Jason Thompson,0.9691873307517701,-0.14333260667844,1.11251993743021,2009-2010-2011
Jason Terry,2.31162363915099,1.2012048376678,1.11041880148319,2009-2010-2011
Richard Jefferson,0.61899471856359,-0.46007773965720006,1.0790724582207902,2009-2010-2011
Walter Herrmann,0.55121797577456,-0.51706008649945,1.0682780622740098,2009-2010-2011
Quentin Richardson,0.74861244064275,-0.31018225816048,1.0587946988032302,2009-2010-2011
Caron Butler,1.1811344969303499,0.13252106139164,1.04861343553871,2009-2010-2011
Alexis Ajinca,-0.21878457703468998,-1.26702871604927,1.04824413901458,2009-2010-2011
Ben Gordon,2.2257056086768,1.20179828113821,1.02390732753859,2009-2010-2011
Josh McRoberts,1.11578948819823,0.09273328899861,1.0230561991996199,2009-2010-2011
Zydrunas Ilgauskas,1.06157217780165,0.06001718968544,1.00155498811621,2009-2010-2011
Shaquille O'Neal,1.54553815696797,0.55644911168278,0.9890890452851901,2009-2010-2011
Ty Lawson,2.5077320865577,1.52155277641645,0.9861793101412499,2009-2010-2011
Grant Hill,0.6573448501695,-0.30168883930412,0.95903368947362,2009-2010-2011
Chauncey Billups,3.04327409495977,2.1220042549214,0.92126984003837,2009-2010-2011
Wilson Chandler,-0.09821979642033,-1.01857273264021,0.9203529362198801,2009-2010-2011
David Andersen,0.44649766254934,-0.44940819318377,0.89590585573311,2009-2010-2011
DeMarre Carroll,0.18799748068749,-0.70135588969218,0.88935337037967,2009-2010-2011
Jamaal Tinsley,0.39230069229071,-0.4815152850108,0.8738159773015101,2009-2010-2011
Boris Diaw,-0.09017237874567,-0.92917839614106,0.8390060173953899,2009-2010-2011
Brandon Jennings,0.57152542851957,-0.25996060920665,0.8314860377262199,2009-2010-2011
Jonas Jerebko,0.5969542729480001,-0.22300913548213,0.8199634084301299,2009-2010-2011
Kenny Thomas,1.08627507021649,0.29527243005073,0.79100264016576,2009-2010-2011
Rasheed Wallace,0.36813656160404,-0.41518916064644,0.7833257222504799,2009-2010-2011
Alex Acker,0.47466514190615,-0.2918804526121,0.76654559451825,2009-2010-2011
Mehmet Okur,1.40938084527537,0.65997845773786,0.74940238753751,2009-2010-2011
George Hill,0.35695832347985,-0.38370676438613,0.7406650878659801,2009-2010-2011
Vladimir Radmanovic,0.37875609798492,-0.36054003918331,0.7392961371682301,2009-2010-2011
Gerald Henderson,-0.10785060992005,-0.83640845047306,0.72855784055301,2009-2010-2011
Paul George,0.5369847028994701,-0.17273118575875998,0.70971588865823,2009-2010-2011
Antoine Wright,1.9505694312672899,1.25074279965929,0.6998266316079998,2009-2010-2011
Thomas Gardner,-0.44505508527011,-1.1282857166614,0.68323063139129,2009-2010-2011
Corey Brewer,-0.31554294084852996,-0.98075983884201,0.66521689799348,2009-2010-2011
Ronny Turiaf,0.16644691462782002,-0.48386841249361,0.65031532712143,2009-2010-2011
Brad Miller,0.9883454884059201,0.34397167230328,0.6443738161026401,2009-2010-2011
David West,2.0212766302281,1.38252766006971,0.6387489701583898,2009-2010-2011
Jeremy Lin,0.30811361683541,-0.31780518385725,0.62591880069266,2009-2010-2011
Jake Voskuhl,0.38998733559393,-0.23578687910627,0.6257742147002,2009-2010-2011
Randolph Morris,0.0331341930643,-0.58998812232234,0.62312231538664,2009-2010-2011
Shawne Williams,0.56842768751228,-0.04988747555448,0.61831516306676,2009-2010-2011
Emeka Okafor,-0.69546156620345,-1.29655850959882,0.60109694339537,2009-2010-2011
Daniel Gibson,0.33838311460075,-0.25403489457212003,0.59241800917287,2009-2010-2011
Lou Amundson,-0.63411023299335,-1.22256443526231,0.58845420226896,2009-2010-2011
Landry Fields,1.5320394710768201,0.9470162748507699,0.5850231962260501,2009-2010-2011
Chris Hunter,1.19783211850503,0.61426985719771,0.58356226130732,2009-2010-2011
Othello Hunter,0.16380703246913,-0.41640285891176004,0.5802098913808901,2009-2010-2011
Craig Smith,-0.37922088450875,-0.95915154962071,0.57993066511196,2009-2010-2011
Shawn Marion,-0.2550805920716,-0.82800985019548,0.5729292581238801,2009-2010-2011
Daequan Cook,0.53793899360133,-0.03160553983267,0.5695445334339999,2009-2010-2011
Dan Gadzuric,-0.16858321462457998,-0.71196064844717,0.54337743382259,2009-2010-2011
Quinton Ross,-2.61840084365667,-3.1539840134478103,0.5355831697911401,2009-2010-2011
Stephen Jackson,1.4636210077813299,0.93063786575176,0.53298314202957,2009-2010-2011
Leandro Barbosa,1.38599219402139,0.85415585696755,0.53183633705384,2009-2010-2011
Damion James,-0.972185537097,-1.4822964834488699,0.51011094635187,2009-2010-2011
