Name,Off,Def,Rapm,Season
Jason Richardson,0.6823899273324701,-0.43567348775934,1.1180634150918098,2006-2007-2008-2009-2010
Lamar Odom,0.36552819091602,-0.32105416689873,0.6865823578147501,2006-2007-2008-2009-2010
Jared Dudley,0.37779166132951997,-0.27803666638741,0.6558283277169299,2006-2007-2008-2009-2010
Shawn Marion,0.10218789996899,-0.54109191892899,0.6432798188979799,2006-2007-2008-2009-2010
Vince Carter,0.25083506082512,-0.37525547751416,0.6260905383392801,2006-2007-2008-2009-2010
Channing Frye,0.45585702222122,-0.15559244748751,0.6114494697087299,2006-2007-2008-2009-2010
Steve Nash,0.38985570989328,-0.22004214974282,0.6098978596361,2006-2007-2008-2009-2010
Grant Hill,0.38495460673361,-0.21855069086988999,0.6035052976035,2006-2007-2008-2009-2010
Kevin Durant,0.26135535412556,-0.32130805547563,0.58266340960119,2006-2007-2008-2009-2010
Amar'e Stoudemire,0.43738369922147996,-0.14434427458174,0.5817279738032199,2006-2007-2008-2009-2010
Matt Barnes,0.31706866209241,-0.24757010300937,0.56463876510178,2006-2007-2008-2009-2010
Rashard Lewis,0.33858604968937,-0.22287117166704,0.5614572213564101,2006-2007-2008-2009-2010
Fabricio Oberto,0.2960630393601,-0.24537364225287,0.5414366816129701,2006-2007-2008-2009-2010
Quinton Ross,0.37348182228947,-0.09519022437242,0.46867204666189,2006-2007-2008-2009-2010
Corey Maggette,0.26822509174347,-0.17449408675174,0.44271917849521003,2006-2007-2008-2009-2010
Luke Walton,0.22019913045785,-0.21354458891125,0.43374371936910006,2006-2007-2008-2009-2010
Kobe Bryant,0.18492421128345002,-0.24262776692702,0.4275519782104701,2006-2007-2008-2009-2010
Jameer Nelson,0.30616662974566,-0.11472029946031,0.42088692920597,2006-2007-2008-2009-2010
Pau Gasol,0.09885601594667,-0.31548023698191,0.41433625292858,2006-2007-2008-2009-2010
Elton Brand,0.38597345985129,-0.020928986416130002,0.40690244626742,2006-2007-2008-2009-2010
Russell Westbrook,0.14594492454311,-0.23053946681218002,0.37648439135529005,2006-2007-2008-2009-2010
Dwight Howard,-0.004732389260241808,-0.37746539880231,0.3727330095420682,2006-2007-2008-2009-2010
Sam Cassell,0.16623868008803,-0.19540616717304,0.36164484726107,2006-2007-2008-2009-2010
Nick Collison,0.20411287727865,-0.15542708892697,0.35953996620561995,2006-2007-2008-2009-2010
Kendrick Perkins,-0.22611993812262002,-0.57792557997878,0.35180564185616,2006-2007-2008-2009-2010
Antonio Daniels,0.21796584431273003,-0.13145802031476,0.34942386462749003,2006-2007-2008-2009-2010
Ben Gordon,0.17081088277697,-0.17791597265941,0.34872685543638,2006-2007-2008-2009-2010
Tyson Chandler,0.30914728349755,-0.03942002477903,0.34856730827658,2006-2007-2008-2009-2010
Joe Smith,0.0729544385241,-0.27557416502969,0.34852860355379,2006-2007-2008-2009-2010
Jeff Green,0.11757476742352,-0.2305288156222,0.34810358304572,2006-2007-2008-2009-2010
Dahntay Jones,0.1319872903057,-0.21515227957317,0.34713956987887,2006-2007-2008-2009-2010
James Posey,-0.01675805040638,-0.36216975791636,0.34541170750998,2006-2007-2008-2009-2010
Chris Duhon,0.38799947315393,0.04760238228705,0.34039709086688,2006-2007-2008-2009-2010
Luol Deng,0.39427360238325,0.054726784780250004,0.339546817603,2006-2007-2008-2009-2010
Derek Fisher,-0.12282445776435999,-0.45570287210509997,0.33287841434073995,2006-2007-2008-2009-2010
Michael Finley,0.23473351947698,-0.09229669082130999,0.32703021029829,2006-2007-2008-2009-2010
Dan Gadzuric,0.07804315367394,-0.24538388203267,0.32342703570661,2006-2007-2008-2009-2010
Monta Ellis,-0.04655456287111,-0.36183921564056,0.31528465276945,2006-2007-2008-2009-2010
Lou Amundson,0.11362958175737,-0.19904530869461,0.31267489045198,2006-2007-2008-2009-2010
Sasha Vujacic,0.01634032606596,-0.29557724101382,0.31191756707978,2006-2007-2008-2009-2010
Theo Ratliff,0.09016756006562,-0.21899201845477,0.30915957852039,2006-2007-2008-2009-2010
Morris Peterson,0.33814548776066,0.03136770867688,0.30677777908378,2006-2007-2008-2009-2010
Goran Dragic,0.18375685937645,-0.12028290105867,0.30403976043512,2006-2007-2008-2009-2010
Mickael Pietrus,0.0753235189382,-0.22739622842061,0.30271974735880997,2006-2007-2008-2009-2010
Serge Ibaka,0.09828043730233,-0.20163260906785,0.29991304637018,2006-2007-2008-2009-2010
Brad Miller,0.15098177847939,-0.1445312835,0.29551306197939,2006-2007-2008-2009-2010
Ike Diogu,0.14612677773851,-0.14311658790473,0.28924336564324,2006-2007-2008-2009-2010
Ronnie Brewer,0.10727600696077001,-0.18044113541921,0.28771714237998003,2006-2007-2008-2009-2010
Anderson Varejao,-0.19625680117014,-0.48250988447165,0.28625308330151,2006-2007-2008-2009-2010
Greg Oden,0.0324509869352,-0.2414573504874,0.27390833742259996,2006-2007-2008-2009-2010
Marcin Gortat,0.1393471699409,-0.13336018119016999,0.27270735113107,2006-2007-2008-2009-2010
Chucky Atkins,0.19014385382132,-0.07944913725236,0.26959299107368,2006-2007-2008-2009-2010
Al Harrington,0.11573306464744001,-0.14606179674143,0.26179486138887,2006-2007-2008-2009-2010
Thabo Sefolosha,0.05952869102418,-0.20058079362239,0.26010948464657,2006-2007-2008-2009-2010
Dwyane Wade,-0.03862715706534,-0.2945025192426,0.25587536217726,2006-2007-2008-2009-2010
Tony Allen,-0.003990492283588473,-0.25899247027061,0.2550019779870215,2006-2007-2008-2009-2010
Brendan Haywood,0.06883139757074,-0.18476959678213,0.25360099435287003,2006-2007-2008-2009-2010
Kevin Garnett,-0.14173333195783,-0.38499142472259,0.24325809276476004,2006-2007-2008-2009-2010
Tarence Kinsey,0.20380212703131,-0.03491980930211,0.23872193633342004,2006-2007-2008-2009-2010
Metta World Peace,0.52825633688871,0.29012558475777,0.23813075213094,2006-2007-2008-2009-2010
Antoine Walker,-0.049652619316159996,-0.28543407066876,0.2357814513526,2006-2007-2008-2009-2010
Vladimir Radmanovic,0.049442990262549995,-0.17516461350359,0.22460760376613997,2006-2007-2008-2009-2010
Cuttino Mobley,0.15726671498054,-0.0659250544712,0.22319176945174002,2006-2007-2008-2009-2010
DeShawn Stevenson,0.03550318577641,-0.18548811382417,0.22099129960058,2006-2007-2008-2009-2010
Anthony Johnson,0.25895644183648003,0.03820113718299,0.22075530465349003,2006-2007-2008-2009-2010
Josh Boone,0.09327109901028,-0.12475447379116,0.21802557280144,2006-2007-2008-2009-2010
Matt Carroll,0.10355410575004,-0.11421746780625,0.21777157355628998,2006-2007-2008-2009-2010
Nene,0.11557701348193,-0.10057665315996,0.21615366664189,2006-2007-2008-2009-2010
Dee Brown,0.04784374883216,-0.1675264044209,0.21537015325306,2006-2007-2008-2009-2010
Mikki Moore,0.002990582005299451,-0.20705225626791,0.21004283827320944,2006-2007-2008-2009-2010
Emeka Okafor,0.21463575425167003,0.0052215421004853345,0.2094142121511847,2006-2007-2008-2009-2010
David West,0.31992359846156,0.11266910807257999,0.20725449038897997,2006-2007-2008-2009-2010
Gilbert Arenas,0.044002791091109994,-0.16018494124851,0.20418773233961995,2006-2007-2008-2009-2010
Sergio Rodriguez,0.12635037764852,-0.07653174060177,0.20288211825029,2006-2007-2008-2009-2010
Taj Gibson,0.05826734180643,-0.13926841614403002,0.19753575795046002,2006-2007-2008-2009-2010
Bostjan Nachbar,0.16104967920337,-0.026615091880849998,0.18766477108422,2006-2007-2008-2009-2010
Glen Davis,-0.04204894905981,-0.22829026308866998,0.18624131402886,2006-2007-2008-2009-2010
Matt Harpring,0.07053798154774,-0.11553042935129,0.18606841089902998,2006-2007-2008-2009-2010
Rodrigue Beaubois,0.14005476284572,-0.044745953733,0.18480071657872,2006-2007-2008-2009-2010
Shaun Livingston,0.15654816567179,-0.01937338635375,0.17592155202554,2006-2007-2008-2009-2010
Linas Kleiza,0.08307417975374,-0.09228587370815,0.17536005346189001,2006-2007-2008-2009-2010
