Name,Season,Offensive Prior RAPM,Defensive Prior RAPM,Offensive Raw RAPM,Defensive Raw RAPM,Offensive Final RAPM,Defensive Final RAPM,RAPM
Stephen Curry,2017,5.992906410803318,1.9270534084948563,-3.565012893895975,-2.5339651744356786,2.4278935169073432,-0.6069117659408223,3.0348052828481658
LeBron James,2024,4.071010149484564,0.1294505921587685,-1.2781902669876966,-0.36790842673666535,2.7928198824968673,-0.23845783457789685,3.0312777170747642
Willy Hernangomez,2022,1.8748748457496027,-1.710147364189979,-0.1836889098076773,0.3726961376423346,1.6911859359419255,-1.3374512265476444,3.02863716248957
D'Angelo Russell,2024,2.7809607617199976,-1.0890858261946033,-0.8811787559544109,-0.037935816236913875,1.8997820057655868,-1.1270216424315171,3.026803648197104
Eric Paschall,2022,1.755802458084773,-2.1656202584274284,-0.31928450341991943,0.5769777217570206,1.4365179546648537,-1.5886425366704078,3.0251604913352614
Damian Lillard,2019,4.594591838782331,0.36527764498289,-2.1114568792365986,-0.8989177020773838,2.4831349595457324,-0.5336400570944937,3.016775016640226
Shai Gilgeous-Alexander,2023,4.146186557115977,-0.1091045345135084,-1.3492671460439694,-0.11062323679692786,2.7969194110720075,-0.21972777131043625,3.0166471823824437
Jayson Tatum,2024,4.945287217824702,0.9326377914951882,-2.7949602003782705,-1.798327720870482,2.1503270174464313,-0.8656899293752938,3.016016946821725
Kyrie Irving,2022,3.748209100246517,0.0493464410573132,-0.9702503384649981,-0.26380369292355016,2.7779587617815187,-0.21445725186623696,2.992416013647756
Damian Lillard,2022,2.870069167028687,-1.315017445403233,-0.6485580748523697,0.5470151386619677,2.2215110921763173,-0.7680023067412654,2.9895133989175826
Devin Booker,2021,3.647751353751363,-0.422851521024242,-1.6247535801975106,-0.5400054651859928,2.0229977735538522,-0.9628569862102347,2.985854759764087
Ja Morant,2022,3.616766065963376,-0.2326519714360233,-1.4925676027672563,-0.627853907799263,2.1241984631961195,-0.8605058792352863,2.9847043424314057
Lou Williams,2018,3.999728814596102,-1.0860081080956538,-1.511957563354618,0.5903604807148516,2.487771251241484,-0.49564762738080226,2.9834188786222864
Zach LaVine,2022,2.366158219236728,-1.4149491994837993,-0.6683341314559617,0.1367484268993566,1.6978240877807662,-1.2782007725844426,2.976024860365209
Brandon Ingram,2021,3.10746916727322,-0.7561297554530055,-0.704705831418766,0.18319458332238064,2.4027633358544542,-0.5729351721306248,2.9756985079850793
Anthony Edwards,2024,3.5859653634968804,0.6540390705261476,-1.231368832056592,-1.2613139304241086,2.354596531440288,-0.6072748598979609,2.9618713913382493
Zion Williamson,2023,4.039348621362814,0.1815029019888774,-0.9757302916530167,-0.0790400108631847,3.063618329709797,0.10246289112569269,2.9611554385841043
JaKarr Sampson,2019,1.6464889454220109,-1.3730476362998971,0.11894264178351231,0.18115867922858112,1.765431587205523,-1.191888957071316,2.957320544276839
James Harden,2021,4.586434636795282,0.1999682743261308,-1.5173187866477502,-0.08714931874220654,3.069115850147532,0.11281895558392425,2.9562968945636077
Willy Hernangomez,2019,1.6064668428056967,-2.5182041383843736,-0.2449412147655103,0.9261064222390385,1.3615256280401864,-1.5920977161453351,2.9536233441855213
Khris Middleton,2021,3.5637698961710207,0.1891770393312661,-1.656394106070822,-1.2334896547443728,1.9073757901001986,-1.0443126154131066,2.9516884055133055
Devin Booker,2019,1.9900554889318745,-1.947558007300722,0.24043786855588536,1.2296946494626444,2.23049335748776,-0.7178633578380775,2.948356715325837
Darius Garland,2023,3.798498175594173,0.1520251870782432,-1.4356488150037028,-0.7165822517759294,2.36284936059047,-0.5645570646976862,2.927406425288156
Kelly Olynyk,2024,2.115232793812339,-1.802386471042268,0.057235832347653975,1.0524425325083924,2.172468626159993,-0.7499439385338755,2.9224125646938686
CJ McCollum,2021,3.413258570678932,-0.3647994091608635,-1.0031235791540465,-0.1376550725901189,2.4101349915248855,-0.5024544817509824,2.912589473275868
