Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Tracy McGrady,1503,40.18,40+,6284,6281,4.747,-2.375,7.122,-1.106,-1.813,5.853,-0.562,6.415,2001
Darrell Armstrong,353,36.99,35-40,5620,5627,5.691,-1.306,6.997,-0.262,-2.365,5.953,1.059,4.894,2001
Toni Kukoc,389,24.58,20-25,3107,3108,4.066,-2.882,6.948,-2.84,-2.204,6.905,-0.678,7.584,2001
Aaron McKie,243,31.46,30-35,6189,6172,3.659,-3.278,6.936,-1.702,-1.902,5.36,-1.376,6.736,2001
David Robinson,764,29.64,25-30,5187,5206,2.099,-4.791,6.89,-2.132,-1.663,4.231,-3.127,7.358,2001
Keith Van Horn,1496,35.33,35-40,3336,3334,6.563,-0.281,6.845,-0.262,-2.365,6.825,2.083,4.742,2001
Reggie Miller,397,39.29,35-40,6241,6239,6.501,-0.249,6.75,-0.262,-2.365,6.762,2.115,4.647,2001
Rashard Lewis,1740,34.91,30-35,5221,5215,6.082,-0.511,6.593,-1.702,-1.902,7.784,1.391,6.393,2001
Paul Pierce,1718,38.1,35-40,5966,5946,6.109,-0.432,6.541,-0.262,-2.365,6.37,1.932,4.438,2001
P.J. Brown,136,35.07,35-40,5943,5943,3.309,-3.178,6.487,-0.262,-2.365,3.571,-0.813,4.384,2001
Lamar Odom,1885,37.24,35-40,5132,5112,4.204,-2.168,6.372,-0.262,-2.365,4.465,0.197,4.269,2001
Antonio Davis,213,35.01,35-40,6009,6004,3.976,-2.372,6.348,-0.262,-2.365,4.237,-0.007,4.245,2001
Theo Ratliff,689,36.03,35-40,3396,3386,0.853,-5.372,6.225,-0.262,-2.365,1.115,-3.007,4.122,2001
Tim Hardaway,896,33.95,30-35,4809,4771,2.871,-3.165,6.036,-1.702,-1.902,4.572,-1.263,5.835,2001
Kurt Thomas,703,27.64,25-30,4199,4190,3.715,-2.271,5.986,-2.132,-1.663,5.847,-0.607,6.454,2001
Allen Iverson,947,41.91,40+,7640,7597,4.033,-1.794,5.827,-1.106,-1.813,5.139,0.019,5.12,2001
Doug Christie,57,36.3,35-40,6394,6393,3.308,-2.36,5.668,-0.262,-2.365,3.57,0.004,3.565,2001
Antonio McDyess,686,36.52,35-40,4923,4922,3.328,-2.31,5.638,-0.262,-2.365,3.589,0.054,3.535,2001
Ben Wallace,1112,34.52,30-35,5391,5410,2.092,-3.474,5.566,-1.702,-1.902,3.793,-1.572,5.365,2001
Terrell Brandon,210,36.18,35-40,5680,5681,3.804,-1.736,5.541,-0.262,-2.365,4.066,0.628,3.438,2001
Juwan Howard,436,36.74,35-40,6516,6527,3.906,-1.554,5.459,-0.262,-2.365,4.167,0.811,3.356,2001
Wally Szczerbiak,1887,34.83,30-35,5772,5748,3.767,-1.618,5.385,-1.702,-1.902,5.468,0.284,5.185,2001
Michael Finley,714,42.0,40+,7438,7431,4.957,-0.393,5.349,-1.106,-1.813,6.063,1.42,4.643,2001
Bo Outlaw,448,31.72,30-35,5122,5162,3.58,-1.758,5.338,-1.702,-1.902,5.282,0.144,5.138,2001
Stephon Marbury,950,38.18,35-40,5015,5015,4.465,-0.809,5.274,-0.262,-2.365,4.726,1.556,3.171,2001
Latrell Sprewell,84,39.13,35-40,5815,5826,2.902,-2.312,5.214,-0.262,-2.365,3.164,0.052,3.111,2001
Eddie Jones,224,36.15,35-40,4319,4316,2.935,-2.258,5.193,-0.262,-2.365,3.196,0.107,3.09,2001
Bryon Russell,935,31.72,30-35,5021,5016,4.07,-1.121,5.191,-1.702,-1.902,5.772,0.781,4.991,2001
Jerry Stackhouse,711,40.14,40+,6387,6371,4.85,-0.3,5.15,-1.106,-1.813,5.957,1.513,4.444,2001
Chris Webber,185,40.5,40+,6316,6315,1.912,-3.227,5.139,-1.106,-1.813,3.018,-1.414,4.432,2001
Steven Smith,120,31.37,30-35,4976,4958,4.197,-0.925,5.122,-1.702,-1.902,5.899,0.977,4.922,2001
Jamal Mashburn,469,39.37,35-40,6462,6451,2.235,-2.827,5.062,-0.262,-2.365,2.497,-0.462,2.959,2001
Tim Thomas,1501,27.42,25-30,4911,4885,4.608,-0.444,5.052,-2.132,-1.663,6.739,1.219,5.52,2001
Damon Stoudamire,757,32.35,30-35,5228,5185,3.106,-1.92,5.026,-1.702,-1.902,4.808,-0.018,4.826,2001
Gary Payton,56,41.06,40+,6206,6201,4.337,-0.68,5.017,-1.106,-1.813,5.444,1.133,4.311,2001
Larry Hughes,1716,36.86,35-40,3659,3669,3.169,-1.848,5.017,-0.262,-2.365,3.43,0.516,2.914,2001
Jason Kidd,467,39.83,35-40,6300,6291,1.712,-3.247,4.959,-0.262,-2.365,1.974,-0.882,2.856,2001
Dikembe Mutombo,87,34.58,30-35,6628,6616,0.244,-4.695,4.938,-1.702,-1.902,1.945,-2.793,4.738,2001
Jason Terry,1891,37.69,35-40,6051,6029,4.709,-0.161,4.87,-0.262,-2.365,4.971,2.203,2.767,2001
Nick Van Exel,89,37.84,35-40,5162,5159,4.169,-0.601,4.77,-0.262,-2.365,4.43,1.764,2.667,2001
Ruben Patterson,1739,27.11,25-30,3939,3956,3.0,-1.72,4.72,-2.132,-1.663,5.132,-0.056,5.188,2001
Charles Oakley,891,35.48,35-40,5901,5907,2.393,-2.302,4.695,-0.262,-2.365,2.655,0.063,2.592,2001
Scot Pollard,1513,21.57,20-25,3376,3384,-0.219,-4.852,4.633,-2.84,-2.204,2.621,-2.649,5.27,2001
Horace Grant,270,31.03,30-35,5387,5380,2.594,-1.852,4.447,-1.702,-1.902,4.296,0.05,4.246,2001
Danny Ferry,198,21.09,20-25,3807,3805,0.945,-3.336,4.281,-2.84,-2.204,3.785,-1.132,4.917,2001
Elton Brand,1882,39.32,35-40,5407,5410,4.107,-0.157,4.264,-0.262,-2.365,4.369,2.207,2.161,2001
Scott Williams,281,19.25,15-20,3165,3168,0.317,-3.938,4.256,-2.77,-1.567,3.088,-2.372,5.459,2001
Sam Cassell,208,35.67,35-40,6589,6570,4.32,0.087,4.233,-0.262,-2.365,4.581,2.452,2.13,2001
Travis Best,696,31.9,30-35,4833,4843,2.412,-1.802,4.215,-1.702,-1.902,4.114,0.1,4.014,2001
Antawn Jamison,1712,41.38,40+,6703,6697,5.204,0.999,4.205,-1.106,-1.813,6.31,2.812,3.498,2001
Bonzi Wells,1719,26.61,25-30,3711,3710,2.939,-1.251,4.19,-2.132,-1.663,5.071,0.413,4.658,2001
Mitch Richmond,782,32.87,30-35,2369,2374,2.206,-1.971,4.177,-1.702,-1.902,3.907,-0.069,3.977,2001
Bobby Jackson,1517,20.86,20-25,3408,3432,-0.487,-4.58,4.093,-2.84,-2.204,2.352,-2.377,4.729,2001
Robert Horry,109,20.12,20-25,3714,3720,2.568,-1.462,4.031,-2.84,-2.204,5.408,0.741,4.667,2001
Antoine Walker,952,41.89,40+,6483,6466,6.037,2.01,4.027,-1.106,-1.813,7.144,3.823,3.32,2001
Charlie Ward,369,24.5,20-25,2885,2883,0.793,-3.206,3.999,-2.84,-2.204,3.632,-1.003,4.635,2001
Terry Porter,345,20.99,20-25,3740,3757,0.051,-3.868,3.919,-2.84,-2.204,2.89,-1.665,4.555,2001
Glenn Robinson,299,36.99,35-40,6793,6780,3.541,-0.378,3.919,-0.262,-2.365,3.803,1.986,1.816,2001
Eric Piatkowski,15,26.48,25-30,3886,3872,3.633,-0.272,3.906,-2.132,-1.663,5.765,1.391,4.374,2001
Rick Fox,296,27.97,25-30,5538,5524,1.283,-2.586,3.869,-2.132,-1.663,3.415,-0.923,4.338,2001
Eric Snow,727,34.87,30-35,4656,4631,-0.04,-3.871,3.83,-1.702,-1.902,1.661,-1.969,3.63,2001
Donyell Marshall,923,28.75,25-30,4706,4686,2.001,-1.826,3.827,-2.132,-1.663,4.133,-0.162,4.295,2001
Brian Grant,258,33.83,30-35,5146,5120,2.398,-1.424,3.822,-1.702,-1.902,4.1,0.478,3.622,2001
Darius Miles,2032,26.41,25-30,3951,3960,1.165,-2.52,3.685,-2.132,-1.663,3.297,-0.857,4.154,2001
Allan Houston,275,36.64,35-40,5507,5480,1.512,-2.132,3.644,-0.262,-2.365,1.774,0.232,1.541,2001
Mike Bibby,1710,38.91,35-40,6160,6149,4.269,0.63,3.64,-0.262,-2.365,4.531,2.994,1.537,2001
Dan Majerle,105,24.64,20-25,2511,2520,0.486,-3.078,3.565,-2.84,-2.204,3.326,-0.875,4.201,2001
Steve Nash,959,34.09,30-35,5322,5323,2.695,-0.869,3.564,-1.702,-1.902,4.397,1.033,3.364,2001
Eric Williams,677,21.51,20-25,3359,3392,0.276,-3.286,3.563,-2.84,-2.204,3.116,-1.083,4.199,2001
Arvydas Sabonis,717,21.22,20-25,2638,2617,-1.851,-5.412,3.561,-2.84,-2.204,0.989,-3.209,4.198,2001
Matt Bullard,672,16.42,15-20,1881,1874,2.232,-1.318,3.55,-2.77,-1.567,5.002,0.249,4.754,2001
Evan Eschmeyer,1915,18.05,15-20,2574,2576,0.457,-3.07,3.528,-2.77,-1.567,3.228,-1.504,4.731,2001
Glen Rice,779,29.49,25-30,4216,4195,2.132,-1.34,3.473,-2.132,-1.663,4.264,0.323,3.941,2001
James Posey,1899,27.52,25-30,4383,4393,0.784,-2.602,3.387,-2.132,-1.663,2.916,-0.939,3.855,2001
Emanual Davis,1023,20.81,20-25,2439,2454,0.955,-2.42,3.375,-2.84,-2.204,3.795,-0.217,4.012,2001
Jermaine O'Neal,979,32.56,30-35,5097,5096,0.322,-3.046,3.367,-1.702,-1.902,2.023,-1.144,3.167,2001
Bruce Bowen,1477,32.77,30-35,4977,4980,0.524,-2.783,3.307,-1.702,-1.902,2.226,-0.881,3.107,2001
Raef LaFrentz,1711,31.5,30-35,4753,4766,1.668,-1.633,3.301,-1.702,-1.902,3.369,0.269,3.101,2001
Avery Johnson,422,23.43,20-25,2904,2891,-0.944,-4.087,3.142,-2.84,-2.204,1.895,-1.883,3.779,2001
Shawn Bradley,762,24.43,20-25,4195,4214,-2.604,-5.733,3.129,-2.84,-2.204,0.236,-3.529,3.765,2001
Michael Dickerson,1722,37.42,35-40,5069,5042,2.327,-0.798,3.124,-0.262,-2.365,2.588,1.567,1.021,2001
Metta World Peace,1897,31.09,30-35,4374,4400,2.54,-0.405,2.945,-1.702,-1.902,4.242,1.497,2.745,2001
Danny Manning,330,15.86,15-20,2599,2601,-0.569,-3.511,2.942,-2.77,-1.567,2.202,-1.944,4.145,2001
Brent Barry,699,26.58,25-30,3391,3388,2.471,-0.437,2.908,-2.132,-1.663,4.603,1.226,3.376,2001
Clifford Robinson,361,33.56,30-35,5543,5556,1.308,-1.574,2.882,-1.702,-1.902,3.01,0.328,2.682,2001
Greg Buckner,1761,22.17,20-25,1670,1685,0.472,-2.345,2.817,-2.84,-2.204,3.312,-0.142,3.454,2001
Chucky Atkins,1088,29.19,25-30,4621,4623,2.427,-0.384,2.811,-2.132,-1.663,4.559,1.279,3.28,2001
Richard Hamilton,1888,32.31,30-35,4919,4912,4.824,2.022,2.802,-1.702,-1.902,6.526,3.924,2.602,2001
Jerome Williams,966,20.03,20-25,2602,2596,0.612,-2.182,2.795,-2.84,-2.204,3.452,0.021,3.431,2001
Walt Williams,1005,21.98,20-25,2997,2991,-0.029,-2.811,2.782,-2.84,-2.204,2.811,-0.608,3.419,2001
Dale Davis,905,26.67,25-30,4031,4021,2.422,-0.304,2.726,-2.132,-1.663,4.554,1.36,3.194,2001
Joe Smith,693,28.14,25-30,3826,3816,1.012,-1.682,2.695,-2.132,-1.663,3.144,-0.019,3.163,2001
David Wesley,133,37.87,35-40,6566,6554,1.271,-1.419,2.69,-0.262,-2.365,1.532,0.946,0.587,2001
Alvin Williams,1541,29.16,25-30,5392,5402,1.795,-0.887,2.682,-2.132,-1.663,3.926,0.776,3.15,2001
Moochie Norris,983,20.14,20-25,3097,3099,1.363,-1.213,2.576,-2.84,-2.204,4.203,0.991,3.212,2001
Ervin Johnson,911,24.19,20-25,4799,4780,-0.901,-3.379,2.478,-2.84,-2.204,1.939,-1.176,3.115,2001
Tyrone Hill,238,31.12,30-35,5777,5771,1.027,-1.422,2.45,-1.702,-1.902,2.729,0.48,2.249,2001
Scottie Pippen,937,33.29,30-35,4202,4188,1.259,-1.188,2.447,-1.702,-1.902,2.96,0.714,2.247,2001
Mike Miller,2034,29.13,25-30,4877,4858,0.703,-1.733,2.437,-2.132,-1.663,2.835,-0.07,2.905,2001
Sean Rooks,399,18.92,15-20,2847,2838,0.544,-1.852,2.396,-2.77,-1.567,3.315,-0.285,3.6,2001
Tony Delk,960,27.9,25-30,4752,4756,1.843,-0.529,2.373,-2.132,-1.663,3.975,1.134,2.841,2001
Anthony Peeler,324,28.29,25-30,4344,4337,0.758,-1.571,2.329,-2.132,-1.663,2.89,0.093,2.797,2001
Vlade Divac,124,29.83,25-30,5212,5210,1.057,-1.229,2.285,-2.132,-1.663,3.188,0.435,2.753,2001
Jalen Rose,147,40.94,40+,5756,5759,1.586,-0.697,2.282,-1.106,-1.813,2.692,1.116,1.576,2001
Mario Elie,53,22.18,20-25,3103,3095,-1.921,-4.148,2.227,-2.84,-2.204,0.919,-1.945,2.863,2001
Othella Harrington,970,24.53,20-25,3592,3569,-1.564,-3.717,2.153,-2.84,-2.204,1.276,-1.514,2.789,2001
Mookie Blaylock,302,34.1,30-35,4665,4666,0.494,-1.603,2.097,-1.702,-1.902,2.196,0.299,1.897,2001
George Lynch,248,32.3,30-35,5413,5441,-0.172,-2.229,2.057,-1.702,-1.902,1.53,-0.327,1.857,2001
Corliss Williamson,722,24.45,20-25,3263,3258,-1.418,-3.469,2.051,-2.84,-2.204,1.422,-1.265,2.687,2001
Chauncey Billups,1497,23.29,20-25,3413,3425,0.99,-0.843,1.833,-2.84,-2.204,3.83,1.361,2.469,2001
Hedo Turkoglu,2045,16.88,15-20,2697,2694,0.723,-1.065,1.788,-2.77,-1.567,3.494,0.502,2.992,2001
Jon Barry,468,16.28,15-20,2018,2034,0.135,-1.585,1.72,-2.77,-1.567,2.906,-0.018,2.924,2001
Wesley Person,445,21.8,20-25,1820,1831,-0.986,-2.681,1.694,-2.84,-2.204,1.853,-0.477,2.331,2001
Keon Clark,1721,21.23,20-25,3499,3513,0.227,-1.42,1.647,-2.84,-2.204,3.067,0.784,2.283,2001
Michael Doleac,1720,18.12,15-20,2735,2732,-0.948,-2.592,1.644,-2.77,-1.567,1.822,-1.025,2.847,2001
Rodney Rogers,915,26.6,25-30,4444,4423,-0.421,-2.028,1.607,-2.132,-1.663,1.711,-0.364,2.075,2001
Lindsey Hunter,283,24.44,20-25,4354,4362,-0.317,-1.864,1.546,-2.84,-2.204,2.522,0.34,2.182,2001
A.C. Green,920,17.22,15-20,2610,2639,-2.259,-3.798,1.538,-2.77,-1.567,0.511,-2.231,2.742,2001
Eddie Robinson,1944,17.94,15-20,2602,2608,1.077,-0.422,1.5,-2.77,-1.567,3.848,1.145,2.703,2001
Hakeem Olajuwon,165,26.61,25-30,2943,2941,-1.464,-2.928,1.464,-2.132,-1.663,0.668,-1.265,1.932,2001
Nazr Mohammed,1737,15.78,15-20,1825,1837,0.137,-1.311,1.448,-2.77,-1.567,2.908,0.256,2.651,2001
Marcus Camby,948,33.83,30-35,4068,4072,0.207,-1.207,1.414,-1.702,-1.902,1.909,0.695,1.214,2001
Howard Eisley,458,29.63,25-30,5042,5030,1.571,0.164,1.407,-2.132,-1.663,3.703,1.827,1.875,2001
Reggie Slater,1073,12.44,10-15,1410,1417,0.821,-0.543,1.364,-2.75,-0.896,3.571,0.352,3.218,2001
Al Harrington,1733,24.26,20-25,3627,3648,-0.93,-2.181,1.251,-2.84,-2.204,1.91,0.023,1.887,2001
Lamond Murray,441,28.52,25-30,4225,4220,1.485,0.236,1.25,-2.132,-1.663,3.617,1.899,1.718,2001
Kenny Thomas,1903,24.6,20-25,3413,3415,-1.183,-2.363,1.181,-2.84,-2.204,1.657,-0.16,1.817,2001
Pat Garrity,1727,20.78,20-25,3242,3196,-0.293,-1.458,1.166,-2.84,-2.204,2.547,0.745,1.802,2001
Roshown McLeod,1728,26.22,25-30,1721,1730,-1.941,-3.1,1.158,-2.132,-1.663,0.19,-1.436,1.626,2001
Chris Mills,168,32.91,30-35,979,966,-2.502,-3.643,1.142,-1.702,-1.902,-0.8,-1.741,0.941,2001
Bryant Stith,179,32.14,30-35,4806,4798,0.365,-0.774,1.139,-1.702,-1.902,2.067,1.128,0.939,2001
Malik Rose,990,21.36,20-25,2694,2686,-0.966,-2.105,1.138,-2.84,-2.204,1.873,0.099,1.774,2001
Lucious Harris,446,28.37,25-30,3984,3983,1.716,0.584,1.132,-2.132,-1.663,3.848,2.248,1.6,2001
Anthony Carter,1853,22.69,20-25,3122,3134,-2.245,-3.362,1.117,-2.84,-2.204,0.595,-1.159,1.753,2001
John Starks,317,28.35,25-30,4077,4088,0.886,-0.229,1.115,-2.132,-1.663,3.018,1.434,1.583,2001
Antonio Daniels,1498,26.11,25-30,4607,4655,2.573,1.461,1.112,-2.132,-1.663,4.705,3.124,1.58,2001
LaPhonso Ellis,111,23.74,20-25,3812,3807,1.299,0.221,1.077,-2.84,-2.204,4.138,2.425,1.713,2001
Jeff McInnis,976,34.93,30-35,5169,5158,2.252,1.203,1.049,-1.702,-1.902,3.954,3.105,0.849,2001
George McCloud,45,26.35,25-30,3906,3899,2.421,1.375,1.047,-2.132,-1.663,4.553,3.038,1.515,2001
Fred Hoiberg,697,30.34,30-35,4168,4147,1.041,0.005,1.036,-1.702,-1.902,2.743,1.907,0.835,2001
Chris Gatling,423,22.62,20-25,3205,3193,1.41,0.403,1.008,-2.84,-2.204,4.25,2.606,1.644,2001
Austin Croshere,1506,23.13,20-25,3784,3765,-0.084,-1.03,0.946,-2.84,-2.204,2.755,1.174,1.582,2001
Shandon Anderson,1000,29.24,25-30,4560,4560,0.406,-0.53,0.937,-2.132,-1.663,2.538,1.133,1.405,2001
Matt Maloney,1074,25.47,25-30,2636,2630,-1.283,-2.178,0.895,-2.132,-1.663,0.849,-0.514,1.363,2001
Tyrone Nesby,1838,25.1,25-30,3010,3009,-0.165,-1.011,0.846,-2.132,-1.663,1.967,0.652,1.315,2001
Brian Shaw,216,22.89,20-25,4031,4033,-0.601,-1.431,0.83,-2.84,-2.204,2.239,0.773,1.466,2001
Morris Peterson,2050,22.63,20-25,3665,3669,-0.069,-0.897,0.828,-2.84,-2.204,2.77,1.306,1.464,2001
Shareef Abdur-Rahim,949,40.01,40+,6228,6230,2.013,1.192,0.822,-1.106,-1.813,3.12,3.005,0.115,2001
Shammond Williams,1742,17.96,15-20,2354,2353,0.191,-0.623,0.814,-2.77,-1.567,2.962,0.944,2.017,2001
Desmond Mason,2046,19.53,15-20,2856,2876,0.303,-0.479,0.783,-2.77,-1.567,3.074,1.087,1.986,2001
Christian Laettner,363,21.27,20-25,3229,3215,-0.153,-0.923,0.77,-2.84,-2.204,2.687,1.281,1.406,2001
Hubert Davis,93,25.66,25-30,3286,3268,0.206,-0.546,0.752,-2.132,-1.663,2.338,1.117,1.221,2001
Matt Harpring,1723,28.81,25-30,3059,3072,0.109,-0.638,0.747,-2.132,-1.663,2.241,1.025,1.216,2001
Kendall Gill,383,28.68,25-30,1758,1759,-2.805,-3.462,0.657,-2.132,-1.663,-0.673,-1.799,1.125,2001
Tom Gugliotta,339,20.36,20-25,2434,2440,-2.586,-3.115,0.529,-2.84,-2.204,0.253,-0.912,1.165,2001
Michael Ruffin,1913,19.54,15-20,1600,1617,-1.514,-2.032,0.517,-2.77,-1.567,1.256,-0.465,1.721,2001
Zydrunas Ilgauskas,980,25.58,25-30,1117,1123,-3.822,-4.336,0.514,-2.132,-1.663,-1.69,-2.672,0.982,2001
Trajan Langdon,1892,17.18,15-20,2118,2118,-0.372,-0.856,0.484,-2.77,-1.567,2.398,0.711,1.688,2001
Anthony Mason,193,40.69,40+,6106,6090,0.128,-0.355,0.483,-1.106,-1.813,1.234,1.458,-0.223,2001
David Vanterpool,2128,18.64,15-20,813,813,-2.151,-2.611,0.46,-2.77,-1.567,0.619,-1.044,1.664,2001
Sean Elliott,251,23.65,20-25,2746,2737,-3.826,-4.261,0.435,-2.84,-2.204,-0.986,-2.058,1.072,2001
Brad Miller,1802,25.21,25-30,2647,2647,-0.348,-0.779,0.431,-2.132,-1.663,1.784,0.884,0.9,2001
Voshon Lenard,702,29.18,25-30,4518,4524,0.671,0.247,0.424,-2.132,-1.663,2.803,1.911,0.892,2001
Jeff Foster,1902,16.29,15-20,2257,2270,-2.821,-3.234,0.413,-2.77,-1.567,-0.051,-1.667,1.616,2001
Clar. Weatherspoon,221,33.87,30-35,5252,5250,0.555,0.163,0.392,-1.702,-1.902,2.257,2.065,0.192,2001
Jason Williams,1715,29.74,25-30,5022,5022,-0.477,-0.843,0.366,-2.132,-1.663,1.655,0.821,0.834,2001
Felipe Lopez,1732,22.37,20-25,3154,3161,-1.665,-1.992,0.327,-2.84,-2.204,1.175,0.211,0.963,2001
Kelvin Cato,1509,17.84,15-20,1155,1161,-3.232,-3.533,0.301,-2.77,-1.567,-0.462,-1.967,1.505,2001
Erick Strickland,1065,16.57,15-20,1557,1553,-3.05,-3.342,0.292,-2.77,-1.567,-0.28,-1.775,1.495,2001
Ron Mercer,1500,41.55,40+,4705,4707,1.857,1.58,0.277,-1.106,-1.813,2.963,3.392,-0.429,2001
Danny Fortson,1504,33.84,30-35,419,418,-3.01,-3.244,0.235,-1.702,-1.902,-1.308,-1.342,0.034,2001
Bryant Reeves,735,24.39,20-25,3523,3518,-3.104,-3.321,0.218,-2.84,-2.204,-0.264,-1.118,0.854,2001
Olden Polynice,178,20.0,20-25,3222,3223,-3.57,-3.77,0.199,-2.84,-2.204,-0.731,-1.566,0.836,2001
Elliot Perry,386,10.17,10-15,1024,1036,-0.38,-0.555,0.176,-2.75,-0.896,2.37,0.34,2.03,2001
Stromile Swift,2031,16.42,15-20,2480,2495,0.625,0.449,0.176,-2.77,-1.567,3.395,2.015,1.38,2001
Stacey Augmon,278,17.94,15-20,2298,2305,-2.607,-2.767,0.16,-2.77,-1.567,0.164,-1.2,1.364,2001
Paul McPherson,2101,10.79,10-15,1149,1168,0.259,0.129,0.129,-2.75,-0.896,3.009,1.025,1.983,2001
Vin Baker,452,28.01,25-30,4049,4048,0.108,-0.013,0.121,-2.132,-1.663,2.24,1.651,0.589,2001
Jud Buechler,146,12.92,10-15,1490,1500,-1.829,-1.946,0.116,-2.75,-0.896,0.92,-1.05,1.97,2001
Calbert Cheaney,384,16.92,15-20,288,288,-3.414,-3.479,0.065,-2.77,-1.567,-0.643,-1.912,1.269,2001
Chris Herren,1914,16.33,15-20,792,795,-1.805,-1.85,0.045,-2.77,-1.567,0.965,-0.283,1.248,2001
Chris Whitney,43,25.99,25-30,2980,2978,0.593,0.562,0.031,-2.132,-1.663,2.725,2.226,0.499,2001
Stephen Jackson,1536,21.59,20-25,3257,3268,-2.027,-2.022,-0.005,-2.84,-2.204,0.813,0.182,0.631,2001
Jamie Feick,994,24.84,20-25,285,288,-3.929,-3.909,-0.02,-2.84,-2.204,-1.09,-1.706,0.616,2001
Keyon Dooling,2039,16.32,15-20,2263,2271,-0.989,-0.967,-0.022,-2.77,-1.567,1.782,0.6,1.182,2001
Robert Traylor,1714,17.26,15-20,2287,2295,-1.241,-1.205,-0.037,-2.77,-1.567,1.529,0.362,1.167,2001
Derrick Dial,1760,6.19,5-10,386,393,-0.367,-0.305,-0.062,-2.558,-0.56,2.191,0.255,1.936,2001
Mark Pope,998,14.94,10-15,1940,1940,-1.758,-1.691,-0.067,-2.75,-0.896,0.992,-0.795,1.787,2001
Matt Geiger,761,15.54,15-20,1235,1238,-2.314,-2.212,-0.103,-2.77,-1.567,0.456,-0.645,1.101,2001
Billy Owens,182,17.7,15-20,1584,1590,-2.443,-2.335,-0.109,-2.77,-1.567,0.327,-0.768,1.095,2001
Cal Bowdler,1898,8.5,5-10,742,723,-0.212,-0.097,-0.114,-2.558,-0.56,2.347,0.463,1.884,2001
Quentin Richardson,2047,17.84,15-20,2522,2530,-0.181,-0.038,-0.144,-2.77,-1.567,2.589,1.529,1.06,2001
Randy Brown,753,22.93,20-25,2318,2340,-3.602,-3.45,-0.152,-2.84,-2.204,-0.762,-1.246,0.484,2001
Sam Perkins,64,15.6,15-20,1898,1884,-1.651,-1.496,-0.155,-2.77,-1.567,1.119,0.071,1.048,2001
Laron Profit,1919,17.27,15-20,1196,1195,-0.775,-0.618,-0.156,-2.77,-1.567,1.996,0.949,1.047,2001
Elden Campbell,922,29.98,25-30,4852,4855,-2.046,-1.823,-0.224,-2.132,-1.663,0.085,-0.159,0.245,2001
Robert Pack,123,17.05,15-20,2548,2544,-0.937,-0.687,-0.25,-2.77,-1.567,1.833,0.879,0.954,2001
Vitaly Potapenko,958,23.18,20-25,3606,3588,-1.098,-0.839,-0.259,-2.84,-2.204,1.741,1.364,0.377,2001
Sherman Douglas,428,18.47,15-20,2060,2066,-2.484,-2.216,-0.268,-2.77,-1.567,0.287,-0.649,0.936,2001
Alonzo Mourning,297,23.54,20-25,734,726,-3.29,-2.996,-0.294,-2.84,-2.204,-0.45,-0.793,0.342,2001
