Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Tim Duncan,1495,31.26,30-35,5328,5282,1.616,-3.125,4.741,-1.208,-1.65,2.824,-1.475,4.299,2010
Dirk Nowitzki,1717,37.51,35-40,6268,6239,3.313,-1.158,4.472,-0.654,-1.384,3.967,0.226,3.741,2010
LaMarcus Aldridge,200746,37.46,35-40,5660,5650,3.207,-1.23,4.437,-0.654,-1.384,3.861,0.154,3.706,2010
Richard Jefferson,2210,31.11,30-35,5390,5392,2.081,-2.333,4.414,-1.208,-1.65,3.289,-0.683,3.972,2010
Shawn Marion,1890,31.8,30-35,4857,4865,1.812,-2.515,4.327,-1.208,-1.65,3.02,-0.865,3.885,2010
Brandon Roy,200750,37.21,35-40,4533,4507,3.952,-0.368,4.32,-0.654,-1.384,4.606,1.017,3.589,2010
Paul Millsap,200794,27.77,25-30,5073,5084,2.86,-1.419,4.279,-1.708,-1.419,4.568,0.0,4.568,2010
Nene,2403,33.59,30-35,5744,5729,3.332,-0.921,4.253,-1.208,-1.65,4.54,0.729,3.811,2010
Danny Granger,101122,36.75,35-40,4592,4594,3.153,-0.984,4.137,-0.654,-1.384,3.807,0.4,3.407,2010
Channing Frye,101112,27.04,25-30,5143,5137,3.491,-0.645,4.136,-1.708,-1.419,5.199,0.774,4.425,2010
Andrew Bogut,101106,32.31,30-35,4163,4159,0.987,-3.052,4.039,-1.208,-1.65,2.195,-1.402,3.597,2010
Jason Richardson,2202,31.46,30-35,5966,5983,3.199,-0.839,4.038,-1.208,-1.65,4.407,0.811,3.596,2010
Jared Dudley,201162,24.28,20-25,4615,4625,2.855,-1.158,4.013,-1.917,-1.236,4.772,0.078,4.694,2010
Marc Gasol,201188,35.78,35-40,4664,4653,2.276,-1.718,3.994,-0.654,-1.384,2.929,-0.334,3.263,2010
Pau Gasol,2200,36.97,35-40,6364,6332,3.053,-0.913,3.967,-0.654,-1.384,3.707,0.471,3.236,2010
Carmelo Anthony,2546,38.18,35-40,5706,5703,3.094,-0.834,3.928,-0.654,-1.384,3.748,0.55,3.198,2010
Nick Collison,2555,20.76,20-25,3238,3260,0.329,-3.565,3.894,-1.917,-1.236,2.245,-2.329,4.574,2010
Luol Deng,2736,37.87,35-40,5481,5475,2.272,-1.585,3.858,-0.654,-1.384,2.926,-0.201,3.127,2010
Lamar Odom,1885,31.52,30-35,6228,6213,0.688,-3.123,3.81,-1.208,-1.65,1.895,-1.473,3.368,2010
Russell Westbrook,201566,34.3,30-35,5889,5884,2.718,-1.051,3.769,-1.208,-1.65,3.925,0.598,3.327,2010
Jason Kidd,467,36.01,35-40,5983,5966,1.567,-2.151,3.719,-0.654,-1.384,2.221,-0.767,2.988,2010
Jamal Crawford,2037,31.14,30-35,5271,5248,3.721,0.044,3.676,-1.208,-1.65,4.928,1.694,3.234,2010
Stephen Jackson,1536,38.62,35-40,6255,6235,2.548,-1.113,3.661,-0.654,-1.384,3.202,0.272,2.93,2010
Joe Johnson,2207,37.97,35-40,6114,6072,3.573,-0.074,3.647,-0.654,-1.384,4.227,1.311,2.917,2010
Metta World Peace,1897,33.83,30-35,6579,6560,0.423,-3.198,3.621,-1.208,-1.65,1.631,-1.548,3.179,2010
Rudy Gay,200752,39.68,35-40,6111,6104,3.291,-0.325,3.615,-0.654,-1.384,3.944,1.059,2.885,2010
Rajon Rondo,200765,36.58,35-40,7497,7469,1.394,-2.045,3.439,-0.654,-1.384,2.047,-0.661,2.708,2010
Brendan Haywood,2217,30.58,30-35,4741,4714,0.639,-2.798,3.436,-1.208,-1.65,1.846,-1.148,2.994,2010
Marcus Camby,948,31.27,30-35,4739,4734,0.549,-2.853,3.402,-1.208,-1.65,1.757,-1.204,2.96,2010
Josh Smith,2746,35.44,35-40,6014,5996,2.18,-1.11,3.29,-0.654,-1.384,2.834,0.275,2.559,2010
Chris Paul,101108,38.05,35-40,3233,3235,2.162,-1.103,3.266,-0.654,-1.384,2.816,0.281,2.535,2010
Boris Diaw,2564,35.44,35-40,5709,5683,1.652,-1.611,3.263,-0.654,-1.384,2.305,-0.227,2.532,2010
Paul Pierce,1718,33.95,30-35,6337,6334,0.824,-2.422,3.246,-1.208,-1.65,2.031,-0.773,2.804,2010
Stephen Curry,201939,36.2,35-40,6125,6114,4.102,0.867,3.235,-0.654,-1.384,4.755,2.251,2.504,2010
Brandon Jennings,201943,32.57,30-35,5461,5471,1.841,-1.263,3.104,-1.208,-1.65,3.049,0.387,2.662,2010
Jason Terry,1891,32.98,30-35,5163,5145,1.604,-1.49,3.094,-1.208,-1.65,2.811,0.159,2.652,2010
Rodney Stuckey,201155,34.23,30-35,4600,4579,1.535,-1.544,3.08,-1.208,-1.65,2.743,0.106,2.637,2010
Carlos Delfino,2568,30.39,30-35,4682,4694,1.542,-1.532,3.075,-1.208,-1.65,2.75,0.117,2.633,2010
Tony Parker,2225,30.86,30-35,3957,3937,1.377,-1.641,3.017,-1.208,-1.65,2.584,0.009,2.575,2010
Raymond Felton,101109,33.04,30-35,5185,5180,0.891,-2.105,2.996,-1.208,-1.65,2.099,-0.455,2.554,2010
Kendrick Perkins,2570,27.61,25-30,5154,5155,0.417,-2.57,2.987,-1.708,-1.419,2.124,-1.151,3.276,2010
Quentin Richardson,2047,27.39,25-30,4187,4189,0.871,-2.082,2.953,-1.708,-1.419,2.579,-0.663,3.242,2010
Andrew Bynum,101115,30.41,30-35,4812,4815,1.01,-1.938,2.948,-1.208,-1.65,2.218,-0.288,2.506,2010
John Salmons,2422,34.87,30-35,5807,5813,-0.027,-2.918,2.891,-1.208,-1.65,1.18,-1.268,2.449,2010
Rashard Lewis,1740,32.9,30-35,5457,5437,0.518,-2.353,2.871,-1.208,-1.65,1.726,-0.703,2.429,2010
Mike Miller,2034,33.42,30-35,3430,3406,2.51,-0.342,2.852,-1.208,-1.65,3.718,1.308,2.41,2010
Aaron Brooks,201166,35.6,35-40,5668,5655,2.437,-0.388,2.825,-0.654,-1.384,3.091,0.996,2.095,2010
Elton Brand,1882,30.23,30-35,4325,4310,1.611,-1.196,2.807,-1.208,-1.65,2.818,0.453,2.365,2010
JR Smith,2747,27.76,25-30,4435,4443,1.835,-0.899,2.734,-1.708,-1.419,3.542,0.52,3.023,2010
Jermaine O'Neal,979,28.45,25-30,3914,3922,0.599,-2.045,2.644,-1.708,-1.419,2.307,-0.626,2.933,2010
Antawn Jamison,1712,36.45,35-40,5359,5316,2.878,0.243,2.635,-0.654,-1.384,3.532,1.627,1.905,2010
Carlos Boozer,2430,34.27,30-35,6034,6018,2.687,0.094,2.593,-1.208,-1.65,3.895,1.744,2.151,2010
Derek Fisher,965,27.16,25-30,5697,5673,1.207,-1.317,2.524,-1.708,-1.419,2.915,0.102,2.813,2010
Zach Randolph,2216,37.67,35-40,5862,5833,2.508,-0.014,2.522,-0.654,-1.384,3.161,1.37,1.791,2010
Kyle Korver,2594,18.3,15-20,2300,2302,0.277,-2.223,2.501,-1.98,-1.04,2.257,-1.184,3.441,2010
Chauncey Billups,1497,34.1,30-35,5282,5291,1.688,-0.812,2.501,-1.208,-1.65,2.896,0.837,2.059,2010
C.J. Watson,201228,27.51,25-30,3755,3756,0.739,-1.744,2.483,-1.708,-1.419,2.447,-0.325,2.772,2010
Ersan Ilyasova,101141,23.43,20-25,3906,3918,0.392,-2.09,2.482,-1.917,-1.236,2.309,-0.854,3.163,2010
Amar'e Stoudemire,2405,34.6,30-35,6747,6719,2.737,0.277,2.46,-1.208,-1.65,3.944,1.926,2.018,2010
Anthony Parker,1515,28.26,25-30,5015,5010,0.427,-1.971,2.398,-1.708,-1.419,2.135,-0.552,2.687,2010
Anthony Tolliver,201229,31.04,30-35,2978,2979,1.159,-1.228,2.387,-1.208,-1.65,2.367,0.422,1.945,2010
Jason Williams,1715,20.77,20-25,3637,3636,1.501,-0.828,2.329,-1.917,-1.236,3.418,0.408,3.01,2010
George Hill,201588,29.18,25-30,4957,4975,1.067,-1.201,2.268,-1.708,-1.419,2.775,0.218,2.557,2010
Kevin Garnett,708,29.86,25-30,5385,5368,-1.09,-3.287,2.197,-1.708,-1.419,0.618,-1.868,2.486,2010
David West,2561,36.4,35-40,5660,5662,3.632,1.501,2.131,-0.654,-1.384,4.286,2.886,1.4,2010
Peja Stojakovic,978,31.4,30-35,3762,3742,0.019,-2.081,2.1,-1.208,-1.65,1.227,-0.431,1.658,2010
Andre Iguodala,2738,38.94,35-40,6055,6060,2.193,0.098,2.095,-0.654,-1.384,2.847,1.482,1.365,2010
Earl Barron,2853,33.14,30-35,438,437,-0.181,-2.236,2.054,-1.208,-1.65,1.026,-0.586,1.612,2010
Jameer Nelson,2749,28.62,25-30,4384,4367,-0.483,-2.514,2.031,-1.708,-1.419,1.225,-1.095,2.32,2010
Trevor Ariza,2772,36.51,35-40,5120,5120,1.27,-0.748,2.018,-0.654,-1.384,1.923,0.636,1.287,2010
Mo Williams,2590,34.19,30-35,5254,5233,0.451,-1.547,1.997,-1.208,-1.65,1.659,0.103,1.555,2010
Baron Davis,1884,33.64,30-35,4938,4914,1.083,-0.895,1.978,-1.208,-1.65,2.29,0.755,1.536,2010
James Harden,201935,22.87,20-25,3561,3579,0.493,-1.485,1.978,-1.917,-1.236,2.409,-0.249,2.659,2010
Derrick Rose,201565,36.81,35-40,5941,5937,1.436,-0.541,1.977,-0.654,-1.384,2.09,0.843,1.246,2010
Antonio McDyess,686,21.0,20-25,3502,3499,-0.636,-2.564,1.928,-1.917,-1.236,1.28,-1.328,2.609,2010
Roy Hibbert,201579,25.12,25-30,4076,4099,-0.105,-1.992,1.887,-1.708,-1.419,1.603,-0.573,2.176,2010
Raja Bell,1952,30.1,30-35,327,331,-1.552,-3.439,1.887,-1.208,-1.65,-0.345,-1.789,1.445,2010
Mehmet Okur,2246,29.44,25-30,4223,4217,0.338,-1.535,1.874,-1.708,-1.419,2.046,-0.116,2.162,2010
Matt Bonner,2588,17.86,15-20,2558,2540,0.874,-0.961,1.836,-1.98,-1.04,2.854,0.078,2.776,2010
Ben Wallace,1112,28.63,25-30,3589,3589,-0.602,-2.425,1.823,-1.708,-1.419,1.105,-1.006,2.112,2010
Kyle Lowry,200768,24.28,20-25,3244,3247,0.71,-1.093,1.803,-1.917,-1.236,2.626,0.143,2.483,2010
Dorell Wright,2748,20.78,20-25,2931,2956,-0.056,-1.857,1.801,-1.917,-1.236,1.861,-0.621,2.482,2010
Shaun Livingston,2733,22.09,20-25,1511,1494,-0.187,-1.982,1.795,-1.917,-1.236,1.73,-0.746,2.476,2010
Anthony Morrow,201627,29.25,25-30,4206,4216,2.098,0.31,1.788,-1.708,-1.419,3.806,1.729,2.077,2010
Wilson Chandler,201163,35.69,35-40,4479,4483,0.464,-1.323,1.787,-0.654,-1.384,1.118,0.062,1.056,2010
Danilo Gallinari,201568,33.91,30-35,5328,5342,1.33,-0.398,1.728,-1.208,-1.65,2.537,1.252,1.286,2010
Shane Battier,2203,32.36,30-35,4120,4123,0.117,-1.595,1.712,-1.208,-1.65,1.325,0.055,1.27,2010
Thaddeus Young,201152,32.02,30-35,4098,4088,0.675,-1.019,1.694,-1.208,-1.65,1.883,0.631,1.252,2010
Chase Budinger,201978,20.11,20-25,2943,2941,2.187,0.496,1.69,-1.917,-1.236,4.103,1.732,2.371,2010
Goran Dragic,201609,18.03,15-20,3222,3265,1.323,-0.36,1.683,-1.98,-1.04,3.303,0.679,2.624,2010
Martell Webster,101110,24.45,20-25,3971,3968,0.637,-1.001,1.638,-1.917,-1.236,2.554,0.235,2.319,2010
Flip Murray,2436,22.31,20-25,3367,3364,0.776,-0.787,1.563,-1.917,-1.236,2.692,0.449,2.243,2010
Gerald Wallace,2222,41.04,40+,6112,6093,-0.21,-1.758,1.548,-1.933,-1.446,1.722,-0.312,2.034,2010
Eric Gordon,201569,35.95,35-40,4360,4352,2.201,0.678,1.524,-0.654,-1.384,2.855,2.062,0.793,2010
CJ Miles,101139,23.76,20-25,3608,3604,0.144,-1.341,1.485,-1.917,-1.236,2.061,-0.105,2.166,2010
Nicolas Batum,201587,24.8,20-25,1939,1939,0.137,-1.34,1.477,-1.917,-1.236,2.054,-0.104,2.157,2010
Ty Lawson,201951,20.27,20-25,2890,2880,0.745,-0.731,1.475,-1.917,-1.236,2.661,0.505,2.156,2010
Beno Udrih,2757,31.35,30-35,4806,4766,1.512,0.053,1.459,-1.208,-1.65,2.719,1.703,1.017,2010
Leandro Barbosa,2571,17.85,15-20,2065,2059,-0.228,-1.656,1.427,-1.98,-1.04,1.752,-0.616,2.368,2010
Hedo Turkoglu,2045,30.7,30-35,4358,4335,1.498,0.08,1.418,-1.208,-1.65,2.706,1.73,0.976,2010
Taj Gibson,201959,26.87,25-30,4506,4514,-1.001,-2.417,1.416,-1.708,-1.419,0.707,-0.998,1.705,2010
Grant Hill,255,30.0,30-35,5707,5700,0.602,-0.752,1.354,-1.208,-1.65,1.809,0.897,0.912,2010
Jonas Jerebko,201973,27.9,25-30,4067,4102,1.046,-0.307,1.353,-1.708,-1.419,2.754,1.112,1.642,2010
Amir Johnson,101161,17.72,15-20,2819,2835,-0.222,-1.57,1.348,-1.98,-1.04,1.758,-0.53,2.288,2010
Delonte West,2753,25.0,25-30,3321,3321,-0.738,-2.083,1.344,-1.708,-1.419,0.97,-0.664,1.633,2010
Tayshaun Prince,2419,33.95,30-35,3017,3016,0.926,-0.399,1.325,-1.208,-1.65,2.133,1.25,0.883,2010
Mike Conley,201144,32.11,30-35,4925,4913,0.448,-0.869,1.317,-1.208,-1.65,1.656,0.781,0.875,2010
Arron Afflalo,201167,27.09,25-30,4620,4628,0.349,-0.965,1.314,-1.708,-1.419,2.057,0.454,1.603,2010
Antoine Wright,101120,20.78,20-25,2695,2696,0.008,-1.286,1.295,-1.917,-1.236,1.925,-0.05,1.976,2010
Andrei Kirilenko,1905,28.98,25-30,3364,3344,-1.45,-2.74,1.29,-1.708,-1.419,0.258,-1.321,1.579,2010
David Lee,101135,37.27,35-40,5872,5891,2.703,1.501,1.203,-0.654,-1.384,3.357,2.885,0.472,2010
Ryan Anderson,201583,14.45,10-15,1914,1922,-0.045,-1.231,1.186,-2.149,-0.823,2.103,-0.408,2.512,2010
Kirk Hinrich,2550,33.53,30-35,5144,5183,-0.104,-1.266,1.162,-1.208,-1.65,1.104,0.384,0.72,2010
Jose Calderon,101181,26.72,25-30,3500,3479,1.316,0.166,1.15,-1.708,-1.419,3.024,1.585,1.439,2010
Mike Bibby,1710,27.43,25-30,4600,4551,-0.48,-1.628,1.148,-1.708,-1.419,1.227,-0.209,1.437,2010
Rasheed Wallace,739,22.54,20-25,4108,4123,0.301,-0.847,1.148,-1.917,-1.236,2.218,0.389,1.829,2010
Marvin Williams,101107,30.47,30-35,5156,5175,-1.198,-2.344,1.146,-1.208,-1.65,0.01,-0.694,0.704,2010
Earl Watson,2248,29.39,25-30,4676,4680,0.47,-0.668,1.138,-1.708,-1.419,2.178,0.751,1.427,2010
Jason Thompson,201574,31.43,30-35,4563,4557,0.425,-0.712,1.138,-1.208,-1.65,1.633,0.937,0.696,2010
Kevin Love,201567,28.57,25-30,3493,3467,0.716,-0.41,1.126,-1.708,-1.419,2.424,1.009,1.415,2010
Mike Dunleavy,2399,22.18,20-25,3031,3040,0.416,-0.705,1.122,-1.917,-1.236,2.333,0.53,1.803,2010
Gilbert Arenas,2240,36.52,35-40,2312,2290,-0.123,-1.208,1.086,-0.654,-1.384,0.531,0.176,0.355,2010
Corey Brewer,201147,30.27,30-35,4961,4968,0.777,-0.3,1.077,-1.208,-1.65,1.985,1.35,0.635,2010
Kyrylo Fesenko,201178,8.32,5-10,1147,1146,-1.004,-2.064,1.06,-1.601,-0.51,0.597,-1.554,2.151,2010
Carl Landry,201171,30.86,30-35,4746,4724,0.369,-0.624,0.993,-1.208,-1.65,1.577,1.026,0.551,2010
Omri Casspi,201956,25.08,25-30,3812,3808,-0.285,-1.277,0.992,-1.708,-1.419,1.423,0.142,1.281,2010
Caron Butler,2406,37.62,35-40,5768,5735,0.484,-0.507,0.991,-0.654,-1.384,1.138,0.877,0.261,2010
Andrea Bargnani,200745,34.99,30-35,5405,5366,2.815,1.826,0.989,-1.208,-1.65,4.022,3.476,0.547,2010
Chris Duhon,2768,30.92,30-35,4008,4022,1.017,0.045,0.972,-1.208,-1.65,2.224,1.694,0.53,2010
Lou Williams,101150,29.87,25-30,3637,3640,1.225,0.281,0.944,-1.708,-1.419,2.932,1.7,1.233,2010
Chuck Hayes,101236,21.62,20-25,3397,3431,-1.261,-2.197,0.936,-1.917,-1.236,0.655,-0.961,1.616,2010
Josh Howard,2572,26.22,25-30,1771,1779,-0.189,-1.113,0.924,-1.708,-1.419,1.519,0.306,1.213,2010
Jeff Green,201145,37.11,35-40,6287,6281,1.537,0.615,0.921,-0.654,-1.384,2.19,2.0,0.191,2010
Ronnie Brewer,200758,30.03,30-35,3393,3384,-0.687,-1.582,0.895,-1.208,-1.65,0.521,0.068,0.453,2010
Kevin Martin,2755,35.5,35-40,3217,3214,1.41,0.521,0.888,-0.654,-1.384,2.063,1.905,0.158,2010
Kenyon Martin,2030,34.25,30-35,4368,4369,-0.866,-1.631,0.765,-1.208,-1.65,0.342,0.019,0.323,2010
JJ Redick,200755,22.05,20-25,3966,3953,0.567,-0.184,0.752,-1.917,-1.236,2.484,1.052,1.432,2010
Luke Ridnour,2557,21.45,20-25,3546,3545,0.345,-0.394,0.739,-1.917,-1.236,2.262,0.842,1.419,2010
Mickael Pietrus,2554,22.49,20-25,3741,3755,-0.975,-1.687,0.712,-1.917,-1.236,0.941,-0.451,1.393,2010
James Posey,1899,22.49,20-25,3280,3275,0.702,-0.002,0.704,-1.917,-1.236,2.619,1.234,1.385,2010
Daniel Gibson,200789,19.08,15-20,2048,2053,-0.551,-1.254,0.703,-1.98,-1.04,1.429,-0.215,1.644,2010
DeJuan Blair,201971,18.22,15-20,3054,3092,0.029,-0.672,0.702,-1.98,-1.04,2.009,0.367,1.642,2010
D.J. Augustin,201571,18.41,15-20,2839,2845,-0.751,-1.411,0.659,-1.98,-1.04,1.229,-0.371,1.6,2010
Courtney Lee,201584,33.45,30-35,4512,4511,1.296,0.713,0.582,-1.208,-1.65,2.503,2.363,0.14,2010
Marcus Thornton,201977,25.64,25-30,3623,3614,0.085,-0.495,0.581,-1.708,-1.419,1.793,0.924,0.869,2010
Jared Jeffries,2407,25.62,25-30,3463,3469,-1.123,-1.703,0.579,-1.708,-1.419,0.585,-0.284,0.868,2010
Henry Walker,201611,21.95,20-25,1528,1533,-0.064,-0.6,0.536,-1.917,-1.236,1.853,0.636,1.216,2010
Rasual Butler,2446,32.95,30-35,5280,5270,0.179,-0.339,0.518,-1.208,-1.65,1.387,1.311,0.076,2010
Marco Belinelli,201158,16.98,15-20,2210,2195,0.143,-0.365,0.508,-1.98,-1.04,2.124,0.675,1.449,2010
Jarrett Jack,101127,27.36,25-30,4402,4369,1.031,0.53,0.502,-1.708,-1.419,2.739,1.949,0.79,2010
Marquis Daniels,2605,18.37,15-20,1834,1845,-0.459,-0.957,0.498,-1.98,-1.04,1.522,0.083,1.439,2010
Zydrunas Ilgauskas,980,20.91,20-25,2650,2636,-1.007,-1.503,0.496,-1.917,-1.236,0.91,-0.267,1.177,2010
O.J. Mayo,201564,37.97,35-40,5997,5984,1.299,0.806,0.493,-0.654,-1.384,1.953,2.19,-0.238,2010
Udonis Haslem,2617,27.91,25-30,4251,4272,-0.424,-0.903,0.479,-1.708,-1.419,1.284,0.516,0.768,2010
Brandon Rush,201575,30.38,30-35,5003,5013,-0.695,-1.156,0.46,-1.208,-1.65,0.512,0.494,0.018,2010
Charlie Bell,2294,22.69,20-25,3115,3148,-1.502,-1.938,0.436,-1.917,-1.236,0.415,-0.702,1.117,2010
Reggie Williams,202130,32.56,30-35,1636,1649,-0.224,-0.657,0.433,-1.208,-1.65,0.984,0.993,-0.009,2010
Emeka Okafor,2731,28.9,25-30,4553,4545,-0.152,-0.536,0.384,-1.708,-1.419,1.555,0.883,0.673,2010
Luc Mbah a Moute,201601,25.57,25-30,3782,3810,-1.773,-2.128,0.355,-1.708,-1.419,-0.065,-0.709,0.644,2010
Greg Oden,201141,23.89,20-25,886,901,-1.767,-2.11,0.343,-1.917,-1.236,0.149,-0.874,1.023,2010
Jerry Stackhouse,711,20.35,20-25,1891,1889,-1.339,-1.677,0.338,-1.917,-1.236,0.578,-0.441,1.019,2010
Steve Blake,2581,26.98,25-30,4020,4003,0.215,-0.103,0.319,-1.708,-1.419,1.923,1.316,0.608,2010
Wesley Matthews,202083,24.69,20-25,4695,4680,-0.049,-0.361,0.312,-1.917,-1.236,1.868,0.875,0.993,2010
Acie Law,201151,8.99,5-10,461,465,-0.024,-0.302,0.278,-1.601,-0.51,1.577,0.209,1.369,2010
Rafer Alston,1747,27.32,25-30,2733,2734,-1.955,-2.206,0.251,-1.708,-1.419,-0.247,-0.787,0.54,2010
Jordan Farmar,200770,17.98,15-20,3414,3408,-0.94,-1.188,0.248,-1.98,-1.04,1.04,-0.149,1.189,2010
Erick Dampier,956,23.28,20-25,2651,2664,-1.993,-2.211,0.218,-1.917,-1.236,-0.077,-0.975,0.898,2010
Nick Young,201156,19.21,15-20,2722,2701,-0.028,-0.244,0.216,-1.98,-1.04,1.952,0.795,1.157,2010
Jrue Holiday,201950,24.2,20-25,3364,3358,0.107,-0.102,0.209,-1.917,-1.236,2.023,1.134,0.889,2010
AJ Price,201985,15.45,15-20,1767,1771,-1.401,-1.586,0.185,-1.98,-1.04,0.579,-0.546,1.126,2010
Yi Jianlian,201146,31.82,30-35,3126,3122,-0.779,-0.955,0.176,-1.208,-1.65,0.429,0.694,-0.266,2010
Ryan Gomes,101155,29.08,25-30,4401,4403,-0.457,-0.623,0.166,-1.708,-1.419,1.251,0.796,0.455,2010
Allen Iverson,947,30.87,30-35,1679,1666,-2.733,-2.898,0.165,-1.208,-1.65,-1.526,-1.248,-0.278,2010
Sonny Weems,201603,19.83,15-20,2661,2706,0.082,-0.071,0.153,-1.98,-1.04,2.062,0.968,1.094,2010
Dante Cunningham,201967,11.23,10-15,1413,1418,-0.586,-0.727,0.14,-2.149,-0.823,1.562,0.096,1.466,2010
Andray Blatche,101154,27.85,25-30,4317,4309,0.11,-0.029,0.14,-1.708,-1.419,1.818,1.389,0.429,2010
Jamaal Tinsley,2224,15.49,15-20,1143,1148,-1.645,-1.755,0.11,-1.98,-1.04,0.335,-0.716,1.051,2010
Robin Lopez,201577,19.33,15-20,2152,2163,-0.39,-0.492,0.102,-1.98,-1.04,1.59,0.548,1.043,2010
Luther Head,101129,17.3,15-20,1659,1663,-0.997,-1.088,0.091,-1.98,-1.04,0.983,-0.049,1.032,2010
Rodrigue Beaubois,201958,12.5,10-15,1445,1458,-0.522,-0.609,0.087,-2.149,-0.823,1.627,0.214,1.413,2010
Spencer Hawes,201150,26.45,25-30,3695,3688,-0.439,-0.491,0.052,-1.708,-1.419,1.269,0.928,0.341,2010
Marcin Gortat,101162,13.43,10-15,2480,2508,-0.567,-0.61,0.043,-2.149,-0.823,1.582,0.212,1.369,2010
Craig Smith,200783,16.43,15-20,2309,2311,-0.794,-0.827,0.033,-1.98,-1.04,1.186,0.212,0.974,2010
Darren Collison,201954,27.75,25-30,4098,4118,0.011,-0.02,0.03,-1.708,-1.419,1.719,1.399,0.319,2010
Brook Lopez,201572,36.91,35-40,5765,5761,1.722,1.711,0.012,-0.654,-1.384,2.376,3.095,-0.719,2010
Sergio Rodriguez,200771,15.87,15-20,2086,2083,-0.3,-0.305,0.005,-1.98,-1.04,1.68,0.734,0.945,2010
Jamario Moon,200081,17.25,15-20,2217,2261,-1.566,-1.561,-0.005,-1.98,-1.04,0.415,-0.521,0.936,2010
Francisco Garcia,101128,23.02,20-25,1093,1096,-1.571,-1.547,-0.024,-1.917,-1.236,0.345,-0.311,0.656,2010
Luis Scola,2449,32.58,30-35,5198,5165,-0.447,-0.422,-0.025,-1.208,-1.65,0.761,1.228,-0.467,2010
Tyrus Thomas,200748,22.6,20-25,2492,2517,-2.337,-2.295,-0.041,-1.917,-1.236,-0.42,-1.059,0.64,2010
Rudy Fernandez,201164,23.24,20-25,2848,2838,-1.051,-0.98,-0.071,-1.917,-1.236,0.865,0.256,0.61,2010
Shelden Williams,200749,11.06,10-15,1231,1243,-1.689,-1.609,-0.08,-2.149,-0.823,0.46,-0.786,1.246,2010
Lou Amundson,200811,14.79,10-15,2663,2692,-1.302,-1.198,-0.105,-2.149,-0.823,0.846,-0.375,1.221,2010
Tyreke Evans,201936,37.17,35-40,5195,5184,0.047,0.156,-0.108,-0.654,-1.384,0.701,1.54,-0.839,2010
Richard Hamilton,1888,33.75,30-35,2878,2866,-0.859,-0.743,-0.116,-1.208,-1.65,0.349,0.906,-0.558,2010
Devin Brown,2484,21.2,20-25,2067,2074,-2.549,-2.428,-0.121,-1.917,-1.236,-0.632,-1.192,0.56,2010
Devean George,1904,16.9,15-20,1585,1581,-0.503,-0.376,-0.127,-1.98,-1.04,1.478,0.664,0.814,2010
Michael Beasley,201563,29.85,25-30,4597,4585,-0.502,-0.37,-0.132,-1.708,-1.419,1.206,1.049,0.157,2010
Joakim Noah,201149,30.07,30-35,4018,4044,-1.235,-1.1,-0.135,-1.208,-1.65,-0.027,0.549,-0.577,2010
Ben Gordon,2732,27.9,25-30,3216,3209,0.202,0.349,-0.146,-1.708,-1.419,1.91,1.768,0.143,2010
