Name,PLAYER_ID,MPG,Tier,Poss_Off,Poss_Def,Off,Def,RAPM,Replace_Off,Replace_Def,VORP_Off,VORP_Def,VORP,Season
Cuttino Mobley,1749,41.66,40+,5654,5634,4.559,-0.772,5.331,0.583,-1.802,3.976,1.03,2.946,2003
Mike Bibby,1710,33.36,30-35,4496,4460,3.236,-2.084,5.32,-0.893,-1.622,4.129,-0.462,4.592,2003
Michael Jordan,893,36.94,35-40,5565,5551,4.09,-1.12,5.21,-1.006,-2.095,5.096,0.975,4.121,2003
Brad Miller,1802,31.11,30-35,4617,4597,2.607,-2.524,5.131,-0.893,-1.622,3.5,-0.902,4.402,2003
Andrei Kirilenko,1905,27.68,25-30,4434,4427,4.969,-0.128,5.097,-1.937,-1.855,6.907,1.727,5.179,2003
Vince Carter,1713,34.19,30-35,2777,2787,2.574,-2.383,4.957,-0.893,-1.622,3.467,-0.761,4.228,2003
Matt Harpring,1723,32.77,30-35,5119,5099,3.445,-1.505,4.95,-0.893,-1.622,4.338,0.117,4.222,2003
Chris Webber,185,39.06,35-40,5692,5686,2.552,-2.316,4.868,-1.006,-2.095,3.558,-0.221,3.779,2003
Steve Nash,959,33.08,30-35,6651,6644,5.182,0.321,4.861,-0.893,-1.622,6.075,1.943,4.132,2003
Chauncey Billups,1497,31.49,30-35,5082,5088,2.673,-2.175,4.848,-0.893,-1.622,3.566,-0.553,4.119,2003
Jerry Stackhouse,711,39.25,35-40,5101,5097,2.808,-2.011,4.819,-1.006,-2.095,3.813,0.084,3.73,2003
Vlade Divac,124,29.83,25-30,5314,5302,1.547,-3.252,4.799,-1.937,-1.855,3.484,-1.397,4.881,2003
Gary Payton,56,40.12,40+,6450,6433,4.574,-0.145,4.719,0.583,-1.802,3.992,1.658,2.334,2003
Karl Malone,252,36.23,35-40,5857,5860,5.183,0.475,4.708,-1.006,-2.095,6.189,2.57,3.619,2003
Jon Barry,468,18.46,15-20,3023,3023,3.089,-1.55,4.638,-2.857,-1.522,5.946,-0.027,5.973,2003
Eddie Jones,224,38.04,35-40,3221,3217,1.525,-3.08,4.606,-1.006,-2.095,2.531,-0.986,3.517,2003
Desmond Mason,2046,34.56,30-35,5486,5487,4.332,-0.239,4.572,-0.893,-1.622,5.225,1.382,3.843,2003
Allan Houston,275,37.92,35-40,5904,5892,4.287,-0.275,4.562,-1.006,-2.095,5.293,1.819,3.473,2003
Greg Ostertag,731,23.79,20-25,3798,3814,-1.495,-6.007,4.512,-3.132,-1.928,1.637,-4.079,5.716,2003
Pau Gasol,2200,35.93,35-40,5671,5667,5.117,0.652,4.466,-1.006,-2.095,6.123,2.746,3.377,2003
Tony Parker,2225,33.9,30-35,6794,6759,2.615,-1.697,4.312,-0.893,-1.622,3.508,-0.075,3.584,2003
David Robinson,764,26.12,25-30,4140,4141,-0.052,-4.344,4.292,-1.937,-1.855,1.885,-2.489,4.374,2003
Toni Kukoc,389,27.01,25-30,3519,3508,1.94,-2.276,4.215,-1.937,-1.855,3.877,-0.421,4.298,2003
Aaron McKie,243,29.72,25-30,5122,5112,1.457,-2.691,4.148,-1.937,-1.855,3.394,-0.836,4.231,2003
Bonzi Wells,1719,31.96,30-35,4996,4984,2.238,-1.771,4.009,-0.893,-1.622,3.131,-0.149,3.28,2003
Gilbert Arenas,2240,34.97,30-35,5757,5742,4.141,0.175,3.967,-0.893,-1.622,5.034,1.796,3.238,2003
David Wesley,133,37.13,35-40,5408,5405,2.913,-1.008,3.921,-1.006,-2.095,3.919,1.087,2.832,2003
Corliss Williamson,722,25.13,25-30,4157,4133,2.139,-1.716,3.855,-1.937,-1.855,4.076,0.139,3.938,2003
Shane Battier,2203,30.54,30-35,4565,4539,1.948,-1.835,3.784,-0.893,-1.622,2.842,-0.214,3.055,2003
Jermaine O'Neal,979,37.18,35-40,5917,5893,2.038,-1.733,3.77,-1.006,-2.095,3.043,0.362,2.681,2003
Richard Hamilton,1888,32.19,30-35,5995,5966,1.961,-1.801,3.762,-0.893,-1.622,2.854,-0.179,3.033,2003
Vladimir Radmanovic,2209,26.53,25-30,3542,3542,0.274,-3.467,3.741,-1.937,-1.855,2.211,-1.612,3.824,2003
Derrick Coleman,934,27.22,25-30,4124,4116,-1.033,-4.734,3.702,-1.937,-1.855,0.905,-2.879,3.784,2003
Keith Van Horn,1496,31.63,30-35,5201,5179,2.686,-0.997,3.683,-0.893,-1.622,3.579,0.624,2.955,2003
Tyronn Lue,1731,26.5,25-30,3645,3652,3.401,-0.218,3.619,-1.937,-1.855,5.338,1.636,3.702,2003
Brent Barry,699,33.1,30-35,4566,4554,2.555,-1.0,3.555,-0.893,-1.622,3.448,0.622,2.826,2003
Charlie Ward,369,22.23,20-25,2805,2811,1.378,-2.171,3.549,-3.132,-1.928,4.51,-0.244,4.754,2003
Tremaine Fowlkes,1762,15.48,15-20,1102,1110,0.457,-3.078,3.535,-2.857,-1.522,3.314,-1.556,4.87,2003
Kerry Kittles,954,30.08,30-35,4914,4923,1.41,-2.09,3.5,-0.893,-1.622,2.303,-0.469,2.772,2003
Mike Miller,2034,33.62,30-35,4251,4251,2.157,-1.313,3.47,-0.893,-1.622,3.05,0.309,2.741,2003
Nene,2403,28.23,25-30,4221,4231,2.205,-1.19,3.395,-1.937,-1.855,4.142,0.665,3.477,2003
Damon Stoudamire,757,22.27,20-25,2838,2827,1.094,-2.273,3.367,-3.132,-1.928,4.226,-0.345,4.571,2003
Jamal Crawford,2037,24.85,20-25,3846,3821,1.229,-2.116,3.345,-3.132,-1.928,4.361,-0.188,4.55,2003
Bruce Bowen,1477,31.32,30-35,6206,6235,-0.081,-3.42,3.339,-0.893,-1.622,0.813,-1.798,2.611,2003
Grant Hill,255,28.99,25-30,1646,1650,0.702,-2.624,3.326,-1.937,-1.855,2.639,-0.77,3.409,2003
Ruben Patterson,1739,21.25,20-25,3342,3363,2.276,-1.049,3.325,-3.132,-1.928,5.409,0.879,4.53,2003
Anfernee Hardaway,358,30.63,30-35,3862,3844,-0.086,-3.39,3.304,-0.893,-1.622,0.807,-1.768,2.575,2003
Jason Terry,1891,38.07,35-40,5919,5895,1.62,-1.684,3.303,-1.006,-2.095,2.625,0.411,2.214,2003
Tony Battie,1499,25.15,25-30,3536,3545,0.048,-3.197,3.245,-1.937,-1.855,1.985,-1.342,3.327,2003
Al Harrington,1733,30.09,30-35,4843,4828,2.049,-1.193,3.242,-0.893,-1.622,2.942,0.429,2.513,2003
Eduardo Najera,2059,22.93,20-25,2865,2886,1.652,-1.558,3.21,-3.132,-1.928,4.785,0.37,4.415,2003
Calbert Cheaney,384,29.05,25-30,4536,4554,1.988,-1.193,3.182,-1.937,-1.855,3.926,0.662,3.264,2003
Andrew DeClercq,692,17.27,15-20,2723,2727,0.236,-2.93,3.167,-2.857,-1.522,3.094,-1.408,4.502,2003
Latrell Sprewell,84,38.62,35-40,5387,5396,3.535,0.372,3.163,-1.006,-2.095,4.541,2.467,2.074,2003
Keon Clark,1721,22.23,20-25,3814,3822,-0.456,-3.589,3.133,-3.132,-1.928,2.677,-1.661,4.338,2003
Eric Piatkowski,15,21.95,20-25,2625,2600,1.831,-1.272,3.103,-3.132,-1.928,4.964,0.656,4.308,2003
Kurt Thomas,703,31.79,30-35,4874,4887,2.401,-0.695,3.097,-0.893,-1.622,3.294,0.926,2.368,2003
Marko Jaric,2060,20.96,20-25,2620,2634,2.634,-0.414,3.048,-3.132,-1.928,5.766,1.514,4.252,2003
Wally Szczerbiak,1887,35.27,35-40,4007,4008,2.104,-0.934,3.038,-1.006,-2.095,3.11,1.161,1.949,2003
Eric Snow,727,37.91,35-40,6688,6682,1.454,-1.569,3.023,-1.006,-2.095,2.46,0.525,1.934,2003
Derek Fisher,965,34.5,30-35,6300,6274,2.728,-0.283,3.01,-0.893,-1.622,3.621,1.339,2.282,2003
Antawn Jamison,1712,39.38,35-40,6413,6399,4.326,1.371,2.955,-1.006,-2.095,5.332,3.466,1.866,2003
Darrell Armstrong,353,28.65,25-30,5026,5003,1.82,-1.099,2.919,-1.937,-1.855,3.757,0.756,3.001,2003
Reggie Miller,397,30.3,30-35,4381,4350,1.217,-1.696,2.913,-0.893,-1.622,2.11,-0.074,2.184,2003
Theo Ratliff,689,31.16,30-35,4793,4794,-0.214,-3.12,2.906,-0.893,-1.622,0.679,-1.498,2.177,2003
George Lynch,248,18.47,15-20,3102,3107,-0.339,-3.233,2.894,-2.857,-1.522,2.518,-1.711,4.229,2003
Pat Garrity,1727,31.93,30-35,5341,5336,3.668,0.774,2.894,-0.893,-1.622,4.561,2.395,2.166,2003
Earl Boykins,1863,19.43,15-20,2589,2578,2.033,-0.83,2.863,-2.857,-1.522,4.89,0.692,4.198,2003
Michael Redd,2072,28.28,25-30,4589,4551,5.357,2.496,2.861,-1.937,-1.855,7.294,4.351,2.944,2003
Yao Ming,2397,29.05,25-30,4410,4395,1.145,-1.695,2.84,-1.937,-1.855,3.082,0.159,2.923,2003
Antonio Davis,213,35.81,35-40,3548,3547,0.753,-2.08,2.833,-1.006,-2.095,1.759,0.015,1.744,2003
Mike James,2229,22.09,20-25,3101,3093,1.419,-1.412,2.831,-3.132,-1.928,4.551,0.516,4.035,2003
Kevin Ollie,1563,23.17,20-25,3485,3481,1.317,-1.484,2.802,-3.132,-1.928,4.45,0.443,4.006,2003
John Stockton,304,27.72,25-30,4527,4518,1.098,-1.69,2.789,-1.937,-1.855,3.035,0.164,2.871,2003
Brian Grant,258,32.21,30-35,4827,4837,2.559,-0.164,2.723,-0.893,-1.622,3.452,1.458,1.995,2003
Derek Anderson,1507,33.59,30-35,4799,4805,1.345,-1.295,2.64,-0.893,-1.622,2.239,0.327,1.912,2003
Shareef Abdur-Rahim,949,38.02,35-40,5830,5813,3.338,0.711,2.627,-1.006,-2.095,4.343,2.805,1.538,2003
Malik Rose,990,24.38,20-25,4744,4744,0.45,-2.151,2.601,-3.132,-1.928,3.582,-0.223,3.805,2003
Tim Thomas,1501,29.49,25-30,4829,4822,2.062,-0.537,2.6,-1.937,-1.855,4.0,1.318,2.682,2003
Greg Buckner,1761,20.22,20-25,3068,3133,0.979,-1.612,2.591,-3.132,-1.928,4.112,0.316,3.796,2003
Jason Collins,2215,23.43,20-25,4614,4633,-2.062,-4.64,2.578,-3.132,-1.928,1.07,-2.713,3.783,2003
Dion Glover,1901,24.84,20-25,3609,3604,-0.051,-2.567,2.516,-3.132,-1.928,3.081,-0.639,3.721,2003
Devean George,1904,22.71,20-25,3691,3697,0.144,-2.355,2.498,-3.132,-1.928,3.276,-0.427,3.703,2003
Andre Miller,1889,36.42,35-40,5631,5622,3.798,1.316,2.482,-1.006,-2.095,4.804,3.411,1.393,2003
Lamar Odom,1885,34.25,30-35,3224,3205,2.186,-0.276,2.462,-0.893,-1.622,3.079,1.346,1.733,2003
Zydrunas Ilgauskas,980,30.05,30-35,4789,4772,1.336,-1.094,2.43,-0.893,-1.622,2.229,0.528,1.701,2003
Donyell Marshall,923,30.46,30-35,4619,4607,1.055,-1.369,2.424,-0.893,-1.622,1.949,0.253,1.696,2003
Robert Horry,109,29.3,25-30,5188,5183,-1.213,-3.617,2.404,-1.937,-1.855,0.724,-1.762,2.486,2003
Juwan Howard,436,35.49,35-40,5140,5140,3.279,0.888,2.391,-1.006,-2.095,4.285,2.983,1.302,2003
Wesley Person,445,29.39,25-30,3739,3750,1.755,-0.621,2.376,-1.937,-1.855,3.692,1.234,2.458,2003
Morris Peterson,2050,35.91,35-40,5506,5499,1.722,-0.602,2.324,-1.006,-2.095,2.728,1.493,1.235,2003
Mike Dunleavy,2399,15.93,15-20,2636,2628,1.276,-0.994,2.27,-2.857,-1.522,4.134,0.528,3.606,2003
Bobby Jackson,1517,28.35,25-30,3886,3883,0.924,-1.339,2.263,-1.937,-1.855,2.861,0.516,2.345,2003
Jerome Williams,966,33.0,30-35,4345,4335,1.207,-1.032,2.239,-0.893,-1.622,2.101,0.59,1.51,2003
Casey Jacobsen,2418,15.91,15-20,2281,2281,-0.374,-2.586,2.212,-2.857,-1.522,2.483,-1.064,3.547,2003
Joe Johnson,2207,27.48,25-30,4596,4604,1.354,-0.84,2.194,-1.937,-1.855,3.291,1.015,2.276,2003
Adonal Foyle,1502,21.78,20-25,3496,3514,0.056,-2.063,2.119,-3.132,-1.928,3.188,-0.135,3.323,2003
Eric Williams,677,28.66,25-30,5024,5020,-0.427,-2.545,2.118,-1.937,-1.855,1.51,-0.69,2.2,2003
Sam Cassell,208,34.6,30-35,5517,5522,3.621,1.523,2.098,-0.893,-1.622,4.514,3.145,1.369,2003
Ricky Davis,1729,39.71,35-40,6208,6196,2.515,0.426,2.089,-1.006,-2.095,3.521,2.521,1.0,2003
Clifford Robinson,361,34.88,30-35,6050,6050,2.289,0.203,2.086,-0.893,-1.622,3.183,1.825,1.358,2003
Jason Richardson,2202,32.89,30-35,5393,5380,3.133,1.051,2.082,-0.893,-1.622,4.027,2.673,1.353,2003
Rashard Lewis,1740,39.5,35-40,5533,5514,2.36,0.342,2.018,-1.006,-2.095,3.365,2.437,0.929,2003
Earl Watson,2248,17.24,15-20,2604,2596,-0.514,-2.519,2.005,-2.857,-1.522,2.343,-0.997,3.34,2003
Dale Davis,905,29.24,25-30,4441,4458,0.307,-1.665,1.972,-1.937,-1.855,2.244,0.19,2.054,2003
Corie Blount,916,16.72,15-20,1565,1558,-0.641,-2.612,1.971,-2.857,-1.522,2.216,-1.09,3.306,2003
Bo Outlaw,448,22.5,20-25,3522,3545,-1.523,-3.473,1.951,-3.132,-1.928,1.61,-1.546,3.155,2003
Troy Hudson,1607,32.93,30-35,5441,5427,1.921,-0.002,1.923,-0.893,-1.622,2.814,1.62,1.194,2003
Stephen Jackson,1536,28.15,25-30,5792,5805,1.63,-0.262,1.893,-1.937,-1.855,3.568,1.592,1.975,2003
Shandon Anderson,1000,21.09,20-25,3248,3263,0.158,-1.639,1.797,-3.132,-1.928,3.29,0.289,3.001,2003
Raef LaFrentz,1711,23.33,20-25,4073,4094,0.052,-1.743,1.795,-3.132,-1.928,3.184,0.185,2.999,2003
Caron Butler,2406,36.61,35-40,5233,5226,1.271,-0.502,1.773,-1.006,-2.095,2.277,1.593,0.684,2003
Nick Van Exel,89,27.85,25-30,5165,5154,3.699,1.941,1.759,-1.937,-1.855,5.637,3.796,1.841,2003
Ryan Bowen,1763,16.06,15-20,1825,1849,-2.36,-4.107,1.748,-2.857,-1.522,0.497,-2.585,3.083,2003
Kenny Thomas,1903,30.0,25-30,4442,4420,0.611,-1.084,1.694,-1.937,-1.855,2.548,0.771,1.777,2003
Larry Hughes,1716,31.89,30-35,3976,3989,1.308,-0.366,1.674,-0.893,-1.622,2.201,1.256,0.945,2003
Glenn Robinson,299,37.56,35-40,5031,5014,2.081,0.44,1.641,-1.006,-2.095,3.087,2.534,0.552,2003
Scot Pollard,1513,14.08,10-15,825,821,-1.736,-3.353,1.618,-2.997,-1.153,1.262,-2.201,3.463,2003
Jacque Vaughn,1521,21.12,20-25,3522,3527,0.483,-1.131,1.614,-3.132,-1.928,3.615,0.797,2.818,2003
Speedy Claxton,2049,15.64,15-20,1505,1526,-1.685,-3.284,1.599,-2.857,-1.522,1.172,-1.762,2.934,2003
Scott Padgett,1909,16.13,15-20,2597,2579,-0.378,-1.934,1.556,-2.857,-1.522,2.479,-0.412,2.891,2003
Alvin Williams,1541,33.88,30-35,4907,4900,3.233,1.678,1.555,-0.893,-1.622,4.126,3.3,0.826,2003
Jamaal Tinsley,2224,30.66,30-35,4668,4671,0.678,-0.849,1.528,-0.893,-1.622,1.572,0.772,0.799,2003
Raja Bell,1952,15.65,15-20,2909,2945,-1.701,-3.225,1.524,-2.857,-1.522,1.156,-1.703,2.859,2003
P.J. Brown,136,33.54,30-35,5206,5203,1.652,0.253,1.399,-0.893,-1.622,2.545,1.875,0.671,2003
Rasho Nesterovic,1725,30.36,30-35,4776,4774,-0.333,-1.717,1.385,-0.893,-1.622,0.561,-0.095,0.656,2003
Lucious Harris,446,25.6,25-30,4555,4561,0.971,-0.404,1.375,-1.937,-1.855,2.908,1.451,1.458,2003
Jason Williams,1715,31.65,30-35,4646,4634,3.174,1.824,1.35,-0.893,-1.622,4.067,3.446,0.621,2003
Moochie Norris,983,16.78,15-20,2510,2525,0.274,-1.074,1.348,-2.857,-1.522,3.131,0.448,2.684,2003
Troy Murphy,2211,31.85,30-35,5038,5024,1.087,-0.246,1.334,-0.893,-1.622,1.98,1.375,0.605,2003
Stacey Augmon,278,12.28,10-15,1732,1722,-1.23,-2.533,1.303,-2.997,-1.153,1.767,-1.38,3.148,2003
Mehmet Okur,2246,18.97,15-20,3022,3027,0.717,-0.519,1.236,-2.857,-1.522,3.575,1.003,2.571,2003
Ron Mercer,1500,23.2,20-25,3396,3402,-0.073,-1.289,1.216,-3.132,-1.928,3.06,0.639,2.42,2003
Jim Jackson,754,20.79,20-25,3077,3077,-0.323,-1.455,1.131,-3.132,-1.928,2.809,0.473,2.336,2003
Rodney Rogers,915,19.22,15-20,3140,3156,-0.808,-1.931,1.123,-2.857,-1.522,2.049,-0.409,2.458,2003
Kendall Gill,383,25.24,25-30,4217,4236,-1.048,-2.14,1.092,-1.937,-1.855,0.889,-0.285,1.174,2003
Adrian Griffin,1559,18.51,15-20,2921,2962,-0.929,-1.981,1.052,-2.857,-1.522,1.929,-0.459,2.387,2003
Brendan Haywood,2217,23.82,20-25,3518,3535,-0.477,-1.479,1.002,-3.132,-1.928,2.655,0.448,2.207,2003
Drew Gooden,2400,26.79,25-30,4020,4025,0.825,-0.165,0.99,-1.937,-1.855,2.763,1.69,1.072,2003
Christian Laettner,363,29.1,25-30,4080,4070,-0.229,-1.166,0.937,-1.937,-1.855,1.708,0.689,1.02,2003
Erick Strickland,1065,17.99,15-20,2507,2495,-0.368,-1.283,0.915,-2.857,-1.522,2.489,0.239,2.25,2003
Walter McCarty,962,23.76,20-25,4354,4357,-1.278,-2.187,0.908,-3.132,-1.928,1.854,-0.259,2.113,2003
Howard Eisley,458,27.37,25-30,4219,4237,-0.119,-1.026,0.907,-1.937,-1.855,1.818,0.829,0.989,2003
Dan Langhi,2061,8.96,5-10,1021,1027,-0.46,-1.334,0.874,-2.771,-0.749,2.311,-0.585,2.896,2003
Shawn Bradley,762,21.34,20-25,3766,3767,-2.994,-3.822,0.828,-3.132,-1.928,0.138,-1.894,2.032,2003
Eddie Griffin,2204,24.45,20-25,3533,3537,-2.654,-3.478,0.824,-3.132,-1.928,0.479,-1.55,2.028,2003
Anthony Peeler,324,27.36,25-30,4621,4629,1.403,0.609,0.794,-1.937,-1.855,3.34,2.464,0.876,2003
Melvin Ely,2408,15.44,15-20,1523,1510,-1.215,-1.929,0.714,-2.857,-1.522,1.643,-0.407,2.049,2003
Reggie Evans,2501,20.44,20-25,2492,2493,-2.393,-3.082,0.689,-3.132,-1.928,0.739,-1.154,1.893,2003
Walt Williams,1005,17.61,15-20,2682,2668,-0.961,-1.496,0.535,-2.857,-1.522,1.897,0.027,1.87,2003
Bob Sura,682,20.55,20-25,2201,2225,-0.693,-1.189,0.497,-3.132,-1.928,2.44,0.738,1.701,2003
Chucky Atkins,1088,21.51,20-25,3132,3128,-2.422,-2.91,0.488,-3.132,-1.928,0.711,-0.982,1.693,2003
Vincent Yarbrough,2428,23.38,20-25,2630,2638,-0.929,-1.408,0.479,-3.132,-1.928,2.204,0.52,1.684,2003
Jamaal Magloire,2048,29.81,25-30,4870,4863,-0.575,-1.046,0.471,-1.937,-1.855,1.362,0.809,0.553,2003
Zach Randolph,2216,16.9,15-20,2816,2810,0.252,-0.211,0.463,-2.857,-1.522,3.109,1.311,1.798,2003
Jumaine Jones,1908,27.51,25-30,4327,4322,1.667,1.216,0.45,-1.937,-1.855,3.604,3.071,0.533,2003
Joe Smith,693,20.7,20-25,2204,2195,-1.352,-1.705,0.353,-3.132,-1.928,1.78,0.222,1.557,2003
Anthony Johnson,1533,12.77,10-15,1783,1806,-1.972,-2.301,0.329,-2.997,-1.153,1.025,-1.148,2.174,2003
Travis Best,696,25.06,25-30,3295,3291,-1.793,-2.111,0.318,-1.937,-1.855,0.144,-0.256,0.401,2003
LaPhonso Ellis,111,14.2,10-15,1440,1433,-1.628,-1.932,0.304,-2.997,-1.153,1.37,-0.78,2.149,2003
Corey Maggette,1894,31.32,30-35,3904,3918,0.383,0.143,0.24,-0.893,-1.622,1.276,1.765,-0.489,2003
Austin Croshere,1506,12.88,10-15,1275,1286,-1.053,-1.263,0.21,-2.997,-1.153,1.944,-0.11,2.055,2003
Darvin Ham,1032,12.33,10-15,1731,1767,-2.008,-2.109,0.101,-2.997,-1.153,0.989,-0.956,1.946,2003
Primoz Brezec,2056,4.9,0-5,211,211,-0.463,-0.56,0.097,-1.16,-0.311,0.697,-0.249,0.946,2003
Jerome Moiso,2040,12.47,10-15,1280,1286,-1.811,-1.903,0.092,-2.997,-1.153,1.187,-0.75,1.937,2003
Tariq Abdul-Wahad,1505,14.54,10-15,569,572,-2.387,-2.44,0.053,-2.997,-1.153,0.61,-1.288,1.897,2003
Voshon Lenard,702,30.61,30-35,3593,3586,1.233,1.263,-0.031,-0.893,-1.622,2.126,2.885,-0.759,2003
Eddy Curry,2201,19.46,15-20,3094,3094,-0.088,0.031,-0.118,-2.857,-1.522,2.77,1.553,1.217,2003
Fred Hoiberg,697,12.48,10-15,1520,1534,-0.969,-0.804,-0.164,-2.997,-1.153,2.029,0.348,1.68,2003
Stromile Swift,2031,22.0,20-25,2827,2830,-2.034,-1.857,-0.177,-3.132,-1.928,1.098,0.07,1.028,2003
Shammond Williams,1742,24.06,20-25,3651,3637,-1.869,-1.687,-0.182,-3.132,-1.928,1.263,0.241,1.022,2003
Zeljko Rebraca,1442,16.35,15-20,941,949,-2.278,-2.086,-0.192,-2.857,-1.522,0.579,-0.564,1.143,2003
James Posey,1899,30.34,30-35,4721,4710,-0.865,-0.663,-0.202,-0.893,-1.622,0.028,0.958,-0.93,2003
Damon Jones,1800,14.52,10-15,1379,1386,-0.723,-0.478,-0.245,-2.997,-1.153,2.275,0.675,1.6,2003
Darius Miles,2032,29.94,25-30,3968,3961,-2.336,-2.087,-0.249,-1.937,-1.855,-0.399,-0.232,-0.166,2003
Marc Jackson,1531,13.52,10-15,2205,2207,-1.148,-0.798,-0.35,-2.997,-1.153,1.849,0.355,1.494,2003
Maurice Taylor,1508,20.59,20-25,2484,2480,-1.935,-1.564,-0.371,-3.132,-1.928,1.198,0.364,0.834,2003
Othella Harrington,970,24.94,20-25,3495,3503,-2.451,-2.057,-0.394,-3.132,-1.928,0.681,-0.129,0.81,2003
Robert Traylor,1714,12.27,10-15,1770,1776,-2.366,-1.966,-0.4,-2.997,-1.153,0.631,-0.814,1.445,2003
Gerald Wallace,2222,12.19,10-15,1168,1167,-2.174,-1.757,-0.416,-2.997,-1.153,0.823,-0.605,1.428,2003
John Salmons,2422,7.74,5-10,1009,1046,-1.836,-1.379,-0.457,-2.771,-0.749,0.935,-0.629,1.565,2003
Eddie Robinson,1944,21.16,20-25,2624,2633,-1.625,-1.159,-0.467,-3.132,-1.928,1.507,0.769,0.738,2003
Tony Delk,960,27.95,25-30,4222,4225,-2.021,-1.545,-0.476,-1.937,-1.855,-0.083,0.31,-0.394,2003
Monty Williams,42,13.17,10-15,726,727,-1.896,-1.386,-0.51,-2.997,-1.153,1.101,-0.234,1.335,2003
Chris Andersen,2365,15.3,15-20,1722,1716,-1.873,-1.337,-0.536,-2.857,-1.522,0.984,0.185,0.799,2003
Clar. Weatherspoon,221,25.65,25-30,3789,3797,-1.188,-0.552,-0.636,-1.937,-1.855,0.749,1.303,-0.554,2003
Elden Campbell,922,15.5,15-20,1551,1566,-3.432,-2.796,-0.637,-2.857,-1.522,-0.575,-1.274,0.699,2003
Alan Henderson,673,18.22,15-20,2862,2866,-0.154,0.522,-0.677,-2.857,-1.522,2.703,2.044,0.659,2003
