team,pred_net_rating,pred_off,pred_def,total_minutes,matched_minutes,minute_coverage,run,source_file,actual_net_rating,actual_wins,team_ortg,team_drtg
GSW,2.3985218337913206,1.4056879860452025,-0.9930694004602323,17249.981666666667,16496.193333333333,0.95630207916163,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,3.299999999999997,48,115.0,111.7
HOU,1.0761637063172884,0.2856918365274554,-0.7904915397758461,20154.903333333332,19406.685,0.9628766101747616,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,4.5,52,115.3,110.8
IND,1.3224350304867687,1.2248603617942897,-0.09746256966868154,19916.290000000005,19281.838333333333,0.9681440837291146,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,2.200000000000003,50,116.5,114.3
LAC,0.8696825603980652,0.7417183500834397,-0.1281499001815357,19740.836666666666,19655.673333333332,0.9956859309070148,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,4.799999999999997,50,115.1,110.3
LAL,1.4760940921622143,0.5811707356340156,-0.8951335291942991,19286.356666666667,17534.35166666667,0.9091583221092218,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,1.2000000000000028,50,115.9,114.7
MEM,0.5700129079724824,-0.05402154397472969,-0.6241467422535205,19751.23,15944.471666666666,0.8072647458748983,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,4.700000000000003,48,117.7,113.0
MIA,0.5552247775389152,-0.30377199827193474,-0.8589337418697244,21966.763333333336,19658.655,0.8949272453884496,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,0.5999999999999943,37,113.5,112.9
MIL,0.8194857288457582,0.6382167975154016,-0.18130436561303856,20911.763333333332,20733.22333333333,0.991462221661843,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,2.5,48,115.9,113.4
MIN,1.5318721474036785,0.3438864230659846,-1.1879793797927538,20060.014999999996,18662.406666666662,0.9303286496379323,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,5.099999999999994,49,116.6,111.5
NOP,0.13761814582680368,-0.055252543994526726,-0.19289867649599626,19196.51666666667,15332.845000000001,0.7987305856704905,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,-9.5,21,110.4,119.9
NYK,2.8184091198097962,1.289616365266831,-1.5287927545429651,19953.376666666667,19277.348333333335,0.9661196024799813,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,4.200000000000003,51,118.5,114.3
OKC,2.2721839143891787,1.0531566474677865,-1.2189903470432342,19703.11666666667,18161.95666666667,0.9217809026829089,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,12.799999999999997,68,120.3,107.5
ORL,1.3316825362144782,0.1289906194968084,-1.2025661288608007,18422.075,16793.463333333333,0.9115945588829343,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,-0.19999999999998863,41,109.4,109.6
PHI,0.8289409049019644,0.3021954016910466,-0.5266705597686833,19446.931666666667,14387.535,0.7398357358688719,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,-6.299999999999997,24,111.9,118.2
PHO,1.6771211557225536,1.2152009711059075,-0.46194127462853846,21059.495,18573.16,0.8819375773255722,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,-3.0999999999999943,36,116.2,119.3
POR,-0.7766193228139149,-0.7661895648122986,0.010663941775320275,19834.43,18510.786666666667,0.9332653707047123,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,-3.0,36,111.7,114.7
SAC,1.2185823094254802,0.8784547277222279,-0.34007365985998167,20079.525,19322.091666666667,0.962278324146944,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,0.5,40,116.7,116.2
SAS,0.3397651990575509,0.035264836847154896,-0.3042485375003762,20653.281666666666,18449.76,0.8933088841652201,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,-2.799999999999997,34,114.4,117.2
TOR,-0.21954468439490493,-0.30059867391305695,-0.08114352975951504,18809.978333333333,13880.41,0.7379280163976797,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,-4.299999999999997,30,110.5,114.8
UTA,-0.4478810730918004,-0.03125186703920277,0.41672852548786077,19597.205,15038.946666666667,0.7674026304601429,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,-9.200000000000003,17,111.2,120.4
WAS,-0.6642846854996867,-0.4222398364193181,0.24213464976230226,18386.441666666666,11435.226666666666,0.6219379950715496,simple_rapm_with_playoffs_rubber_band_season_effects,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_rapm_with_playoffs_rubber_band_season_effects_players_2022_2024.csv,-12.299999999999997,18,106.8,119.1
ATL,0.054569808670768355,0.329386045042906,0.27475001182328745,20510.37,18094.266666666663,0.8822008899238124,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-1.1000000000000085,40,114.6,115.7
BKN,-0.6721265712204788,-0.28965462168704725,0.38254642250624327,18025.39833333333,17140.816666666666,0.9509258186527363,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-7.299999999999997,26,108.5,115.8
BOS,2.545733800960954,1.5497778628521617,-0.9958966045753651,19801.843333333334,19383.038333333334,0.9788502013196414,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,9.5,61,120.6,111.1
CHA,-0.013910888440382999,0.03272545648569042,0.04648112899910576,18609.108333333334,16040.375,0.8619636531035653,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-9.299999999999997,19,107.3,116.6
CHI,0.1894095245521566,0.38337940337592147,0.19388563815591947,19984.666666666668,18418.971666666668,0.9216551856423258,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-1.5,39,114.1,115.6
CLE,1.476628071754893,0.5069258410166627,-0.9697531871127214,20082.44,19478.22,0.9699130185375882,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,9.5,64,121.7,112.2
DAL,0.8761044954039348,0.5774642033977319,-0.29878264777857055,20921.701666666668,20865.085000000003,0.9972938785014381,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-1.2000000000000028,39,114.8,116.0
DEN,1.176300351884496,0.7778737138420213,-0.3982563835305967,19855.0,19546.97,0.9844860236716193,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,3.9000000000000057,50,119.9,116.0
DET,0.07691342941080151,-0.11466522166462785,-0.19151414912491935,21628.95833333333,20275.156666666666,0.9374079118465793,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,1.9000000000000057,44,115.0,113.1
GSW,1.9929645980300073,1.281762539361153,-0.7112897194383492,17249.981666666667,16496.193333333333,0.95630207916163,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,3.299999999999997,48,115.0,111.7
HOU,0.9474468085599024,0.3404804256069367,-0.606941573936268,20154.903333333332,19406.685,0.9628766101747616,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,4.5,52,115.3,110.8
IND,1.0297313971795614,1.1613387067403949,0.1313720196716691,19916.290000000005,19281.838333333333,0.9681440837291146,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,2.200000000000003,50,116.5,114.3
LAC,0.8175039871663663,0.8150828953382759,-0.0023824669032096175,19740.836666666666,19655.673333333332,0.9956859309070148,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,4.799999999999997,50,115.1,110.3
LAL,1.0355880453142436,0.47795097985501667,-0.5576700875074557,19286.356666666667,17534.35166666667,0.9091583221092218,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,1.2000000000000028,50,115.9,114.7
MEM,0.5677696821919446,0.005768880722871472,-0.5620082758559003,19751.23,15944.471666666666,0.8072647458748983,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,4.700000000000003,48,117.7,113.0
MIA,0.4038823467999913,-0.23060175865690422,-0.6344169861771471,21966.763333333336,19658.655,0.8949272453884496,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,0.5999999999999943,37,113.5,112.9
MIL,0.5845380102650358,0.7138419470922984,0.12929253941441898,20911.763333333332,20733.22333333333,0.991462221661843,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,2.5,48,115.9,113.4
MIN,1.1771584205362426,0.36874171064511496,-0.8083328727155323,20060.014999999996,18662.406666666662,0.9303286496379323,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,5.099999999999994,49,116.6,111.5
NOP,0.09413313622002602,0.09868451594082601,0.0047350531476630375,19196.51666666667,15332.845000000001,0.7987305856704905,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-9.5,21,110.4,119.9
NYK,2.374312728605835,1.0921969550517179,-1.2821319110900695,19953.376666666667,19277.348333333335,0.9661196024799813,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,4.200000000000003,51,118.5,114.3
OKC,1.8528647546454153,0.9233827135639286,-0.9292915778975744,19703.11666666667,18161.95666666667,0.9217809026829089,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,12.799999999999997,68,120.3,107.5
ORL,1.0605080959482938,0.10878333602485057,-0.9516495650824711,18422.075,16793.463333333333,0.9115945588829343,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-0.19999999999998863,41,109.4,109.6
PHI,0.6472514352092733,0.35034148857587555,-0.2969888711663939,19446.931666666667,14387.535,0.7398357358688719,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-6.299999999999997,24,111.9,118.2
PHO,1.3777819895491321,1.144610589585996,-0.23323606936760188,21059.495,18573.16,0.8819375773255722,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-3.0999999999999943,36,116.2,119.3
POR,-0.5375023844900004,-0.46577826545389345,0.07177509688960042,19834.43,18510.786666666667,0.9332653707047123,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-3.0,36,111.7,114.7
SAC,0.8102417848529782,0.7558494973528174,-0.054670954865715174,20079.525,19322.091666666667,0.962278324146944,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,0.5,40,116.7,116.2
SAS,0.24003073821440324,0.0418170123730942,-0.19837834503943647,20653.281666666666,18449.76,0.8933088841652201,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-2.799999999999997,34,114.4,117.2
TOR,-0.12292815967269852,-0.07552329760790971,0.04740270895226087,18809.978333333333,13880.41,0.7379280163976797,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-4.299999999999997,30,110.5,114.8
UTA,-0.37398838422792074,0.14208344174590198,0.5160265142401684,19597.205,15038.946666666667,0.7674026304601429,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-9.200000000000003,17,111.2,120.4
WAS,-0.535505474006435,-0.32960176153352133,0.20605297572078707,18386.441666666666,11435.226666666666,0.6219379950715496,simple_weighted_rapm,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_players_2022_2024.csv,-12.299999999999997,18,106.8,119.1
ATL,0.11594958615243577,0.32931231315346016,0.21338303038901787,20510.37,18094.266666666663,0.8822008899238124,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-1.1000000000000085,40,114.6,115.7
BKN,-0.6855060888622065,-0.3419094032965892,0.34357451998980326,18025.39833333333,17140.816666666666,0.9509258186527363,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-7.299999999999997,26,108.5,115.8
BOS,2.6073503151137607,1.5804083147646353,-1.026947931110117,19801.843333333334,19383.038333333334,0.9788502013196414,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,9.5,61,120.6,111.1
CHA,-0.07326870372169907,0.012253764890221697,0.08521861642125966,18609.108333333334,16040.375,0.8619636531035653,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-9.299999999999997,19,107.3,116.6
CHI,0.09877381325683014,0.3059003895486539,0.20699512459552322,19984.666666666668,18418.971666666668,0.9216551856423258,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-1.5,39,114.1,115.6
CLE,1.4516420134538766,0.4922989076526558,-0.9590895019064747,20082.44,19478.22,0.9699130185375882,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,9.5,64,121.7,112.2
DAL,0.8330745154493088,0.504991321531287,-0.3282647067984671,20921.701666666668,20865.085000000003,0.9972938785014381,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-1.2000000000000028,39,114.8,116.0
DEN,1.2769602367161923,0.8545500300512046,-0.4225792171577268,19855.0,19546.97,0.9844860236716193,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,3.9000000000000057,50,119.9,116.0
DET,0.04363607262639787,-0.14315744301139482,-0.18653004448126068,21628.95833333333,20275.156666666666,0.9374079118465793,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,1.9000000000000057,44,115.0,113.1
GSW,1.9411865408745848,1.2115911212079549,-0.7295179714683754,17249.981666666667,16496.193333333333,0.95630207916163,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,3.299999999999997,48,115.0,111.7
HOU,0.931338891479013,0.3437981143050219,-0.5874912674682472,20154.903333333332,19406.685,0.9628766101747616,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,4.5,52,115.3,110.8
IND,1.037396604237034,1.2126211127507514,0.1754077351588406,19916.290000000005,19281.838333333333,0.9681440837291146,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,2.200000000000003,50,116.5,114.3
LAC,0.7346328707614724,0.7424960323363533,0.008039872423509207,19740.836666666666,19655.673333333332,0.9956859309070148,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,4.799999999999997,50,115.1,110.3
LAL,1.2097143265524317,0.5392538812843,-0.6702649267435513,19286.356666666667,17534.35166666667,0.9091583221092218,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,1.2000000000000028,50,115.9,114.7
MEM,0.5625104044997029,0.028139179264616246,-0.5344442930052121,19751.23,15944.471666666666,0.8072647458748983,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,4.700000000000003,48,117.7,113.0
MIA,0.40108241883305823,-0.22273005824405318,-0.6238124770771113,21966.763333333336,19658.655,0.8949272453884496,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,0.5999999999999943,37,113.5,112.9
MIL,0.540416517561328,0.6556886555398086,0.11517266844546334,20911.763333333332,20733.22333333333,0.991462221661843,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,2.5,48,115.9,113.4
MIN,1.2317476139308305,0.39949754640429397,-0.8321585362722812,20060.014999999996,18662.406666666662,0.9303286496379323,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,5.099999999999994,49,116.6,111.5
NOP,0.14383611861874246,0.10666346819865755,-0.03727184767028043,19196.51666666667,15332.845000000001,0.7987305856704905,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-9.5,21,110.4,119.9
NYK,2.282529725378144,1.0465924986297224,-1.2361900095272094,19953.376666666667,19277.348333333335,0.9661196024799813,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,4.200000000000003,51,118.5,114.3
OKC,1.8808511879254295,0.9539456566516126,-0.9270061848929145,19703.11666666667,18161.95666666667,0.9217809026829089,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,12.799999999999997,68,120.3,107.5
ORL,1.086722954933144,0.09773949641033014,-0.9890166518520126,18422.075,16793.463333333333,0.9115945588829343,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-0.19999999999998863,41,109.4,109.6
PHI,0.6966533185740783,0.35137396216489675,-0.3452180766477385,19446.931666666667,14387.535,0.7398357358688719,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-6.299999999999997,24,111.9,118.2
PHO,1.2231105464937946,1.0717325640999464,-0.15119936731626277,21059.495,18573.16,0.8819375773255722,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-3.0999999999999943,36,116.2,119.3
POR,-0.5826006433425781,-0.4691551699074118,0.1136516604375993,19834.43,18510.786666666667,0.9332653707047123,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-3.0,36,111.7,114.7
SAC,0.9121353816885607,0.7820335373969254,-0.1300734023007682,20079.525,19322.091666666667,0.962278324146944,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,0.5,40,116.7,116.2
SAS,0.2646152404835745,0.08649004084823002,-0.17807077180389969,20653.281666666666,18449.76,0.8933088841652201,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-2.799999999999997,34,114.4,117.2
TOR,-0.18676122885840651,-0.11915497510319657,0.06780261708612634,18809.978333333333,13880.41,0.7379280163976797,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-4.299999999999997,30,110.5,114.8
UTA,-0.32411228089243677,0.19105080852090892,0.5152361570608326,19597.205,15038.946666666667,0.7674026304601429,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-9.200000000000003,17,111.2,120.4
WAS,-0.51576105699263,-0.2875402844396664,0.22829328241417027,18386.441666666666,11435.226666666666,0.6219379950715496,simple_weighted_rapm_with_playoffs,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_players_2022_2024.csv,-12.299999999999997,18,106.8,119.1
ATL,0.26512665747456865,0.40222735718565783,0.13719778125244292,20510.37,18094.266666666663,0.8822008899238124,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-1.1000000000000085,40,114.6,115.7
BKN,-0.9585230270916806,-0.5245421706353415,0.43421159560135475,18025.39833333333,17140.816666666666,0.9509258186527363,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,-7.299999999999997,26,108.5,115.8
BOS,3.3054253250497045,1.982068216544823,-1.3236369515598967,19801.843333333334,19383.038333333334,0.9788502013196414,simple_weighted_rapm_with_playoffs_rubber_band,/Users/eadebayo/Documents/Projects/Sports Analytics/New SPM/rapm/simple_rapm/outputs/simple_weighted_rapm_with_playoffs_rubber_band_players_2022_2024.csv,9.5,61,120.6,111.1
