Season,metric,value_column,weight_column,n_players,mean,median,p25,p75,weighted_mean,age_standardized_weighted_mean,weight_sum
2010,Age-Adjusted RAPM,RAPM_at_ref,Poss,22,1.5611249929191495,1.5613370357144696,-0.2571549624504118,2.9593778851704133,2.398162900294194,2.2081962289718327,127999.0
2011,Age-Adjusted RAPM,RAPM_at_ref,Poss,23,0.394949747386054,-0.4309995664617561,-1.3958242963954515,1.6357744169496682,1.5555024401281992,1.6920731468410726,111337.0
2012,Age-Adjusted RAPM,RAPM_at_ref,Poss,25,2.0068764437265068,2.1168370357144695,0.2428370357144695,3.052000433538244,2.3646267847369473,2.4984894544172427,106972.0
2013,Age-Adjusted RAPM,RAPM_at_ref,Poss,28,1.3621937975619212,0.7794187346263568,-0.28537211482958674,3.027250433538244,2.0436515465630833,2.038371363678637,123584.0
2014,Age-Adjusted RAPM,RAPM_at_ref,Poss,21,0.6256547663149347,0.3345143714946275,-0.9614856285053724,1.3895143714946276,1.7142980678831188,1.1836445728695677,94826.0
2015,Age-Adjusted RAPM,RAPM_at_ref,Poss,24,1.464796342405932,1.627113084839747,-0.9739995664617561,2.949756369659509,2.715309384276918,2.139560731784334,105298.0
2016,Age-Adjusted RAPM,RAPM_at_ref,Poss,27,1.7343781807397756,1.620000433538244,0.601613084839747,2.370257402516436,2.336533749406282,2.0440800982120004,135650.0
2017,Age-Adjusted RAPM,RAPM_at_ref,Poss,24,1.3682346795271851,1.1120143714946276,0.2647095840823002,2.3396278851704135,1.512293286913775,1.4536836632191523,97872.0
2018,Age-Adjusted RAPM,RAPM_at_ref,Poss,30,2.0132564029892865,1.7899187346263568,0.3708858870055316,3.0483370357144697,3.1543465001313833,3.0414182170174544,169702.0
2019,Age-Adjusted RAPM,RAPM_at_ref,Poss,30,1.6330637753617967,1.8582574025164358,-0.04791296428553046,3.2100339570232106,2.4044017588359017,2.090898420687964,168284.0
2020,Age-Adjusted RAPM,RAPM_at_ref,Poss,31,1.7003678673504343,1.774000433538244,0.37911308483974704,3.058675703604549,2.0113445686458644,1.903417012630319,137365.0
2021,Age-Adjusted RAPM,RAPM_at_ref,Poss,34,1.1238679825442732,0.7321757036045485,-0.29337108197266,2.579055726332069,1.7881833812826482,1.4919872020031193,145735.0
2022,Age-Adjusted RAPM,RAPM_at_ref,Poss,41,1.2692670392474126,1.126000433538244,-0.4414856285053723,3.2547117981848666,1.6556101806893329,1.3256548862499962,173020.0
2023,Age-Adjusted RAPM,RAPM_at_ref,Poss,32,1.1177414683006732,0.8686757036045485,-0.22423562850537232,2.149506369659509,1.5820402418747617,1.5712292679419908,161504.0
2024,Age-Adjusted RAPM,RAPM_at_ref,Poss,28,1.779730246446307,1.886000433538244,0.3972095840823002,3.3148858870055316,2.2944275535402143,2.3341596567247254,134053.0
1997,BRef BPM,BRef_BPM,BRef_MP,18,-2.733333333333333,-2.85,-3.7,-1.725,-1.9819799734021748,-1.9935764539145695,25566.0
1998,BRef BPM,BRef_BPM,BRef_MP,13,-1.2538461538461536,-1.4,-3.8,-0.5,-0.45830546265328864,-0.6616513957682915,22425.0
1999,BRef BPM,BRef_BPM,BRef_MP,14,-0.75,-0.85,-2.45,1.35,0.05053683515031381,0.3318037628197052,12108.0
2000,BRef BPM,BRef_BPM,BRef_MP,14,-1.957142857142857,-2.55,-3.375,-0.35000000000000003,-0.9259107420861442,-0.8360872477497847,19270.0
2001,BRef BPM,BRef_BPM,BRef_MP,15,-3.0533333333333337,-2.5,-4.300000000000001,-1.4,-2.3656549789621315,-4.189381108312613,17825.0
2002,BRef BPM,BRef_BPM,BRef_MP,21,-1.7666666666666668,-1.3,-3.5,-0.4,-0.9138817480719794,-1.201597364293586,27230.0
2003,BRef BPM,BRef_BPM,BRef_MP,18,-2.711111111111111,-2.7,-4.55,-1.5499999999999998,-2.048629353528182,-2.0152778564655396,25353.0
2004,BRef BPM,BRef_BPM,BRef_MP,16,-2.25,-2.7,-4.0,-0.75,-1.5384868937372471,-1.6540315044916385,25484.0
2005,BRef BPM,BRef_BPM,BRef_MP,27,-1.7407407407407407,-2.0,-3.35,-0.1,-1.2019795567820233,-1.3380231653531693,35513.0
2006,BRef BPM,BRef_BPM,BRef_MP,20,-2.7700000000000005,-2.55,-3.55,-1.7,-1.4244592666846592,-1.848058207076573,25937.0
2007,BRef BPM,BRef_BPM,BRef_MP,21,-1.6904761904761905,-1.8,-2.9,-0.7,-1.576745323389167,-1.6535895334666975,24537.0
2008,BRef BPM,BRef_BPM,BRef_MP,23,-2.621739130434783,-3.0,-4.1,-1.05,-2.4374318951553526,-2.524147745138443,27164.0
2009,BRef BPM,BRef_BPM,BRef_MP,27,-1.9592592592592595,-1.4,-3.25,-0.9,-1.541720585307585,-1.8110301334085712,40184.0
2010,BRef BPM,BRef_BPM,BRef_MP,22,-1.4090909090909092,-1.3,-2.875,0.5,-0.852379005629108,-1.0527924343019148,31799.0
2011,BRef BPM,BRef_BPM,BRef_MP,23,-2.4391304347826086,-2.6,-3.9,-0.8500000000000001,-1.6971139469383498,-1.8310498873594456,28759.0
2012,BRef BPM,BRef_BPM,BRef_MP,25,-1.808,-2.1,-2.6,-1.3,-1.4583791712504586,-1.4263173330003334,27270.0
2013,BRef BPM,BRef_BPM,BRef_MP,28,-2.1,-1.7999999999999998,-3.575,-0.95,-1.6805451038669492,-1.6542098691693135,31627.0
2014,BRef BPM,BRef_BPM,BRef_MP,21,-3.619047619047619,-2.7,-4.5,-2.4,-2.798520859671302,-3.088252140050606,23730.0
2015,BRef BPM,BRef_BPM,BRef_MP,24,-2.9499999999999997,-2.8499999999999996,-4.3,-1.3499999999999999,-2.5516584121266694,-2.713135765064153,26652.0
